Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,0.8945074417316602,34610D,276.9323,7.8954425,3.72896,162.94962295232452,71707.77151660383,0.279799760132685,1.0898161757758955,65.38897054655375,112009.51868643632,2740.103104333172,2023-11-06 13:01:00,0.0003222647890744,0.6225043576468452,0.0388190414089118,0.5449080878879479,0.706713780918728,0.0190156823443935,0.0012975968543862,0.0002883548565302,0.000101246694245,1072119810829417.8,206.56375795656328,80.886156566087,0.0784667646558645,0.0016013625439972,0.001307779410931,1.2434158927401726,0.0848485224927624,0.0188552272206138,0.0066204171079274,7.0104810732701576e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4884540719180468,56.00475934321816,19.01568234439356,101.24669424507957,1072119810829417.8,20.1123715406285,798.396754450454,1570.81206961273,0.0322264789074,0.0230668875275653,0.839379739130859,56.0046523010131,36.3889466287025,36.37722353043435,0.03222647890744,1.0,30.854479275365822,669071152253334.4,41.98093504334647
1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,0.8956088954617446,34610D,271.22845,11.557985,5.7812996,176.0402121219858,71642.38254605727,0.2767387262860272,1.0532072665429706,63.19243599257823,120100.5705833841,3114.043447990872,2023-11-06 13:02:00,0.0003103462660439,0.5609564736871223,0.053710270137648,0.5266036332714853,0.7067137809187279,0.0186665838373572,0.0013471954741701,0.0002993767720378,9.587793610570488e-05,950571649499774.2,199.62490530055464,78.16904332281928,0.0758309231910938,0.0015475698610427,0.0012638487198515,1.1795869043422955,0.0851325637709898,0.0189183475046644,0.0060587603404602,6.006893811737399e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.53321391297654,60.050285291692056,18.66658383735729,95.87793610570488,950571649499774.2,21.3503383975024,818.64,1634.22605247078,0.0310346266044,0.0245775299435925,0.92885955449651,60.0501513150335,37.7930392772715,37.78131398754923,0.03103462660439,1.0,35.524519266719686,671391059218510.4,42.1264978333183
2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,0.8966982038938135,34610D,266.22095,19.124346,8.388734,192.9008172130668,71579.19011006468,0.3094238649521371,0.989337512464866,59.36025074789196,82441.36429415892,1810.8698603407568,2023-11-06 13:03:00,0.0014557591353271,0.4971884686406126,0.3419786035643181,0.494668756232433,0.7067137809187282,0.0177108227845601,0.0014327811657847,0.0003183958146188,8.764047030405114e-05,837487612998932.9,187.51903211259068,73.42863017514236,0.0712323008974703,0.0014537204264789,0.0011872050149578,1.0513188814429697,0.0850502492678406,0.0189000553928534,0.0052023602929116,4.971347470587016e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.589753013522275,41.22068214707946,17.71082278456017,87.64047030405115,837487612998932.9,16.208446304542,771.811394781178,1522.46179528882,0.145575913533,0.0222175610817712,0.662980684031871,41.2205198114563,29.8403898426018,29.79701256934852,0.14557591353271,0.9009452850032776,24.56804008671862,782991539770310.8,34.236391030558444
3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,0.897760638246053,34610D,262.39438,21.790415,10.346501,202.4753674597879,71519.8298593168,0.3190737031423421,0.9653709761304132,57.922258567824784,71739.58450221259,1691.076629121357,2023-11-06 13:04:00,0.0007252538241868,0.4629524664715891,0.2221658102322182,0.4826854880652065,0.7067137809187279,0.0177353219947817,0.0014690441621834,0.0003264542582629,8.45174883460149e-05,777513651793416.1,182.9764148157585,71.64983384839927,0.0695067102813897,0.0014185042914569,0.0011584451713564,1.0272699063653792,0.0850903558095445,0.0189089679576765,0.0048954438134809,4.503534677919194e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6235225087198092,35.86979225110629,17.735321994781764,84.5174883460149,777513651793416.1,14.7299149516183,756.901817777907,1488.21943238817,0.0725253824187,0.0214805209849727,0.589980374614645,35.8700185803396,27.4658317192298,27.44592645610916,0.07252538241868,0.8275872953909774,22.382131411567816,819819247297850.2,29.60139105175936
4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,0.8987568210029556,34610D,259.02502,23.428068,13.156409,205.83288168577803,71461.90760074896,0.3089460555931113,0.9442902691565636,56.65741614939382,80038.8681910016,1863.2685964469224,2023-11-06 13:05:00,0.000320185586903,0.4327152378881695,0.1243510671168167,0.4721451345782818,0.706713780918728,0.017639335306076,0.0015081116462264,0.0003351359213836,8.157774561486008e-05,711295309607327.4,178.98077761593507,70.08522377680016,0.0679888993792725,0.0013875285587606,0.0011331483229878,0.999399161035047,0.0854457091399983,0.018987935364444,0.0046219842818305,4.030015436153426e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6379712772947708,40.0194340955008,17.63933530607607,81.57774561486008,711295309607327.4,15.7722075294525,775.668080078882,1547.66045569116,0.0320185586903,0.0229235375711605,0.659836229618176,40.0189665110781,28.7842235331208,28.775010189595104,0.0320185586903,0.9205430000768332,25.41790955795077,746956631607901.4,35.01854833027786
5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,0.8997885375463557,34610D,255.47546,24.550816,16.717747,214.2244151937659,71405.25018459957,0.3086657347081936,0.915478119500336,54.92868717002016,78012.83996315947,1718.68304369254,2023-11-06 13:06:00,0.0001378898058947,0.4012788685142464,0.0690719202452287,0.457739059750168,0.7067137809187282,0.0174248333056806,0.0015562133016325,0.0003458251781405,7.803273423520062e-05,656004794462939.9,173.5197227700937,67.94678602931495,0.0659144246040241,0.0013451923388576,0.0010985737434004,0.9571232176374824,0.0854807536151972,0.0189957230255993,0.0042862356478266,3.60334821370882e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6685772049109646,39.00641998157973,17.424833305680682,78.03273423520062,656004794462939.9,15.483393190971,777.978319105121,1558.15311825921,0.0137889805895,0.0232063198505438,0.653404502152846,39.0064193979147,28.1563171739846,28.15243524015387,0.01378898058947,0.9321867639096789,25.6724081436216,712864477497688.4,34.843943931465006
6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,0.9007806807271728,34610D,252.15915,26.897589,17.3692,223.79954730301247,71350.32149742956,0.3008278907875338,0.8881422732406405,53.28853639443843,80222.35641040877,2012.5316295755408,2023-11-06 13:07:00,0.0001353031988706,0.3739586563801814,0.0866921522511942,0.4440711366203203,0.7067137809187282,0.0171765224222061,0.0016016904764717,0.0003559312169937,7.485254896415428e-05,613550718046550.4,168.338486470031,65.91791951992035,0.0639462436733261,0.0013050253810882,0.0010657707278887,0.9153117402256192,0.0853517412480878,0.0189670536106862,0.0039887827796928,3.269521976845743e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7030383723696554,40.11117820520438,17.176522422206133,74.85254896415427,613550718046550.4,15.88455508019,790.197668006976,1592.01419927826,0.0135303198871,0.0240069120023882,0.685259947484544,40.1110121517183,28.5442770572231,28.54041544771593,0.01353031988706,0.9978129549761845,27.58606597177142,594293508076000.6,36.98127794288332
7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,0.9017526226672576,34610D,248.83455,29.242981,16.188692,231.99805338409044,71297.03296103512,0.3122281331408071,0.8515940613458695,51.09564368075217,71078.21848977084,1776.8560429392828,2023-11-06 13:08:00,8.686120639336016e-05,0.3439455476608665,0.070912986420516,0.4257970306729347,0.706713780918728,0.0168389633937681,0.0016696206841972,0.0003710268187104,7.064596558638934e-05,561679807952582.7,161.4111383874961,63.205311233090434,0.0613147724169026,0.0012513218860592,0.001021912873615,0.8603976735212069,0.0853103435617552,0.0189578541248345,0.0036097010850848,2.869939132981847e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7336454075691242,35.53910924488542,16.838963393768154,70.64596558638934,561679807952582.7,14.4749525413729,777.469494159832,1567.69353231889,0.00868612063934,0.0235396757009648,0.617633928360448,35.5391115156084,26.2379964875699,26.235717621486703,0.008686120639336,0.9296428491086863,25.1177389024041,682277874695944.2,33.04560914603959
8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,0.9027113886026308,34610D,245.39412,29.548626,15.217206,236.3699584685799,71245.93731735437,0.3134205287562809,0.8283855801072817,49.7031348064369,66950.22692672162,1563.4893453538148,2023-11-06 13:09:00,6.074283996019605e-05,0.319132970959831,0.0650758473984523,0.4141927900536408,0.7067137809187282,0.0165929451183202,0.0017212050233469,0.0003824900051882,6.785171643231695e-05,512525261744775.5,157.01220285353415,61.48277775556245,0.0596437617677242,0.0012172196279127,0.0009940626961287,0.824721388051682,0.0855492853049291,0.0190109522899842,0.0033724430086835,2.547411217620493e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7526922204794227,33.475113463360806,16.592945118320284,67.85171643231695,512525261744775.4,13.7406169082132,772.397462209135,1563.52832281494,0.00607428399602,0.0235399226869857,0.587246915531847,33.4751215075831,24.946849798131,24.94533454766682,0.0060742839960196,0.9038755743016048,24.084512708842094,714387316439368.6,31.562806248725717
9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,0.903652595684088,34610D,241.83882,29.66019,14.900889,240.4482118802865,71196.23418254792,0.3163453325077472,0.8143893573255857,48.86336143953514,62900.91174869021,1348.7196373664144,2023-11-06 13:10:00,5.152577381748304e-05,0.2985023293677357,0.0746446554423852,0.4071946786627928,0.7067137809187279,0.0164306686673447,0.0017559865837862,0.0003902192408413,6.610299168545465e-05,472170871981707.5,154.3593587874915,60.443978100704975,0.0586360337274421,0.0011966537495396,0.0009772672287907,0.8028577017857125,0.0858034071265214,0.0190674238058936,0.0032300143749609,2.307185597886265e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7712865709223975,31.450455874345103,16.430668667344765,66.10299168545464,472170871981707.5,13.0400053394583,765.098335381498,1553.96036306131,0.00515257738175,0.0234209643872732,0.556445996142907,31.4508500941559,23.7584578902002,23.75723378034591,0.0051525773817483,0.8673988002018211,22.76928941198509,776971376859133.8,30.183562337792964
