,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
0,0,-4.458446502685547,36.64544677734375,624.84,100.831111024,2024-06-07 09:23:00,34610D,295.19336,0.96996045,1.6105541,110.572215716343,66657.01520873216,0.2526206822437738,1.327123937901571,79.62743627409424,148637.69467369904,2781.55761468215,0.0082756375501709,0.9404035659516814,0.3826088177977075,0.6635619689507853,1.0,0.0183432257888875,0.0003684312454961,7.99046714585036e-05,3.078641737874867e-05,1532568553431143.8,251.54307118986367,97.9417466171359,0.095552923528913,0.0019500596638553,0.0015925487254818,1.4606240425659645,0.0293372355221285,0.0063626041345644,0.0024514434879339,1.2203450482401918e+17,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3210331919589202,74.31884733684952,18.343225788887537,30.78641737874867,1532568553431143.8,29.9736073280852,835.029586359025,1573.98640821563,0.827563755017,0.0218296655085056,0.742303606845108,74.3197790594374,34.0043509395909,33.725252969725624,0.8275637550170901,20.66593028677227,20.66593028677227,20.424763703856446,17.7913969346546,17.72479108908316,1190406643696927.2,25.96266998796345,1228187862238795.8,25.428855426811428,,
1,1,-4.399623870849609,36.604248046875,1440.18,118.32222212,2024-06-07 09:24:00,34610D,290.10602,-12.065596,3.6959515,139.33108068323645,66577.38777245807,0.2803715600781101,1.1950438293209404,71.70262975925642,103716.8323707955,2671.4630383454605,0.0078189829079693,0.8517839178058632,0.4711974291771986,0.5975219146604702,0.9424954841825948,0.0168855444313333,0.0003848456229339,8.346459058153043e-05,2.808468447654321e-05,1573158199281541.2,226.50860740949105,88.1942346038854,0.0860431557111077,0.0017559827696144,0.0014340525951851,1.2107379406433716,0.0275944432157013,0.0059846306364753,0.0020137457329271,1.127995799158229e+17,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4080626547867353,51.85841618539775,16.885544431333383,28.084684476543213,1573158199281541.2,24.4011725085691,800.013572936873,1484.65092082981,0.781898290797,0.0198693011634503,0.568437675806009,51.8580454877727,28.6088409013425,28.386884337894003,0.7818982907969301,17.247179973250418,17.247179973250418,14.830483959653636,13.795785295003483,14.082288941651791,1003683334754353.6,16.318010737188057,1071034064951056.6,15.92898083028535,25.749538190924962,1629951766621623.5
2,2,-4.322477300116361,36.58828993975106,2217.42,135.298888772,2024-06-07 09:25:00,34610D,288.7378,-5.6733317,10.186295,145.58717537578292,66505.68514269881,0.2835251170420679,1.1688525819071045,70.13115491442626,108931.43801968958,3005.555785269361,0.0053509477967686,0.773723179826334,0.3237649330788237,0.5844262909535521,1.0,0.0182071642124682,0.0004179169360361,9.063703439685556e-05,3.160117416568522e-05,1520328006110952.8,221.5443183746725,86.2613205447443,0.0841573858973115,0.0017174976713737,0.0014026230982885,1.2768894539370106,0.0293089973825104,0.00635647990027,0.0022162268408914,1.0662235891730802e+17,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4273940854773426,54.46571900984479,18.20716421246828,31.601174165685222,1520328006110952.8,25.1164239278965,822.44616323337,1538.54770160463,0.535094779677,0.0209481585820979,0.605282643264673,54.4656480520601,28.8943126381496,28.74052359673169,0.53509477967686,19.741740596383725,19.741740596383725,18.322227433027546,16.391362637638775,16.50019845635224,973288164896651.6,19.100590496041015,1023802308360827.8,18.24627112024474,23.031649369049568,1535234281124411.0
3,3,-4.236222936751972,36.61300917803231,3086.1000000000004,152.275555424,2024-06-07 09:26:00,34610D,282.66278,-5.0140047,11.643089,152.16004076680514,66435.55398778438,0.2885505707291853,1.1309381781090246,67.85629068654148,98400.61945474308,2287.214517318119,0.0029210953338867,0.6934403928345334,0.2500719341300094,0.5654690890545123,1.0,0.0186752416290469,0.0004356547443759,9.448397671002174e-05,3.376337620560875e-05,1487844034440081.2,214.35802227878452,83.46323754444603,0.0814275488238497,0.0016617867106908,0.0013571258137308,1.2672326246220122,0.0295619149733473,0.0064113321888556,0.0022910574703668,1.009595772972028e+17,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4514644143803006,49.20030972737154,18.67524162904698,33.76337620560875,1487844034440081.2,23.1850839165585,813.382417896525,1522.11476564591,0.292109533389,0.0206096922556226,0.553515835412925,49.1998373564479,26.8570645571827,26.77884100966248,0.29210953338866996,19.570696506654112,19.570696506654112,17.550758593705883,15.831980925369418,15.99938441052745,911101252712000.4,16.57095542778377,983096122705789.4,15.526683603653057,20.836084591635462,1398329749716260.0
4,4,-4.184622257313833,36.68991347490731,3749.04,174.91111096,2024-06-07 09:27:00,34610D,276.64957,-3.9257789,9.377092,165.96180560067236,66367.69769709784,0.2975260516300524,1.1171801346949657,67.03080808169793,92413.75749340394,2094.6075759498312,0.0020121669953568,0.6368273221635501,0.2536398118790869,0.5585900673474827,1.0,0.0188500059339591,0.0004426415133841,9.59992539536768e-05,3.546093665197463e-05,1462340633540833.5,211.75032273008372,82.44789394048846,0.0804369696980375,0.001641570810164,0.0013406161616339,1.2635311300980805,0.0296706183326431,0.006434907567755,0.0023769752391157,9.802187435694418e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4977375294550086,46.206878746701975,18.850005933959117,35.460936651974635,1462340633540833.5,22.5956111892499,810.213881857319,1517.30190953016,0.201216699536,0.0205209541957546,0.538226888903554,46.2070329483204,26.2281609212355,26.17549146122997,0.20121669953568003,19.46252174717143,19.46252174717143,17.344656081147775,15.669622710395133,15.854860114769286,905445608984663.2,16.03608945151523,988031381943149.5,14.91495710137734,19.8172670794573,1331923787315811.0
5,5,-4.146251678466797,36.78662109375,4358.64,191.887777612,2024-06-07 09:28:00,34610D,271.71878,-3.406237,8.695613,180.84474749099616,66300.66688901615,0.3012554568817412,1.0933459187748753,65.60075512649252,97118.16341582536,2666.064328572796,0.0012513568449361,0.588129611839903,0.2179621556171939,0.5466729593874377,1.0,0.0189171891632269,0.000452394905954,9.81145512810233e-05,3.628235539e-05,1450000000000000.0,207.23278544458984,80.68892880558579,0.078720906151791,0.0016065491051385,0.0013120151025298,1.240981893978391,0.0296774474459664,0.0064363886529321,0.0023801499113517,9.512109493341414e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5472720841957844,48.55908170791269,18.91718916322698,36.28235539,1450000000000000.0,23.9386967723361,828.172737276086,1563.70218111314,0.125135684494,0.0215196393584671,0.588088243924135,48.5587685563818,27.3279786026129,27.29382428876467,0.12513568449360998,21.455591238378133,21.455591238378133,20.448553654190075,17.832082273425016,17.842967354911043,921696223690958.4,18.978346332061125,958835768261178.6,18.34913988014155,19.101731028259024,1283785692530374.2
6,6,-4.106899829621,36.88751220703125,5135.88,197.546666496,2024-06-07 09:29:00,34610D,266.28842,-2.7134047,9.770877,192.5884354495601,66235.06613388965,0.3135742285408477,1.054779859361127,63.28679156166763,80434.27540051853,2038.5969893301951,0.0006925397341391,0.5304583483154943,0.1725610000874268,0.5273899296805635,1.0,0.0187531756887189,0.0004702226446745,0.0001019809975249,3.628235539e-05,1450000000000000.0,199.922974543308,77.84275362085118,0.0759441498740011,0.0015498806096734,0.0012657358312333,1.186828320931287,0.0297588825010956,0.0064540501336149,0.0022961938629332,9.176584776441806e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5887233802028466,40.21713770025927,18.75317568871892,36.28235538999999,1450000000000000.0,21.0608383488116,806.510931122569,1511.37968743044,0.0692539734139,0.020402498025882,0.500070778099295,40.2173825526075,24.510272098295,24.493309508239978,0.06925397341391,19.300951988646826,19.300951988646826,16.91432681004542,15.303302042969632,15.518903677216853,836617256985541.5,14.363852572818367,905536024305660.0,13.566316404379883,17.78974461874876,1199596380609342.8
7,7,-4.066168602476694,36.99110412597656,5730.240000000001,208.864444264,2024-06-07 09:30:00,34610D,262.3566,-1.3909073,10.909297,201.09224888547624,66171.77934232798,0.3176726141748292,1.0224038074790467,61.3442284487428,77173.63686935938,2170.147961867792,0.0005054365749048,0.489521716698911,0.1642689318638077,0.5112019037395233,1.0,0.0185135519399381,0.0004859163202571,0.0001053846121932,3.628235539e-05,1450000000000000.0,193.7864176695785,75.45340099195364,0.0736130741384913,0.0015023076354794,0.0012268845689748,1.1356995596012336,0.0298081617568246,0.0064647377253621,0.0022257130977026,8.894913125067707e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6193077802943314,38.58681843467969,18.513551939938186,36.28235538999999,1450000000000000.0,20.4829217926573,807.134854231889,1516.01069396039,0.0505436574905,0.0205306802123568,0.488578330200031,38.5861304417762,23.7974740800829,23.78545204266989,0.05054365749048,19.248284044330887,19.248284044330887,16.910547414360785,15.233297176463624,15.41208479342707,814407356996282.2,14.055914928064897,882890851747690.2,13.235934996281172,16.811821447029,1136847016933823.8
8,8,-4.023099858710111,37.10087585449219,6362.700000000001,215.037777592,2024-06-07 09:31:00,34610D,258.16083,0.7978851,12.403082,205.72888926879452,66110.43511387924,0.3205228423891136,0.9917404877437536,59.504429264625216,71753.09076261082,1882.4909328180745,0.0003847001148765,0.4488094387389205,0.1677830159633013,0.4958702438718768,1.0,0.0182308379365194,0.0005034081697698,0.0001091782114212,3.628235539e-05,1450000000000000.0,187.97449204695104,73.19044799548901,0.0714053151175502,0.0014572513289295,0.0011900885852925,1.0848156064284702,0.0299550158293015,0.0064965871587558,0.0021589608498582,8.628142243370656e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.638715278911193,35.87654538130541,18.23083793651949,36.28235539,1450000000000000.0,19.2929373744993,801.239442298998,1505.45230691341,0.0384700114877,0.0203486627998773,0.457810274031535,35.8759969846324,22.4982977276667,22.489645958283017,0.03847001148765,18.585279567288257,18.585279567288257,15.965235703083877,14.458753989809578,14.664198526876058,768918844917738.0,12.630413083465642,822516174763110.4,12.250465315503831,15.531700150553315,1056420120367563.8
9,9,-3.978862356632306,37.21408081054688,6911.34,222.239999808,2024-06-07 09:32:00,34610D,254.31462,1.843599,14.17466,210.6506190647398,66050.93068461462,0.3232113285778495,0.9675381251742406,58.05228751045444,67705.76537955373,1671.6692660383262,0.0002958787626552,0.4157548966576384,0.1713970553394911,0.4837690625871203,1.0,0.0180032689428319,0.0005179604713034,0.0001123342870452,3.628235539e-05,1450000000000000.0,183.3871762455256,71.40431363785896,0.0696627450125453,0.0014216886737254,0.001161045750209,1.0451309447973136,0.0300687901991577,0.0065212623288314,0.0021062737266567,8.417581689015894e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6589224532728709,33.85288268977687,18.003268942831916,36.28235538999999,1450000000000000.0,18.4291883342189,797.095808606743,1499.024057353,0.0295878762655,0.020252886933968,0.436352120791923,33.8530140764171,21.5451812975896,21.53880842160475,0.02958787626552,18.130062535329408,18.130062535329408,15.330919289190756,13.918204647051274,14.13562576407883,735054534297050.8,11.661622158162102,780010600280491.4,11.55929224821887,14.538703615377722,993553556492641.9
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,19.1224098361135,813.095938673895,1545.52645137318,0.0248472912409,0.0213178287520127,0.468467017142163,35.7449044979873,21.97536262214,21.969903696183255,0.02484729124094,19.414835282974714,19.414835282974714,17.47226582531296,15.352594863289701,15.322003901723106,766277966753989.2,13.90347738328715,827627419661326.5,13.01892672406677,13.744599978689003,942879014807702.2
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,16.9294263044175,787.940944524865,1486.52027358378,0.0220540279663,0.0200988514948444,0.399632974625333,30.5065385091391,19.8833736707714,19.878989552855998,0.022054027966300002,17.22069106502636,17.22069106502636,14.114252425403443,12.850625382443468,13.087403519080963,678127009642343.1,9.963088856855167,712394165509023.4,10.433303676151102,12.705118719030034,877108021896749.8
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,16.3259788119569,782.988295080655,1479.76052653227,0.0253321663694,0.0200174320967632,0.384779621661035,29.2569845050153,19.2222268970881,19.217358723804388,0.02533216636936,16.766199192979833,16.766199192979833,13.537429900091261,12.338976187124121,12.590938028431516,655942884251798.6,9.244930083311807,688115781887481.1,10.007843393343796,11.984371152552406,831371566867317.2
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,0,GTF,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,16.1891204730319,785.799427387761,1494.05915524493,0.0304798992443,0.0204000136820551,0.386707404082274,29.2604813698458,18.9562325844145,18.95045650436563,0.030479899244330002,16.848714570734643,16.848714570734643,13.828355406381956,12.465588792763226,12.615936021354555,670699211678269.1,9.6784982593926,703946650636279.6,10.279256409538702,11.297282655293689,787859930330723.0
