,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
0,2024-09-29 13:00:02+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614801.839,[1996107667],2024-09-29 13:00:00+00:00
1,2024-09-29 13:00:03+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614802.673,[1996107667],2024-09-29 13:00:00+00:00
2,2024-09-29 13:00:04+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614803.644,[1996107667],2024-09-29 13:00:00+00:00
3,2024-09-29 13:00:05+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614804.596,[1996107667],2024-09-29 13:00:00+00:00
4,2024-09-29 13:00:06+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614805.955,[1996107667],2024-09-29 13:00:00+00:00
5,2024-09-29 13:00:07+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614806.711,[1996107667],2024-09-29 13:00:00+00:00
6,2024-09-29 13:00:08+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614807.83,[1996107667],2024-09-29 13:00:00+00:00
7,2024-09-29 13:00:09+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614808.496,[1996107667],2024-09-29 13:00:00+00:00
8,2024-09-29 13:00:10+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614808.496,[1996107667],2024-09-29 13:00:00+00:00
9,2024-09-29 13:00:11+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614810.879,[1996107667],2024-09-29 13:00:00+00:00
10,2024-09-29 13:00:12+00:00,4952c5,47.45722961425781,8.538007736206055,,,,TAP931L,True,False,False,3033,335.28000000000003,,1727614796.855,1727614811.488,[1996107667],2024-09-29 13:00:00+00:00
