,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
0,2024-03-02 06:00:01+00:00,800d8c,27.677764892578125,76.92378206073114,194.34343483093522,202.89986652846557,8.77824,IGO26LU,False,False,False,,7604.76,7802.88,1709359198.19,1709359200.663,[-1408232535],2024-03-02 06:00:00+00:00
1,2024-03-02 06:00:02+00:00,800d8c,27.671539306640625,76.92082818948998,194.34343483093522,202.89986652846557,8.77824,IGO26LU,False,False,False,,7642.860000000001,7833.360000000001,1709359201.938,1709359201.938,[-1408232535],2024-03-02 06:00:00+00:00
2,2024-03-02 06:00:03+00:00,800d8c,27.669951875331037,76.92008972167969,194.34343483093522,202.89986652846557,8.45312,IGO26LU,False,False,False,,7650.4800000000005,7856.22,1709359202.85,1709359202.85,[-1408232535],2024-03-02 06:00:00+00:00
3,2024-03-02 06:00:04+00:00,800d8c,27.6690673828125,76.91966717059796,194.54419340468914,203.03943597990352,8.128,IGO26LU,False,False,False,,7658.1,7863.84,1709359203.589,1709359203.764,[-1408232535],2024-03-02 06:00:00+00:00
4,2024-03-02 06:00:05+00:00,800d8c,27.667098999023438,76.91870347508845,194.54419340468914,203.03943597990352,7.80288,IGO26LU,False,False,False,,7665.72,7856.22,1709359204.816,1709359204.816,[-1408232535],2024-03-02 06:00:00+00:00
5,2024-03-02 06:00:06+00:00,800d8c,27.66632080078125,76.91834669846754,194.54419340468914,203.03943597990352,7.477760000000001,IGO26LU,False,False,False,,7665.72,7863.84,1709359205.181,1709359205.888,[-1408232535],2024-03-02 06:00:00+00:00
6,2024-03-02 06:00:07+00:00,800d8c,27.66412353515625,76.91730427292158,194.54419340468914,203.03943597990352,7.477760000000001,IGO26LU,False,False,False,,7680.96,7879.08,1709359206.578,1709359206.923,[-1408232535],2024-03-02 06:00:00+00:00
7,2024-03-02 06:00:08+00:00,800d8c,27.66329490532309,76.91692058856671,194.54419340468914,203.03943597990352,7.477760000000001,IGO26LU,False,False,False,,7680.96,7879.08,1709359207.098,1709359207.963,[-1408232535],2024-03-02 06:00:00+00:00
8,2024-03-02 06:00:09+00:00,800d8c,27.660920741194385,76.91575857309195,194.54419340468914,203.03943597990352,7.477760000000001,IGO26LU,False,False,False,,7696.200000000001,7879.08,1709359208.478,1709359208.478,[-1408232535],2024-03-02 06:00:00+00:00
9,2024-03-02 06:00:10+00:00,800d8c,27.65863037109375,76.91466133549528,195.01770706781699,202.98028413167083,7.152640000000001,IGO26LU,False,False,False,,7703.820000000001,7901.9400000000005,1709359209.876,1709359209.876,[-1408232535],2024-03-02 06:00:00+00:00
10,2024-03-02 06:00:11+00:00,800d8c,27.657302856445312,76.91403946786556,195.01770706781699,202.98028413167083,7.152640000000001,IGO26LU,False,False,False,,7711.4400000000005,7909.56,1709359210.755,1709359210.755,[-1408232535],2024-03-02 06:00:00+00:00
11,2024-03-02 06:00:12+00:00,800d8c,27.655792236328125,76.9133139556309,195.01770706781699,202.98028413167083,7.152640000000001,IGO26LU,False,False,False,,7719.06,7909.56,1709359211.628,1709359211.628,[-1408232535],2024-03-02 06:00:00+00:00
12,2024-03-02 06:00:13+00:00,800d8c,27.65423583984375,76.91258844339623,195.01770706781699,202.98028413167083,7.477760000000001,IGO26LU,False,False,False,,7726.68,7924.8,1709359212.667,1709359212.667,[-1408232535],2024-03-02 06:00:00+00:00
13,2024-03-02 06:00:14+00:00,800d8c,27.652542114257812,76.9117592865566,195.21912790718605,203.1192884473143,7.477760000000001,IGO26LU,False,False,False,,7734.3,7932.42,1709359213.698,1709359213.698,[-1408232535],2024-03-02 06:00:00+00:00
14,2024-03-02 06:00:15+00:00,800d8c,27.651889607057733,76.91142742450421,195.21912790718605,203.1192884473143,7.477760000000001,IGO26LU,False,False,False,,7734.3,7940.04,1709359214.239,1709359214.755,[-1408232535],2024-03-02 06:00:00+00:00
15,2024-03-02 06:00:16+00:00,800d8c,27.64874267578125,76.90994550596993,195.21912790718605,203.1192884473143,7.80288,IGO26LU,False,False,False,,7749.54,7947.66,1709359215.965,1709359215.965,[-1408232535],2024-03-02 06:00:00+00:00
16,2024-03-02 06:00:17+00:00,800d8c,27.647793010129767,76.9094731257512,195.21912790718605,203.1192884473143,8.128,IGO26LU,False,False,False,,7749.54,7955.28,1709359216.676,1709359216.85,[-1408232535],2024-03-02 06:00:00+00:00
17,2024-03-02 06:00:18+00:00,800d8c,27.646117129568324,76.90868084247296,195.21912790718605,203.1192884473143,8.45312,IGO26LU,False,False,False,,7764.780000000001,7955.28,1709359217.767,1709359217.767,[-1408232535],2024-03-02 06:00:00+00:00
18,2024-03-02 06:00:19+00:00,800d8c,27.644577026367188,76.90792443617335,195.21912790718605,203.1192884473143,8.128,IGO26LU,False,False,False,,7764.780000000001,7962.900000000001,1709359218.627,1709359218.627,[-1408232535],2024-03-02 06:00:00+00:00
19,2024-03-02 06:00:20+00:00,800d8c,27.642837524414062,76.90709527933373,195.42169541008985,203.2580054037024,8.128,IGO26LU,False,False,False,,7780.02,7970.52,1709359219.673,1709359219.673,[-1408232535],2024-03-02 06:00:00+00:00
20,2024-03-02 06:00:21+00:00,800d8c,27.641275696835276,76.90635681152344,195.42169541008985,203.2580054037024,7.477760000000001,IGO26LU,False,False,False,,7787.64,7993.38,1709359220.734,1709359220.734,[-1408232535],2024-03-02 06:00:00+00:00
21,2024-03-02 06:00:22+00:00,800d8c,27.640457153320312,76.90595518867924,195.89443898365263,203.19859051364818,7.152640000000001,IGO26LU,False,False,False,,7787.64,7993.38,1709359221.253,1709359221.773,[-1408232535],2024-03-02 06:00:00+00:00
22,2024-03-02 06:00:23+00:00,800d8c,27.638031005859375,76.90476327572229,195.89443898365263,203.19859051364818,7.152640000000001,IGO26LU,False,False,False,,7802.88,8008.62,1709359222.661,1709359222.662,[-1408232535],2024-03-02 06:00:00+00:00
