,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
0,2024-12-29 16:04:06+00:00,4bb85a,,,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,,,,1735488244.616,[-1408234615],2024-12-29 16:00:00+00:00
1,2024-12-29 16:04:07+00:00,4bb85a,40.906402587890625,29.33056640625,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,441.96000000000004,,1735488246.301,1735488246.301,[-1408234615],2024-12-29 16:00:00+00:00
2,2024-12-29 16:04:08+00:00,4bb85a,40.90681457519531,29.3316650390625,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,457.20000000000005,,1735488247.906,1735488247.906,[-1408234615],2024-12-29 16:00:00+00:00
3,2024-12-29 16:04:09+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
4,2024-12-29 16:04:10+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
5,2024-12-29 16:04:11+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
6,2024-12-29 16:04:12+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
7,2024-12-29 16:04:13+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
8,2024-12-29 16:04:14+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
9,2024-12-29 16:04:15+00:00,4bb85a,40.90694104210805,29.33206038041548,63.502063825872874,64.05770451012833,10.40384,PGT3HP,False,False,False,,464.82000000000005,,1735488248.399,1735488248.399,[-1408234615],2024-12-29 16:00:00+00:00
