Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,0.6343731076556208,34610D,282.42743,7.1196146,-8.090484,98.52154588490735,68215.25344250306,0.2802889421944814,0.984122718504056,65.44980005346315,120.4773602689318,1886.583987603885,0.0065368521047742,94472.02900687772,0.7763177668685586,0.5454150004455263,0.6892456901549766,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,25.446188641327424,3.650590324420569,0.2924387875843314,60.238666072009465,15.354359633103696,20.344252891514746,1318979857903181.0,31.9161855601869,826.379488681232,1304.16831778843,0.653685210477,0.0233038311166411,0.492061359252028,60.2386801344659,21.1150414191189,20.977911911486533,18.05575239344464,0.7783307573777393,1079831928951184.6,,,0.0009968581191471,1.719063054770346e-05,3.16,35.8,2023-08-06 09:01:00,0.0065368521047742,0.7763180737812528,0.0,944.7202900687772,0,0.0065368521047742,7.1196146,-8.090484,0.7763180737812528,0.07496202,0.0,1.1653028741953162,838.78527588419,6244.71057557348,-0.3973546157043629,-0.9176651401129052,6.111311458481814,246.01400644785767,0.8486691984640886,inf,0.0,240.76291156037377,0.0,0.0,0.0,0 days,0.006390698,1.108158e-07,6036.986,0.830631,-262.89627,0.0,0.0,1.0,-9.53047453057578e-13,8.63176e-12,2.1961461000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0079087815954397e-13,7.67871258066921e-12,1123.559670247634,6.24471057557348,4.519831769046492e-13,0.006390698,1.108158e-07,6036.986,0.830631,-262.89627,0.0,0.0,0.0,-9.53047453057578e-13,8.63176e-12,2.1961461000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0079087815954397e-13,7.67871258066921e-12,1123.559670247634,6.24471057557348,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,0.6357713034379028,34610D,278.49182,6.711345,-8.240592,115.67493387846038,68149.8036424496,0.2991885299926782,1.393294373451336,92.75032973031932,155.0707909746878,3303.4435348908364,0.0056532289791307,88080.9851588033,0.8510248543110456,0.7729194144193277,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,24.620917139984027,3.55394988872907,0.3457723371574079,77.53539848186503,20.52814412769885,36.28235539,1450000000000000.0,40.0400750604691,877.131072490083,1476.26782558968,0.565322897913,0.0271389584292096,0.696647186725668,77.5353954873439,25.6696360894922,25.52533552301148,14.488547866004598,1.0,1152828027874033.0,31.249394574824688,1901953495190552.0,0.0018605870605922,2.886045338746717e-05,3.16,35.8,2023-08-06 09:02:00,0.0056532289791307,0.8510251905293031,0.0,880.8098515880331,1,0.0056532289791307,6.711345,-8.240592,0.8510251905293031,0.07939026,0.0,1.1018238500192978,840.6341842908331,7487.371314157589,-0.9834465679946758,-0.181198366161214,5.847106951101593,245.47928792851252,0.895934907288372,inf,0.0,241.0253366020292,0.0,0.0,0.0,0 days,0.0055265855,2.623045e-07,11720.369,0.86895865,-263.1313,0.0,0.0,1.0,-9.238533967280108e-13,7.708753e-12,2.311568e-16,0.0,0.0,0.0,7.479999999999999e-16,8.918285179532714e-14,6.784899614458723e-12,1123.856531700756,7.487371314157589,1.0553282320237308e-12,0.0055265855,2.623045e-07,11720.369,0.86895865,-263.1313,0.0,0.0,0.0,-9.238533967280108e-13,7.708753e-12,2.311568e-16,0.0,0.0,0.0,7.479999999999999e-16,8.918285179532714e-14,6.784899614458723e-12,1123.856531700756,7.487371314157589,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,0.637896521845283,34610D,272.46924,7.969742,-9.698336,137.47282851558884,68057.05331271928,0.3269079472159266,1.387953447118042,88.0151099183943,142.0250493136256,3241.046615625491,0.0038628089479299,77740.93610102212,0.8356646790541091,0.7334592493199525,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.709782224259225,2.734195019449194,0.4154467280699448,71.01245749469358,20.66006676307036,36.28235539,1450000000000000.0,38.4413962949976,879.410302964574,1544.22416732903,0.386280894793,0.0279422245047136,0.693976723559021,71.0125246568128,24.8361301170547,24.74056205258117,11.437747767850292,1.0,1143355977934438.5,28.982715212598528,1770356894439539.0,0.0029225261153968,2.86233255165656e-05,3.16,35.8,2023-08-06 09:03:00,0.0038628089479299,0.835664656235988,0.0,777.4093610102212,2,0.0038628089479299,7.969742,-9.698336,0.835664656235988,0.06276253,9.4485705e-07,0.9939733357918116,843.444382851474,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.364971597424546,244.44567088606988,0.8300912503905895,inf,0.0,239.01868283222603,0.0,0.0,0.0,0 days,0.0037802616,4.929254e-07,21637.025,0.810564,-263.60345,0.0,0.0,1.0,-8.729892253517193e-13,6.3581744e-12,2.4893382000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,7.230434289537893e-14,5.485185312934263e-12,1124.7320214099634,9.260126126310189,1.334983368982503e-12,0.0037802616,4.929254e-07,21637.025,0.810564,-263.60345,0.0,0.0,0.0,-8.729892253517193e-13,6.3581744e-12,2.4893382000000004e-16,0.0,0.0,0.0,7.480000000000001e-16,7.230434289537893e-14,5.485185312934263e-12,1124.7320214099634,9.260126126310189,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,0.6407141333121325,34610D,267.56885,10.0332985,-10.53867,162.7800073014066,67969.03820280088,0.379226588096598,0.858590468841236,65.36708837056136,86.0726584774192,1326.139090250674,0.0021293601633544,68606.54157738572,0.6144513006920426,0.5447257364213447,0.7971633392873002,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,22.473095094300845,3.3231109507040464,0.4964099713211157,43.03663941492305,16.54496684790272,27.04394784852733,1588793768260332.0,28.3090885169295,829.403028890273,1292.40758461055,0.212936016335,0.0228880737292489,0.429295234420618,43.0363292387096,18.7562850198275,18.716430997261764,17.967982110274086,0.7907748696100056,864096277226382.2,27.3677709541666,1671286155769714.5,0.0010617733236624,1.3840779706492638e-05,3.16,35.8,2023-08-06 09:04:00,0.0021293601633544,0.6144514699585987,0.0,686.0654157738572,3,0.0021293601633544,10.0332985,-10.53867,0.6144514699585987,0.010068857,3.0767362e-07,0.8932487641960033,847.1700839936008,11144.044635122638,-0.8974772760506166,0.441060697606084,5.1259795188398085,243.9023871684853,0.5819534819135179,inf,0.0,236.15224343673827,0.0,0.0,0.0,0 days,0.0020852266,5.7742164e-07,31346.793,0.57709587,-264.03134,0.0,0.0,1.0,-8.231485164028196e-13,5.31378e-12,2.5544708e-16,0.0,0.0,0.0,7.480000000000001e-16,5.938165552106283e-14,4.490631418527657e-12,1125.6755716336731,11.144044635122638,2.4562724312932935e-13,0.0020852266,5.7742164e-07,31346.793,0.57709587,-264.03134,0.0,0.0,0.0,-8.231485164028196e-13,5.31378e-12,2.5544708e-16,0.0,0.0,0.0,7.480000000000001e-16,5.938165552106283e-14,4.490631418527657e-12,1125.6755716336731,11.144044635122638,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,0.6436509197045164,34610D,265.35483,11.017514,-10.869768,183.3412043128889,67903.67111443031,0.3884797454772628,1.214056897629868,79.2577746808189,110.6951977064688,2755.283947644168,0.0015671641578906,65141.597694892014,0.5201080062592395,0.6604814556734908,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.391715956860047,2.878367391321419,0.5614405706812294,55.3472196326023,20.6001376256624,36.28235539,1450000000000000.0,34.9368939324598,877.150989994019,1489.16825197412,0.156716415789,0.0268641862417405,0.607028448814934,55.3475988532344,22.596197158273,22.5608406174854,12.914961731748562,1.0,934725631296237.6,27.99967666997089,1643582225368114.0,0.002372352993673,2.34003727007265e-05,3.16,35.8,2023-08-06 09:05:00,0.0015671641578906,0.5201086200895721,0.0,651.4159769489202,4,0.0015671641578906,11.017514,-10.869768,0.5201086200895721,0.0004639915,1.3567237e-08,0.8552121411882253,851.0533631414569,12591.815562360232,-0.88754484275893,0.4607213388720196,4.938348592405934,243.45988401183,0.4820645803947106,inf,0.0,235.0856038244856,0.0,0.0,0.0,0 days,0.001536772,4.3371915e-07,35293.21,0.49292782,-264.64087,0.0,0.0,1.0000000000000002,-8.030694271234982e-13,4.898557e-12,2.4437e-16,0.0,0.0,0.0,7.480000000000002e-16,5.4233706171792405e-14,4.095487397172488e-12,1126.8723307637697,12.591815562360232,7.077423686255815e-13,0.001536772,4.3371915e-07,35293.21,0.49292782,-264.64087,0.0,0.0,0.0,-8.030694271234982e-13,4.898557e-12,2.4437e-16,0.0,0.0,0.0,7.480000000000002e-16,5.4233706171792405e-14,4.095487397172488e-12,1126.8723307637697,12.591815562360232,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,0.6467371426158659,34610D,260.04535,11.117784,-12.104159,202.75932074968745,67824.4133397495,0.4177773531102645,0.939617141265318,73.12915235237152,83.3098660343268,1478.9417723078618,0.000705628634232,58401.6359568902,0.3369684010435343,0.6094096029364293,0.9680915328334452,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.28471112334843,3.028393195496504,0.6272107774170121,41.65498714754055,19.710632374401527,36.28235539,1450000000000000.0,29.5435857242106,849.739727211289,1364.66880129222,0.0705628634232,0.0241675599170587,0.469808570632659,41.6549330171634,19.4396361173825,19.42592862589752,15.660001359862571,0.8767242091838641,886618404302814.2,26.96820288552472,1557286003866323.2,0.0014720648691044,1.5825372698178897e-05,3.16,35.8,2023-08-06 09:06:00,0.000705628634232,0.3369688069462107,0.0,584.016359568902,5,0.000705628634232,11.117784,-12.104159,0.3369688069462107,0.0,0.0,0.7823811335510605,855.1342331331496,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.646732648080544,242.7416298010004,0.2964803070208873,inf,0.0,233.42352555385727,0.0,0.0,0.0,0 days,0.000692602,6.9842804e-07,43587.49,0.3074391,-265.38748,0.0,0.0,1.0,-7.605073591243456e-13,4.0604716e-12,2.6477466e-16,0.0,0.0,0.0,7.48e-16,4.391231184465032e-14,3.299964398060418e-12,1128.2022218901416,13.209052642457104,2.738661674170125e-13,0.000692602,6.9842804e-07,43587.49,0.3074391,-265.38748,0.0,0.0,0.0,-7.605073591243456e-13,4.0604716e-12,2.6477466e-16,0.0,0.0,0.0,7.48e-16,4.391231184465032e-14,3.299964398060418e-12,1128.2022218901416,13.209052642457104,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,0.6498766347707203,34610D,257.35562,12.083003,-13.220711,219.1387748724825,67751.28418739712,0.4289597689641685,1.03589250879386,72.9992406212619,87.2556312189116,1981.3942399781097,0.000367766674147,55026.440867802725,0.2118745604403702,0.6083270051771825,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.109580579534203,2.85940922003605,0.6814117373727626,43.62692494204971,20.33877082040213,36.28235538999999,1450000000000000.0,31.1907643963318,866.070714917722,1428.13905792381,0.0367766674147,0.0254480426346415,0.51794625439693,43.6278156094558,20.3530881267807,20.3456056910422,14.0909624383254,0.9548107863011523,827881699572207.2,27.41085815352645,1499450260684067.0,0.0019300180452832,1.84311237931385e-05,3.16,35.8,2023-08-06 09:07:00,0.000367766674147,0.2118748461266139,0.0,550.2644086780273,6,0.000367766674147,12.083003,-13.220711,0.2118748461266139,0.0,0.0,0.7448695409970986,859.2855389611756,14441.476617147116,-0.8882530904374696,0.4593543809830104,4.462620742006069,242.26730009405745,0.1815487841193477,inf,0.0,232.4690500367719,0.0,0.0,0.0,0 days,0.0003616923,8.74633e-07,47971.637,0.20093633,-266.27145,0.0,0.0,1.0,-7.38115441406407e-13,3.667025e-12,2.7835713000000002e-16,0.0,0.0,0.0,7.48e-16,3.910217942607809e-14,2.9289094067221805e-12,1129.600949792481,14.441476617147115,3.5134457428861413e-13,0.0003616923,8.74633e-07,47971.637,0.20093633,-266.27145,0.0,0.0,0.0,-7.38115441406407e-13,3.667025e-12,2.7835713000000002e-16,0.0,0.0,0.0,7.48e-16,3.910217942607809e-14,2.9289094067221805e-12,1129.600949792481,14.441476617147115,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,0.6531281547252441,34610D,253.47978,15.490947,-13.642795,231.6054215422984,67678.28494677586,0.4426000439493875,0.947584305807354,70.44837929174521,77.9223477946648,1554.4602636310256,0.0002971873704375,50756.176244006965,0.2275982780521815,0.5870698274312101,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.755096695782825,2.8076907264981017,0.725661830872455,38.9607657832552,20.039601065032144,36.28235539,1450000000000000.0,29.195952970967,857.945633072891,1396.68349714862,0.0297187370438,0.0247275325179792,0.473792152903677,38.9611738973324,19.1605107609984,19.15481819094902,14.687601148189705,0.9153804507720478,807941430937333.8,26.6853397989954,1440415274508718.8,0.0017051572750614,1.6141089372663506e-05,3.16,35.8,2023-08-06 09:08:00,0.0002971873704375,0.2275982737705511,0.0,507.5617624400696,7,0.0002971873704375,15.490947,-13.642795,0.2275982737705511,0.0,0.0,0.6975703680643963,863.5849729355677,15212.01478155494,-0.8893115744758581,0.4573017860267661,4.216778586190817,241.6061400682608,0.1877086162949686,inf,0.0,231.8959725577464,0.0,0.0,0.0,0 days,0.0002914628,7.528047e-07,53943.887,0.22590555,-267.3378,0.0,0.0,1.0,-7.074741105251077e-13,3.1827832e-12,2.6896618e-16,0.0,0.0,0.0,7.479999999999999e-16,3.3195985992047433e-14,2.475309215465702e-12,1131.1205042171678,15.21201478155494,2.3997334796301993e-13,0.0002914628,7.528047e-07,53943.887,0.22590555,-267.3378,0.0,0.0,0.0,-7.074741105251077e-13,3.1827832e-12,2.6896618e-16,0.0,0.0,0.0,7.479999999999999e-16,3.3195985992047433e-14,2.475309215465702e-12,1131.1205042171678,15.21201478155494,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,0.6564450100484751,34610D,250.16846,17.698393,-13.779355,242.63973511486464,67607.83656748412,0.4540470974038817,0.927630768076874,68.69576127945294,74.6956936078342,1653.879042339483,0.0003379204713138,47596.28928252322,0.334615946930311,0.5724646773287745,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.830354504753902,2.818190013443832,0.7652491804008863,37.347893708831386,19.82484059361835,36.28235539,1450000000000000.0,28.6832478777448,858.124968270692,1390.62432178212,0.0337920471314,0.0246738565324265,0.463815384038437,37.3478468039171,18.7978471638144,18.79149713224678,15.03094737547258,0.9162398391783972,782336006002224.8,26.403155923951896,1391477014960668.0,0.0016277361405483,1.5667524158225078e-05,3.16,35.8,2023-08-06 09:09:00,0.0003379204713138,0.3346161179955789,0.0,475.96289282523225,8,0.0003379204713138,17.698393,-13.779355,0.3346161179955789,0.0,0.0,0.6628007468522932,867.9707970512603,16064.88552763422,-0.8897878447223443,0.4563743982569195,4.037309110268015,241.1015614237604,0.2670868869813803,inf,0.0,231.79096764671291,0.0,0.0,0.0,0 days,0.00033057775,7.022203e-07,58651.055,0.34512153,-268.5721,0.0,0.0,0.9999999999999998,-6.833423998709467e-13,2.832929e-12,2.6506697000000004e-16,0.0,0.0,0.0,7.48e-16,2.895769334035388e-14,2.1495866430404186e-12,1132.7227450911282,16.06488552763422,1.94744569684572e-13,0.00033057775,7.022203e-07,58651.055,0.34512153,-268.5721,0.0,0.0,0.0,-6.833423998709467e-13,2.832929e-12,2.6506697000000004e-16,0.0,0.0,0.0,7.48e-16,2.895769334035388e-14,2.1495866430404186e-12,1132.7227450911282,16.06488552763422,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,0.6598354247484582,34610D,246.86057,20.193823,-14.409377,251.2954055785493,67539.14080620467,0.4582689987455122,0.96730093603564,66.9387506851438,75.9065018044918,1732.3831423684403,0.0003488001075361,44409.53957525199,0.4480479955514473,0.5578229223761983,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.2017817096082,2.5742672731311047,0.7978401788442493,37.95328694489308,19.626414964495105,36.28235539,1450000000000000.0,28.9222405228438,864.467714360771,1436.9821655803,0.0348800107536,0.0255923481526296,0.48365046801782,37.9532509022459,18.8982450978468,18.89165568631188,13.66135783713234,0.9469720064676168,777851162797783.9,25.63237937677905,1346542346813677.8,0.0019842480325289,1.6956529235579584e-05,3.16,35.8,2023-08-06 09:10:00,0.0003488001075361,0.4480482541656586,0.0,444.0953957525199,9,0.0003488001075361,20.193823,-14.409377,0.4480482541656586,0.0,0.0,0.6267105301928944,872.4538853889314,16696.494033359326,-0.8904087613594637,0.4551617709060216,3.79638930395628,240.3920309183407,0.346112584092721,inf,0.0,231.52327468868864,0.0,0.0,0.0,0 days,0.00034036458,8.887827e-07,63576.57,0.42486957,-269.33505,0.0,0.0,1.0000000000000002,-6.580346099299412e-13,2.5061004e-12,2.7944784000000003e-16,0.0,0.0,0.0,7.48e-16,2.5052302446025048e-14,1.8480657389994848e-12,1134.40666621143,16.696494033359325,2.1282675952082283e-13,0.00034036458,8.887827e-07,63576.57,0.42486957,-269.33505,0.0,0.0,0.0,-6.580346099299412e-13,2.5061004e-12,2.7944784000000003e-16,0.0,0.0,0.0,7.48e-16,2.5052302446025048e-14,1.8480657389994848e-12,1134.40666621143,16.696494033359325,0.0
