,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,0.6343731076556208,34610D,282.42743,7.1196146,-8.090484,98.52154588490735,68215.25344250306,0.25447381375093175,1.083953714736568,65.44980005346315,120.4769758959016,1886.583987603885,0.0065368521047742,94472.02900687772,0.7763177668685586,0.5454150004455263,0.6892456901549766,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.2924387875843314,60.238666072009465,15.354359633103696,20.344252891514746,1318979857903181.0,31.4869181625261,823.017383694717,1660.01749842681,0.653685210477,0.0256837717588862,0.541976857368284,60.2384879479508,21.1019184587158,20.964874176826687,0.65368521047742,0.7647364362787183,1375196149305290.2,,,0.0181990035391878,2.173966718184723e-05,3.16,35.8,2023-08-06 09:01:00,0.0065368521047742935,0.7763180737812528,0.0,944.7202900687771,0,0.0065368521047742935,7.1196146,-8.090484,0.7763180737812528,0.07496202,0.0,1.1653028741953162,838.78527588419,6244.71057557348,-0.3973546157043629,-0.9176651401129052,5.899696771876374,245.5874098197504,0.8486691984640886,inf,0.0,240.35833879433824,0.0,0.0,0.0,0 days,0.006390698,1.108158e-07,6036.986,0.830631,-262.89627,0.0,0.0,0.9999999999999999,-9.53047453057578e-13,8.63176e-12,2.1961461e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0079087815954397e-13,7.67871258066921e-12,1123.559670247634,9.088621341958598e-12,1.5372718298691185e-13,0.0,0.006390698,1.108158e-07,6036.986,0.830631,-262.89627,0.0,0.0,0.0,-9.53047453057578e-13,8.63176e-12,2.1961461e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0079087815954397e-13,7.67871258066921e-12,1123.559670247634,9.088621341958598e-12,1.5372718298691185e-13,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,0.6357713034379028,34610D,278.49182,6.711345,-8.240592,115.67493387846038,68149.8036424496,0.2783708351948916,1.497490588158484,92.75032973031932,155.0707947996564,3303.4435348908364,0.0056532289791307,88080.9851588033,0.8510248543110456,0.7729194144193277,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3457723371574079,77.53539848186503,20.52814412769885,36.28235539,1450000000000000.0,40.0196182774228,877.442433504682,1805.39656128384,0.565322897913,0.0292592446991579,0.748745294079242,77.5353973998282,25.590041772363,25.446188641327424,0.56532289791307,1.0,1385538163987327.8,31.249394574824688,1901953495190552.0,0.02358826576473867,3.4686231277751724e-05,3.16,35.8,2023-08-06 09:02:00,0.00565322897913071,0.8510251905293031,0.0,880.8098515880331,1,0.00565322897913071,6.711345,-8.240592,0.8510251905293031,0.07939026,0.0,1.1018238500192978,840.6341842908331,7487.371314157589,-0.9834465679946758,-0.18119836616121401,5.678428502537332,245.1265717276799,0.895934907288372,inf,0.0,240.68838340075848,0.0,0.0,0.0,0 days,0.0055265855,2.623045e-07,11720.369,0.86895865,-263.1313,0.0,0.0,1.0,-9.238533967280108e-13,7.708753e-12,2.311568e-16,0.0,0.0,0.0,7.479999999999999e-16,8.918285179532713e-14,6.784899614458723e-12,1123.856531700756,1.4379864395534886e-11,2.123753132051067e-13,0.0,0.0055265855,2.623045e-07,11720.369,0.86895865,-263.1313,0.0,0.0,0.0,-9.238533967280108e-13,7.708753e-12,2.311568e-16,0.0,0.0,0.0,7.479999999999999e-16,8.918285179532713e-14,6.784899614458723e-12,1123.856531700756,1.4379864395534886e-11,2.123753132051067e-13,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,0.637896521845283,34610D,272.46924,7.969742,-9.698336,137.47282851558884,68057.05331271928,0.3093937930059246,1.466525699564714,88.0151099183943,142.0253424518964,3241.046615625491,0.0038628089479299,77740.93610102212,0.8356646790541091,0.7334592493199525,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4154467280699448,71.01245749469358,20.66006676307036,36.28235539,1450000000000000.0,38.8283235230446,882.424799963252,1822.20411023494,0.386280894793,0.0296675095594777,0.733262849782357,71.0126712259482,24.7160230390186,24.620917139984027,0.38628089479299,1.0,1298671342768089.2,28.982715212598528,1770356894439539.0,0.024590611650365177,3.251156533964251e-05,3.16,35.8,2023-08-06 09:03:00,0.0038628089479299786,0.835664656235988,0.0,777.4093610102212,2,0.0038628089479299786,7.969742,-9.698336,0.835664656235988,0.06276253,9.4485705e-07,0.9939733357918116,843.444382851474,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.228912959465648,244.13907562100385,0.8300912503905895,inf,0.0,238.7285942992277,0.0,0.0,0.0,0 days,0.0037802616,4.929254e-07,21637.025,0.810564,-263.60345,0.0,0.0,0.9999999999999999,-8.729892253517193e-13,6.3581744e-12,2.4893382e-16,0.0,0.0,0.0,7.480000000000001e-16,7.230434289537893e-14,5.485185312934263e-12,1124.7320214099634,1.186865659081948e-11,2.0798384793282745e-13,0.0,0.0037802616,4.929254e-07,21637.025,0.810564,-263.60345,0.0,0.0,0.0,-8.729892253517193e-13,6.3581744e-12,2.4893382e-16,0.0,0.0,0.0,7.480000000000001e-16,7.230434289537893e-14,5.485185312934263e-12,1124.7320214099634,1.186865659081948e-11,2.0798384793282745e-13,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,0.6407141333121325,34610D,267.56885,10.0332985,-10.53867,162.7800073014066,67969.03820280088,0.34215392477819734,0.951605024685246,65.36708837056136,86.0713525756584,1326.139090250674,0.0021293601633544,68606.54157738572,0.6144513006920426,0.5447257364213447,0.7971633392873002,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4964099713211157,43.03663941492305,16.54496684790272,27.04394784852733,1588793768260332.0,27.9034888477956,825.801713106222,1656.93422429303,0.212936016335,0.025376645464064,0.475802512342623,43.0356762878292,18.7496220891926,18.709782224259225,0.21293601633544,0.7759704889985116,1117776739943964.0,27.3677709541666,1671286155769714.5,0.019209834066591876,1.77734717108491e-05,3.16,35.8,2023-08-06 09:04:00,0.0021293601633544496,0.6144514699585987,0.0,686.0654157738572,3,0.0021293601633544496,10.0332985,-10.53867,0.6144514699585987,0.010068857,3.0767362e-07,0.8932487641960033,847.1700839936008,11144.044635122638,-0.8974772760506166,0.441060697606084,4.837106908609681,243.21488970810137,0.5819534819135179,inf,0.0,235.51612610700008,0.0,0.0,0.0,0 days,0.0020852266,5.7742164e-07,31346.793,0.57709587,-264.03134,0.0,0.0,1.0,-8.231485164028196e-13,5.31378e-12,2.5544708e-16,0.0,0.0,0.0,7.480000000000001e-16,5.938165552106283e-14,4.490631418527657e-12,1125.6755716336731,4.925371589391426e-12,1.3495738588488135e-13,0.0,0.0020852266,5.7742164e-07,31346.793,0.57709587,-264.03134,0.0,0.0,0.0,-8.231485164028196e-13,5.31378e-12,2.5544708e-16,0.0,0.0,0.0,7.480000000000001e-16,5.938165552106283e-14,4.490631418527657e-12,1125.6755716336731,4.925371589391426e-12,1.3495738588488135e-13,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,0.6436509197045164,34610D,265.35483,11.017514,-10.869768,183.3412043128889,67903.67111443031,0.3628979256963295,1.299640027807656,79.2577746808189,110.695234239898,2755.283947644168,0.0015671641578906,65141.597694892014,0.5201080062592395,0.6604814556734908,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5614405706812294,55.3472196326023,20.6001376256624,36.28235539,1450000000000000.0,35.0766894142424,878.696029783979,1799.2499340011,0.156716415789,0.0288702214808188,0.649820013903828,55.347617119949,22.5083141234495,22.473095094300845,0.1567164157890599,1.0,1105818557992439.2,27.99967666997089,1643582225368114.0,0.02459789992720845,2.768359562422451e-05,3.16,35.8,2023-08-06 09:05:00,0.0015671641578906784,0.5201086200895721,0.0,651.4159769489202,4,0.0015671641578906784,11.017514,-10.869768,0.5201086200895721,0.0004639915,1.3567237e-08,0.8552121411882253,851.0533631414569,12591.815562360232,-0.88754484275893,0.4607213388720196,4.74005706456178,242.97573410527994,0.4820645803947106,inf,0.0,234.64040391523554,0.0,0.0,0.0,0 days,0.001536772,4.3371915e-07,35293.21,0.49292782,-264.64087,0.0,0.0,1.0000000000000002,-8.030694271234982e-13,4.898557e-12,2.4437e-16,0.0,0.0,0.0,7.480000000000002e-16,5.42337061717924e-14,4.0954873971724875e-12,1126.8723307637695,7.855574529281428e-12,1.843159884557041e-13,0.0,0.001536772,4.3371915e-07,35293.21,0.49292782,-264.64087,0.0,0.0,0.0,-8.030694271234982e-13,4.898557e-12,2.4437e-16,0.0,0.0,0.0,7.480000000000002e-16,5.42337061717924e-14,4.0954873971724875e-12,1126.8723307637695,7.855574529281428e-12,1.843159884557041e-13,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,0.6467371426158659,34610D,260.04535,11.117784,-12.104159,202.75932074968745,67824.4133397495,0.3819912057363184,1.027634349324594,73.12915235237152,83.3091278960642,1478.9417723078618,0.000705628634232,58401.6359568902,0.3369684010435343,0.6094096029364293,0.9680915328334452,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6272107774170121,41.65498714754055,19.710632374401527,36.28235539,1450000000000000.0,29.3627831853341,848.417365231494,1708.18416324483,0.0705628634232,0.0264780521408513,0.513817174662297,41.6545639480321,19.4053993069061,19.391715956860047,0.0705628634231999,0.8709832066585239,1126244093012575.5,26.96820288552472,1557286003866323.2,0.021271522629244716,1.9756408300756668e-05,3.16,35.8,2023-08-06 09:06:00,0.0007056286342320894,0.33696880694621073,0.0,584.016359568902,5,0.0007056286342320894,11.117784,-12.104159,0.33696880694621073,0.0,0.0,0.7823811335510605,855.1342331331496,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.37766097645545,242.04254406530833,0.2964803070208873,inf,0.0,232.78662402096106,0.0,0.0,0.0,0 days,0.000692602,6.9842804e-07,43587.49,0.3074391,-265.38748,0.0,0.0,1.0,-7.605073591243456e-13,4.0604716e-12,2.6477466e-16,0.0,0.0,0.0,7.48e-16,4.3912311844650316e-14,3.299964398060418e-12,1128.2022218901416,4.328104074507213e-12,1.4573992552869342e-13,0.0,0.000692602,6.9842804e-07,43587.49,0.3074391,-265.38748,0.0,0.0,0.0,-7.605073591243456e-13,4.0604716e-12,2.6477466e-16,0.0,0.0,0.0,7.48e-16,4.3912311844650316e-14,3.299964398060418e-12,1128.2022218901416,4.328104074507213e-12,1.4573992552869342e-13,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,0.6498766347707203,34610D,257.35562,12.083003,-13.220711,219.1387748724825,67751.28418739712,0.3961883859870359,1.121546715744388,72.9992406212619,87.2531907808452,1981.3942399781097,0.000367766674147,55026.440867802725,0.2118745604403702,0.6083270051771825,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6814117373727626,43.62692494204971,20.33877082040213,36.28235538999999,1450000000000000.0,31.1774264103181,866.374447018684,1755.83387601129,0.0367766674147,0.0276349609579702,0.560773357872194,43.6265953904226,20.2921711640943,20.28471112334843,0.0367766674147,0.9562939557799236,1011700145775841.2,27.41085815352645,1499450260684067.0,0.023286522769963354,2.2612807922804422e-05,3.16,35.8,2023-08-06 09:07:00,0.0003677666741470451,0.2118748461266139,0.0,550.2644086780273,6,0.0003677666741470451,12.083003,-13.220711,0.2118748461266139,0.0,0.0,0.7448695409970986,859.2855389611756,14441.476617147115,-0.8882530904374696,0.4593543809830104,4.220415640242597,241.61616753735794,0.1815487841193477,inf,0.0,231.8786787067884,0.0,0.0,0.0,0 days,0.0003616923,8.74633e-07,47971.637,0.20093633,-266.27145,0.0,0.0,1.0,-7.38115441406407e-13,3.667025e-12,2.7835713e-16,0.0,0.0,0.0,7.48e-16,3.910217942607809e-14,2.9289094067221805e-12,1129.600949792481,4.589646110466466e-12,1.590586524642417e-13,0.0,0.0003616923,8.74633e-07,47971.637,0.20093633,-266.27145,0.0,0.0,0.0,-7.38115441406407e-13,3.667025e-12,2.7835713e-16,0.0,0.0,0.0,7.48e-16,3.910217942607809e-14,2.9289094067221805e-12,1129.600949792481,4.589646110466466e-12,1.590586524642417e-13,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,0.6531281547252441,34610D,253.47978,15.490947,-13.642795,231.6054215422984,67678.28494677586,0.40665180749126784,1.0313562754319059,70.44837929174521,77.9227264763926,1554.4602636310256,0.0002971873704375,50756.176244006965,0.2275982780521815,0.5870698274312101,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.725661830872455,38.9607657832552,20.039601065032144,36.28235539,1450000000000000.0,29.1286583324129,857.63436012457,1730.22124760174,0.0297187370438,0.0269773022004291,0.5156781377159529,38.9613632381963,19.1152597055368,19.109580579534203,0.02971873704375,0.913888806263454,1006293174519945.6,26.6853397989954,1440415274508718.8,0.02209310424546824,2.001910316996541e-05,3.16,35.8,2023-08-06 09:08:00,0.0002971873704375653,0.22759827377055114,0.0,507.56176244006963,7,0.0002971873704375653,15.490947,-13.642795,0.22759827377055114,0.0,0.0,0.6975703680643963,863.5849729355677,15212.014781554939,-0.8893115744758581,0.4573017860267661,3.961303376825125,240.8818612489907,0.18770861629496866,inf,0.0,231.23879712417852,0.0,0.0,0.0,0 days,0.0002914628,7.528047e-07,53943.887,0.22590555,-267.3378,0.0,0.0,1.0,-7.074741105251076e-13,3.1827832e-12,2.6896618e-16,0.0,0.0,0.0,7.479999999999999e-16,3.319598599204743e-14,2.475309215465702e-12,1131.1205042171678,3.3841232079895955e-12,1.4626777206677321e-13,0.0,0.0002914628,7.528047e-07,53943.887,0.22590555,-267.3378,0.0,0.0,0.0,-7.074741105251076e-13,3.1827832e-12,2.6896618e-16,0.0,0.0,0.0,7.479999999999999e-16,3.319598599204743e-14,2.475309215465702e-12,1131.1205042171678,3.3841232079895955e-12,1.4626777206677321e-13,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,0.6564450100484751,34610D,250.16846,17.698393,-13.779355,242.63973511486464,67607.83656748412,0.41571823403349256,1.013157842914422,68.69576127945294,74.6957169368418,1653.879042339483,0.0003379204713138,47596.28928252322,0.334615946930311,0.5724646773287745,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7652491804008863,37.347893708831386,19.82484059361835,36.28235539,1450000000000000.0,28.595162224616,857.520103844892,1730.76461387798,0.0337920471314,0.0270010762466511,0.506578921457211,37.3478584684209,18.7614344268978,18.755096695782825,0.03379204713138,0.9133414830720044,985462104220413.6,26.403155923951896,1391477014960668.0,0.021945214955158814,1.957430907549183e-05,3.16,35.8,2023-08-06 09:09:00,0.0003379204713138795,0.3346161179955789,0.0,475.96289282523225,8,0.0003379204713138795,17.698393,-13.779355,0.3346161179955789,0.0,0.0,0.6628007468522932,867.9707970512603,16064.88552763422,-0.8897878447223443,0.4563743982569195,3.7724617741278688,240.31940231758733,0.2670868869813803,inf,0.0,231.07854663215275,0.0,0.0,0.0,0 days,0.00033057775,7.022203e-07,58651.055,0.34512153,-268.5721,0.0,0.0,0.9999999999999998,-6.833423998709466e-13,2.832929e-12,2.6506697e-16,0.0,0.0,0.0,7.48e-16,2.8957693340353876e-14,2.1495866430404186e-12,1132.7227450911282,2.8676302634766597e-12,1.4368685580839765e-13,0.0,0.00033057775,7.022203e-07,58651.055,0.34512153,-268.5721,0.0,0.0,0.0,-6.833423998709466e-13,2.832929e-12,2.6506697e-16,0.0,0.0,0.0,7.48e-16,2.8957693340353876e-14,2.1495866430404186e-12,1132.7227450911282,2.8676302634766597e-12,1.4368685580839765e-13,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,0.6598354247484582,34610D,246.86057,20.193823,-14.409377,251.2954055785493,67539.14080620467,0.42319637045521363,1.047469345569522,66.9387506851438,75.9067062209706,1732.3831423684403,0.0003488001075361,44409.53957525199,0.4480479955514473,0.5578229223761983,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7978401788442493,37.95328694489308,19.626414964495105,36.28235539,1450000000000000.0,28.9777835961751,865.322469633416,1759.72008572462,0.0348800107536,0.0278036219466041,0.523734672784761,37.9533531104853,18.8369225344301,18.830354504753902,0.03488001075361,0.9511518168642908,946447914563140.0,25.63237937677905,1346542346813677.8,0.022704371975880773,2.086529437287535e-05,3.16,35.8,2023-08-06 09:10:00,0.00034880010753615535,0.44804825416565863,0.0,444.0953957525199,9,0.00034880010753615535,20.193823,-14.409377,0.44804825416565863,0.0,0.0,0.6267105301928944,872.4538853889314,16696.494033359326,-0.8904087613594637,0.4551617709060216,3.5655493021206377,239.67375041428838,0.346112584092721,inf,0.0,230.86626711186565,0.0,0.0,0.0,0 days,0.00034036458,8.887827e-07,63576.57,0.42486957,-269.33505,0.0,0.0,1.0000000000000002,-6.580346099299411e-13,2.5061004e-12,2.7944784e-16,0.0,0.0,0.0,7.48e-16,2.5052302446025048e-14,1.8480657389994848e-12,1134.4066662114299,2.637056784502563e-12,1.485529405641461e-13,0.0,0.00034036458,8.887827e-07,63576.57,0.42486957,-269.33505,0.0,0.0,0.0,-6.580346099299411e-13,2.5061004e-12,2.7944784e-16,0.0,0.0,0.0,7.48e-16,2.5052302446025048e-14,1.8480657389994848e-12,1134.4066662114299,2.637056784502563e-12,1.485529405641461e-13,0.0
