,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2477591.1281125112,2089660.276709544,127715.3866862854,9810.749946165095,1.070381604322435,772487906105.5968,4.632594415084495e-06,2029.5192839339559,234.53259244979537,0.07124291575766596,0.00044463936,1.3272727272727272,1.6333333333333333,0.0,3.5453238,3.545323756608096,7391237743361.791,236.47345,0.0,0.0
