,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2101054.8755680583,1921521.6293992954,355787.58234308375,10285.902750140925,1.1634190226390067,224735028876.48438,1.249631871360119e-05,3474.2154568503443,482.7721011698188,0.06683159843283049,0.023956059,2.915151515151515,6.666666666666667,-3.7992737,3.4024436,-0.39683005,-2367807050856.819,200.44603,926.6772478632142,298.3112512597571
