Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
86,86,87,407463.0,BAW680,46.198813228283896,15.362800598144531,247.962222008,10568.94,0.4550884896253389,34610D,225.54533,64.16701,20.327875,203.0915069370845,63821.62066154906,0.3963207759956946,0.374844132366424,27.252726766611204,31.6330957536486,0.0,2.699359813788896e-05,24213.00100559291,0.1992454428581349,0.2271060563884267,0.5129443408732354,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,8.231312270756181,1.234474647877843,0.6745778251023041,15.816530480587057,11.023098402386257,23.69630327737674,1477197490776840.0,11.8403484283924,767.614798537725,1294.60233971358,0.00269935981379,0.0232082233503043,0.187422066183212,15.8165478768243,8.07567487412837,8.075456888490343,15.289446164657674,0.5687188255519261,311410185764016.7,4.898065141896263,427464384575482.1,0.0009766386815084,4.0050323544443095e-06,3.0968000000000004,35.8,2023-11-06 11:27:00,2.6993598137888957e-05,0.1992457292452952,0.0,86,242.13001005592912,2.6993598137888957e-05,64.16701,20.327875,0.1992457292452952,0.0,0.0,0.3739876229668892,630.8436400281935,14725.876578175375,-0.4099350390746963,0.9121147207116148,1.8922721778757627,232.7037173533209,0.1246856762018303,0.549111818175174,0.0,223.5433163713635,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.5736286e-05,2.2349266e-06,104034.44,0.18683182,-258.70532,0.0,0.0,1.0,-4.4930358956332506e-13,1.7185731e-12,3.8321308000000006e-16,0.0,0.0,0.0,7.48e-16,1.7631717124748523e-14,1.2692695408296708e-12,643.0231404472235,14.725876578175376,2.7879805966846474e-14,2.5736286e-05,2.2349266e-06,104034.44,0.18683182,-258.70532,0.0,0.0,0.0,-4.4930358956332506e-13,1.7185731e-12,3.8321308000000006e-16,0.0,0.0,0.0,7.48e-16,1.7631717124748523e-14,1.2692695408296708e-12,643.0231404472235,14.725876578175376,0.0
87,87,88,407463.0,BAW680,46.144393662274894,15.537139892578123,245.904444232,10568.94,0.4549387202194218,34610D,225.42072,64.349625,19.8759,202.47460755107176,63794.36793478245,0.3954323910421312,0.38816790297141,28.129776543318016,32.7836419385098,25.674634540628382,2.873544371534497e-05,24213.00100559291,0.2153239800020748,0.2344148045276501,0.5280759843789601,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,8.016551264345473,1.2022523304941732,0.6727146514645459,16.392086973788285,11.17688442657565,24.644400685046385,1521947930152043.2,12.1122650429151,769.955139121712,1312.82313391476,0.00287354437153,0.0234849398052367,0.194083951485705,16.3918209692549,8.26418773457651,8.263950266298766,14.551028987623427,0.5764724887639285,328075338776605.94,4.87717752107082,426352256652711.7,0.0010789931690417,4.261051117609572e-06,3.0968000000000004,35.8,2023-11-06 11:28:00,2.873544371534497e-05,0.2153240215122626,0.0,87,242.13001005592912,2.873544371534497e-05,64.349625,19.8759,0.2153240215122626,0.0,0.0,0.3741943590544055,630.636251449054,14847.406194631509,-0.4116571636268469,0.9113387842260964,1.889494407641885,232.6881402874569,0.1345825349631397,0.5308463116434293,0.0,223.566317500134,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.749909e-05,1.911273e-06,104087.734,0.20198,-260.15594,0.0,0.0,1.0,-4.4911648001269694e-13,1.7183817e-12,3.5826481000000005e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7606712668786332e-14,1.269265219586725e-12,644.1605759495332,14.847406194631509,3.189642039238649e-14,2.749909e-05,1.911273e-06,104087.734,0.20198,-260.15594,0.0,0.0,0.0,-4.4911648001269694e-13,1.7183817e-12,3.5826481000000005e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7606712668786332e-14,1.269265219586725e-12,644.1605759495332,14.847406194631509,0.0
88,88,89,407463.0,BAW680,46.08929443359375,15.71259289253049,251.563333116,10576.56,0.4547583834095032,34610D,225.27618,64.46234,19.377254,202.57260209142825,63766.23815823913,0.3934400688841892,0.374492522495168,27.0524902690337,31.4540760635172,25.664492726169737,3.0341805366851425e-05,24184.291956449648,0.231101492002948,0.2254374189086141,0.5072913963160266,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,7.758047402508928,1.1634717172120257,0.6732560850660462,15.726651217989604,10.982997115993395,23.502722348870776,1468060421594682.8,11.7483470519865,765.07465547697,1305.19738815392,0.00303418053669,0.0232578174841022,0.187246261247584,15.7270380317586,8.0508956343636,8.050651363066866,14.45492962032139,0.5604350893446832,312508942673890.9,4.870397948197659,425902120440485.44,0.0010702837610152,3.9751763618255935e-06,3.0968000000000004,35.8,2023-11-06 11:29:00,3.0341805366851425e-05,0.2311016908511172,0.0,88,241.84291956449653,3.0341805366851425e-05,64.46234,19.377254,0.2311016908511172,0.0,0.0,0.3739904846217074,630.3864901587622,15067.863383810998,-0.4137851985898371,0.9103745434863438,1.881057741656569,232.64070491634027,0.144239142499189,0.5137267721429464,0.0,223.55959048050175,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.9114653e-05,1.6054962e-06,104215.336,0.21649164,-261.4018,0.0,0.0,0.9999999999999998,-4.486726345434603e-13,1.7193483e-12,3.346945e-16,0.0,0.0,0.0,7.48e-16,1.7601477477501622e-14,1.2706756131054078e-12,645.3122172331376,15.067863383810998,3.0558218508852875e-14,2.9114653e-05,1.6054962e-06,104215.336,0.21649164,-261.4018,0.0,0.0,0.0,-4.486726345434603e-13,1.7193483e-12,3.346945e-16,0.0,0.0,0.0,7.48e-16,1.7601477477501622e-14,1.2706756131054078e-12,645.3122172331376,15.067863383810998,0.0
89,89,90,407463.0,BAW680,46.03308726165254,15.890281677246094,252.592222004,10584.18,0.4545507443070785,34610D,225.141,64.537155,18.828016,201.4335615703154,63739.1856679701,0.3924050723922389,0.355437675320648,25.75017750138295,29.9434710416428,-51.30427490250889,3.181268309240833e-05,24155.61047700016,0.2460167581635029,0.2145848125115246,0.4818779574808556,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,7.825069372868394,1.173511469478124,0.669671363616829,14.9715597658709,10.737763745460963,22.16006142326723,1404686483572471.0,11.3270286907678,759.43732417728,1282.73427621845,0.00318126830924,0.0228318507387879,0.177718837660324,14.9717355208214,7.78381217070617,7.783564554633664,15.079968532564871,0.5422183021414664,289776215859410.8,4.817740383982214,423008910785579.4,0.0009695673069257,3.590622674434208e-06,3.0968000000000004,35.8,2023-11-06 11:30:00,3.181268309240833e-05,0.2460172161390188,0.0,89,241.55610477000167,3.181268309240833e-05,64.537155,18.828016,0.2460172161390188,0.0,0.0,0.3737712352294323,630.098882214775,15052.20687688461,-0.4156661834358015,0.9095172477462506,1.875628818189205,232.61008098193523,0.1533448820340749,0.4950344764861659,0.0,223.5664053258859,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.063467e-05,1.3184681e-06,104341.766,0.23048256,-262.61707,0.0,0.0,1.0000000000000002,-4.482319830581616e-13,1.720419e-12,3.1256942e-16,0.0,0.0,0.0,7.480000000000001e-16,1.759900039179758e-14,1.2721869973281328e-12,646.4870158862502,15.05220687688461,2.6305322202132802e-14,3.063467e-05,1.3184681e-06,104341.766,0.23048256,-262.61707,0.0,0.0,0.0,-4.482319830581616e-13,1.720419e-12,3.1256942e-16,0.0,0.0,0.0,7.480000000000001e-16,1.759900039179758e-14,1.2721869973281328e-12,646.4870158862502,15.05220687688461,0.0
90,90,91,407463.0,BAW680,45.9766845703125,16.06743789300686,248.991110896,10568.94,0.4543084998658577,34610D,225.11014,64.670525,18.230982,200.01862461816432,63713.43549046871,0.3923263093887192,0.359442847672868,26.051332574999297,30.488969368808,0.0,3.3610340897140545e-05,24213.00100559291,0.2615139730371534,0.2170944381249941,0.4855007068848239,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,7.952750626679808,1.1926452993423384,0.665012976822597,15.24450557418014,10.788838064609298,22.47825210080182,1419705164680106.5,11.4408482651685,760.409613796858,1283.41880263211,0.00336103408971,0.0228958860506397,0.179721423836434,15.244484684404,7.84950726252469,7.84924344677666,15.197759162129756,0.545317917737916,294804662606958.5,4.791849304193487,421808151269776.6,0.0009612159326957,3.67003600894482e-06,3.0968000000000004,35.8,2023-11-06 11:31:00,3.361034089714054e-05,0.261514072411934,0.0,90,242.13001005592912,3.361034089714054e-05,64.670525,18.230982,0.261514072411934,0.0,0.0,0.3747106275975956,629.7633040805522,14965.55913244716,-0.4176732067943689,0.9085973213289308,1.8798442930838868,232.63386678724933,0.1629548596410643,0.4855675415433325,0.0,223.6252198964487,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.252187e-05,1.0545331e-06,104234.42,0.2460977,-263.28198,0.0,0.0,1.0,-4.485990575673351e-13,1.7181581e-12,2.9222443000000003e-16,0.0,0.0,0.0,7.48e-16,1.7544491573408063e-14,1.2695590110931089e-12,647.6647520239577,14.965559132447162,2.6318125278202607e-14,3.252187e-05,1.0545331e-06,104234.42,0.2460977,-263.28198,0.0,0.0,0.0151686883004048,-4.485990575673351e-13,1.7181581e-12,2.9222443000000003e-16,0.0,0.0,0.0,7.48e-16,1.7544491573408063e-14,1.2695590110931089e-12,647.6647520239577,14.965559132447162,0.0
91,91,92,407463.0,BAW680,45.92033774165784,16.24321746826172,251.563333116,10568.94,0.4540302056398609,34610D,225.05621,64.53853,17.537897,198.35948351000653,63687.38415789371,0.3912823890855155,0.369442391213646,26.70482007886172,31.515192246785,25.63840113493154,3.481109339499284e-05,24213.00100559291,0.2726356741000951,0.2225401673238476,0.4965106921184151,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,7.897897078303885,1.1844096273127658,0.6595757745641463,15.758261977876687,10.90142071182136,23.250089976037383,1456136109184122.8,11.6493921949604,762.604436449304,1295.55286416043,0.0034811093395,0.0231415767051782,0.184721195606823,15.7575961233925,7.98222169388698,7.981943833694712,14.842092505136833,0.5524227183817769,307739685729386.2,4.732582186755157,418651016481765.9,0.0010128911278385,3.871017428849832e-06,3.0968000000000004,35.8,2023-11-06 11:32:00,3.4811093394992846e-05,0.2726358891369163,0.0,91,242.13001005592912,3.4811093394992846e-05,64.53853,17.537897,0.2726358891369163,0.0,0.0,0.3748004191396567,629.3777534110318,14773.996369668335,-0.4205266769463457,0.907280173913474,1.8766223975771816,232.61569150965605,0.1697952061662963,0.4788673669016167,0.0,223.63516162857783,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.3778942e-05,8.369182e-07,104283.87,0.25719517,-263.71872,0.0,0.0,1.0,-4.484233562478561e-13,1.718602e-12,2.7544995000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7535773229436216e-14,1.270178713805053e-12,648.8396925978514,14.773996369668335,2.8518427462561075e-14,3.3778942e-05,8.369182e-07,104283.87,0.25719517,-263.71872,0.0,0.0,0.0534989800170481,-4.484233562478561e-13,1.718602e-12,2.7544995000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7535773229436216e-14,1.270178713805053e-12,648.8396925978514,14.773996369668335,0.0
92,92,93,407463.0,BAW680,45.86433539956303,16.41632080078125,244.3611109,10576.56,0.4537154440377055,34610D,225.00464,64.18968,16.832859,197.2714887281739,63660.67933781485,0.3903563045685267,0.365966115299792,26.4411304205914,31.3165313687498,0.0,3.552247282588648e-05,24184.291956449648,0.2796232638666357,0.2203427535049283,0.4913049566694028,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,7.876969820028937,1.181265663557958,0.6560331837625655,15.658257405865749,10.847649977343972,23.040320324581224,1446234928151131.8,11.5607021790833,761.38979592152,1292.52682675757,0.00355224728259,0.0230862296344529,0.182983057649896,15.6582656843749,7.92606937326913,7.9257878296863264,14.907631046029692,0.5484864500600991,304137781208652.44,4.681868616827789,415859886446046.3,0.0009998665708102,3.8039972011104783e-06,3.0968000000000004,35.8,2023-11-06 11:33:00,3.552247282588647e-05,0.2796233085969467,0.0,92,241.84291956449653,3.552247282588647e-05,64.18968,16.832859,0.2796233085969467,0.0,0.0,0.3744418236527345,628.941651287125,14496.892434411324,-0.4213382155037443,0.906903582612904,1.871551139066651,232.5870276231447,0.1740588012330941,0.4743169822695975,0.0,223.62556908207665,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.45531e-05,6.5128427e-07,104412.28,0.2642304,-264.0245,0.0,0.0,1.0,-4.4797357765993043e-13,1.7205544e-12,2.6114065e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7552690531102555e-14,1.2725807588893286e-12,650.00744995938,14.496892434411324,2.7939557754121616e-14,3.45531e-05,6.5128427e-07,104412.28,0.2642304,-264.0245,0.0,0.0,0.0973831811053009,-4.4797357765993043e-13,1.7205544e-12,2.6114065e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7552690531102555e-14,1.2725807588893286e-12,650.00744995938,14.496892434411324,0.0
93,93,94,407463.0,BAW680,45.80928039550781,16.58593898866235,240.245555348,10576.56,0.4533581630867984,34610D,224.99611,63.79982,16.150166,196.3721849246975,63634.23820739426,0.3915417715511386,0.362938625704766,26.3391265068402,31.2944426352536,0.0,3.6248785119988685e-05,24184.291956449648,0.2856363200260585,0.219492720890335,0.4889577655163254,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,8.204577151572243,1.2303891667816689,0.6530548452216395,15.647284323379958,10.825015571588416,22.967880374984,1442815744060374.0,11.5478431679243,761.571380644572,1281.23245772354,0.003624878512,0.0229799000105684,0.181469312852383,15.6472213176268,7.89687129921915,7.896585057604215,15.584906632665142,0.5490749090952625,299993510754575.4,4.650075704929744,414165657163523.7,0.0009246647190063,3.755389775163513e-06,3.0968000000000004,35.8,2023-11-06 11:34:00,3.624878511998868e-05,0.2856364783785,0.0,93,241.84291956449653,3.624878511998868e-05,63.79982,16.150166,0.2856364783785,0.0,0.0,0.3744560194037444,628.4466083907727,14266.920039254208,-0.4239924543474804,0.9056657212550332,1.8751986809311656,232.6076512739689,0.1777869730906894,0.4692394782555427,0.0,223.6590555931304,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.529125e-05,4.884674e-07,104463.2,0.27013814,-263.96005,0.0,0.0,1.0,-4.4779219302507263e-13,1.7214702e-12,2.485902e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7554403828125653e-14,1.273677971971425e-12,651.1554534869043,14.266920039254208,2.5646515407951433e-14,3.529125e-05,4.884674e-07,104463.2,0.27013814,-263.96005,0.0,0.0,0.1410515073386294,-4.4779219302507263e-13,1.7214702e-12,2.485902e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7554403828125653e-14,1.273677971971425e-12,651.1554534869043,14.266920039254208,0.0
94,94,95,407463.0,BAW680,45.7547607421875,16.752475645483994,237.673333128,10576.56,0.4529642879791643,34610D,224.99368,63.32272,15.486282,195.4461895791977,63607.89908088742,0.3914490888370043,0.386314925811422,27.992220626277067,33.4599639063796,51.27966941063773,3.6865872485390407e-05,24184.291956449648,0.2905848557593042,0.2332685052189755,0.5192079145485031,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,8.141122597237413,1.2208682599980545,0.6499789195799532,16.729902171149302,11.11903037976917,24.784004530110767,1528537267233403.0,12.0722196767025,767.509232963048,1306.77139667582,0.00368658724854,0.023462349208113,0.193157462905711,16.7299819531898,8.2326565508163,8.23235305793821,14.833811721651127,0.5683692334473542,328614548174563.8,4.617487524045691,412428822576398.4,0.0010358692037217,4.224379767255421e-06,3.0968000000000004,35.8,2023-11-06 11:35:00,3.68658724853904e-05,0.290584832275809,0.0,94,241.84291956449653,3.68658724853904e-05,63.32272,15.486282,0.290584832275809,0.0,0.0,0.374460063642352,627.9008381837758,14196.99202558,-0.425382483742587,0.9050136698000688,1.8749140848336896,232.60604341033695,0.180862634114106,0.4690667158589139,0.0,223.6696723157193,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.5868412e-05,3.4696797e-07,104515.39,0.27439302,-263.4899,0.0,0.0,1.0,-4.476063033631351e-13,1.722492e-12,2.3768295e-16,0.0,0.0,0.0,7.48e-16,1.7559198132589083e-14,1.2748857836491348e-12,652.2922939141315,14.196992025579998,3.0610395326521115e-14,3.5868412e-05,3.4696797e-07,104515.39,0.27439302,-263.4899,0.0,0.0,0.1867073928458413,-4.476063033631351e-13,1.722492e-12,2.3768295e-16,0.0,0.0,0.0,7.48e-16,1.7559198132589083e-14,1.2748857836491348e-12,652.2922939141315,14.196992025579998,0.0
95,95,96,407463.0,BAW680,45.70033186573093,16.91791534423828,240.759999792,10591.8,0.4525352562084453,34610D,224.93994,62.54685,14.88591,195.76828045771484,63579.90686026114,0.3930945546689754,0.380683074977566,27.689622867662,33.0562947083432,-25.642211476057906,3.671521202345196e-05,24126.95654698515,0.2906027860355153,0.2307468572305166,0.5145024385670411,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,8.406661639764572,1.2606905936001724,0.6511278495164248,16.527801240281303,11.064935887985277,24.50994940602748,1515601795501761.8,11.9896278680178,767.229699912279,1294.98465987221,0.00367152120235,0.023320218724807,0.190341537488783,16.5281473541716,8.16208199995599,8.161782338386947,15.44993731624594,0.5674567870188776,320983171081593.2,4.604812548441864,411575294635715.6,0.0009614995420631,4.1213760289485565e-06,3.0968000000000004,35.8,2023-11-06 11:36:00,3.6715212023451954e-05,0.2906027666351821,0.0,95,241.2695654698515,3.6715212023451954e-05,62.54685,14.88591,0.2906027666351821,0.0,0.0,0.3736615542086161,627.3063332725429,14644.320323043288,-0.4272689619402875,0.9041245678348028,1.8755401389572064,232.6095801016432,0.1807784425622755,0.4584889893234672,0.0,223.6725792103939,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.560324e-05,2.967778e-07,104725.28,0.27306908,-262.17438,0.0,0.0,1.0,-4.4687022833502933e-13,1.7260584e-12,2.343805e-16,0.0,0.0,0.0,7.48e-16,1.7611827643822598e-14,1.2791882424682912e-12,653.4247738367116,14.644320323043289,2.8093015562659067e-14,3.560324e-05,2.967778e-07,104725.28,0.27306908,-262.17438,0.0,0.0,0.2095304287235639,-4.4687022833502933e-13,1.7260584e-12,2.343805e-16,0.0,0.0,0.0,7.48e-16,1.7611827643822598e-14,1.2791882424682912e-12,653.4247738367116,14.644320323043289,0.0
96,96,97,407463.0,BAW680,45.64393615722656,17.0882285513529,246.93333312,10584.18,0.4520834291717077,34610D,224.98459,61.919327,14.277552,196.9001196320208,63552.21723739348,0.3936184023099481,0.40008584983744,29.08120374976109,34.5874470477984,25.643268949453983,3.7101531965412925e-05,24155.61047700016,0.292418224933077,0.2423433645813424,0.540647918937698,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,8.23710409755443,1.2352600054521867,0.6548273574057701,17.29375308169341,11.31551868730006,25.91060296406083,1581713000560846.5,12.4070600352885,771.848940343315,1318.34483521117,0.00371015319654,0.0237108967929727,0.20004292491872,17.2937235238992,8.43675069169074,8.436437686928224,14.645672214578816,0.5827911901720405,344839401932502.3,4.656483898447101,414418156166011.2,0.0010786541556446,4.5133960997501936e-06,3.0968000000000004,35.8,2023-11-06 11:37:00,3.7101531965412925e-05,0.2924182917881228,0.0,96,241.55610477000167,3.7101531965412925e-05,61.919327,14.277552,0.2924182917881228,0.0,0.0,0.3740310821767376,626.6802290338775,14644.88794163596,-0.4290587292552592,0.9032765948754912,1.8793904020906964,232.6313079778897,0.1819875622980532,0.4630518159260857,0.0,223.6972358567018,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.586011e-05,2.346905e-07,104703.336,0.27396992,-260.68906,0.0,0.0,1.0000000000000002,-4.4694039910580886e-13,1.726162e-12,2.3084027e-16,0.0,0.0,0.0,7.48e-16,1.7608720222414382e-14,1.2792215340328017e-12,654.59793177718,14.64488794163596,3.3123210498331024e-14,3.586011e-05,2.346905e-07,104703.336,0.27396992,-260.68906,0.0,0.0,0.1659620983599711,-4.4694039910580886e-13,1.726162e-12,2.3084027e-16,0.0,0.0,0.0,7.48e-16,1.7608720222414382e-14,1.2792215340328017e-12,654.59793177718,14.64488794163596,0.0
97,97,98,407463.0,BAW680,45.58730303230932,17.258216857910156,244.875555344,10591.8,0.4515982287743362,34610D,224.9585,61.14027,13.732314,198.73958691545457,63523.13603364372,0.3932084492388239,0.388988075116376,28.166599961783984,33.2820943730504,-25.64407075082831,3.7149734533572746e-05,24126.95654698515,0.2933792461408677,0.2347216663481998,0.5248851102234445,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,7.991861874467879,1.1984823856231164,0.6609831474331407,16.640997006270947,11.162432879652718,24.891173827553413,1533595685397290.2,12.1153450447748,768.554104700346,1313.49019940887,0.00371497345336,0.0235203364085373,0.194494037558188,16.6410471865252,8.26918604308702,8.268878856432613,14.497607149546615,0.571829442050085,331038402599991.3,4.710063267277032,417184137601916.9,0.0010826387183246,4.27452102589028e-06,3.0968000000000004,35.8,2023-11-06 11:38:00,3.714973453357275e-05,0.2933795022080325,0.0,97,241.2695654698515,3.714973453357275e-05,61.14027,13.732314,0.2933795022080325,0.0,0.0,0.3736307255960227,626.0078620235412,14543.803604829483,-0.4319402213088972,0.9019022370609916,1.875892880267099,232.61157233994703,0.1825390372402877,0.4616049282857397,0.0,223.68133854109868,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.577485e-05,1.715066e-07,104837.27,0.27351186,-259.2119,0.0,0.0,1.0000000000000002,-4.4646701103151294e-13,1.728539e-12,2.276362e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7642571023557405e-14,1.2820719110454014e-12,655.7760285145417,14.543803604829485,3.2395409798890684e-14,3.577485e-05,1.715066e-07,104837.27,0.27351186,-259.2119,0.0,0.0,0.1439354094339514,-4.4646701103151294e-13,1.728539e-12,2.276362e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7642571023557405e-14,1.2820719110454014e-12,655.7760285145417,14.543803604829485,0.0
