Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,0.4412440622024429,34610D,276.21408,1.4608289,-9.443659,97.75548662380956,67654.92231860415,0.1839295064336681,1.513950997197422,66.09886097171746,122.5754568679186,1608.3135862210563,0.0033892379900906,93181.80291069952,0.6473894686544488,0.5508238414309788,0.4587717547578706,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.293410353437705,61.288182832323706,13.863765624359928,94.81875545162116,2032274852030618.0,20.6311584994985,719.542037044484,1374.11672229206,0.338923799009,0.0188601657521765,0.756975498598711,61.2877284339593,40.136206041103,40.00063437146351,0.33892379900906,0.6673253929578858,5125151860638635.0,0.0195711651810293,8.850829797400186e-05,3.16,35.8,2023-02-06 15:02:00,0.0033892379900906,0.6473899380860334,0.0,0,931.8180291069953,0.0033892379900906,1.4608289,-9.443659,0.6473899380860334,1.9432092,0.0,1.1752431942726584,617.7800625884295,7725.93080288237,-0.8195006120311534,-0.5730783078084224,5.301743479287928,244.30406066831864,0.666777459111613,inf,0.0,237.18182667619607,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.003313313,2.425427e-07,6868.8276,0.6529579,-183.66467,0.0,0.0,1.0,-8.050491231163144e-13,7.646469e-12,2.296335e-16,0.0,0.0,0.0,7.479999999999999e-16,8.991610135737245e-14,6.841420604267167e-12,704.4958766721334,7.725930802882369,1.2162589313236079e-11,0.003313313,2.425427e-07,6868.8276,0.6529579,-183.66467,0.0,0.0,0.0,-8.050491231163144e-13,7.646469e-12,2.296335e-16,0.0,0.0,0.0,7.479999999999999e-16,8.991610135737245e-14,6.841420604267167e-12,704.4958766721334,7.725930802882369,0.0
1,1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,0.4431881760077635,34610D,273.45633,1.7162616,-6.3098993,125.66280220334724,67588.82345763243,0.2202096869157433,2.10258498588224,96.0,158.5494271196018,3568.7776279026752,0.0031831322758033,87673.12586169648,0.7158997641778259,0.8,0.6895762303769344,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3790704831673827,79.27483441213646,19.40590334040211,175.64412085074764,1647891782506068.8,26.3659850055952,773.393098090486,1501.73813413879,0.31831322758,0.0215260721622764,1.05129249294112,79.2747135598009,48.8381013041233,48.68313644122989,0.3183132275803299,0.9089426900569418,2349279372043278.5,0.0277449023780033,0.0001039364630047,3.16,35.8,2023-02-06 15:03:00,0.0031831322758033,0.7158998585791894,0.0,1,876.7312586169647,0.0031831322758033,1.7162616,-6.3098993,0.7158998585791894,1.9948975,0.0,1.1169171483990288,620.5018427207511,8772.56839360524,-0.9285345241436924,0.3712460605491279,5.219476461014867,244.11754991523415,0.7179565480892214,inf,0.0,237.46354367077728,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.003114983,2.864198e-07,11692.029,0.70162785,-183.02008,0.0,0.0,1.0,-7.87758024049086e-13,6.9886536e-12,2.330157e-16,0.0,0.0,0.0,7.48e-16,8.159266024820689e-14,6.20089573508556e-12,705.6502173970034,8.772568393605239,2.1704132861942698e-11,0.003114983,2.864198e-07,11692.029,0.70162785,-183.02008,0.0,0.0,0.0,-7.87758024049086e-13,6.9886536e-12,2.330157e-16,0.0,0.0,0.0,7.48e-16,8.159266024820689e-14,6.20089573508556e-12,705.6502173970034,8.772568393605239,0.0
2,2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,0.445892650309363,34610D,267.64578,7.8307,-3.4740822,152.37234832624188,67492.82345763243,0.247695943506549,1.543092398159718,78.51005627556778,107.9409171799012,2410.6299343298624,0.0027211845170252,76420.53006165694,0.8689070526728572,0.6542504689630648,0.6049450261537836,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4646042225596985,53.97072737547504,16.916249173557294,125.04097969089288,1499805384594615.2,20.449268486409,735.324713882325,1413.89615565202,0.272118451703,0.0196947252475927,0.771546199079859,53.9704585899506,39.1752710119257,39.06895717057681,0.27211845170252,0.729865505096834,3935938339788081.0,0.0213254238969735,8.4554492226119e-05,3.16,35.8,2023-02-06 15:04:00,0.0027211845170252,0.8689071638893477,0.0,2,764.2053006165694,0.0027211845170252,7.8307,-3.4740822,0.8689071638893477,2.2191842,1.7761337e-09,0.9946999457844994,624.2881918650742,9611.46889465362,-0.8690383133027305,0.4947447928093282,4.713921260041141,242.91058722758237,0.8235688079962317,inf,0.0,237.48146886046013,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0026616452,2.1182571e-07,22390.584,0.82459325,-178.85416,0.0,0.0,1.0000000000000002,-7.489497711689763e-13,5.7020747e-12,2.2726574e-16,0.0,0.0,0.0,7.48e-16,6.536588686200386e-14,4.9531247024626375e-12,707.1238157797329,9.61146889465362,9.779578046068509e-12,0.0026616452,2.1182571e-07,22390.584,0.82459325,-178.85416,0.0,0.0,0.0,-7.489497711689763e-13,5.7020747e-12,2.2726574e-16,0.0,0.0,0.0,7.48e-16,6.536588686200386e-14,4.9531247024626375e-12,707.1238157797329,9.61146889465362,0.0
3,3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,0.4487222032722377,34610D,264.98715,12.842031,-1.311742,170.29562069695606,67414.31340135686,0.2667523079038003,1.580153159317419,61.34018329777782,106.50875994448462,1310.9389903160402,0.0018316406264454,69546.28509278147,0.6701876824045087,0.5111681941481485,0.5057103191521471,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5218531193416728,38.803967799630335,14.311380164230105,84.1962571842766,1459842080342232.5,20.5588379563796,745.2127689893805,1440.110121300255,0.212501497546,0.0202630913317786,0.7900765796587095,53.25437997224231,38.99595015460265,38.91316621582956,0.212501497545515,0.7733873517363846,3264488927924895.0,0.021988603605845,8.319386673406028e-05,3.16,35.8,2023-02-06 15:05:00,0.0018316406264454,0.6701874850303495,0.0,3,695.4628509278148,0.0018316406264454,12.842031,-1.311742,0.6701874850303495,2.5124383,5.283592e-11,0.9143060027678562,628.2496600756087,11080.285114414322,-0.8202005681753433,0.5720760683378078,4.398011320944296,242.09672939576487,0.6189362977236422,inf,0.0,234.7498380018407,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0017925267,7.2838026e-07,29596.623,0.63276654,-174.25034,0.0,0.0,1.0,-7.22884662038262e-13,5.079465e-12,2.670835e-16,0.0,0.0,0.0,7.48e-16,5.765062805408825e-14,4.356580351879016e-12,708.6412365348265,11.080285114414322,9.082257542485867e-12,0.0017925267,7.2838026e-07,29596.623,0.63276654,-174.25034,0.0,0.0,0.0,-7.22884662038262e-13,5.079465e-12,2.670835e-16,0.0,0.0,0.0,7.48e-16,5.765062805408825e-14,4.356580351879016e-12,708.6412365348265,11.080285114414322,0.0
4,4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,0.4517408844054665,34610D,263.20035,14.499976,2.5770183,183.9852694447437,67352.97321805908,0.2778050692857916,1.61721392047512,82.80269185661147,105.076602709068,2577.1937879183133,0.0015288454338851,66042.770723412,0.6218370817707584,0.690022432138429,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5657141533288619,52.53871203795986,18.863749367174307,141.2708081742661,1219489666452379.5,20.6684074263502,755.100824096436,1466.32408694849,0.152884543389,0.0208314574159645,0.80860696023756,52.538301354534,38.8166292972796,38.75737526108232,0.1528845433885099,0.8190562893882689,2624617312680165.0,0.0241829647273662,8.192041802429266e-05,3.16,35.8,2023-02-06 15:06:00,0.0015288454338851,0.6218374543680613,0.0,4,660.42770723412,0.0015288454338851,14.499976,2.5770183,0.6218374543680613,2.8699493,4.2403253e-10,0.8741405591187709,632.475922024213,12201.84212776877,-0.8219449188493326,0.5695669849787328,4.239266287953869,241.6680170303717,0.5643252238804397,inf,0.0,233.9624919722774,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0014971958,6.718567e-07,33550.6,0.58543086,-170.11133,0.0,0.0,1.0,-7.087536836149681e-13,4.7284047e-12,2.6272646000000003e-16,0.0,-0.0,0.0,7.480000000000001e-16,5.326619018732255e-14,4.019651056267939e-12,710.2963474268029,12.20184212776877,9.432278548549468e-12,0.0014971958,6.718567e-07,33550.6,0.58543086,-170.11133,0.0,0.0,0.0,-7.087536836149681e-13,4.7284047e-12,2.6272646000000003e-16,0.0,-0.0,0.0,7.480000000000001e-16,5.326619018732255e-14,4.019651056267939e-12,710.2963474268029,12.20184212776877,0.0
5,5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,0.454896531676361,34610D,258.26172,16.693224,10.971824,201.69522946481607,67270.17052620248,0.2917084669446493,1.424184612864762,77.56877141009527,88.6341606999826,1239.3160654505714,0.0009857802193256,59583.07384093393,0.5654896544072924,0.6464064284174605,0.693361445749425,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6260698817175333,44.31659927193353,18.344513136565407,127.26891567297668,1114616720121225.6,18.5645076168464,741.155701041471,1434.73563083456,0.0985780219326,0.0201736628242276,0.712092306432381,44.3170803499913,35.298116789044,35.263354871344774,0.0985780219325599,0.7552200865669397,3146685765602612.5,0.022052672110955,7.450373934692666e-05,3.16,35.8,2023-02-06 15:07:00,0.0009857802193256,0.5654898826496791,0.0,5,595.8307384093393,0.0009857802193256,16.693224,10.971824,0.5654898826496791,3.3630483,5.2903823e-07,0.803720996583033,636.8939462259019,12801.950611483831,-0.8650897885852082,0.5016170428579952,3.897871250078684,240.6956297463092,0.4888919812118422,inf,0.0,232.58304392495836,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0009647892,4.275143e-07,41266.637,0.54023814,-166.2737,0.0,0.0,1.0,-6.807328043527773e-13,3.9477085e-12,2.4389173000000004e-16,0.0,-0.0,0.0,7.48e-16,4.346257453767205e-14,3.2669756003032378e-12,712.1179724158935,12.801950611483832,6.15636911556052e-12,0.0009647892,4.275143e-07,41266.637,0.54023814,-166.2737,0.0,0.0,0.0,-6.807328043527773e-13,3.9477085e-12,2.4389173000000004e-16,0.0,-0.0,0.0,7.48e-16,4.346257453767205e-14,3.2669756003032378e-12,712.1179724158935,12.801950611483832,0.0
6,6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,0.458127030644354,34610D,255.75598,16.892221,14.659993,226.628835528924,67192.60175479238,0.3118174932464905,1.625728289421448,76.4456062014536,96.2530966159734,2775.078702475155,0.0010033570996093,56665.10718470681,0.6912342164616647,0.6370467183454467,0.7074588947464597,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7069023970733612,48.12645298048741,18.478520029329964,127.15556184284615,1125536828857094.0,20.4519860548886,763.703832964588,1489.2883776126,0.100335709961,0.0213344774929081,0.812864144710724,48.1265483079867,38.1009633341586,38.06277278085811,0.10033570996093,0.8604949194629937,2104664128350214.5,0.0254132416784164,7.934413047147168e-05,3.16,35.8,2023-02-06 15:08:00,0.0010033570996093,0.6912347747438492,0.0,6,566.6510718470681,0.0010033570996093,16.892221,14.659993,0.6912347747438492,3.962885,2.845673e-06,0.7718490364915983,641.4167670488724,12932.714296879942,-0.96828920219839,-0.2498319853541684,3.815358049025138,240.4493204330577,0.5830340577967681,inf,0.0,232.96264349930772,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.000981289,3.001661e-07,45023.91,0.6716079,-162.55835,0.0,0.0,1.0,-6.672850432657373e-13,3.6036803e-12,2.340753e-16,0.0,-0.0,0.0,7.48e-16,3.9155212532948556e-14,2.936395171310901e-12,714.1298650364331,12.932714296879942,7.279034557285847e-12,0.000981289,3.001661e-07,45023.91,0.6716079,-162.55835,0.0,0.0,0.0,-6.672850432657373e-13,3.6036803e-12,2.340753e-16,0.0,-0.0,0.0,7.48e-16,3.9155212532948556e-14,2.936395171310901e-12,714.1298650364331,12.932714296879942,0.0
7,7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,0.4608513152730646,34610D,250.1261,16.65909,20.865917,238.4932242334469,67116.15614859093,0.3195389465273854,1.422363666631482,73.43599978817097,82.0049074706002,2081.364895220949,0.0008965109529527,50547.32103053465,0.946719679301451,0.6119666649014248,0.7093931047165126,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7522353500966591,41.00279231251319,18.16366204812021,119.44569478130684,991204188176722.0,18.2007021302008,747.866232594882,1457.13945086176,0.0896510952953,0.0207163399931322,0.711181833315741,41.0024537353001,34.3295115619607,34.298762345844935,0.08965109529527,0.7854539152108442,2713148095701549.0,0.0227155758407591,7.275409208343635e-05,3.16,35.8,2023-02-06 15:09:00,0.0008965109529527,0.9467202843006234,0.0,7,505.4732103053465,0.0008965109529527,16.65909,20.865917,0.9467202843006234,4.287696,1.2622181e-05,0.7040144618086115,645.2308427919347,12430.578898437592,-0.7042767810084202,-0.7099255001283007,3.441740265104236,239.2713744924129,0.7553452141893271,inf,0.0,233.2820580924851,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00087663793,-7.270327e-09,53307.348,0.9299178,-159.38582,0.0,0.0,1.0,-6.37062933913944e-13,2.9129307e-12,2.1564551e-16,0.0,-0.0,0.0,7.479999999999998e-16,3.0549927631974293e-14,2.2758678550931688e-12,716.4001107997703,12.430578898437592,4.411971443828952e-12,0.00087663793,-7.270327e-09,53307.348,0.9299178,-159.38582,0.0,0.0,0.0,-6.37062933913944e-13,2.9129307e-12,2.1564551e-16,0.0,-0.0,0.0,7.479999999999998e-16,3.0549927631974293e-14,2.2758678550931688e-12,716.4001107997703,12.430578898437592,0.0
8,8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,0.4627335061654805,34610D,246.14784,17.59171,26.648623,242.1059932099193,67042.72014880275,0.3217765853112526,1.263204629790692,70.93421036114262,72.244376266156,1933.376550762588,0.0006653868967271,46319.52510881937,0.9581859764235012,0.5911184196761885,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7697766746195606,36.12266221199322,17.872318386506365,112.62760937507736,882114277042049.9,16.4160302580206,733.755408309629,1428.85990466518,0.0665386896727,0.0201785028867911,0.631602314895346,36.122188133078,31.3007520150959,31.27993875371875,0.06653868967271,0.7232915244944035,3232436308503864.0,0.0205998337386946,6.777468550187769e-05,3.16,35.8,2023-02-06 15:10:00,0.0006653868967271,0.9581874236517616,0.0,8,463.1952510881937,0.0006653868967271,17.59171,26.648623,0.9581874236517616,4.2755904,2.2381144e-05,0.6555570886240674,647.8659144946001,12894.637238011368,-0.7060505909466769,-0.7081613961688737,3.163647013243112,238.3186993421212,0.7349859066822501,inf,0.0,232.1903129131872,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0006512655,-3.5082783e-07,59565.883,0.9356011,-158.48682,0.0,0.0,1.0000000000000002,-6.141195292994698e-13,2.5084511e-12,2.3798047000000004e-16,0.0,-0.0,0.0,7.48e-16,2.5612290070563752e-14,1.8943315067879416e-12,717.9853682660939,12.894637238011368,2.9576355444666078e-12,0.0006512655,-3.5082783e-07,59565.883,0.9356011,-158.48682,0.0,0.0,0.0,-6.141195292994698e-13,2.5084511e-12,2.3798047000000004e-16,0.0,-0.0,0.0,7.48e-16,2.5612290070563752e-14,1.8943315067879416e-12,717.9853682660939,12.894637238011368,0.0
9,9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,0.4646351722522056,34610D,242.3454,18.625563,32.155136,242.6484623281609,66971.78593844161,0.32382980600633,1.298634054258294,69.1366618104358,74.577445294067,2206.4861261884835,0.0004938878957553,42654.61853884109,0.9694510442352948,0.5761388484202983,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7775303643137118,37.28826549570692,17.639859462711197,107.53805877769108,778872775598091.4,16.4341778831546,739.743661537134,1457.50750028403,0.0493887895755,0.0209417348195781,0.649317027129147,37.2887226470335,31.0058852680205,30.990579395974382,0.04938878957553,0.7489859943131609,3043956145998184.0,0.0213080986459118,7.032953516934592e-05,3.16,35.8,2023-02-06 15:11:00,0.0004938878957553,0.9694511701664218,0.0,9,426.54618538841095,0.0004938878957553,18.625563,32.155136,0.9694511701664218,4.132972,4.341693e-05,0.6131598799026745,650.5282518421783,13073.016020263154,-0.7085019961968824,-0.7057088077847923,2.921746481315464,237.42771290339124,0.7161479046593865,inf,0.0,231.18254192615944,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00048346358,-5.1872564e-07,65379.055,0.96086663,-158.15186,0.0,0.0,1.0,-5.927694372206339e-13,2.1902985e-12,2.509226e-16,0.0,-0.0,0.0,7.48e-16,2.1766800797328163e-14,1.5975290916839165e-12,719.6344112399382,13.073016020263154,2.6523541502920267e-12,0.00048346358,-5.1872564e-07,65379.055,0.96086663,-158.15186,0.0,0.0,0.0,-5.927694372206339e-13,2.1902985e-12,2.509226e-16,0.0,-0.0,0.0,7.48e-16,2.1766800797328163e-14,1.5975290916839165e-12,719.6344112399382,13.073016020263154,0.0
