,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
58,59,407463.0,BAW680,47.50693111096398,9.85748291015625,283.973333088,10500.36,-0.4256630779182218,34610D,232.23875,16.407732,4.705543,268.15506717735536,67240.96917290539,0.3453938078194861,0.7617196763532593,45.70318058119556,45156.0563634333,105.62068468811124,2023-08-05 23:59:00,1.775371417841216e-05,0.2447262643199162,0.0603520760614161,0.3808598381766296,1.0,0.0162338482044933,0.0006590458729712,0.0001429326220281,3.628235539e-05,1450000000000000.0,144.37634745599678,56.53483437893891,0.0548438166974346,0.0011192615652537,0.0009140636116239,0.7419384960176771,0.0301204925436959,0.006532475435495,0.0016582190403002,6.626961184273356e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.152231263413514,0.8362193512297114,0.8777601861055049,22.57802818171665,16.233848204493356,36.28235539,1450000000000000.0,17.7301630415257,861.22012165404,1625.39858365829,0.00177537141784,0.0285054609480697,0.322751352242479,22.5777983349048,11.3224393329565,11.322238321173488,7.387411740384872,0.9311395511802695,4.681123349654366,494222824007714.56,9.025600215186103,5.130121889370221,442705497389574.3
59,60,407463.0,BAW680,47.47700500488281,10.0777587890625,283.458888644,10530.84,-0.4253666066862287,34610D,232.06682,15.9889145,5.2849917,268.6862102007494,67195.26599232419,0.3468711310647067,0.7555102657997798,45.33061594798679,44061.51008570505,26.396625952249646,2023-08-06 00:00:00,1.76777087320288e-05,0.2435696050651261,0.0609950935930191,0.3777551328998899,1.0,0.0161666020612963,0.0006606216778439,0.0001432743796075,3.628235539e-05,1450000000000000.0,143.19941577969024,56.073971927659656,0.0543967391375841,0.00111013753342,0.0009066123189597,0.7328420292245552,0.0299463875652568,0.0064947158771743,0.0016447015178724,6.572939312458084e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,10.860705933316485,0.814360952602623,0.879824510550693,22.03075504285253,16.166602061296324,36.28235539,1450000000000000.0,17.4223592470513,858.398872249354,1619.73697548665,0.0017677708732,0.0282960391755367,0.315784679473663,22.030789275669,11.1600311801474,11.15983389985422,7.29901753203014,0.9175524086382777,4.688610845426086,489755552009017.94,8.595149855821974,5.1051140235571175,440885022325950.44
60,61,407463.0,BAW680,47.44636664956303,10.299330491286057,283.458888644,10538.46,-0.4250348348453498,34610D,231.82701,15.370093,5.6800137,270.07038120600504,67149.9353763762,0.3497220923001962,0.7120407709961584,42.72244625976951,41889.31910875906,-131.75191499346272,2023-08-06 00:01:00,1.7968051360108842e-05,0.2432811330465021,0.0636449121493884,0.3560203854980792,0.9485651168468002,0.0150768791455281,0.0006591678073475,0.0001429590669249,3.628235539e-05,1450000000000000.0,134.96020773461186,52.84766602333488,0.0512669355117234,0.0010462639900351,0.0008544489251953,0.6441211590598657,0.0281612612255757,0.0061075610540483,0.0015500709783271,6.194754707666578e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.30777922038666,0.8478802627711989,0.8848143485864456,20.94465955437953,15.076879145528144,36.28235538999999,1450000000000000.0,16.8947478758557,853.103582340392,1590.89679513002,0.00179680513601,0.0276995947317545,0.300924190972239,20.9452188900046,10.863848149636,10.86365295096182,7.80654044522193,0.8923921859933394,4.144016060664699,475361847381670.0,7.7325605350735955,5.169529719264525,444828921133141.8
61,62,407463.0,BAW680,47.40499877929688,10.51824188232422,287.574444196,10500.36,-0.424830567246988,34610D,231.46298,14.539654,5.853871,271.36121981320133,67107.21293011644,0.3467114450030487,0.7601878135838166,45.61126881502899,44371.658952993785,52.62400292080678,2023-08-06 00:02:00,1.8832055515963868e-05,0.2447262643199162,0.069961119069615,0.3800939067919083,1.0,0.0161805415900422,0.0006518087772712,0.0001413630544051,3.628235539e-05,1450000000000000.0,144.0859981866766,56.42113952419087,0.0547335225780347,0.0011170106648578,0.0009122253763005,0.7380150320361755,0.0297298253561135,0.0064477482749868,0.0016548842649357,6.613633978179204e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.206803957340062,0.8402992496462235,0.8897422129573261,22.18582947649689,16.18054159004229,36.28235539,1450000000000000.0,17.6643639701443,858.44297270357,1615.51144695191,0.0018832055516,0.0282288646449088,0.319361228131153,22.1852613812795,11.3132863169809,11.313073268557051,7.4295664680803215,0.917763741491687,4.594771435447984,495751425149355.9,8.705817055468787,5.322306577820165,454649289543571.7
62,63,407463.0,BAW680,47.3594536215572,10.733290452223557,285.51666642,10515.6,-0.4246543649061389,34610D,231.30856,13.948225,5.9357414,272.0531985479951,67061.6016613014,0.3476941113000498,0.7449977974628186,44.69986784776911,43622.83228406189,0.0,2023-08-06 00:03:00,1.9135089589693156e-05,0.2441473800496757,0.0721882105689334,0.3724988987314093,0.983185942005556,0.0158129086197492,0.0006519477764717,0.0001413932002887,3.628235539e-05,1450000000000000.0,141.20688253110262,55.2937365276904,0.0536398414173229,0.0010946906411698,0.0008939973569553,0.706834925591639,0.0291419794519347,0.0063202573674814,0.0016218164911387,6.481480837926522e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.212849230408796,0.8407491334060802,0.8923088482504788,21.811416142030943,15.812908619749214,36.28235539,1450000000000000.0,17.4781949219992,856.671216976216,1608.39377146252,0.00191350895897,0.0280543882000037,0.314546201267042,21.8115037195252,11.2120142854158,11.211799746623186,7.500701860573083,0.9092908698786933,4.489788782711023,491816256034517.2,8.421594870558902,5.334666805588808,455282773847225.6
63,64,407463.0,BAW680,47.31327380164195,10.94963660606971,285.51666642,10515.6,-0.42444144945218,34610D,231.09576,13.161815,5.761901,271.94899481999244,67016.90179345364,0.3476961929510985,0.7446261897997941,44.67757138798765,43621.40149198439,0.0,2023-08-06 00:04:00,1.9652631974094605e-05,0.2441473800496757,0.0759788207487318,0.372313094899897,0.9792884933049852,0.0157629442772919,0.0006499706136459,0.0001409643969558,3.628235539e-05,1450000000000000.0,141.13644801465298,55.26615580694072,0.0536130856655851,0.0010941446054201,0.0008935514277597,0.704250068233582,0.0290391084912611,0.0062979469081604,0.001621007523061,6.478247851258209e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.207469711153225,0.8403399720588978,0.8923775953139603,21.8107007459922,15.76294427729194,36.28235539,1450000000000000.0,17.478948076153,855.953171904,1607.21871237365,0.00196526319741,0.0280228192736414,0.314365550160294,21.8107277997706,11.2181985363618,11.217978073567227,7.49297626846029,0.9058654938723387,4.483214359290321,495064122353750.06,8.390407531351382,5.335795494584649,455352753501112.25
64,65,407463.0,BAW680,47.26672156382415,11.164081280048077,285.51666642,10515.6,-0.424194148506169,34610D,230.93483,12.283605,5.3502345,271.1829106437509,66972.22422206565,0.3476421244283143,0.7451151642708435,44.70690985625061,43658.46440114977,0.0,2023-08-06 00:05:00,2.013304867130373e-05,0.2441473800496757,0.0792933322507331,0.3725575821354217,0.9765734055241024,0.0157294607220642,0.0006484781526078,0.0001406407148296,3.628235539e-05,1450000000000000.0,141.22912823589564,55.302447492182,0.0536482918275007,0.0010948630985204,0.000894138197125,0.7032155825887593,0.0289914543123873,0.006287611760007,0.0016220719917931,6.482501929156338e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.100967904633224,0.8323490965203691,0.8901737934833508,21.82923220057489,15.729460722064212,36.28235539,1450000000000000.0,17.4595904107009,855.060153742109,1607.56603493289,0.00201330486713,0.0280099836176263,0.31410105974863,21.8292424212015,11.2138965890352,11.213670823654722,7.424641537939275,0.9016215114736846,4.524755865605417,499091662262335.2,8.35083509265169,5.299739317962546,453116446875985.0
65,66,407463.0,BAW680,47.21978759765625,11.37799072265625,282.429999756,10515.6,-0.4239100114047544,34610D,230.88605,11.311147,4.788816,268.5110947447096,66927.5173122094,0.3480927261841754,0.7386943351481723,44.321660108890335,43342.93102695387,-26.26056956037465,2023-08-06 00:06:00,2.0293537888747168e-05,0.2441473800496757,0.080376556177426,0.3693471675740861,0.96441144927068,0.0155045811081825,0.0006480262697972,0.0001405427113406,3.628235539e-05,1450000000000000.0,140.01212428398455,54.82589355469735,0.0531859921306683,0.0010854284108299,0.0008864332021778,0.6871887740075877,0.0287216000715854,0.0062290862828208,0.0016080942235455,6.426640715789098e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.067871583792204,0.8298657625130818,0.8814965625665255,21.67146551347693,15.504581108182515,36.28235539,1450000000000000.0,17.2695683602199,852.621844424272,1601.83247152966,0.00202935378887,0.0278914793423613,0.309806767618428,21.6718459633747,11.1075774725185,11.107352065048524,7.473348869485314,0.8901303619881052,4.429942878350135,501076237776829.4,8.094164003066425,5.1602674267261435,444450343803727.6
66,67,407463.0,BAW680,47.17286682128906,11.590988159179688,280.37222198,10507.98,-0.4235838925831625,34610D,230.92891,10.192844,4.2068768,264.58603462170566,66883.1956521005,0.3476581762599698,0.7457664508172441,44.745987049034646,43699.2031301117,0.0,2023-08-06 00:07:00,2.020616538617701e-05,0.2444366834223364,0.0797301147181169,0.372883225408622,0.9687716615396532,0.0155917613284914,0.000647640445183,0.0001404590344282,3.628235539e-05,1450000000000000.0,141.35257308790042,55.35078597965586,0.0536951844588415,0.0010958200909967,0.0008949197409806,0.6976687504763174,0.0289793109725929,0.0062849781354473,0.0016234898043894,6.488168122110024e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.045262118828347,0.8281714765190193,0.8685302981382452,21.849601565055853,15.591761328491446,36.28235539,1450000000000000.0,17.2176616652425,851.411048000682,1601.64185517365,0.00202061653862,0.0279231536430889,0.309235936471013,21.8486394342971,11.0745347901472,11.074311020787176,7.480332133747133,0.8843218640308107,4.4005443784633975,507889541441269.2,8.057515049190156,4.973086789862289,432844714849144.4
67,68,407463.0,BAW680,47.12622691009004,11.800231933593748,278.314444204,10507.98,-0.4232187383163227,34610D,231.04446,9.049049,3.632921,261.6965112289212,66838.44966505148,0.3471707493694322,0.7525747160291585,45.15448296174951,44025.30326399478,26.28366702346983,2023-08-06 00:08:00,1.9942368210370207e-05,0.2444366834223364,0.0776477771340636,0.3762873580145792,0.9761991799830346,0.0157196097907737,0.000648710502873,0.0001406911065155,3.628235539e-05,1450000000000000.0,142.64301167616668,55.85609542368415,0.0541853795540994,0.0011058240725326,0.0009030896592349,0.709810852462845,0.0292921873490894,0.0063528341720259,0.0016383109982698,6.547400029453678e+16,cruise,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,11.216488766714145,0.8410129741545475,0.8588303171181241,22.01265163199739,15.71960979077377,36.28235539,1450000000000000.0,17.1987553216134,851.263279388669,1600.02649813357,0.00199423682104,0.0279633011003059,0.309005116692946,22.0132520981265,11.0503804820657,11.05016011570389,7.61286109620116,0.8836128313940158,4.289426312465143,509878743831367.75,8.07117736904917,4.827713988256492,423746837335579.25
