Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.3431814475138472,34610D,281.7658,5.3012657,-15.054398,94.895925162306,70030.26054500743,0.2492433597302316,1.0772395246051272,64.63437147630763,122030.32567405126,1884.843381528838,2023-08-05 23:01:00,0.0074729927189694,0.9447202900687772,0.9339539219854068,0.5386197623025636,0.476612662599275,0.0129143830189335,0.0008977472835729,0.0001994993963495,9.250461867452182e-05,2029197214985876.8,204.1799794936558,79.95271751619255,0.0775612457715691,0.0015828825667667,0.0012926874295261,0.83471302943307,0.0580253314182993,0.0128945180929554,0.0059789778866832,1.3115588659208605e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.2820074652761754,61.01516283702563,12.914383018933544,92.50461867452182,2029197214985876.8,20.4146559809732,727.016510603485,1387.44848698058,0.747299271897,0.0191635824701971,0.755867347485293,61.0147267892214,39.4429041991918,39.15033403798075,0.74729927189694,0.6960854269444383,18.70356365817955,4466621760845593.0,84.99571315055124
1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.3440349405967545,34610D,278.63593,3.5912704,-16.151382,107.2409089938658,69965.62617353113,0.2248416482183219,1.5480117914334404,92.88070748600644,174867.25292751653,3312.937835518004,2023-08-05 23:02:00,0.0055066497200458,0.880809851588033,0.8195603520542116,0.7740058957167202,0.7073386383731212,0.018439332522422,0.000929340125619,0.0002065200279153,0.000168270095342,1582152907672381.5,293.4101549482943,114.89343516018997,0.1114568489832077,0.0022746295710858,0.0018576141497201,1.712658250252289,0.0863177683626346,0.0191817263028077,0.0156290455041059,1.46951481415653e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3204786715768352,87.43362646375826,18.439332522422063,168.27009534203515,1582152907672381.5,27.2288955630616,792.826228491137,1545.16133973312,0.550664972005,0.0224853808088828,1.11520201283679,87.4338543741322,49.59675899268,49.32514270938813,0.55066497200458,1.0,29.693825695962648,1599644803995089.2,100.71837654783896
2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.3457495985231049,34610D,273.9086,4.697028,-15.271299,134.46514443779532,69872.74546604512,0.2474373601874523,1.4402402861202857,86.41441716721714,149935.3102279119,3258.477895485149,2023-08-05 23:03:00,0.00407333580162,0.7774093610102212,0.7827472757762158,0.7201201430601428,0.7073386383731212,0.0182883981283242,0.0009976265499147,0.0002216947888699,0.0001503017733066,1373575925583682.0,272.9831438312389,106.8946340358476,0.1036973006006605,0.0021162714408298,0.0017282883433443,1.5803812651811626,0.0862093168614249,0.0191576259692055,0.0129882401394905,1.186967630442347e+17,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.405288345592526,74.96765511395594,18.288398128324225,150.30177330661778,1373575925583682.0,25.0159294363851,789.18960687362,1543.23930066759,0.407333580162,0.0224887215604923,1.02618172386598,74.9675144063173,45.6309497676719,45.4458336265265,0.407333580162,0.992318667962691,29.18373573459402,1533511254852958.8,93.39757908526474
3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.3477925414602258,34610D,269.03397,6.7066607,-13.514802,161.51794952310695,69786.33104887791,0.2974730997429998,1.1174275462115448,67.04565277269269,88761.7257965316,1333.1792407840455,2023-08-05 23:04:00,0.0031483026781578,0.6860654157738573,0.8016538648768563,0.5587137731057724,0.5898651930822028,0.015411665250434,0.001068077164133,0.0002373504809184,9.822392957425924e-05,1311946389532574.5,211.7972171089362,82.93547247982086,0.0804547833272312,0.0016419343536169,0.0013409130554538,1.0332851570295756,0.0716099306809075,0.0159133179290905,0.0065854874762052,8.796030208898882e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.491218199039895,44.3808628982658,15.411665250434057,98.22392957425924,1311946389532574.5,17.5805405944073,730.279687593895,1404.50556138437,0.314830267816,0.0195381378967591,0.660216727250972,44.3812644884156,33.7911796272298,33.685128646497944,0.31483026781578,0.7091402712166547,19.72424947820769,3552995353061866.0,70.78257535855361
4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.3501259231960833,34610D,266.7189,8.6129055,-12.979876,182.52175439124457,69719.28539610522,0.2995253855194462,1.2966172854128877,77.79703712477325,112682.9249221033,2767.8604642489827,2023-08-05 23:05:00,0.0027173597993039,0.6514159769489202,0.801072452799935,0.6483086427064438,0.7073386383731212,0.0179168496691485,0.0010943946568613,0.0002431988126358,0.0001294065885444,1191761350300840.2,245.7608402771587,96.23493492334453,0.0933564445497279,0.0019052335622393,0.0015559407424954,1.3938778188697305,0.0851406617489964,0.0189201470553325,0.0100674491731822,9.271550201322435e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5575001063003421,56.34146246105165,17.91684966914854,129.40658854444217,1191761350300840.2,21.5044215737941,774.994294276193,1514.86221978796,0.27173597993,0.0219060141831689,0.868699196610061,56.3410069747621,39.6557397135947,39.54827282688302,0.27173597993039,0.9171036995599037,26.55728576625756,1784430319074005.2,81.23127957985064
5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.3526420597208515,34610D,261.07944,12.213912,-13.18115,201.31051035113825,69641.48835898044,0.3200907105534329,1.241918803488606,74.51512820931636,85608.88705662492,1484.1292615474345,2023-08-05 23:06:00,0.0016319261478498,0.584016359568902,0.7096359090455611,0.620959401744303,0.7073386383731212,0.0179201244521466,0.0011400616550723,0.0002533470344605,0.0001212590030622,1072288432713750.8,235.3932900132304,92.17521359492434,0.0894181538511796,0.0018248602826771,0.0014903025641863,1.3353203710786128,0.0849518403942442,0.0188781867542764,0.0090356301597169,7.990171004103205e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6214945755304949,42.80444352831246,17.920124452146652,121.25900306224344,1072288432713750.8,17.9408834637708,745.713600189673,1443.81744283451,0.163192614785,0.0203573653159976,0.69191643355024,42.8047940572606,33.9885060178443,33.93312965627984,0.16319261478498,0.7756552105585548,22.062243703557495,2709310726382831.5,69.7000924118842
6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.355233359326842,34610D,258.13638,13.902219,-13.212383,218.3512731455128,69566.97323077112,0.3267286489433361,1.203866746465773,72.23200478794638,89152.73408214551,1986.813434581023,2023-08-05 23:07:00,0.0009886493528478,0.5502644086780273,0.5298554056946513,0.6019333732328865,0.7073386383731212,0.0179302946670136,0.0011669483852853,0.0002593218633967,0.0001165181793986,1043087935234193.6,228.1809031251226,89.35098992268968,0.0866784057455356,0.0017689470560313,0.0014446400957589,1.2951411302370217,0.0842910213532192,0.0187313380784931,0.0084163416922082,7.534433273208538e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6779354226662524,44.57636704107276,17.930294667013683,116.51817939867942,1043087935234193.6,18.818876350031,759.493865984112,1480.82158755402,0.0988649352848,0.0211719960542439,0.744583660032921,44.5767776323798,35.168326034317,35.13359123208218,0.09886493528478,0.8399702565767079,24.28017920910903,2086881669290973.5,72.23675865147878
7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.3579827922199485,34610D,254.09613,16.33767,-13.798711,231.10307503033343,69494.74122598318,0.3359896690089333,1.1641809840249446,69.85085904149668,76411.88162121865,1560.5771162420174,2023-08-05 23:08:00,0.0003340071831871,0.5075617624400697,0.2411735429629231,0.5820904920124723,0.7073386383731212,0.0178814049681084,0.0012028927503695,0.0002673095000821,0.0001110078445153,970461761628482.4,220.658863712088,86.4055126343314,0.083821030849796,0.0017106332826488,0.0013970171808299,1.249031497891261,0.0840230919481035,0.0186717982106896,0.0077539932997452,6.778758771667367e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7232091150225345,38.20594081060933,17.88140496810844,111.00784451539518,970461761628482.4,17.0206567386153,744.618818885484,1445.12676238849,0.0334007183187,0.0204024094865114,0.658001566158572,38.2054871055087,32.2511694804281,32.24040095492033,0.03340071831871,0.7706978328280898,22.13673050167696,2616828370816855.0,65.95134939333808
8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.3608256058220666,34610D,251.53401,20.583366,-16.705154,238.7747749793706,69424.89036694168,0.3397873029891613,1.1253029793624252,67.51817876174552,73626.94122505627,1665.6024728160548,2023-08-05 23:09:00,0.0001169335970897,0.4759628928252322,0.1013193157413158,0.5626514896812126,0.7073386383731212,0.017669243705284,0.0012421575127757,0.000276035002839,0.0001056719247256,909637580398862.4,213.28992670835407,83.51998712827921,0.0810218145140946,0.0016535064186549,0.0013503635752349,1.1929951550782143,0.0838682129978353,0.0186373806661856,0.0071347759037233,6.1417072761772056e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7510127580600853,36.813470612528135,17.66924370528404,105.67192472563768,909637580398862.4,16.5545042906388,744.890755875782,1449.50886958561,0.011693359709,0.0205327074892319,0.642739419466975,36.813150099057,31.303198557913,31.29953859027839,0.01169335970897,0.7719292151823874,22.073844416281958,2541498996784015.5,64.37901611574398
9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.3637712649533884,34610D,249.01819,25.906425,-21.00479,242.9386732222276,69357.37218817993,0.3421475855004788,1.085241071081217,65.11446426487302,69324.76431901325,1745.2613385526804,2023-08-05 23:10:00,4.448485441073724e-05,0.4440953957525199,0.0460447830371869,0.5426205355406085,0.707338638373121,0.0173647974210528,0.0012896408617877,0.000286586858175,0.000100022280563,834852962230306.6,205.69659261273387,80.54659229564794,0.0781373571178476,0.0015946399411805,0.0013022892852974,1.1306994811399027,0.083974273809399,0.018660949735422,0.006512897213415,5.436100337556869e+16,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7679595023452747,34.66238215950663,17.364797421052813,100.02228056306916,834852962230306.6,15.712937168328,741.55357441618,1447.49656021535,0.00444848544107,0.0205569105465916,0.611719285031955,34.6626389833917,29.7573550094267,29.756031316705734,0.0044484854410737,0.7569803247748826,21.39802647182966,2605182168351499.0,62.11451248645247
