,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
228,228,228,123.59981164739192,26.94786649229302,9806.94,885974.0,,166.80650258813114,0.6839767215674081,34610D,235.49748,32.18404,9.680818,197.8104886192748,62571.86882207748,0.3811681649657672,0.370145300280928,27.08630161363748,31.4548763626732,0.0,0.0001473221820501,27226.657274512538,0.38618344030407,0.2257191801136456,0.5297976648207225,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.046096466399266,1.205729101471474,0.6430035719222327,15.726620627622786,11.031077068217227,21.683209044258312,1382178929701808.2,11.8672169846022,776.750967543006,1310.07728516589,0.014732218205,0.0229145350729529,0.185072650140464,15.7274381813366,8.07664871014179,8.075459015898511,14.945513231367258,0.5840486991771121,186235079182566.0,2.430471648298618,277138584189348.03,0.001029821225065878,1.8660340493782633e-06,2.8440000000000003,35.8,2023-11-06 04:48:00,0.0001473221820501529,0.386183885863063,0.0,272.26657274512536,228,0.0001473221820501529,32.18404,9.680818,0.386183885863063,0.0030388404,9.100035e-09,0.40276387367070293,947.9952798410283,10021.99046193574,-0.6724111242309116,-0.7401778705220263,2.2088577321409684,234.35890105361588,0.2665838320125442,inf,0.0,225.63004601776095,0.0,0.0,0.0,0 days,0.00013715286,6.6002045e-08,101612.32,0.36543012,-263.6476,0.0,0.0,1.0,-4.597616942372661e-13,1.8675933e-12,2.1602515e-16,0.0,0.0,0.0,7.48e-16,1.9265835587412344e-14,1.4078315716380072e-12,1002.1810538253778,3.2198528820311544e-14,4.7244872341873304e-14,3.1496581561248864e-15,0.0,0.00013715286,6.6002045e-08,101612.32,0.36543012,-263.6476,0.0,0.0,0.0,-4.597616942372661e-13,1.8675933e-12,2.1602515e-16,0.0,0.0,0.0,7.48e-16,1.9265835587412344e-14,1.4078315716380072e-12,1002.1810538253778,3.2198528820311544e-14,4.7244872341873304e-14,3.1496581561248864e-15,0.0
229,229,229,123.5250163762254,26.887244587228928,9806.94,885974.0,,166.865537196459,0.6837793079574292,34610D,235.53111,31.975044,9.615462,197.5918157848509,62544.78252046384,0.3812046433978458,0.369163245302086,27.03190570890045,31.4091455700364,0.0,0.0001473724046842,27226.657274512538,0.3848769259891459,0.2252658809075037,0.5289177651543435,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.030647633638889,1.203413649192892,0.6422468810235729,15.704337166910058,11.020289076056471,21.6384952247883,1380068426022292.0,11.8428924664848,776.490769696271,1309.39181482567,0.0147372404684,0.0228976015373598,0.184581622651043,15.7045727850182,8.06117716521003,8.059989345198499,14.945447414543157,0.5832278443769834,185323088105209.6,2.4245521504235774,276705951386061.8,0.0010285988878651316,1.854008904160808e-06,2.8440000000000003,35.8,2023-11-06 04:49:00,0.00014737240468426244,0.3848772404897828,0.0,272.26657274512536,229,0.00014737240468426244,31.975044,9.615462,0.3848772404897828,0.002295748,6.118747e-09,0.40270636556032396,947.7219977896783,10024.93569200633,-0.672213915044212,-0.7403569763437992,2.2089880415757803,234.35953789033303,0.26577022275787127,inf,0.0,225.62709462089754,0.0,0.0,0.0,0 days,0.00013527744,6.5137186e-08,101622.555,0.35827166,-264.0481,0.0,0.0,1.0,-4.597189572038226e-13,1.8684431e-12,2.1595849e-16,0.0,0.0,0.0,7.480000000000001e-16,1.927737256529716e-14,1.4087241598872556e-12,1003.1524384092842,3.209532065141691e-14,4.711952410140428e-14,3.141301606760285e-15,0.0,0.00013527744,6.5137186e-08,101622.555,0.35827166,-264.0481,0.0,0.0,0.0,-4.597189572038226e-13,1.8684431e-12,2.1595849e-16,0.0,0.0,0.0,7.480000000000001e-16,1.927737256529716e-14,1.4087241598872556e-12,1003.1524384092842,3.209532065141691e-14,4.711952410140428e-14,3.141301606760285e-15,0.0
230,230,230,123.45022110505892,26.826622682164835,9806.94,885974.0,,166.9245718047869,0.6835726347884925,34610D,235.56482,31.76136,9.553742,197.34397334084807,62517.750614754936,0.38088965713014666,0.36828441039977,26.96246167316253,31.3478012357356,0.0,0.0001473990710428,27226.657274512538,0.3835103545432279,0.2246871806096877,0.5277304927812623,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.015053390240931,1.201076597112059,0.641395429276479,15.673887058641643,11.006636987260984,21.57885593747579,1377253436455114.2,11.8176273485142,776.216550231439,1308.96153463909,0.0147399071043,0.0228876930536673,0.184142205199885,15.6739006178678,8.0454681373132,8.044282417557646,14.945550820586876,0.5823627551119472,184532627576801.9,2.417911274870872,276220379255046.2,0.0010273002360913597,1.843062920019839e-06,2.8440000000000003,35.8,2023-11-06 04:50:00,0.00014739907104287708,0.38351068719276105,0.0,272.26657274512536,230,0.00014739907104287708,31.76136,9.553742,0.38351068719276105,0.0016292898,4.3209822e-09,0.4026487371267445,947.4358817372947,10020.258745722544,-0.6737009575857049,-0.7390040728900649,2.2078642201597773,234.35404455707666,0.2649148714090955,inf,0.0,225.61834538866012,0.0,0.0,0.0,0 days,0.00013363095,6.540065e-08,101632.64,0.35025498,-264.39642,0.0,0.0,0.9999999999999998,-4.596769826398436e-13,1.8692916e-12,2.1597879e-16,0.0,0.0,0.0,7.48e-16,1.9288968097715798e-14,1.4096145616514505e-12,1004.1238229931904,3.199870121051865e-14,4.700735073938134e-14,3.1338233826254217e-15,0.0,0.00013363095,6.540065e-08,101632.64,0.35025498,-264.39642,0.0,0.0,0.0,-4.596769826398436e-13,1.8692916e-12,2.1597879e-16,0.0,0.0,0.0,7.48e-16,1.9288968097715798e-14,1.4096145616514505e-12,1004.1238229931904,3.199870121051865e-14,4.700735073938134e-14,3.1338233826254217e-15,0.0
231,231,231,123.37563727866495,26.76589519249364,9806.94,885974.0,,166.98360641311476,0.6833568052093923,34610D,235.59756,31.544281,9.498993,197.05134394531493,62490.788153081776,0.3807336609236316,0.368769347217642,26.990566995400663,31.4228176667306,0.0,0.0001466601956498,27226.657274512538,0.3802056952210598,0.2249213916283388,0.5284248859598731,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.019878369449788,1.2018055584867169,0.6403998161609089,15.711436136638872,11.010727545553529,21.62433080089841,1379399861603234.0,11.8275874529676,776.434865996654,1309.51368829686,0.014666019565,0.0229040671275369,0.184384673608821,15.7114088333653,8.05030270746719,8.049122221627355,14.945555691702896,0.5830514831166913,185118829571019.6,2.410172694013537,275654254118183.5,0.001028072781060979,1.851344830936443e-06,2.8440000000000003,35.8,2023-11-06 04:51:00,0.00014666019564985722,0.3802058577040735,0.0,272.26657274512536,231,0.00014666019564985722,31.544281,9.498993,0.3802058577040735,0.0011355606,3.2877643e-09,0.4025927827286874,947.1370746352159,10003.03767128074,-0.6780023462380979,-0.7350597380455786,2.2073066418351446,234.3513181494544,0.2627170658768281,inf,0.0,225.60631999211674,0.0,0.0,0.0,0 days,0.00013122697,6.5564485e-08,101642.62,0.34062946,-264.6773,0.0,0.0,1.0000000000000002,-4.596355893910169e-13,1.8701674e-12,2.1599143e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9300906529091516e-14,1.4105319307510473e-12,1005.0968994285738,3.208579820994385e-14,4.70692474540954e-14,3.1379498302730264e-15,0.0,0.00013122697,6.5564485e-08,101642.62,0.34062946,-264.6773,0.0,0.0,0.0,-4.596355893910169e-13,1.8701674e-12,2.1599143e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9300906529091516e-14,1.4105319307510473e-12,1005.0968994285738,3.208579820994385e-14,4.70692474540954e-14,3.1379498302730264e-15,0.0
232,232,232,123.3016187434016,26.704885425605525,9806.94,885974.0,,167.04264102144262,0.6831319374713469,34610D,235.63115,31.323858,9.466972,196.8445647182844,62463.79758608637,0.38020280576122695,0.368769347217642,26.962202021964725,31.4119676691998,0.0,0.0001465660747133,27226.657274512538,0.3785501871981623,0.224685016849706,0.5280584878446739,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.015595863563709,1.2011645651123453,0.6396822492354542,15.705700073115343,11.004750902502495,21.60665540795524,1378565578549680.8,11.8212037220619,776.43322141163,1309.90926557387,0.0146566074713,0.0229163071633217,0.184384673608821,15.7059838345999,8.04600288758281,8.044823789338247,14.945556233939728,0.5830462948896243,185230854625584.97,2.404613056642583,275247338593316.1,0.001027904296273979,1.8524469019920209e-06,2.8440000000000003,35.8,2023-11-06 04:52:00,0.0001465660747133408,0.3785500892540426,0.0,272.26657274512536,232,0.0001465660747133408,31.323858,9.466972,0.3785500892540426,0.00082114624,2.038512e-09,0.40253539179556225,946.8257403670483,10005.932387434394,-0.6778065375814328,-0.7352402992300339,2.2054159087147682,234.3420684368392,0.26165985746248965,inf,0.0,225.593267047285,0.0,0.0,0.0,0 days,0.00012966464,6.6287896e-08,101651.99,0.33473098,-264.90002,0.0,0.0,0.9999999999999999,-4.595967549866572e-13,1.870998e-12,2.160472e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9312262919481026e-14,1.411401209532502e-12,1006.0710449249576,3.210031036547996e-14,4.70692474540954e-14,3.1379498302730264e-15,0.0,0.00012966464,6.6287896e-08,101651.99,0.33473098,-264.90002,0.0,0.0,0.0,-4.595967549866572e-13,1.870998e-12,2.160472e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9312262919481026e-14,1.411401209532502e-12,1006.0710449249576,3.210031036547996e-14,4.70692474540954e-14,3.1379498302730264e-15,0.0
233,233,233,123.22760020813824,26.643875658717405,9806.94,885974.0,,167.10167562977048,0.6828977187942048,34610D,235.66385,31.097067,9.446598,196.6398894612874,62436.83538406441,0.38034227156891265,0.368242813986802,26.94263745569293,31.4112842207932,0.0,0.0001467015493388,27226.657274512538,0.3775298049752509,0.224521978797441,0.5278578595709482,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.007737978685268,1.199985949234618,0.6389727617908291,15.705708730129391,11.000337204582308,21.59810672163276,1378162078375630.5,11.8097899119927,776.353556219962,1309.50842593884,0.0146701549339,0.0229060049660741,0.184121406993401,15.7056421103966,8.03812831028815,8.0369492773772,14.945533941923276,0.5827949724601562,184765033545785.1,2.3991306201288976,274845914352503.6,0.0010274244528294335,1.8469049839625177e-06,2.8440000000000003,35.8,2023-11-06 04:53:00,0.00014670154933880256,0.3775297891007752,0.0,272.26657274512536,233,0.00014670154933880256,31.097067,9.446598,0.3775297891007752,0.0005563259,9.1085e-10,0.4024795372072929,946.5014454038661,10008.821685125826,-0.6776112099902515,-0.7354203206979988,2.205912537426266,234.34449868820684,0.2610390128547751,inf,0.0,225.59281055447002,0.0,0.0,0.0,0 days,0.0001286697,6.76699e-08,101661.164,0.32939142,-265.07648,0.0,0.0,1.0,-4.595587897873833e-13,1.8717944e-12,2.1615373e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9323217072240778e-14,1.4122356419597656e-12,1007.0439734570944,3.205845561415581e-14,4.7002041426473516e-14,3.1334694284315675e-15,0.0,0.0001286697,6.76699e-08,101661.164,0.32939142,-265.07648,0.0,0.0,0.0,-4.595587897873833e-13,1.8717944e-12,2.1615373e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9323217072240778e-14,1.4122356419597656e-12,1007.0439734570944,3.205845561415581e-14,4.7002041426473516e-14,3.1334694284315675e-15,0.0
234,234,234,123.15358167287488,26.58286589182929,9806.94,885974.0,,167.16071023809835,0.6826541480736401,34610D,235.6939,30.85958,9.4318,196.44825557010188,62409.89274660872,0.38027582520056447,0.368421344659628,26.954613717333267,31.4516736980526,0.0,0.0001465265215988,27226.657274512538,0.3758263232906002,0.2246217809777772,0.528258794669663,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.009278367152765,1.200218183373259,0.6383093550001282,15.725963353687922,11.00178830166985,21.62221300885039,1379299901278601.2,11.813753818669,776.487137885161,1309.85718596463,0.0146526521599,0.0229128143687678,0.184210672329814,15.7258368490263,8.03963534837123,8.038457501154566,14.945604059203724,0.583216386981697,185013978189349.7,2.3940173665693907,274471378828867.2,0.001027828124886881,1.8508762213041521e-06,2.8440000000000003,35.8,2023-11-06 04:54:00,0.0001465265215988332,0.37582639965486325,0.0,272.26657274512536,234,0.0001465265215988332,30.85958,9.4318,0.37582639965486325,0.00032097157,3.0342776e-10,0.4024282227265487,946.1641882013561,10011.70555594878,-0.6774163632982857,-0.7355998033820599,2.2056756881640034,234.34333972730363,0.2599384601637629,inf,0.0,225.58699454958065,0.0,0.0,0.0,0 days,0.0001276537,6.9362564e-08,101670.484,0.3231143,-265.15607,0.0,0.0,1.0,-4.595201623397834e-13,1.8725557e-12,2.162842e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9333746799475447e-14,1.4130355844184348e-12,1008.016901989231,3.210477494012614e-14,4.7024828853033774e-14,3.1349885902022513e-15,0.0,0.0001276537,6.9362564e-08,101670.484,0.3231143,-265.15607,0.0,0.0,0.0,-4.595201623397834e-13,1.8725557e-12,2.162842e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9333746799475447e-14,1.4130355844184348e-12,1008.016901989231,3.210477494012614e-14,4.7024828853033774e-14,3.1349885902022513e-15,0.0
235,235,235,123.07956313761154,26.52185612494117,9806.94,885974.0,,167.21974484642624,0.6824012243504427,34610D,235.72214,30.619091,9.427371,196.30846706632065,62382.93813289138,0.3801055659824373,0.368271095402384,26.93760094408181,31.447148267172,0.0,0.0001451658974359,27226.657274512538,0.3711743364304519,0.2244800078673484,0.5280995363041363,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.00483858298808,1.1995637578714828,0.6378169470634709,15.723478369314714,10.998416705497178,21.61328219107654,1378878364402615.0,11.8073198329093,776.472779395777,1309.93132552796,0.0145165897436,0.0229162460801039,0.184135547701192,15.723574133586,8.03515318597754,8.033986925055578,14.945630730972848,0.5831710897777372,184944211772945.3,2.390230268295744,274193892362150.8,0.0010276506545305306,1.850019052862184e-06,2.8440000000000003,35.8,2023-11-06 04:55:00,0.00014516589743592724,0.3711740163547143,0.0,272.26657274512536,235,0.00014516589743592724,30.619091,9.427371,0.3711740163547143,0.00013720809,3.4549672e-11,0.40238001099298054,945.8139674163339,10014.58399152097,-0.6772219973385634,-0.7357787482122372,2.2050672932353788,234.34036219866928,0.25679237113150205,inf,0.0,225.57070585992108,0.0,0.0,0.0,0 days,0.00012566954,6.991194e-08,101679.664,0.31397086,-265.12784,0.0,0.0,1.0,-4.594822672735778e-13,1.8733643e-12,2.1632655e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9344791736829166e-14,1.4138819374478605e-12,1008.9898305213678,3.2105359219877134e-14,4.70056512301582e-14,3.133710082010546e-15,0.0,0.00012566954,6.991194e-08,101679.664,0.31397086,-265.12784,0.0,0.0,0.0,-4.594822672735778e-13,1.8733643e-12,2.1632655e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9344791736829166e-14,1.4138819374478605e-12,1008.9898305213678,3.2105359219877134e-14,4.70056512301582e-14,3.133710082010546e-15,0.0
236,236,236,123.0055446023482,26.46084635805305,9806.94,885974.0,,167.2787794547541,0.6821389468105684,34610D,235.74968,30.379396,9.434657,196.17656015505509,62356.0005319473,0.37984119081047374,0.367583067948256,26.88064630021761,31.3876556322672,0.0,0.0001446104127815,27226.657274512538,0.3686278538013124,0.2240053858351467,0.5271542698879239,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.992071812057048,1.1976550350048365,0.6373511521692722,15.693773915408627,10.987623869262832,21.561428256469927,1376430845468160.0,11.7866279472128,776.25361136947,1309.53557646596,0.0144610412782,0.0229098560828662,0.183791533974128,15.6938278161336,8.02237837327931,8.021218421572355,14.945547218707873,0.582479673116584,184332652669271.84,2.3866542450706096,273931801871129.8,0.0010266304950797497,1.8414762725427929e-06,2.8440000000000003,35.8,2023-11-06 04:56:00,0.0001446104127815048,0.36862808858811996,0.0,272.26657274512536,236,0.0001446104127815048,30.379396,9.434657,0.36862808858811996,8.119377e-05,0.0,0.4023330054339369,945.4507819068126,10017.45698347622,-0.677028111944092,-0.7359571561153666,2.2041262118774716,234.33575504697555,0.2551004724998989,inf,0.0,225.55920980967787,0.0,0.0,0.0,0 days,0.0001244945,7.1959825e-08,101688.51,0.30791897,-265.12228,0.0,0.0,1.0000000000000002,-4.594456867482246e-13,1.874066e-12,2.164844e-16,0.0,0.0,0.0,7.48e-16,1.935454759681519e-14,1.4146202453803706e-12,1009.959749493519,3.2030283173578685e-14,4.6917832286588436e-14,3.1278554857725618e-15,0.0,0.0001244945,7.1959825e-08,101688.51,0.30791897,-265.12228,0.0,0.0,0.0,-4.594456867482246e-13,1.874066e-12,2.164844e-16,0.0,0.0,0.0,7.48e-16,1.935454759681519e-14,1.4146202453803706e-12,1009.959749493519,3.2030283173578685e-14,4.6917832286588436e-14,3.1278554857725618e-15,0.0
237,237,237,122.93152606708485,26.39983659116493,9806.94,885974.0,,167.33781406308196,0.6818673147851662,34610D,235.77406,30.123503,9.440117,196.00010545862685,62329.11988564709,0.3796061658022097,0.366919228192964,26.82814069120236,31.3397740832674,0.0,0.0001456350289212,27226.657274512538,0.3702389243368693,0.223567839093353,0.5262501384280501,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.980304578908441,1.1958834749481164,0.6367449199622034,15.669966878206523,10.977121742897364,21.51552404329665,1374264154902339.5,11.7675234538628,776.042012123752,1309.20668960761,0.0145635028921,0.0229022815373468,0.183459614096482,15.6698870416337,8.01053876651171,8.009372321342049,14.945614613620538,0.581812133939259,183733279834585.72,2.3820093439579466,273591270705078.47,0.001025620200758164,1.8331495182911438e-06,2.8440000000000003,35.8,2023-11-06 04:57:00,0.0001456350289212422,0.370239532412474,0.0,272.26657274512536,237,0.0001456350289212422,30.123503,9.440117,0.370239532412474,0.00014406163,0.0,0.40229140255925055,945.0746307320445,10020.32452347493,-0.6768347069474163,-0.7361350280155166,2.203293165425705,234.3316753381865,0.2562774201432434,inf,0.0,225.56052994478975,0.0,0.0,0.0,0 days,0.00012518796,7.749545e-08,101697.484,0.30737767,-265.1933,0.0,0.0,1.0,-4.594083946610415e-13,1.874603e-12,2.1691111e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9362440565926836e-14,1.4151945735933561e-12,1010.927988486087,3.1953941997085187e-14,4.683310062993785e-14,3.122206708662523e-15,0.0,0.00012518796,7.749545e-08,101697.484,0.30737767,-265.1933,0.0,0.0,0.0,-4.594083946610415e-13,1.874603e-12,2.1691111e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9362440565926836e-14,1.4151945735933561e-12,1010.927988486087,3.1953941997085187e-14,4.683310062993785e-14,3.122206708662523e-15,0.0
238,238,238,122.8575075318215,26.33882682427681,9806.94,885974.0,,167.39684867140983,0.6815863277506022,34610D,235.79686,29.86218,9.452706,195.79057448745303,62302.29174495588,0.3794220891737699,0.36657132360429,26.799570799774347,31.3283668231522,0.0,0.0001456610405255,27226.657274512538,0.36937210399435,0.2233297566647862,0.525787600143686,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.973612456290099,1.1948804237563844,0.6360335081827518,15.664360737268236,10.971059062812555,21.49610847840677,1373347735289216.0,11.7572603410626,775.948256622841,1309.08059153849,0.0145661040526,0.0228996885266102,0.183285661802145,15.6641834115761,8.0038495540741,8.002683874813897,14.945562285432654,0.5815163603426404,183445417607168.1,2.376571943261181,273192492980576.2,0.001025143956106037,1.8292410772870404e-06,2.8440000000000003,35.8,2023-11-06 04:58:00,0.00014566104052551583,0.36937253645193285,0.0,272.26657274512536,238,0.00014566104052551583,29.86218,9.452706,0.36937253645193285,0.00020329212,0.0,0.4022525036359215,944.6855131525568,10023.186603190965,-0.6766417821811715,-0.7363123648334912,2.2026396711492637,234.32847400170922,0.2557349511675097,inf,0.0,225.5552640121253,0.0,0.0,0.0,0 days,0.00012534083,8.174465e-08,101706.5,0.3048951,-265.2881,0.0,0.0,1.0000000000000002,-4.593708991243392e-13,1.8751814e-12,2.1723865e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9370774626033148e-14,1.4158104595992768e-12,1011.896227478655,3.19227068745045e-14,4.678869453355738e-14,3.119246302237158e-15,0.0,0.00012534083,8.174465e-08,101706.5,0.3048951,-265.2881,0.0,0.0,0.0,-4.593708991243392e-13,1.8751814e-12,2.1723865e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9370774626033148e-14,1.4158104595992768e-12,1011.896227478655,3.19227068745045e-14,4.678869453355738e-14,3.119246302237158e-15,0.0
239,239,239,122.78348899655816,26.27781705738869,9806.94,885974.0,,167.4558832797377,0.6812959853285617,34610D,235.81827,29.596561,9.474001,195.5830345510076,62275.492174156105,0.379103874788358,0.365734877612058,26.73093570352716,31.2638068193504,0.0,0.0001445528539226,27226.657274512538,0.3656947237870022,0.2227577975293929,0.5245283089575059,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.95859798642186,1.1926392599111189,0.6353304592178358,15.631753450316694,10.95791194252677,21.433686505899377,1370401402271347.0,11.7325646039168,775.644918558199,1308.65248444798,0.0144552853923,0.0228906780535697,0.182867438806029,15.6319034096752,7.98872966445447,7.987575037686852,14.9456359539184,0.5805594096624275,182681889052849.38,2.371212618541001,272799286621679.6,0.0010238197739476224,1.818281571496198e-06,2.8440000000000003,35.8,2023-11-06 04:59:00,0.0001445528539226201,0.3656950738210151,0.0,272.26657274512536,239,0.0001445528539226201,29.596561,9.474001,0.3656950738210151,0.00025832246,0.0,0.4022159830300209,944.2834286302849,10026.04321433168,-0.6764493374766276,-0.7364891674881795,2.20150869606485,234.32293159745439,0.2532424790735784,inf,0.0,225.53948609367643,0.0,0.0,0.0,0 days,0.00012480385,8.436893e-08,101715.555,0.30004275,-265.4061,0.0,0.0,1.0,-4.5933330585466e-13,1.8758148e-12,2.1744094e-16,0.0,0.0,0.0,7.48e-16,1.9379701136757048e-14,1.416481553684529e-12,1012.864466471223,3.182380208072723e-14,4.668193163775974e-14,3.1121287758506486e-15,0.0,0.00012480385,8.436893e-08,101715.555,0.30004275,-265.4061,0.0,0.0,0.0,-4.5933330585466e-13,1.8758148e-12,2.1744094e-16,0.0,0.0,0.0,7.48e-16,1.9379701136757048e-14,1.416481553684529e-12,1012.864466471223,3.182380208072723e-14,4.668193163775974e-14,3.1121287758506486e-15,0.0
240,240,240,122.7094704612948,26.216807290500576,9806.94,885974.0,,167.51491788806558,0.680996287286044,34610D,235.83806,29.333927,9.480202,195.32537811961944,62248.76123845258,0.378841533831163,0.36506099734556,26.677963993512147,31.2257433496888,0.0,0.0001448417196332,27226.657274512538,0.3656242355380606,0.2223163666126012,0.5235409610712435,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.946887151566355,1.190882031934189,0.6344668218255767,15.612925390629943,10.947125155088411,21.389574146108945,1368319287642059.2,11.7136119284737,775.412317703304,1308.28674847366,0.0144841719633,0.0228821955198815,0.18253049867278,15.6128716748444,7.97696613133937,7.9758109011729745,14.945656020070327,0.5798256160102109,182065728270245.56,2.364648344384284,272317464751015.6,0.0010227867201113255,1.809584738062209e-06,2.8440000000000003,35.8,2023-11-06 05:00:00,0.00014484171963323784,0.36562456362219165,0.0,272.26657274512536,240,0.00014484171963323784,29.333927,9.480202,0.36562456362219165,0.00032419065,0.0,0.402182231674094,943.8683768285714,10015.962904393327,-0.6791173086236675,-0.7340297549335085,2.2005794559559355,234.31837592119425,0.25324321284540807,inf,0.0,225.5353149159215,0.0,0.0,0.0,0 days,0.00012547329,8.935674e-08,101724.516,0.2990233,-265.7639,0.0,0.0,1.0,-4.592959415468878e-13,1.876276e-12,2.1782541e-16,0.0,0.0,0.0,7.48e-16,1.9386566644385227e-14,1.4169800944513427e-12,1013.8301440641526,3.1744282561155054e-14,4.6595918423110685e-14,3.106394561540712e-15,0.0,0.00012547329,8.935674e-08,101724.516,0.2990233,-265.7639,0.0,0.0,0.0,-4.592959415468878e-13,1.876276e-12,2.1782541e-16,0.0,0.0,0.0,7.48e-16,1.9386566644385227e-14,1.4169800944513427e-12,1013.8301440641526,3.1744282561155054e-14,4.6595918423110685e-14,3.106394561540712e-15,0.0
