,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
46,46,47,-51.93107013872815,-21.94900266088186,12062.46,,,226.4584442488,-0.990419124875388,34610D,215.12172,23.383337,-8.340328,251.050894389562,73107.17025626787,0.44992819673970696,0.696021835136996,47.816004482620734,53.6766917425276,0.0,3.665036530232872e-05,19140.60881376311,0.8012641458144741,0.3984667040218394,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.543807648812022,2.181038111458588,0.8538406895459322,26.83834468422804,16.143974583475348,36.28235539,1450000000000000.0,19.0936900952103,897.56766054811,1400.58434353656,0.00366503653023,0.024030206706409,0.348010917568498,26.8383458712638,14.4822273824087,14.481696622937273,15.064318275212814,0.9952739650909436,460490139389191.3,0.002014068076321621,1.1390946128167888e-05,3.16,35.8,2023-05-05 03:47:00,3.665036530232872e-05,0.8012647101715408,0.0,46,191.40608813763112,3.665036530232872e-05,23.383337,-8.340328,0.8012647101715408,7.928257e-05,3.2881162e-09,0.3099659112909308,0.0,13571.770121998843,0.34814592676013806,-0.9374403520653058,1.6110076837193217,231.01289589514275,0.45295618513114283,0.0,1.0,223.4286999387323,28.117254249628648,74.96156660402481,0.7923907339886823,215.37369,3.7255722892519514e-05,12024.979216697986,0.0,0.00464176862589909,0.0049131243,149.92313320804962,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13571.770121998843,0.0,3.451701e-05,-8.352413e-07,124550.23,0.7185549,-279.26248,0.0,0.0,0.9999999999999999,-3.461653989652489e-13,2.2556156e-12,2.753207e-16,0.0,0.0,0.0,7.48e-16,2.584617267468314e-14,1.9094501526727137e-12,1071.9840946825109,1.606040843668633e-13,9.871037347659688e-14,0.0,3.451701e-05,-8.352413e-07,124550.23,0.7185549,-279.26248,0.0,0.0,0.9999999999999999,-3.461653989652489e-13,2.2556156e-12,2.753207e-16,0.0,0.0,0.0,7.48e-16,2.584617267468314e-14,1.9094501526727137e-12,1071.9840946825109,1.606040843668633e-13,9.871037347659688e-14,0.0
47,47,48,-52.05438855241005,-21.90646563915038,12062.46,,,226.5356109154,-0.990295685130894,34610D,215.16302,23.112621,-8.202003,250.72509263492657,73059.35425178525,0.44978000258706863,0.694567517962664,47.78113371698312,53.6164740426632,0.0,3.68294182934171e-05,19140.60881376311,0.800773886362495,0.3981761143081926,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.524769465746596,2.17818048105172,0.8526507550488056,26.808235919715337,16.131096055570293,36.28235539,1450000000000000.0,19.0631441880839,897.245161630832,1399.93889217172,0.00368294182934,0.0240123253004932,0.347283758981332,26.8082370213316,14.462729229068,14.462196594780169,15.064883823567389,0.9943467646868202,460227097686663.6,0.0020104032130252537,1.1357644645649829e-05,3.16,35.8,2023-05-05 03:48:00,3.68294182934171e-05,0.8007752946397321,0.0,47,191.40608813763112,3.68294182934171e-05,23.112621,-8.202003,0.8007752946397321,3.901421e-05,1.5316726e-09,0.3099064141146209,0.0,13575.330337367932,0.34805520581657945,-0.9374740389493347,1.6105740297953077,231.010093105018,0.4528603954609915,0.0,1.0,223.42559486839974,28.117254249628648,74.96868980628358,0.7914631133713967,215.41394,3.741105219933258e-05,12024.975655096858,0.0,0.004690107213053807,0.0048497054,149.93737961256716,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13575.330337367932,0.0,3.4471057e-05,-8.489217e-07,124551.58,0.71519595,-279.4252,0.0,0.0,1.0,-3.4611168583049344e-13,2.255253e-12,2.7637523e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5843212389722805e-14,1.9091413208137008e-12,1072.6044095216027,1.59951002660454e-13,9.85041210514794e-14,0.0,3.4471057e-05,-8.489217e-07,124551.58,0.71519595,-279.4252,0.0,0.0,1.0,-3.4611168583049344e-13,2.255253e-12,2.7637523e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5843212389722805e-14,1.9091413208137008e-12,1072.6044095216027,1.59951002660454e-13,9.85041210514794e-14,0.0
48,48,49,-52.17770696609196,-21.8639286174189,12062.46,,,226.612777582,-0.9901672394037082,34610D,215.20326,22.835873,-8.062105,250.4197937644689,73011.57311806826,0.44965457776954143,0.693129732957798,47.74718958704548,53.5557780989068,0.0,3.702812879551546e-05,19140.60881376311,0.8008070357449196,0.3978932465587124,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.506157370099157,2.1753864696514453,0.851532888045737,26.777887669028463,16.11883029903709,36.28235539,1450000000000000.0,19.033399663529,896.916541458852,1399.27718984394,0.00370281287955,0.0239937268795409,0.346564866478899,26.7778890494534,14.4439781372359,14.443443323556265,15.065114561583126,0.993401965371416,459984698773696.4,0.002006798877680098,1.13244087766575e-05,3.16,35.8,2023-05-05 03:49:00,3.7028128795515464e-05,0.8008066618525908,0.0,48,191.40608813763112,3.7028128795515464e-05,22.835873,-8.062105,0.8008066618525908,1.8730225e-05,7.3552603e-10,0.3098484659492261,0.0,13578.884107539574,0.3479646984342518,-0.9375076365787963,1.610207252744091,231.00772203116307,0.4530544595100298,0.0,1.0,223.42440794955036,28.117254249628648,75.05257899154343,0.7914019644620639,215.45393,3.760659681538449e-05,12024.933710504227,0.0,0.0047150082397411095,0.0047550416,150.10515798308685,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13578.884107539574,0.0,3.4524757e-05,-8.585937e-07,124551.875,0.71389157,-279.5485,0.0,0.0,1.0,-3.4606321188747056e-13,2.2548593e-12,2.7712075e-16,0.0,0.0,0.0,7.48e-16,2.5839468518679723e-14,1.90879598118085e-12,1073.2247243606948,1.593049023976223e-13,9.830021323186129e-14,0.0,3.4524757e-05,-8.585937e-07,124551.875,0.71389157,-279.5485,0.0,0.0,1.0,-3.4606321188747056e-13,2.2548593e-12,2.7712075e-16,0.0,0.0,0.0,7.48e-16,2.5839468518679723e-14,1.90879598118085e-12,1073.2247243606948,1.593049023976223e-13,9.830021323186129e-14,0.0
49,49,50,-52.30102537977386,-21.82139159568742,12062.46,,,226.6899442486,-0.9900337851092664,34610D,215.24161,22.556604,-7.9176135,250.12432433386624,72963.82592848122,0.44954120406005466,0.691695293697382,47.71487054204152,53.4945865804728,0.0,3.72093804219193e-05,19140.60881376311,0.8006423245205233,0.3976239211836793,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.48747302509043,2.1725818838684217,0.8504524457314467,26.74729167840536,16.10706494139509,36.28235539,1450000000000000.0,19.0040058104638,896.57785675231,1398.60111491442,0.00372093804219,0.0239744942345934,0.345847646848691,26.7472932902364,14.4256493365211,14.42511258701922,15.06482961752294,0.9924282300192896,459771669097923.25,0.002003253451490218,1.129112558233431e-05,3.16,35.8,2023-05-05 03:50:00,3.720938042191931e-05,0.8006417228499524,0.0,49,191.40608813763112,3.720938042191931e-05,22.556604,-7.9176135,0.8006417228499524,3.8038565e-06,1.4832398e-10,0.3097932596688552,0.0,13571.445232224502,0.3505292436966092,-0.936551786776088,1.6098758625792144,231.00557930844857,0.453129230487414,0.0,1.0,223.42280881010694,28.117254249628648,75.15723391328959,0.7914479740334933,215.49234,3.780021809055977e-05,12024.881383043354,0.0,0.004728964917339056,0.004660132,150.31446782657918,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13571.445232224502,0.0,3.4635454e-05,-8.650796e-07,124552.95,0.7131985,-279.4823,0.0,0.0,1.0,-3.460108934770667e-13,2.25452e-12,2.776207e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5836236807610724e-14,1.9085089300471173e-12,1073.8450391997867,1.5867049156302647e-13,9.809677990839769e-14,0.0,3.4635454e-05,-8.650796e-07,124552.95,0.7131985,-279.4823,0.0,0.0,1.0,-3.460108934770667e-13,2.25452e-12,2.776207e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5836236807610724e-14,1.9085089300471173e-12,1073.8450391997867,1.5867049156302647e-13,9.809677990839769e-14,0.0
50,50,51,-52.424113769384405,-21.77856509989024,12062.46,,,226.7671109152,-0.9898954211239256,34610D,215.27718,22.270226,-7.762359,249.81863223859088,72916.11105793918,0.44952788496616664,0.690095582066054,47.684931732872776,53.4345918610236,0.0,3.738621617671663e-05,19140.60881376311,0.8006594296089623,0.3973744311072731,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.49807417166596,2.174169097614766,0.849342904217296,26.71729482135804,16.09547664790104,36.28235538999999,1450000000000000.0,18.9762419325626,896.2264902437,1397.34839320048,0.00373862161767,0.0239501040417114,0.345047791033027,26.7172959305118,14.4069433031311,14.406404702170576,15.095422789612686,0.9914180338563744,459425796167298.2,0.0019924418286620814,1.125360453280294e-05,3.16,35.8,2023-05-05 03:51:00,3.738621617671662e-05,0.8006598894278739,0.0,50,191.40608813763112,3.738621617671662e-05,22.270226,-7.762359,0.8006598894278739,1.6187363e-06,6.311947e-11,0.3097420728860925,0.0,13568.531077097034,0.3520125522999009,-0.9359952793808894,1.6098371559412719,231.00532901121963,0.45329548223787625,0.0,1.0,223.42344673667182,28.117254249628648,75.31873068193384,0.7920365753070264,215.52875,3.801054304182036e-05,12024.800634659032,0.0,0.0047182983190987215,0.0045580105,150.6374613638677,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13568.531077097034,0.0,3.483796e-05,-8.694815e-07,124555.016,0.71404606,-278.99484,0.0,0.0,0.9999999999999999,-3.4595339847023836e-13,2.2542445e-12,2.7796003e-16,0.0,0.0,0.0,7.48e-16,2.5833746128088658e-14,1.908291238112346e-12,1074.4695754218335,1.574311994554841e-13,9.786990752507346e-14,0.0,3.483796e-05,-8.694815e-07,124555.016,0.71404606,-278.99484,0.0,0.0,0.9999999999999999,-3.4595339847023836e-13,2.2542445e-12,2.7796003e-16,0.0,0.0,0.0,7.48e-16,2.5833746128088658e-14,1.908291238112346e-12,1074.4695754218335,1.574311994554841e-13,9.786990752507346e-14,0.0
51,51,52,-52.54706577304196,-21.73556696902859,12062.46,,,226.8442775818,-0.9897520720514482,34610D,215.31157,21.984913,-7.605068,250.3486477759165,72868.42612620631,0.45011781140504087,0.689871913300908,47.65598459830053,53.3741351882832,0.0,3.751574965057298e-05,19140.60881376311,0.7997785085341143,0.3971332049858377,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.469394392595134,2.169866328711642,0.8510768776692669,26.68705482876992,16.10236282761238,36.28235539,1450000000000000.0,18.9803064992215,895.970265518516,1397.16580418167,0.00375157496506,0.0239245204844589,0.344935956650454,26.6870675941416,14.4176748233897,14.41713395380161,15.05435966159851,0.9906813750460376,459593336880448.0,0.002000161272984161,1.1236558842724032e-05,3.16,35.8,2023-05-05 03:52:00,3.751574965057298e-05,0.799778248169767,0.0,51,191.40608813763112,3.751574965057298e-05,21.984913,-7.605068,0.799778248169767,0.0,0.0,0.309692600254935,0.0,13572.087072873852,0.35192091099100875,-0.9360297390613497,1.6115644068471604,231.01649312569344,0.4529470296807398,0.0,1.0,223.431993737949,28.117254249628648,75.36727219711862,0.7919074928613345,215.56383,3.8180935418671176e-05,12024.77636390144,0.0,0.004697361386917862,0.004475567,150.73454439423725,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13572.087072873852,0.0,3.5051467e-05,-8.720805e-07,124557.08,0.71494687,-278.2732,0.0,0.0,1.0,-3.458957374075284e-13,2.2540006e-12,2.7816038e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5831522214692067e-14,1.908104757007851e-12,1075.0954331412395,1.5797448302051166e-13,9.783818664186544e-14,0.0,3.5051467e-05,-8.720805e-07,124557.08,0.71494687,-278.2732,0.0,0.0,1.0,-3.458957374075284e-13,2.2540006e-12,2.7816038e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5831522214692067e-14,1.908104757007851e-12,1075.0954331412395,1.5797448302051166e-13,9.783818664186544e-14,0.0
52,52,53,-52.67001777669951,-21.69256883816694,12062.46,,,226.9214442484,-0.9896036680156312,34610D,215.34393,21.705072,-7.455492,249.750299507794,72820.77014160801,0.44977468262403913,0.6879784736444,47.62878116116832,53.3144921341852,0.0,3.75286215256855e-05,19140.60881376311,0.7966272692672489,0.3969065096764027,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.462020349951947,2.168760312804582,0.8489788959388873,26.657246900490616,16.08486032009625,36.28235539,1450000000000000.0,18.9397746239349,895.584148296165,1396.15190378916,0.00375286215257,0.0239060079943964,0.3439892368222,26.6572460670926,14.3892379230707,14.388697935071647,15.076418384710728,0.9895715284190062,459349852616634.5,0.001990550775578723,1.1198799194432428e-05,3.16,35.8,2023-05-05 03:53:00,3.75286215256855e-05,0.7966277993480446,0.0,52,191.40608813763112,3.75286215256855e-05,21.705072,-7.455492,0.7966277993480446,0.0,0.0,0.30964606236299513,0.0,13575.636505430279,0.3518294886215276,-0.9360641062108485,1.6105594289327387,231.00999872515112,0.45130409341984656,0.0,1.0,223.41737070486812,28.117254249628648,75.58220228707175,0.7899730057204781,215.5978,3.825853868885824e-05,12024.668898856464,0.0,0.0046618053854476215,0.00440383,151.1644045741435,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13575.636505430279,0.0,3.5293793e-05,-8.679362e-07,124559.18,0.7157876,-277.48785,0.0,0.0,1.0000000000000002,-3.4583799118382646e-13,2.2538067e-12,2.7784092e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5829434767859367e-14,1.9079687583074945e-12,1075.718952603531,1.567727654824614e-13,9.756965751502775e-14,0.0,3.5293793e-05,-8.679362e-07,124559.18,0.7157876,-277.48785,0.0,0.0,1.0000000000000002,-3.4583799118382646e-13,2.2538067e-12,2.7784092e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5829434767859367e-14,1.9079687583074945e-12,1075.718952603531,1.567727654824614e-13,9.756965751502775e-14,0.0
53,53,54,-52.792969780357055,-21.64957070730529,12062.46,,,226.998610915,-0.989450206534079,34610D,215.37547,21.446285,-7.3063927,249.7647259992878,72773.14136044684,0.45197387565948144,0.683881250065318,47.60227343691784,53.2530351416918,0.0,3.74433100112114e-05,19140.60881376311,0.7915010076637048,0.3966856119743153,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.968855914779784,2.244767903704437,0.8489658462651147,26.626591347672434,16.08091481179569,36.28235538999999,1450000000000000.0,18.9527303353379,895.078064423442,1385.20441911831,0.00374433100112,0.0237850183160182,0.341940625032659,26.6265175708459,14.376302783941,14.375764507733887,15.618690600445047,0.9881172189559272,456637500887229.6,0.0018669835758436456,1.1091313154389341e-05,3.16,35.8,2023-05-05 03:54:00,3.74433100112114e-05,0.7915014425233526,0.0,53,191.40608813763112,3.74433100112114e-05,21.446285,-7.3063927,0.7915014425233526,0.0,0.0,0.30960071719528903,0.0,13579.179371921931,0.35173828495943255,-0.9360983809909068,1.6170223797207242,231.05170126897187,0.44853679451449674,0.0,1.0,223.44167515046254,28.117254249628648,75.63870795317966,0.7861399731974512,215.63036,3.823698759853257e-05,12024.640646023408,0.0,0.004627984974256662,0.004395585,151.27741590635932,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13579.179371921931,0.0,3.5473964e-05,-8.6100164e-07,124560.64,0.715711,-276.9016,0.0,0.0,1.0000000000000002,-3.4578348286532945e-13,2.253607e-12,2.7730638e-16,0.0,0.0,0.0,7.48e-16,2.582701220199935e-14,1.9078235253466927e-12,1076.3424720658227,1.4615397934539237e-13,9.698858598926347e-14,0.0,3.5473964e-05,-8.6100164e-07,124560.64,0.715711,-276.9016,0.0,0.0,1.0000000000000002,-3.4578348286532945e-13,2.253607e-12,2.7730638e-16,0.0,0.0,0.0,7.48e-16,2.582701220199935e-14,1.9078235253466927e-12,1076.3424720658227,1.4615397934539237e-13,9.698858598926347e-14,0.0
54,54,55,-52.91592178401461,-21.606572576443646,12062.46,,,227.0757775816,-0.9892916851623824,34610D,215.40347,21.227934,-7.171026,249.3586002558904,72725.53908700992,0.42937323406033895,0.79096178151769,47.57876814160091,58.6067387198434,409.3532698715216,3.71671599275112e-05,19140.60881376311,0.7827546463023021,0.3964897345133409,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.602322248599403,2.1898056104435835,0.8475302767050676,29.303622093703428,16.068339333658425,36.28235539,1450000000000000.0,20.2436484864368,934.14582725939,1489.30204123704,0.00371671599275,0.0265594155881719,0.395480890758845,29.3033693599217,14.8904214193241,14.88986800521865,14.710399204219598,1.0943074811412092,452512061981539.6,0.002528430227423951,1.132840541374475e-05,3.16,35.8,2023-05-05 03:55:00,3.71671599275112e-05,0.7827546960231996,0.0,54,191.40608813763112,3.71671599275112e-05,21.227934,-7.171026,0.7827546960231996,0.0,0.0,0.30956047262503456,0.0,13933.850986563468,0.3527648433152205,-0.9357120098196817,1.5529770938767422,230.63175245597338,0.4437003023352081,0.0,1.0,223.0265589212206,28.117254249628648,75.68354311607769,0.7789393601784609,215.65944,3.803258519790178e-05,12024.618228441961,0.0,0.0045900211341299265,0.0044514965,151.36708623215537,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13933.850986563468,0.0,3.5567668e-05,-8.4407435e-07,124560.89,0.7144621,-276.50046,0.0,0.0,1.0000000000000002,-3.457349870041835e-13,2.2534177e-12,2.7600156e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5823877432266973e-14,1.9076827586834454e-12,1076.9659915281145,2.289095323013162e-13,1.1217483262426401e-13,0.0,3.5567668e-05,-8.4407435e-07,124560.89,0.7144621,-276.50046,0.0,0.0,1.0000000000000002,-3.457349870041835e-13,2.2534177e-12,2.7600156e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5823877432266973e-14,1.9076827586834454e-12,1076.9659915281145,2.289095323013162e-13,1.1217483262426401e-13,0.0
55,55,56,-53.04198941317472,-21.56232348943161,12188.19,,,227.1529442482,-0.9891359017125728,34610D,214.59113,21.586582,-6.947668,249.7971840009262,72677.96031886832,0.43621111830690146,0.746296490346578,47.31929837680059,56.0792285520946,160.83783066742473,3.342961009805339e-05,18764.85710507016,0.768953294670922,0.3943274864733382,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.49653436886711,2.173995541838342,0.8506263992606625,28.03946377656881,16.02711623660967,36.28235539,1450000000000000.0,19.5560668807755,921.153573764842,1456.56480810125,0.00334296100981,0.0256922149769638,0.373148245173289,28.0396142760473,14.5237865052842,14.523300996994532,14.97236097067738,1.0596721408757497,447633248974052.0,0.0022832653259204226,1.1206266853626267e-05,3.16,35.8,2023-05-05 03:56:00,3.342961009805339e-05,0.7689538944919814,0.0,55,187.6485710507017,3.342961009805339e-05,21.586582,-6.947668,0.7689538944919814,0.0,0.0,0.30463229596637753,0.0,13459.721778812205,0.35452710400230963,-0.9350457382009372,1.540950882831041,230.5511885371952,0.43246674461535545,0.0,1.0,222.89429958136898,28.117254249628648,75.79694974069048,0.7723672577052958,214.84203,3.451330293628411e-05,12150.291525129654,0.0,0.004771505036228803,0.004462387,151.59389948138096,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13459.721778812205,0.0,3.244691e-05,-7.9816044e-07,125797.43,0.7044536,-275.97723,0.0,0.0,1.0,-3.3951575697254906e-13,2.3094525e-12,2.724624e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6629640911012168e-14,1.9699368103488346e-12,1077.6076512093093,2.0140550021004405e-13,1.0584036529814397e-13,0.0,3.244691e-05,-7.9816044e-07,125797.43,0.7044536,-275.97723,0.0,0.0,1.0,-3.3951575697254906e-13,2.3094525e-12,2.724624e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6629640911012168e-14,1.9699368103488346e-12,1077.6076512093093,2.0140550021004405e-13,1.0584036529814397e-13,0.0
56,56,57,-53.16364872920049,-21.519367036365328,12237.72,,,227.2301109148,-0.988964833500482,34610D,214.27676,21.707546,-6.8944488,249.8374754506345,72630.64102049152,0.43680411055127927,0.738160901658158,47.21343667107992,55.534339474699,98.86001456618176,3.158173709960186e-05,18618.86710134065,0.7517317502087795,0.3934453055923326,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.357928354126988,2.153235804800473,0.8513874512506328,27.76710225277493,16.00750262738422,36.28235539,1450000000000000.0,19.3853003916095,919.255983740327,1453.62021019089,0.00315817370996,0.0255966653791725,0.369080450829079,27.7671697373495,14.4190833204935,14.418627955176085,14.936866231746729,1.0546334666491448,447854233118661.25,0.002262681067532423,1.1211799077384416e-05,3.16,35.8,2023-05-05 03:57:00,3.158173709960186e-05,0.7517316608945889,0.0,56,186.18867101340658,3.158173709960186e-05,21.707546,-6.8944488,0.7517316608945889,0.0,0.0,0.30270572160418774,0.0,13701.229954592869,0.3542139846591207,-0.9351643989544876,1.530569746861747,230.4811955173841,0.42149883956826495,0.0,1.0,222.77408255721699,28.117254249628648,75.7354035245654,0.7555371658519786,214.52861,3.263323908946591e-05,12199.852298237716,0.0,0.0047663253685271915,0.0046941717,151.4708070491308,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13701.229954592869,0.0,3.1128704e-05,-7.715567e-07,126279.055,0.69820994,-275.25827,0.0,0.0,1.0,-3.3706137432280597e-13,2.3313979e-12,2.7041167e-16,0.0,0.0,0.0,7.48e-16,2.694478747642298e-14,1.9943366011574472e-12,1078.2305662984334,1.9985917539961813e-13,1.0468656960188128e-13,0.0,3.1128704e-05,-7.715567e-07,126279.055,0.69820994,-275.25827,0.0,0.0,1.0,-3.3706137432280597e-13,2.3313979e-12,2.7041167e-16,0.0,0.0,0.0,7.48e-16,2.694478747642298e-14,1.9943366011574472e-12,1078.2305662984334,1.9985917539961813e-13,1.0468656960188128e-13,0.0
57,57,58,-53.28747003728693,-21.47567749023437,12268.2,,,227.3072775814,-0.9887939329411836,34610D,214.08368,21.773039,-6.867482,250.0474222847214,72583.42758382045,0.44061804248486885,0.717104864295598,47.14830532935246,54.3755924877546,0.0,3.027216889451218e-05,18529.592202148808,0.7358978217080842,0.3929025444112705,1.0,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.280054189917925,2.141575840275429,0.8524871353609513,27.187769013982976,15.999535600319776,36.28235538999999,1450000000000000.0,19.0832940991395,911.941954499447,1436.4229166134,0.00302721688945,0.0251085212735813,0.358552432147799,27.1877962438773,14.2801094592958,14.279677182496371,15.000395945228162,1.0352374785085996,444012529014934.8,0.00216871963636782,1.1115624002235952e-05,3.16,35.8,2023-05-05 03:58:00,3.027216889451218e-05,0.7358987324762996,0.0,57,185.2959220214881,3.027216889451218e-05,21.773039,-6.867482,0.7358987324762996,0.0,0.0,0.3015259877581313,0.0,13504.062573537976,0.3562428978247965,-0.9343933849024145,1.5336147109450038,230.5017691738171,0.41185274384595344,0.0,1.0,222.7452312328543,28.117254249628648,75.66960645287432,0.7395408576749818,214.33725,3.1285791857672264e-05,12230.365196773564,0.0,0.004694314745833026,0.0049563665,151.33921290574864,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13504.062573537976,0.0,3.0227728e-05,-7.529853e-07,126573.46,0.69246167,-274.57043,0.0,0.0,0.9999999999999998,-3.355391665399983e-13,2.3449198e-12,2.689801e-16,0.0,0.0,0.0,7.48e-16,2.7138927599719202e-14,2.0093805760812414e-12,1078.8621143450866,1.874992480418212e-13,1.0170038553829316e-13,0.0,3.0227728e-05,-7.529853e-07,126573.46,0.69246167,-274.57043,0.0,0.0,0.9999999999999998,-3.355391665399983e-13,2.3449198e-12,2.689801e-16,0.0,0.0,0.0,7.48e-16,2.7138927599719202e-14,2.0093805760812414e-12,1078.8621143450866,1.874992480418212e-13,1.0170038553829316e-13,0.0
