Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
100,101,407463.0,BAW680,45.41468733448093,17.768844976657775,248.991110896,10591.8,0.4744522932268439,34610D,216.78343,1.4539821,-11.194776,236.23010893860052,64180.52897982151,0.3469262529815189,0.5477093252550509,32.862559515303055,34692.17341805322,74.09356163519983,2023-02-06 11:41:00,4.900300999191603e-06,0.2412695654698515,0.1084781996927491,0.2738546626275254,0.5541545577889911,0.0121638006240529,0.000532744361192,0.0001082517385008,2.671973239913742e-05,1593664638455983.8,103.81282550884234,40.65098612042989,0.0394350714183636,0.0008047973758849,0.000657251190306,0.3997336219402201,0.0175073432761147,0.0035574291991189,0.0008780787961996,5.237189902869369e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.8003489962122805,17.34608670902661,12.16380062405294,26.71973239913742,1593664638455983.8,10.9248768492928,730.291625065016,1531.78393024492,0.000490030099919,0.0237332894445237,0.261222800597631,17.3459295748347,11.0065990307933,11.006545095409372,0.0004900300999191,0.5574622714703292,12.211900983401408,566541968374248.5,7.502654914736348,8.143100417085515,613727968646019.1
101,102,407463.0,BAW680,45.35609436035156,17.939889090401785,248.476666452,10614.66,0.4744985386930371,34610D,216.37544,1.6327202,-10.875545,234.8197586856082,64147.6664203062,0.3448245102723586,0.5048008701456151,30.288052208736907,31971.502298236443,-73.93395542493148,2023-02-06 11:42:00,4.99560774790229e-06,0.2404115985110917,0.1162469681487828,0.2524004350728075,0.508253510412028,0.0117184345872222,0.0005313700962972,0.0001065535286246,2.421890749130612e-05,1501864542920939.0,95.67995692739989,37.46632058220756,0.0363456626504842,0.0007417482173568,0.0006057610441747,0.3549285585824568,0.0160941652188126,0.0032272988380072,0.0007335435345352,4.548855168644019e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7963204596467236,15.98575114911822,11.718434587222283,24.21890749130612,1501864542920939.0,10.2867559767577,720.07035258349,1506.26134375706,0.00049956077479,0.0231624649018764,0.242314708188727,15.985762678368,10.4615251103564,10.46147284894158,0.0004995607747902,0.5228543596887641,11.722320986096179,515996660191961.8,6.477635445111894,8.019983774161043,607437304284059.8
102,103,407463.0,BAW680,45.29807397874735,18.108617270865093,238.702222016,10591.8,0.4745028239332325,34610D,215.85036,1.7497596,-10.37278,233.03434152726308,64117.37836809747,0.3447952324050764,0.5148530568370333,30.891183410222,32855.197297381375,49.16876323971322,2023-02-06 11:43:00,5.381396166985599e-06,0.2412695654698515,0.1346632905898831,0.2574265284185166,0.5109568174274274,0.0118147574044242,0.0005252146470594,0.0001054047159478,2.4712296308585507e-05,1525152620894207.8,97.58524839289127,38.212393878444615,0.0370694200922663,0.0007565187773931,0.0006178236682044,0.3649718379273494,0.0162245019920488,0.0032560764126486,0.0007633920777562,4.711376934062375e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7912263475532103,16.427598648690687,11.814757404424295,24.712296308585504,1525152620894207.8,10.4564088960699,720.191954050761,1508.13029649368,0.000538139616699,0.0232212862869099,0.24676547921749,16.4275339414821,10.6266929475218,10.626635761384849,0.0005381396166985,0.5232560867475566,11.783143239187062,530566199784926.5,6.665146413104539,7.98712500796405,606207883100941.8
103,104,407463.0,BAW680,45.24239750231727,18.2695937738186,234.586666464,10607.04,0.4744511429024391,34610D,215.3671,1.6907214,-10.092682,230.7764408571948,64086.48718468724,0.3430901337480107,0.4952331857955229,29.713991147731377,31754.549473371266,0.0,2023-02-06 11:44:00,5.657922455417224e-06,0.2406973125427315,0.1505675439041121,0.2476165928977614,0.4874320303342225,0.0115975517678766,0.0005226085720806,0.00010412806017,2.3695456587701227e-05,1477157526808278.0,93.86649803568342,36.75620704974372,0.0356567893772776,0.0007276895791281,0.0005942798229546,0.3446095505660432,0.0155287864845321,0.0030940602581228,0.0007040865872884,4.389224567538594e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.784438699772125,15.877274736685631,11.597551767876652,23.695456587701223,1477157526808278.0,10.1565283331977,714.258562389049,1494.72548993286,0.000565792245542,0.0229386532781127,0.237956330389021,15.8775490404682,10.3735963704579,10.37353767778613,0.0005657922455417,0.5036884076159776,11.529550380293552,508400552108769.8,6.160605023310045,7.837534629583692,598757504430054.4
104,105,407463.0,BAW680,45.18667602539063,18.42950003487724,233.557777576,10607.04,0.4743660982296811,34610D,214.80919,1.5273179,-9.79859,228.4580365024106,64056.77319353951,0.3431305530997309,0.5085804342715655,30.51482605629393,32945.1930594553,24.46911206549094,2023-02-06 11:45:00,6.185557729177136e-06,0.2406973125427315,0.1772742483751426,0.2542902171357827,0.4945961570341858,0.0117232745264767,0.000518154217368,0.0001034712766893,2.451189434029618e-05,1515693596895138.0,96.39633551183252,37.7468398316356,0.0366177912675527,0.0007473018626031,0.0006102965211258,0.3577336829856184,0.0158113858133222,0.0031574080099975,0.0007479761921043,4.625112646389362e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7775659043752733,16.47259652972765,11.723274526476713,24.51189434029618,1515693596895138.0,10.3669810571308,715.421714745235,1499.80228760603,0.000618555772918,0.0230752234494324,0.243873212795047,16.4723309095154,10.5686176053496,10.568552232959648,0.0006185557729177,0.507573343751832,11.628496735261864,527854198438024.94,6.444855996124052,7.72381477408214,593272511364671.5
105,106,407463.0,BAW680,45.13069152832031,18.58899797712053,235.615555352,10614.66,0.4742495980921418,34610D,214.241,1.334613,-9.576541,227.2171251954728,64026.25836748322,0.343225569756561,0.5208563745086262,31.251382470517573,33934.075024154365,0.0,2023-02-06 11:46:00,6.751827229250215e-06,0.2404115985110917,0.208511063905511,0.2604281872543131,0.5015598408102261,0.0118410231945147,0.0005142677617802,0.0001029150997867,2.523659087838661e-05,1549899458266436.8,98.723117224365,38.65796011603024,0.037501658964621,0.0007653399788698,0.0006250276494103,0.3700483446940504,0.0160715785156518,0.0032162391454271,0.0007886783537924,4.84365007611324e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7743672760662039,16.967037512077184,11.841023194514754,25.23659087838661,1549899458266436.5,10.553871043199,716.41386916468,1503.99427270073,0.000675182722925,0.0231872972243117,0.249087074717196,16.9668880036341,10.742393660958,10.742321130661685,0.000675182722925,0.5108766430654558,11.715177637126125,544973071169177.25,6.6956675405944335,7.653997107784947,589786401068018.4
106,107,407463.0,BAW680,45.07447814941406,18.748234340122767,233.043333132,10614.66,0.474100804469588,34610D,213.64912,1.1020548,-9.360296,227.36093667354345,63995.006985012704,0.3437039944638785,0.5355303542312884,32.131821253877305,34916.6266991694,48.69010440262284,2023-02-06 11:47:00,7.45642055922199e-06,0.2404115985110917,0.2493186114523003,0.2677651771156442,0.5105446386305568,0.011989675710275,0.0005095941961317,0.0001022572390294,2.59772455547635e-05,1584858547833648.8,101.5044233409984,39.74706289104623,0.0385581855046527,0.0007869017449929,0.0006426364250775,0.3852501168145126,0.0163741896221187,0.0032857113264099,0.0008346962108337,5.092439157167036e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.77592990797659,17.4583133495847,11.989675710275058,25.9772455547635,1584858547833648.8,10.7785255472909,717.788159781694,1508.4184413223,0.000745642055922,0.0232967818719068,0.255169047445903,17.4583761501873,10.9529740566274,10.95289238725542,0.0007456420559221,0.5153502586639476,11.825964205346883,563655171369169.1,6.982578667304806,7.679510819817986,591017191684956.1
107,108,407463.0,BAW680,45.01849365234375,18.906032017299108,232.014444244,10629.9,0.4739158908509181,34610D,213.08104,0.9839901,-9.265315,227.75551950100248,63962.87516375882,0.3434649465199325,0.5108971919926949,30.65383151956169,33229.70482440484,-24.28227467520674,2023-02-06 11:48:00,8.4645199626788e-06,0.2398409943007524,0.3048604956387596,0.2554485959963474,0.4836628764350437,0.0117407561943422,0.0005063622294218,0.0001007712710049,2.455344394479321e-05,1517654748821160.5,96.8354537702954,37.91878958969782,0.036784597823474,0.00075070607803,0.0006130766303912,0.3598991622936187,0.0155219424685671,0.0030890255633977,0.0007526571339086,4.652193297522658e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7783119968172149,16.61485241220242,11.740756194342284,24.55344394479321,1517654748821160.5,10.4270688621492,711.407662518022,1492.07106653162,0.000846451996268,0.0229286779956429,0.244432336876629,16.6140015211165,10.6605508142719,10.660460578590522,0.0008464519962678,0.49428648222281024,11.552933873935546,532531564714536.6,6.330283569016972,7.683588777937925,590977654691898.9
108,109,407463.0,BAW680,44.96261855303231,19.062485113376525,231.4999998,10622.28,0.4736967303114918,34610D,212.50061,0.85475355,-9.100224,227.47881438537303,63932.22133223926,0.3430875739175578,0.5016393306694643,30.09835984016786,32631.35219533321,-24.212740717605016,2023-02-06 11:49:00,9.83257800548174e-06,0.2401261591644578,0.3836153198943615,0.2508196653347321,0.4694601950945746,0.0116446214001059,0.0005012168295544,9.929345618213578e-05,2.393290008285632e-05,1488364920319765.0,95.08071873509026,37.23167112228764,0.0361180318082014,0.0007371026899632,0.0006019671968033,0.3504840051029088,0.0150858044938769,0.0029885701739438,0.0007203410387125,4.479734294526705e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7784273597138505,16.315676097666604,11.644621400105972,23.93290008285632,1488364920319765.0,10.3036268843676,707.560959371025,1482.76977075336,0.000983257800548,0.0227260436281092,0.240236874856514,16.3157442872677,10.570994176891,10.570890237788149,0.0009832578005481,0.48182069112373904,11.419847703902064,521035999869237.75,6.0246422520439085,7.702956422199223,592030023759512.4
109,110,407463.0,BAW680,44.905498957229874,19.221786871189025,233.557777576,10614.66,0.4734523497903189,34610D,211.9583,0.82941175,-8.967514,226.6520425468615,63902.12297239909,0.3434143050459589,0.5152290688830238,30.913744132981428,33669.64679240208,48.31656888468333,2023-02-06 11:50:00,1.1365743887968631e-05,0.2404115985110917,0.4780549306465257,0.2576145344415119,0.4766792792572863,0.0117805347734251,0.0004964061241557,9.857031212702396e-05,2.4642150118649657e-05,1521841702844298.5,97.65651771608832,38.24030149249803,0.0370964929595777,0.0007570712848893,0.0006182748826596,0.3641804377353564,0.0153457719081969,0.0030471774082029,0.0007617811236544,4.70458250126294e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7765896891329553,16.83482339620104,11.780534773425185,24.642150118649656,1521841702844298.5,10.5202963128937,708.742235881061,1487.04203774329,0.0011365743888,0.0228350648010688,0.246069247311041,16.8346994208166,10.77593820971,10.775815734548177,0.0011365743887968,0.48560256705229393,11.520291144553681,539465533332981.2,6.292102595234681,7.690307799114753,591538027702978.0
