engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.1,0.0,0.0,1.6,-85.5,-16.1,-16.1,-18.3,-87.2
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-87.2,0.0,0.0,0.2,-85.7
GTF2035,0,0,-23.1,0.0,0.0,18.6,-86.0,-23.1,-23.1,-11.7,-88.4
GTF2035,20,0,-23.5,-2.0,-18.8,18.6,-88.0,-25.0,-37.8,-12.2,-89.8
GTF2035,100,0,-24.9,-10.0,-94.0,18.7,-92.1,-32.4,-95.5,-13.9,-92.9
GTF2035_wi,0,15,-29.4,-0.3,-0.3,-90.8,-88.7,-29.4,-29.4,-93.5,-91.3
GTF2035_wi,20,15,-29.8,-2.3,-19.0,-90.8,-90.3,-31.1,-43.0,-93.6,-92.4
GTF2035_wi,100,15,-31.3,-10.3,-94.0,-90.8,-93.6,-38.2,-95.9,-93.8,-94.7
