,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
30,30,31,,,38.39152481306845,-118.0044498482052,235.872777574,11058.22645522388,0.7797580870633126,34610D,228.74005,52.78293,8.652022,181.52838542944968,66052.84264592254,0.2656745336967693,0.569596608827322,28.920225464120502,35.8718864240786,-8.864490004411204,1.6767187256402967e-05,22424.85367750976,0.0783177554271882,0.2410018788676708,0.4301614243810462,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5987294631970631,17.93643667049624,9.237582836955978,25.74053579212537,291101719129966.5,7.0588890799702,666.153216263516,1392.15265027089,0.00167671872564,0.0208047831084024,0.284798304413661,17.9359432120393,13.6890782725171,13.688848749026802,0.0016767187256402,0.4695228745982541,4805329138545457.0,0.01163746621691154,4.698981378498051e-05,3.16,35.8,2023-08-06 17:31:00,1.6767187256402967e-05,0.07831782248996516,0.0,224.2485367750976,30,1.6767187256402967e-05,52.78293,8.652022,0.07831782248996516,0.0,0.0,0.34153078397536785,1031.1279432542292,14092.456401992164,0.03386912980056195,0.999426276443917,1.4138223018506682,229.66362231737997,0.050574564942909316,0.9948714563131904,0.0,220.49864505305626,0.0,0.0,0.0,0 days,1.6605334e-05,2.0500197e-06,114121.92,0.07707631,-332.09744,0.0,0.0,1.0,-3.9043694425674037e-13,1.8836443e-12,3.6895988e-16,0.0,0.0,0.0,7.48e-16,2.0528654897927714e-14,1.493207309770116e-12,1267.7696408328084,14.092456401992164,5.938779297566558e-13,1.6605334e-05,2.0500197e-06,114121.92,0.07707631,-332.09744,0.0,0.0,0.0,-3.9043694425674037e-13,1.8836443e-12,3.6895988e-16,0.0,0.0,0.0,7.48e-16,2.0528654897927714e-14,1.493207309770116e-12,1267.7696408328084,14.092456401992164
31,31,32,,,38.39570617675781,-117.84284102045528,235.95851831466663,11055.6675,0.782951504431592,34610D,228.76376,52.853428,8.611776,181.87369571750023,66023.92242045843,0.266252753421864,0.560606450617762,28.43686576063424,35.315368743758,-8.865365722181107,1.6886426950364417e-05,22433.90442320308,0.0786869669003947,0.2369738813386186,0.4230801266775806,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.599837355803412,17.657253798434688,9.10827196957602,25.088365463307245,293514421214107.75,6.9909913448787,664.363868269471,1385.42242190985,0.00168864269504,0.0206367146493314,0.280303225308881,17.657684371879,13.5827446408948,13.58251528074271,0.0016886426950364,0.4626470172083527,4852255959484422.0,0.011499745446467117,4.6615216009813735e-05,3.16,35.8,2023-08-06 17:32:00,1.6886426950364417e-05,0.07868700168107733,0.0,224.33904423203083,31,1.6886426950364417e-05,52.853428,8.611776,0.07868700168107733,0.0,0.0,0.34163321502180855,1035.35103852476,14091.642300718342,0.03387111647317703,0.9994262091164412,1.4155076642957864,229.67584425187178,0.05082483251045898,0.9949992133048603,0.0,220.51068417521762,0.0,0.0,0.0,0 days,1.6672797e-05,2.0060663e-06,114103.164,0.07712783,-331.67902,0.0,0.0,0.9999999999999998,-3.9054461910833436e-13,1.8832067e-12,3.655718e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0518177959873843e-14,1.49266201324228e-12,1267.7337406942086,14.091642300718343,5.773764271568735e-13,1.6672797e-05,2.0060663e-06,114103.164,0.07712783,-331.67902,0.0,0.0,0.0,-3.9054461910833436e-13,1.8832067e-12,3.655718e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0518177959873843e-14,1.49266201324228e-12,1267.7337406942086,14.091642300718343
32,32,33,,,38.399887540447175,-117.68123219270537,236.04425905533333,11053.10854477612,0.7861133517397054,34610D,228.78526,52.938763,8.5694895,181.7746360575181,65995.48555469779,0.2659763341843177,0.56035280804685,28.39515572565765,35.2819600348344,-8.866143875169007,1.6991639648628824e-05,22442.95882180754,0.0790092310185447,0.2366262977138137,0.422404005588959,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5994824694934449,17.64059648115397,9.096323009555103,25.03086620221844,293761299432499.6,6.98430440313887,664.197982147304,1385.31977933925,0.00169916396486,0.0206378535589679,0.280176404023425,17.6409800174172,13.5758499895779,13.57561931754645,0.0016991639648628,0.4620168805855639,4865951725460825.0,0.011486778543934345,4.667114530915956e-05,3.16,35.8,2023-08-06 17:33:00,1.6991639648628827e-05,0.07900933383832316,0.0,224.4295882180754,32,1.6991639648628827e-05,52.938763,8.5694895,0.07900933383832316,0.0,0.0,0.34173898152873283,1039.532388298952,14090.828124533982,0.03387310353697343,0.9994261417717537,1.4155458281822029,229.67612085971538,0.05104383735997544,0.9952291692733973,0.0,220.51168729113454,0.0,0.0,0.0,0 days,1.6734553e-05,1.9574168e-06,114083.516,0.07716894,-331.6157,0.0,0.0,1.0,-3.9065735476252046e-13,1.8827624e-12,3.6182172e-16,0.0,0.0,0.0,7.48e-16,2.0507186479035164e-14,1.4921049817014854e-12,1267.697840555609,14.090828124533981,5.762493276109219e-13,1.6734553e-05,1.9574168e-06,114083.516,0.07716894,-331.6157,0.0,0.0,0.0,-3.9065735476252046e-13,1.8827624e-12,3.6182172e-16,0.0,0.0,0.0,7.48e-16,2.0507186479035164e-14,1.4921049817014854e-12,1267.697840555609,14.090828124533981
33,33,34,,,38.404068904136544,-117.51962336495542,236.129999796,11050.549589552238,0.789243470044061,34610D,228.8039,53.044037,8.523826,181.6556349036917,65967.09039897213,0.2658086097944846,0.55994137008593,28.3605152986023,35.2569032893058,-8.866692603104159,1.706997393715682e-05,22452.01687479746,0.0792318935512471,0.2363376274883525,0.421806888930813,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5990655917109711,17.628903993351766,9.086011137381004,24.982238796658628,293960121470542.3,6.9793127933026,664.054660310567,1385.03450353482,0.00170699739372,0.0206325393338609,0.279970685042965,17.6284516446529,13.5693760478379,13.569144422896253,0.0017069973937156,0.4614724568749273,4874835908718169.0,0.0114759837230339,4.669100973014477e-05,3.16,35.8,2023-08-06 17:34:00,1.706997393715682e-05,0.07923188531808488,0.0,224.52016874797465,33,1.706997393715682e-05,53.044037,8.523826,0.07923188531808488,0.0,0.0,0.34184905678586663,1043.6717823681415,14090.013873432215,0.03387509099174175,0.9994260744098591,1.4157937340447346,229.6779174942903,0.05119701401608189,0.9954076554568019,0.0,220.51385577247314,0.0,0.0,0.0,0 days,1.6786478e-05,1.9021066e-06,114062.74,0.07718903,-332.07733,0.0,0.0,1.0,-3.9077643055184274e-13,1.8823092e-12,3.575582e-16,0.0,0.0,0.0,7.479999999999999e-16,2.049548532729179e-14,1.4915328550150874e-12,1267.6619404170094,14.090013873432216,5.750644939405947e-13,1.6786478e-05,1.9021066e-06,114062.74,0.07718903,-332.07733,0.0,0.0,0.0,-3.9077643055184274e-13,1.8823092e-12,3.575582e-16,0.0,0.0,0.0,7.479999999999999e-16,2.049548532729179e-14,1.4915328550150874e-12,1267.6619404170094,14.090013873432216
34,34,35,,,38.40825026782591,-117.35801453720548,236.21574053666663,11047.990634328358,0.7923417020580624,34610D,228.8136,53.1624,8.462635,181.52351154002164,65938.72988367353,0.2658357777179967,0.559323778254776,28.33522616998121,35.2472523280558,-8.866943315016758,1.7129926741600715e-05,22461.07858364776,0.0794516570506736,0.2361268847498434,0.4212833999375134,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5986171622862797,17.623141632717275,9.077633840389849,24.944792084800792,294110553696975.6,6.97741526930942,663.946553361798,1384.39409567269,0.00171299267416,0.020614911361063,0.279661889127388,17.6236261640279,13.5660000777693,13.565767697162457,0.00171299267416,0.4610618007771938,4875256338766097.0,0.011468772971597208,4.6645819448364075e-05,3.16,35.8,2023-08-06 17:35:00,1.7129926741600718e-05,0.07945165370392408,0.0,224.6107858364776,34,1.7129926741600718e-05,53.1624,8.462635,0.07945165370392408,0.0,0.0,0.3419725304904945,1047.7690127146475,14089.199547417524,0.033877078837796074,0.9994260070307445,1.4164176392931174,229.68243785351802,0.05134392577873123,0.9954620571253335,0.0,220.51849490555023,0.0,0.0,0.0,0 days,1.6886142e-05,1.8355628e-06,114041.21,0.07750595,-332.73724,0.0,0.0,1.0,-3.908998196655545e-13,1.8818551e-12,3.5242878e-16,0.0,0.0,0.0,7.48e-16,2.0482848726112555e-14,1.4909553796258e-12,1267.6260402784096,14.089199547417524,5.738470259927568e-13,1.6886142e-05,1.8355628e-06,114041.21,0.07750595,-332.73724,0.0,0.0,0.0,-3.908998196655545e-13,1.8818551e-12,3.5242878e-16,0.0,0.0,0.0,7.48e-16,2.0482848726112555e-14,1.4909553796258e-12,1267.6260402784096,14.089199547417524
35,35,36,,,38.41243163151528,-117.19640570945558,236.30148127733327,11045.431679104478,0.7954078921600521,34610D,228.81685,53.284164,8.396838,181.3879933322468,65910.39465750355,0.26572531790903,0.559021172228632,28.31329260870605,35.2398535066756,-8.86684575024244,1.7238478314984632e-05,22470.14394983394,0.0799569269476794,0.2359441050725504,0.4207647076083232,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5981660446895498,17.61947384205127,9.069754320645458,24.91094187336456,294245670604096.94,6.97501795621887,663.821889145491,1384.06511122329,0.0017238478315,0.0206077022948607,0.279510586114316,17.6199267533378,13.56340372716,13.563169918749471,0.0017238478314984,0.46058825008338,4883303241686911.0,0.011460357175309972,4.666604571961827e-05,3.16,35.8,2023-08-06 17:36:00,1.7238478314984632e-05,0.07995687043299633,0.0,224.70143949833948,35,1.7238478314984632e-05,53.284164,8.396838,0.07995687043299633,0.0,0.0,0.34210569257667334,1051.8238735222762,14088.385146505205,0.03387906707487375,0.9994259396344165,1.4167762795885201,229.68503549800005,0.051672065145875634,0.9954690089212352,0.0,220.52199599184178,0.0,0.0,0.0,0 days,1.7021002e-05,1.7790977e-06,114019.14,0.07820617,-333.22223,0.0,0.0,1.0,-3.910262760647448e-13,1.8814063e-12,3.4807628e-16,0.0,0.0,0.0,7.48e-16,2.0471017346272943e-14,1.4903800827419341e-12,1267.59014013981,14.088385146505205,5.728945597077462e-13,1.7021002e-05,1.7790977e-06,114019.14,0.07820617,-333.22223,0.0,0.0,0.0,-3.910262760647448e-13,1.8814063e-12,3.4807628e-16,0.0,0.0,0.0,7.48e-16,2.0471017346272943e-14,1.4903800827419341e-12,1267.59014013981,14.088385146505205
36,36,37,,,38.41661299520464,-117.03479688170565,236.387222018,11042.872723880597,0.7984418864011517,34610D,228.80855,53.40558,8.323274,181.25283251188463,65882.08136489484,0.26561895327565926,0.558216571030662,28.262900605835704,35.2012772840306,-8.866495699658218,1.7454872764582246e-05,22479.21297483215,0.0810721864120665,0.2355241717152975,0.419744870699873,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5977311505580682,17.600292003131898,9.053404969019384,24.8372276557221,294492078863182.75,6.96841730709463,663.556430464914,1383.3213414852,0.00174548727646,0.0205909695614842,0.279108285515331,17.6006386420153,13.5548879659076,13.554651371192548,0.0017454872764582,0.4595798761803462,4898244498258275.0,0.011441742690829636,4.6687879675337295e-05,3.16,35.8,2023-08-06 17:37:00,1.745487276458225e-05,0.0810722617822089,0.0,224.79212974832157,36,1.745487276458225e-05,53.40558,8.323274,0.0810722617822089,0.0,0.0,0.34225618242211275,1055.8361611866958,14087.570670690968,0.03388105570354592,0.9994258722208531,1.4171430770432087,229.68769162156784,0.052388603321619084,0.9953543968344728,0.0,220.52688259843964,0.0,0.0,0.0,0 days,1.7223156e-05,1.7493842e-06,113996.086,0.07958372,-333.17532,0.0,0.0,1.0,-3.9115828449727555e-13,1.8809698e-12,3.4578585e-16,0.0,0.0,0.0,7.480000000000001e-16,2.04613343493098e-14,1.4898114226586058e-12,1267.5542400012102,14.087570670690967,5.709228849376782e-13,1.7223156e-05,1.7493842e-06,113996.086,0.07958372,-333.17532,0.0,0.0,0.0,-3.9115828449727555e-13,1.8809698e-12,3.4578585e-16,0.0,0.0,0.0,7.480000000000001e-16,2.04613343493098e-14,1.4898114226586058e-12,1267.5542400012102,14.087570670690967
37,37,38,,,38.42079435889401,-116.87318805395572,236.47296275866668,11040.313768656715,0.8014435325130498,34610D,228.79878,53.55418,8.231656,181.09048429479765,65853.81846428901,0.2654743050044302,0.55771148976995,28.226995650449684,35.1817868343006,-8.866181718467725,1.7659492796627508e-05,22488.28566011908,0.0821500246079707,0.2352249637537473,0.4189221730372617,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5972085044500418,17.59056231456099,9.040760056443434,24.782460580541425,294653903549450.8,6.96392933008497,663.344223326772,1382.807325089,0.00176594927966,0.0205801757395731,0.278855744884975,17.5908934171503,13.5497261254563,13.549486848390904,0.0017659492796627,0.4587737840997452,4912513853127271.0,0.011427283138236297,4.6727211925675585e-05,3.16,35.8,2023-08-06 17:38:00,1.7659492796627508e-05,0.08215000854722335,0.0,224.88285660119087,37,1.7659492796627508e-05,53.55418,8.231656,0.08215000854722335,0.0,0.0,0.3424089388326859,1059.805674325731,14086.756119979,0.033883044723615884,0.9994258047900592,1.4174361038732546,229.6898131049173,0.05307993177354643,0.9952282259241514,0.0,220.53119505470102,0.0,0.0,0.0,0 days,1.743914e-05,1.7123734e-06,113971.125,0.081089675,-332.57123,0.0,0.0,1.0,-3.9130105973644114e-13,1.8805105e-12,3.4293296e-16,0.0,0.0,0.0,7.480000000000001e-16,2.045065445424652e-14,1.4892093465440847e-12,1267.5183398626104,14.086756119979,5.694552269144215e-13,1.743914e-05,1.7123734e-06,113971.125,0.081089675,-332.57123,0.0,0.0,0.0,-3.9130105973644114e-13,1.8805105e-12,3.4293296e-16,0.0,0.0,0.0,7.480000000000001e-16,2.045065445424652e-14,1.4892093465440847e-12,1267.5183398626104,14.086756119979
38,38,39,,,38.42497572258337,-116.7115792262058,236.5587034993333,11037.754813432835,0.8044126799156537,34610D,228.79234,53.715973,8.125814,180.9149757340965,65825.59146863855,0.2659876552209511,0.555738133669754,28.18827741960237,35.1591688366764,-8.866148605574624,1.7838744818154764e-05,22497.362007172032,0.0830801162553946,0.2349023118300197,0.4180770982615803,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5966381108510577,17.579957129582525,9.027479139050651,24.72427416283592,294811743580539.4,6.96258378780763,663.16036314709,1380.90499150328,0.00178387448182,0.020524199470597,0.277869066834877,17.5795844183382,13.5386068154791,13.538365308035116,0.0017838744818154,0.4580753710488124,4899470579241016.0,0.01141603366198302,4.651981312917456e-05,3.16,35.8,2023-08-06 17:39:00,1.7838744818154764e-05,0.0830802064558156,0.0,224.97362007172032,38,1.7838744818154764e-05,53.715973,8.125814,0.0830802064558156,0.0,0.0,0.34255677816849756,1063.7322137894892,14085.94149438037,0.03388503413518526,0.9994257373420286,1.4190001253212066,229.70112987725443,0.053677559902806954,0.9950370297840999,0.0,220.54360086797945,0.0,0.0,0.0,0 days,1.7627335e-05,1.6737316e-06,113945.125,0.082349256,-331.9809,0.0,0.0,0.9999999999999999,-3.9144974826580153e-13,1.8800302e-12,3.3995432e-16,0.0,0.0,0.0,7.479999999999999e-16,2.04394998330065e-14,1.488580424744565e-12,1267.482439724011,14.08594149438037,5.666423017377126e-13,1.7627335e-05,1.6737316e-06,113945.125,0.082349256,-331.9809,0.0,0.0,0.0,-3.9144974826580153e-13,1.8800302e-12,3.3995432e-16,0.0,0.0,0.0,7.479999999999999e-16,2.04394998330065e-14,1.488580424744565e-12,1267.482439724011,14.08594149438037
39,39,40,,,38.42915708627274,-116.54997039845588,236.64444424,11035.195858208956,0.8073491797247021,34610D,228.79706,53.894386,7.9876213,180.72289829835623,65797.40319121895,0.265069092755241,0.557367158502404,28.18367430636324,35.1778038500796,-8.866428882570352,1.795002143446351e-05,22506.4420174689,0.0835858946999163,0.234863952553027,0.4178092017201328,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5959985418329279,17.588941196987143,9.024085206744884,24.71314470298459,294819319806904.7,6.95834000233908,663.063214715383,1382.43663751014,0.00179500214345,0.0205758076294447,0.278683579251202,17.5889019250398,13.5442352626001,13.54399214765074,0.0017950021434463,0.4577088040173649,4937751154755196.0,0.011408311838270024,4.683927990148521e-05,3.16,35.8,2023-08-06 17:40:00,1.795002143446351e-05,0.08358582334828359,0.0,225.06442017468905,39,1.795002143446351e-05,53.894386,7.9876213,0.08358582334828359,0.0,0.0,0.3426879655522783,1067.6155826704262,14085.126793892783,0.03388702393838764,0.9994256698767543,1.4177987039482114,229.6924377525235,0.05400674599898082,0.9951818021905722,0.0,220.53677785336592,0.0,0.0,0.0,0 days,1.771035e-05,1.6360257e-06,113919.55,0.082668975,-332.07886,0.0,0.0,1.0,-3.9159605362584767e-13,1.879758e-12,3.370478e-16,0.0,0.0,0.0,7.48e-16,2.0431153488686076e-14,1.4881619750315879e-12,1267.4465395854108,14.085126793892783,5.67759242765166e-13,1.771035e-05,1.6360257e-06,113919.55,0.082668975,-332.07886,0.0,0.0,0.0,-3.9159605362584767e-13,1.879758e-12,3.370478e-16,0.0,0.0,0.0,7.48e-16,2.0431153488686076e-14,1.4881619750315879e-12,1267.4465395854108,14.085126793892783
40,40,41,,,38.4333384499621,-116.38836157070595,236.73018498066668,11032.636902985076,0.8102528847592477,34610D,228.80681,54.0565,7.832209,180.54723633666617,65769.21951691259,0.2649941994320972,0.557132102111632,28.17301155422171,35.1872352640228,-8.866846341544102,1.8019693248656385e-05,22515.52569248819,0.083847952113991,0.2347750962851809,0.4174912882467516,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5954065298056297,17.59361699756511,9.019450459622972,24.69489585563465,294867282791456.94,6.95792329980261,662.999666975351,1382.07238830143,0.00180196932487,0.0205658442568814,0.278566051055816,17.5936176320114,13.5450822040825,13.54483813025429,0.0018019693248656,0.4574697535500745,4938886482087049.0,0.011404411924446255,4.682137637577389e-05,3.16,35.8,2023-08-06 17:41:00,1.8019693248656385e-05,0.0838480118731364,0.0,225.15525692488197,40,1.8019693248656385e-05,54.0565,7.832209,0.0838480118731364,0.0,0.0,0.3428116669180306,1071.455586313246,14084.312018520604,0.03388901413330137,0.9994256023942318,1.4182264927318133,229.69553349684585,0.05418135453454155,0.9952532729135333,0.0,220.5402101072022,0.0,0.0,0.0,0 days,1.7780661e-05,1.6035548e-06,113895.24,0.08265867,-332.13934,0.0,0.0,0.9999999999999999,-3.917350966532064e-13,1.8795813e-12,3.3454485e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0424544746131818e-14,1.4878461457437855e-12,1267.4106394468117,14.084312018520604,5.672053957033279e-13,1.7780661e-05,1.6035548e-06,113895.24,0.08265867,-332.13934,0.0,0.0,0.0,-3.917350966532064e-13,1.8795813e-12,3.3454485e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0424544746131818e-14,1.4878461457437855e-12,1267.4106394468117,14.084312018520604
41,41,42,,,38.43751981365147,-116.22675274295604,236.8159257213333,11030.077947761194,0.813123649549091,34610D,228.81862,54.20859,7.669595,180.3817395718947,65741.04650535838,0.265458444420497,0.547554858952756,27.69469658257968,34.6747269802092,-8.867286269973347,1.8080512858563065e-05,22524.61303370901,0.084048270713576,0.230789138188164,0.4102633286806286,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.594845371098429,17.33728024743165,8.887415575147372,24.056102782407145,296717594453804.5,6.88826681744081,661.01458643991,1374.3115683539,0.00180805128586,0.0203706238175456,0.273777429476378,17.3373634901046,13.4398156840228,13.439572689655972,0.0018080512858563,0.4500569926099738,4987164247233895.0,0.011257011568485306,4.63924216802469e-05,3.16,35.8,2023-08-06 17:42:00,1.8080512858563065e-05,0.0840482706700083,0.0,225.24613033709014,41,1.8080512858563065e-05,54.20859,7.669595,0.0840482706700083,0.0,0.0,0.3429323261928945,1075.2520323247284,14083.497168274822,0.03389100471998878,0.9994255348944561,1.4196956774909724,229.70615912082343,0.05431707621341205,0.9952665903905459,0.0,220.55039877305137,0.0,0.0,0.0,0 days,1.7843371e-05,1.5704655e-06,113871.57,0.08256267,-332.21008,0.0,0.0,1.0000000000000002,-3.9187060103113705e-13,1.879407e-12,3.3199422e-16,0.0,0.0,0.0,7.48e-16,2.0417967739230926e-14,1.48753642387687e-12,1267.3747393082124,14.083497168274821,5.501354214469452e-13,1.7843371e-05,1.5704655e-06,113871.57,0.08256267,-332.21008,0.0,0.0,0.0,-3.9187060103113705e-13,1.879407e-12,3.3199422e-16,0.0,0.0,0.0,7.48e-16,2.0417967739230926e-14,1.48753642387687e-12,1267.3747393082124,14.083497168274821
42,42,43,,,38.44170117734083,-116.06514391520612,236.901666462,11027.518992537314,0.8159613303420707,34610D,228.8295,54.337234,7.504761,179.75147099089276,65713.3518087758,0.26425893454942195,0.560557052439352,28.33961963259868,35.4616130200248,-8.867684807301583,1.81871243501923e-05,22533.70404261103,0.0844698545949452,0.2361634969383223,0.419514930162153,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5927528544186109,17.731218616107164,9.058869924551995,24.90314765151028,293766585197249.5,6.98323409626464,663.591006563116,1384.72730551168,0.00181871243502,0.0206350874968794,0.280278526219676,17.7308065100124,13.5826187440233,13.582371719739864,0.0018187124350192,0.4597112172802863,4934572117698689.0,0.011450869473674737,4.704998570228824e-05,3.16,35.8,2023-08-06 17:43:00,1.81871243501923e-05,0.08446995070017138,0.0,225.33704042611032,42,1.81871243501923e-05,54.337234,7.504761,0.08446995070017138,0.0,0.0,0.34305442307285483,1079.0047305833798,14082.682243153244,0.03389299569866206,0.999425467377418,1.4179532775218924,229.69355643817087,0.05459544117178653,0.9955123885858205,0.0,220.53982342083344,0.0,0.0,0.0,0 days,1.7884015e-05,1.5175727e-06,113850.06,0.08272624,-332.7416,0.0,0.0,1.0,-3.9199379076807776e-13,1.879259e-12,3.2791708e-16,0.0,0.0,0.0,7.48e-16,2.0410363638378407e-14,1.4872651203524908e-12,1267.3388391696121,14.082682243153243,5.727932987188184e-13,1.7884015e-05,1.5175727e-06,113850.06,0.08272624,-332.7416,0.0,0.0,0.0,-3.9199379076807776e-13,1.879259e-12,3.2791708e-16,0.0,0.0,0.0,7.48e-16,2.0410363638378407e-14,1.4872651203524908e-12,1267.3388391696121,14.082682243153243
43,43,44,,,38.4458825410302,-115.9035350874562,236.98740720266667,11024.960037313433,0.8187657851113312,34610D,228.83922,54.45984,7.3417163,179.7857983292465,65685.01218914319,0.26441484724691405,0.557535715384234,28.17941721992665,35.2845503097478,-8.86804550131573,1.827490793432313e-05,22542.79872067455,0.0848149816453774,0.234828476832722,0.4170524045414333,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5928534643847662,17.642030578815483,9.014793154241564,24.687984007206023,294612228764049.4,6.96137227066207,662.965052908747,1382.39021156021,0.00182749079343,0.020576945072106,0.278767857692117,17.6422751548739,13.5475823410742,13.547334764778618,0.0018274907934323,0.4573395442178094,4952967352212641.0,0.011404048716868417,4.693921200675122e-05,3.16,35.8,2023-08-06 17:44:00,1.827490793432313e-05,0.08481502523725187,0.0,225.42798720674548,43,1.827490793432313e-05,54.45984,7.3417163,0.08481502523725187,0.0,0.0,0.3431783037827154,1082.7134932490399,14081.867243162282,0.03389498706911915,0.9994253998431221,1.4188263425744734,229.6998729861578,0.054823721157281534,0.9955479302572233,0.0,220.54638756311988,0.0,0.0,0.0,0 days,1.792766e-05,1.461988e-06,113828.43,0.082781605,-331.97952,0.0,0.0,1.0000000000000002,-3.921176972905852e-13,1.8791147e-12,3.2363242e-16,0.0,0.0,0.0,7.48e-16,2.0402593044027258e-14,1.4869969722053637e-12,1267.3029390310126,14.081867243162282,5.672742780157392e-13,1.792766e-05,1.461988e-06,113828.43,0.082781605,-331.97952,0.0,0.0,0.0,-3.921176972905852e-13,1.8791147e-12,3.2363242e-16,0.0,0.0,0.0,7.48e-16,2.0402593044027258e-14,1.4869969722053637e-12,1267.3029390310126,14.081867243162282
44,44,45,,,38.45006390471956,-115.74192625970626,237.0731479433333,11022.401082089553,0.8215368735624343,34610D,228.8481,54.578964,7.1808114,179.68448592718735,65656.83277192326,0.2643652836204605,0.563504982062222,28.52543454413585,35.675744136165,-8.868405012726553,1.8351006385584472e-05,22551.89706938044,0.0851138110238176,0.2377119545344654,0.4220307511857704,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5925078733885715,17.83798242374449,9.107592470570143,25.150452532263905,293377840725319.44,7.01413846833822,664.277118939248,1386.47934931771,0.00183510063856,0.0206729243448027,0.281752491031111,17.8378720680825,13.629058295371,13.62880819302482,0.0018351006385584,0.462317490366313,4905544903727071.0,0.011505783183056409,4.708725856740969e-05,3.16,35.8,2023-08-06 17:45:00,1.8351006385584472e-05,0.0851137579383235,0.0,225.51897069380448,44,1.8351006385584472e-05,54.578964,7.1808114,0.0851137579383235,0.0,0.0,0.3433034899570343,1086.378134772291,14081.052168308706,0.03389697883186528,0.9994253322915485,1.4193034463107053,229.70332333196154,0.05502163134997254,0.9956039169854995,0.0,220.55022486253694,0.0,0.0,0.0,0 days,1.7974957e-05,1.4062624e-06,113806.57,0.08278866,-330.37302,0.0,0.0,0.9999999999999999,-3.922429036559973e-13,1.878972e-12,3.193369e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0394814965336322e-14,1.486729082555826e-12,1267.2670388924125,14.081052168308707,5.783583808920137e-13,1.7974957e-05,1.4062624e-06,113806.57,0.08278866,-330.37302,0.0,0.0,0.0,-3.922429036559973e-13,1.878972e-12,3.193369e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0394814965336322e-14,1.486729082555826e-12,1267.2670388924125,14.081052168308707
