,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2761085.2670928636,1383156.712658881,562648.7178679684,9774.478991781762,1.0442598323559178,70675336037.95757,1.7431435407469824e-05,4831.878623018114,296.66278191668584,0.034095344221876,0.32036832,0.7149122807017544,1.1166666666666667,0.0,1.0157592,1.015759221969815,5270525028393.631,189.79735,0.0,0.0
