,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
27,27,27,139.71968910910866,40.1338480286679,9281.16,885974.0,TVJ571,206.806666488,0.5068360793316753,34610D,223.11621,47.59579,-7.3598776,224.96009298939225,69492.13174956829,0.3982165575543557,0.4375594660139529,32.022402684053304,34.1585440871786,0.0,1.0606904067841463e-05,29477.824178233957,0.1282589476357657,0.2668533557004442,0.485618741114843,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.421174893900323,2.013033876970471,0.7512718666382666,17.079298238221316,12.11058005131073,21.37961133689109,1367849040506793.0,14.8090119879618,720.740116859776,1037.12142346158,0.00106069040678,0.0139972135663105,0.18581767462172,17.0792720435893,13.2753332469657,13.275192438273026,15.164937872079848,0.4443713749872,123623710667730.84,0.4375594660139529,0.0009970850378944183,8.183550078115002e-07,2.8440000000000003,35.8,2023-02-06 01:27:00,1.0606904067841467e-05,0.12825898145249798,0.0,27,294.77824178233965,1.0606904067841467e-05,47.59579,-7.3598776,0.12825898145249798,0.0,0.0,0.46026372593036075,709.7518246815888,12308.618902287139,-0.8895580235432005,-0.45682220036893445,2.4589519779046785,235.52399533187193,0.07837383122076429,0.0,1.0,225.9403564005535,28.117254249628648,45.69316552424175,0.13380963862470982,223.10852,1.1017635930174801e-05,9258.31341723788,0.0,0.013998221262350796,0.0074947807,91.3863310484835,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12308.618902287139,0.0,1.1777897e-05,5.1545207e-06,87915.38,0.14579684,-228.86697,0.0,0.0,1.0,-5.10589495431254e-13,1.3487256e-12,6.0826516e-16,0.0,0.0,0.0,7.48e-16,1.2252034939364417e-14,8.381361351310236e-13,748.6303935062631,2.19399229714133e-14,5.584953016590445e-14,3.723302011060296e-15,0.0,1.1777897e-05,5.1545207e-06,87915.38,0.14579684,-228.86697,0.0,0.0,1.0,-5.10589495431254e-13,1.3487256e-12,6.0826516e-16,0.0,0.0,0.0,7.48e-16,1.2252034939364417e-14,8.381361351310236e-13,748.6303935062631,2.19399229714133e-14,5.584953016590445e-14,3.723302011060296e-15,0.0
28,28,28,139.65364609755477,40.035363998597816,9281.16,885974.0,,204.748888712,0.5090668336704391,34610D,223.27985,48.520607,-7.8700056,222.91591262457524,69460.10934688423,0.3971623793540479,0.4374275971743239,31.982798528288733,34.3701675255828,0.0,1.0013904035787964e-05,29477.824178233957,0.1186669925401605,0.2665233210690728,0.4853395435206678,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.385673445442665,2.0077169739670624,0.7441723589458674,17.18504397874696,12.092971325181862,21.460221887106893,1371653879029978.5,14.7769036517231,720.630690166165,1037.94351093524,0.00100139040358,0.0140299072471475,0.185771294138688,17.1850837627914,13.2410921088917,13.240959515193772,15.16392800205315,0.4441015522616726,123958525819837.22,0.4374275971743239,0.0009962698065664186,8.195312630644837e-07,2.8440000000000003,35.8,2023-02-06 01:28:00,1.0013904035787964e-05,0.11866695992513053,0.0,28,294.77824178233965,1.0013904035787964e-05,48.520607,-7.8700056,0.11866695992513053,0.0,0.0,0.4599264023603599,712.875510844058,12218.360180623738,-0.8960913356670814,-0.44386970852085184,2.454650769156705,235.50486203841768,0.0726288291194683,0.0,1.0,225.90179454514885,28.117254249628648,46.63309947331082,0.1235597378504825,223.27844,1.0388605808391587e-05,9257.843450263344,0.0,0.013648229010658496,0.007197285,93.26619894662164,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12218.360180623738,0.0,1.1043695e-05,5.2088503e-06,87972.97,0.13340968,-229.73557,0.0,0.0,0.9999999999999999,-5.104760349162514e-13,1.35609e-12,6.124531e-16,0.0,0.0,0.0,7.479999999999999e-16,1.2353435819500604e-14,8.456140568149116e-13,750.5818115359235,2.2110908723339637e-14,5.583269859600632e-14,3.722179906400421e-15,0.0,1.1043695e-05,5.2088503e-06,87972.97,0.13340968,-229.73557,0.0,0.0,0.9999999999999999,-5.104760349162514e-13,1.35609e-12,6.124531e-16,0.0,0.0,0.0,7.479999999999999e-16,1.2353435819500604e-14,8.456140568149116e-13,750.5818115359235,2.2110908723339637e-14,5.583269859600632e-14,3.722179906400421e-15,0.0
29,29,29,139.59003795276988,39.9368855104608,9281.16,885974.0,TVJ571,202.691110936,0.511303049926737,34610D,223.44579,49.476868,-8.429662,221.28317158962565,69428.12654835594,0.39746737913988295,0.4472852138497716,32.66592660907542,35.4312180492994,24.53129700280097,9.527391798875983e-06,29477.824178233957,0.1106158480401754,0.2722160550756285,0.4962642986501951,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.538015843112984,2.03057339448583,0.738447319675977,17.7159554670235,12.198866019869191,22.15004185556216,1404213557422136.2,14.9970637485099,723.287438603463,1043.96154245911,0.000952739179888,0.0141812289833238,0.189975539088474,17.7156090246497,13.3962676515464,13.396140021271826,15.158851889692407,0.4507087798128316,130295390303623.5,0.4472852138497716,0.0010090172441378832,8.878759135752118e-07,2.8440000000000003,35.8,2023-02-06 01:29:00,9.527391798875983e-06,0.11061586241229135,0.0,29,294.77824178233965,9.527391798875983e-06,49.476868,-8.429662,0.11061586241229135,0.0,0.0,0.45958484216713513,716.0068441666625,12130.76536614512,-0.8956364770630337,-0.44478680393433195,2.455892273719434,235.51038773072523,0.06781136614215769,0.0,1.0,225.8891324108676,28.117254249628648,47.85291575276298,0.11488052552115359,223.45175,9.866527576091021e-06,9257.233542123618,0.0,0.01323436293940631,0.0065186024,95.70583150552596,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12130.76536614512,0.0,1.0406107e-05,5.2084497e-06,88032.26,0.12306513,-230.55914,0.0,0.0,1.0,-5.103545246626115e-13,1.3635719e-12,6.124222e-16,0.0,0.0,0.0,7.48e-16,1.2452247607271812e-14,8.532173412131535e-13,752.5295087634754,2.310436592036431e-14,5.709091217071113e-14,3.806060811380742e-15,0.0,1.0406107e-05,5.2084497e-06,88032.26,0.12306513,-230.55914,0.0,0.0,1.0,-5.103545246626115e-13,1.3635719e-12,6.124222e-16,0.0,0.0,0.0,7.48e-16,1.2452247607271812e-14,8.532173412131535e-13,752.5295087634754,2.310436592036431e-14,5.709091217071113e-14,3.806060811380742e-15,0.0
30,30,30,139.52684549726203,39.83916277853599,9288.78,885974.0,,202.27399381924323,0.5135246750854526,34610D,223.60806,50.47606,-9.017365,220.4087151167629,69395.46062174687,0.4054477166371233,0.5211749553129374,38.3645539205949,42.2803010771266,49.11321592609719,9.017968740322246e-06,29444.15627541902,0.1025137032163531,0.3197046160049575,0.584567756373697,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,14.779952983717708,2.2168596624036656,0.7352622124168834,21.14090453658665,13.10068066237559,27.510220630992155,1581788691224597.8,16.7569533337151,743.929954356087,1085.94349092708,0.000901796874032,0.015196468642846,0.222578670482326,21.1401505385633,14.6467364039282,14.646604321308278,15.136557910547548,0.5042280337168713,186239879975988.2,0.5211749553129374,0.001105291488859628,1.5430827891063285e-06,2.8440000000000003,35.8,2023-02-06 01:30:00,9.017968740322246e-06,0.10251370620451389,0.0,30,294.4415627541903,9.017968740322246e-06,50.47606,-9.017365,0.10251370620451389,0.0,0.0,0.4587267954376809,719.1177432689518,12219.867663302739,-0.8927771787222819,-0.4504985118207195,2.486012597150601,235.64369603853632,0.06294444401487218,0.0,1.0,225.99238685252945,28.117254249628648,49.45877828003536,0.10617979933508999,223.62234,9.322276050831084e-06,9264.050610859984,0.0,0.012782188442596407,0.005403106,98.91755656007072,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,12219.867663302739,0.0,9.806755e-06,5.169967e-06,88171.49,0.11349447,-231.38988,0.0,0.0,1.0,-5.09924314396805e-13,1.37259e-12,6.094558e-16,0.0,0.0,0.0,7.479999999999999e-16,1.2572108978767537e-14,8.626656289527282e-13,754.4602509585166,2.981632467566036e-14,6.652210419220054e-14,4.434806946146701e-15,0.0,9.806755e-06,5.169967e-06,88171.49,0.11349447,-231.38988,0.0,0.0,1.0,-5.09924314396805e-13,1.37259e-12,6.094558e-16,0.0,0.0,0.0,7.479999999999999e-16,1.2572108978767537e-14,8.626656289527282e-13,754.4602509585166,2.981632467566036e-14,6.652210419220054e-14,4.434806946146701e-15,0.0
31,31,31,139.46246337890625,39.74103601393971,9304.02,885974.0,,201.8568767024865,0.5157399454242595,34610D,223.76108,51.479523,-9.591197,225.2188943224985,69357.09606782628,0.3984039370997162,0.4395128624736949,32.14941547251697,34.2877372888618,0.0,8.486254272614101e-06,29376.91388010121,0.0944556890252172,0.2679117956043081,0.4945817020778156,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.404342601888022,2.0105376376235267,0.7510516012173626,17.143675749921442,12.13108967865728,21.65851641783281,1381013431438729.0,14.8244600198369,723.39491438896,1041.25970604354,0.000848625427261,0.0140806964579802,0.186709251281489,17.1438686444309,13.2599443385964,13.259831812292028,15.163466568738832,0.4509791569835694,126029458114634.94,0.4395128624736949,0.0010053110006872836,8.598396468071059e-07,2.8440000000000003,35.8,2023-02-06 01:31:00,8.486254272614101e-06,0.09445573842963971,0.0,31,293.7691388010121,8.486254272614101e-06,51.479523,-9.591197,0.09445573842963971,0.0,0.0,0.4573662030419524,722.2197418896176,11727.003689854755,-0.808742127382322,-0.5881633883514988,2.451293128326949,235.48990544903123,0.058083792384378906,0.0,1.0,225.835044144483,28.117254249628648,50.624660493775025,0.09748638765235605,223.78447,8.75044206890842e-06,9278.707669753114,0.0,0.012301056461666349,0.003960126,101.24932098755005,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11727.003689854755,0.0,9.225262e-06,5.086239e-06,88391.516,0.10403985,-232.28377,0.0,0.0,1.0,-5.091823643636974e-13,1.3830189e-12,6.030018e-16,0.0,0.0,0.0,7.48e-16,1.2710877150127822e-14,8.738365665228795e-13,756.3984595369136,2.3166129984826365e-14,5.609885918967846e-14,3.739923945978563e-15,0.0,9.225262e-06,5.086239e-06,88391.516,0.10403985,-232.28377,0.0,0.0,1.0,-5.091823643636974e-13,1.3830189e-12,6.030018e-16,0.0,0.0,0.0,7.48e-16,1.2710877150127822e-14,8.738365665228795e-13,756.3984595369136,2.3166129984826365e-14,5.609885918967846e-14,3.739923945978563e-15,0.0
32,32,32,139.38189697265625,39.65571845808455,9304.02,885974.0,,201.4397595857297,0.5176987580095082,34610D,223.88196,52.378464,-10.072755,223.3424060793038,69324.94665235376,0.3972190319335207,0.4375787643137265,31.98433278865297,34.3212844767282,0.0,8.327560049315692e-06,29376.91388010121,0.0913241912392266,0.2665361065721081,0.4921012387431412,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.337471224429972,2.000509615071968,0.744592847417053,17.160565425097108,12.093152170250915,21.61591678770068,1379002718035008.5,14.7497854713303,722.712732615891,1040.99297514157,0.000832756004932,0.014087617030714,0.18589630082581,17.1606422383641,13.1957236217109,13.19561373444514,15.161246324719375,0.4492779442594395,125233025359064.12,0.4375787643137265,0.0010020671455879223,8.47928420927288e-07,2.8440000000000003,35.8,2023-02-06 01:32:00,8.327560049315692e-06,0.09132413240113925,0.0,32,293.7691388010121,8.327560049315692e-06,52.378464,-10.072755,0.09132413240113925,0.0,0.0,0.4571192585064315,724.9626068694665,11732.009956469874,-0.8083971707579943,-0.5886374217720703,2.4464742108398028,235.46840791843096,0.05622463419176389,0.0,1.0,225.80877635061333,28.117254249628648,53.03013705614509,0.09393213732748217,223.91519,8.566225446994556e-06,9277.504931471927,0.0,0.011808364665800753,0.0028661636,106.06027411229017,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11732.009956469874,0.0,8.931553e-06,4.8243014e-06,88449.45,0.09906526,-232.89275,0.0,0.0,1.0,-5.090474886374152e-13,1.3889742e-12,5.828107e-16,0.0,0.0,0.0,7.480000000000001e-16,1.2769857743301079e-14,8.799266932150854e-13,758.0791949342348,2.314998978752706e-14,5.585199337618575e-14,3.723466225079049e-15,0.0,8.931553e-06,4.8243014e-06,88449.45,0.09906526,-232.89275,0.0,0.0,1.0,-5.090474886374152e-13,1.3889742e-12,5.828107e-16,0.0,0.0,0.0,7.480000000000001e-16,1.2769857743301079e-14,8.799266932150854e-13,758.0791949342348,2.314998978752706e-14,5.585199337618575e-14,3.723466225079049e-15,0.0
33,33,33,139.30133056640625,39.57040090222939,9304.02,885974.0,,201.0226424689729,0.5196523199066305,34610D,223.99773,53.27288,-10.532514,221.70466747679984,69292.96231956511,0.4081710238280835,0.541608654698278,40.0801941646506,43.974546302201,0.0,8.201143168920472e-06,29376.91388010121,0.088669956338941,0.334001618038755,0.616839297613794,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.081403024864604,2.262086768984296,0.7389418174191171,21.98762086401388,13.364802141246336,29.80827744445838,1547263697237759.2,17.2188376083674,751.169161711936,1099.37695584601,0.000820114316892,0.0155102471175254,0.231842190986801,21.9872731511005,14.9476787332961,14.947556146248116,15.134309139893068,0.5246905787189231,204620562461387.84,0.541608654698278,0.0011381983543538939,1.795827694157016e-06,2.8440000000000003,35.8,2023-02-06 01:33:00,8.201143168920473e-06,0.08866997135870795,0.0,33,293.7691388010121,8.201143168920473e-06,53.27288,-10.532514,0.08866997135870795,0.0,0.0,0.4568830030026043,727.6981177225174,11737.011253271006,-0.8080528528990585,-0.5891099956049739,2.4917467574808714,235.66891263599612,0.05465255099499485,0.0,1.0,225.98508754048794,28.117254249628648,55.51578438892148,0.09086652865281138,224.04153,8.414432185642313e-06,9276.26210780554,0.0,0.01131793784385195,0.0020025845,111.03156877784296,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11737.011253271006,0.0,8.676761e-06,4.547595e-06,88508.195,0.09449077,-233.37465,0.0,0.0,1.0000000000000004,-5.089094430023127e-13,1.3947404e-12,5.614813e-16,0.0,0.0,0.0,7.48e-16,1.2825284446930076e-14,8.858310115550975e-13,759.7599303315558,3.2764661047699615e-14,6.91302354266102e-14,4.608682361774013e-15,0.0,8.676761e-06,4.547595e-06,88508.195,0.09449077,-233.37465,0.0,0.0,1.0000000000000004,-5.089094430023127e-13,1.3947404e-12,5.614813e-16,0.0,0.0,0.0,7.48e-16,1.2825284446930076e-14,8.858310115550975e-13,759.7599303315558,3.2764661047699615e-14,6.91302354266102e-14,4.608682361774013e-15,0.0
34,34,34,139.22076416015625,39.48508334637423,9304.02,885974.0,,200.6055253522162,0.5216005940323509,34610D,224.10596,54.13778,-10.93471,228.5923945980827,69252.88212540046,0.41253074895173086,0.54293352215273,40.20812721156354,43.2105349019918,394.24658808603937,8.111559940400715e-06,29376.91388010121,0.0865462331488787,0.3350677267630295,0.624196782857214,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.20250117318929,2.280251859978883,0.761714606930452,21.60550595748609,13.425037345887384,29.49324599268495,1551996591095913.0,17.3461804028668,752.821603163308,1098.44789409404,0.00081115599404,0.0154335822100497,0.232504772632215,21.6052674509959,15.0648611234803,15.064738924947523,15.137162813590562,0.5294476346078841,204400820490385.7,0.54293352215273,0.0011457931929212302,1.8162095166538398e-06,2.8440000000000003,35.8,2023-02-06 01:34:00,8.111559940400716e-06,0.08654624721691315,0.0,34,293.7691388010121,8.111559940400716e-06,54.13778,-10.93471,0.08654624721691315,0.0,0.0,0.45666235537942207,730.4262225241661,11261.167520211991,-0.6627748018170154,-0.7488187778604485,2.5102383074175663,235.74988311284264,0.053400197388161014,0.0,1.0,226.05403043348534,28.117254249628648,55.33973398783473,0.0882852601033235,224.1582,8.293151964657964e-06,9276.350133006083,0.0,0.010844510975057915,0.0017770127,110.67946797566945,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11261.167520211991,0.0,8.4736985e-06,4.2557585e-06,88568.5,0.09061269,-233.37393,0.0,0.0,1.0000000000000002,-5.087649607912383e-13,1.4002166e-12,5.3898554e-16,0.0,0.0,0.0,7.48e-16,1.287585749743608e-14,8.914516873526538e-13,761.4398010917248,3.327376588031198e-14,6.929933981266612e-14,4.6199559875110746e-15,0.0,8.4736985e-06,4.2557585e-06,88568.5,0.09061269,-233.37393,0.0,0.0,1.0000000000000002,-5.087649607912383e-13,1.4002166e-12,5.3898554e-16,0.0,0.0,0.0,7.48e-16,1.287585749743608e-14,8.914516873526538e-13,761.4398010917248,3.327376588031198e-14,6.929933981266612e-14,4.6199559875110746e-15,0.0
35,35,35,139.12260836129173,39.41792648045335,9425.94,885974.0,,200.18840823545943,0.5232154057139549,34610D,223.9112,54.71775,-10.614607,228.94128458313003,69212.67399818888,0.40867213819370396,0.4585922061865928,33.952659160151484,36.101564394329,0.0,7.472466690819995e-06,28843.43834933314,0.0801704914743238,0.2829388263345957,0.5353080285882299,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.782612418234992,2.067288872623041,0.7632088866147784,18.05031942313415,12.436744574761873,23.61068299748736,1473156191735747.5,15.3817525983095,733.232199743838,1058.20333221306,0.000747246669082,0.0144519001121818,0.197062829134723,18.0507821971645,13.6357729852156,13.635671093117551,15.161635614433258,0.4759028677653085,145056854349341.2,0.4585922061865928,0.0010411848400914928,1.094209955871324e-06,2.8440000000000003,35.8,2023-02-06 01:35:00,7.472466690819996e-06,0.08017053566380117,0.0,35,288.4343834933314,7.472466690819996e-06,54.71775,-10.614607,0.08017053566380117,0.0,0.0,0.4487595062939967,732.68736020398,11250.053180638379,-0.6470587912949985,-0.7624401095219581,2.448569137520608,235.47775813135672,0.04937195512264835,0.0,1.0,225.7924762504534,28.117254249628648,52.33110431498107,0.08095935308207582,223.95914,7.560644615633464e-06,9399.77444784251,0.0,0.01077660409271715,0.0042526945,104.66220862996214,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11250.053180638379,0.0,8.120147e-06,4.1478206e-06,89867.805,0.08722901,-232.87448,0.0,0.0,0.9999999999999999,-5.03804882043263e-13,1.4214975e-12,5.3066535e-16,0.0,0.0,0.0,7.48e-16,1.3208669609639551e-14,9.176926354041733e-13,762.7588825332924,2.6290751634782478e-14,5.85341221996328e-14,3.902274813308853e-15,0.0,8.120147e-06,4.1478206e-06,89867.805,0.08722901,-232.87448,0.0,0.0,0.9999999999999999,-5.03804882043263e-13,1.4214975e-12,5.3066535e-16,0.0,0.0,0.0,7.48e-16,1.3208669609639551e-14,9.176926354041733e-13,762.7588825332924,2.6290751634782478e-14,5.85341221996328e-14,3.902274813308853e-15,0.0
36,36,36,139.022853526735,39.35242058634468,9425.94,885974.0,,199.7712911187027,0.5247961551934045,34610D,223.92976,55.35474,-10.741252,228.38259060304927,69178.72133902874,0.4084498298669071,0.4563789092089509,33.80577945387444,35.9956257571884,0.0,7.51920210702967e-06,28843.43834933314,0.0804885163565633,0.281714828782287,0.5328524255018924,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.740247935261676,2.060933874588025,0.7613147989327163,17.99766594733675,12.409540270060369,23.51123218572347,1468462088063854.0,15.3282526501606,732.649175820199,1057.39312671549,0.000751920210703,0.0144367504190211,0.196258584899393,17.9978128785942,13.5943740248368,13.594271806759588,15.161062850313265,0.4744214981109819,143896237146053.5,0.4563789092089509,0.0010384696665594515,1.0795579382254413e-06,2.8440000000000003,35.8,2023-02-06 01:36:00,7.519202107029669e-06,0.08048851759319318,0.0,36,288.4343834933314,7.519202107029669e-06,55.35474,-10.741252,0.08048851759319318,0.0,0.0,0.44872231170031335,734.9007976480698,11256.182746039376,-0.6467066272627546,-0.7627388401375879,2.4476490482900126,235.4736524009553,0.04957679754141483,0.0,1.0,225.78948851393815,28.117254249628648,52.01046839232055,0.08116399829148646,223.98293,7.60207921882263e-06,9399.93476580384,0.0,0.010470182001082264,0.0050232634,104.0209367846411,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11256.182746039376,0.0,8.077255e-06,3.8890616e-06,89920.39,0.086501285,-232.65976,0.0,0.0,1.0000000000000002,-5.036623765865001e-13,1.4237752e-12,5.1071936e-16,0.0,0.0,0.0,7.48e-16,1.3220185458707028e-14,9.201127784369548e-13,764.045535923786,2.6164455065972685e-14,5.825161980642671e-14,3.883441320428447e-15,0.0,8.077255e-06,3.8890616e-06,89920.39,0.086501285,-232.65976,0.0,0.0,1.0000000000000002,-5.036623765865001e-13,1.4237752e-12,5.1071936e-16,0.0,0.0,0.0,7.48e-16,1.3220185458707028e-14,9.201127784369548e-13,764.045535923786,2.6164455065972685e-14,5.825161980642671e-14,3.883441320428447e-15,0.0
37,37,37,138.92309869217826,39.28691469223601,9425.94,885974.0,,199.35417400194595,0.5263726998391762,34610D,223.95818,55.938137,-10.808832,227.8102327752862,69144.91555957486,0.40766309749690016,0.4708774349753949,34.7232673037765,37.160751532812,0.0,7.551751489200952e-06,28843.43834933314,0.0805556807606209,0.2893605608648041,0.5472522507525103,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.951577582149318,2.092631278475615,0.7593587137904786,18.579970800990147,12.55547777554546,24.34171876551152,1507661266376210.0,15.6219231531281,735.888130974298,1064.2347176219,0.00075517514892,0.014605573109929,0.201640486723512,18.580375766406,13.8057223229696,13.805618066372809,15.15857910171955,0.4827079347825254,152582585262860.6,0.4708774349753949,0.0010542001483834424,1.1792667616852557e-06,2.8440000000000003,35.8,2023-02-06 01:37:00,7.551751489200952e-06,0.08055571210132569,0.0,37,288.4343834933314,7.551751489200952e-06,55.938137,-10.808832,0.08055571210132569,0.0,0.0,0.44866536942609714,737.1083457885484,11262.306162278586,-0.6463552016682106,-0.7630366657484074,2.4443981887231563,235.4591350933629,0.04963200902755854,0.0,1.0,225.7765102301317,28.117254249628648,51.742963835362815,0.08112146614456336,224.01588,7.629005991095593e-06,9400.068518082318,0.0,0.010207773751150739,0.0057753203,103.48592767072563,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,11262.306162278586,0.0,8.035885e-06,3.632913e-06,89974.49,0.08570948,-232.441,0.0,0.0,1.0,-5.035139138352695e-13,1.4262336e-12,4.9097455e-16,0.0,0.0,0.0,7.480000000000001e-16,1.3234330077389922e-14,9.227196551933783e-13,765.3321893142795,2.7482230269733732e-14,6.010219307714265e-14,4.006812871809509e-15,0.0,8.035885e-06,3.632913e-06,89974.49,0.08570948,-232.441,0.0,0.0,1.0,-5.035139138352695e-13,1.4262336e-12,4.9097455e-16,0.0,0.0,0.0,7.480000000000001e-16,1.3234330077389922e-14,9.227196551933783e-13,765.3321893142795,2.7482230269733732e-14,6.010219307714265e-14,4.006812871809509e-15,0.0
