,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2761085.2670928636,1029071.6578275997,498529.54281149333,9577.227616993458,1.0296846914749738,304855973756.3328,1.0403418584688036e-05,6194.596335206193,238.91869813762284,0.029201833224485413,0.1390956,1.33125,2.6666666666666665,-2.4542935,0.95533985,-1.4989535,-26241139399932.47,205.64159,853.5227160648802,213.86046900050167
