,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
39,39,39,138.72358902306476,39.15590290401867,9425.94,885974.0,,198.51993976843244,-0.5486142857707168,34610D,230.54138,13.335352,-22.584198,185.1764522651668,67455.4167047658,0.38145606641489355,0.3830925807465916,27.74919280900952,33.9581440808578,0.0,0.0001298012683818,28843.43834933314,0.6320397091799552,0.2312432734084126,0.4684805540905729,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.49855909683207,1.7232913369694784,0.6083710052511779,16.97908336781355,11.141380531352253,20.621275805754035,1332055410086872.8,12.8032395853702,718.241507586252,1047.98777042934,0.0129801268382,0.0148109110963685,0.169144801185463,16.9790720404289,11.4202833360425,11.418801161168382,15.104681196385044,0.4382155877396242,303551938179896.25,0.3830925807465916,0.0009526566699586534,3.103732844624776e-06,3.16,35.8,2023-05-04 15:39:00,0.00012980126838181414,0.6320397664640967,0.0,288.4343834933314,39,0.00012980126838181414,13.335352,-22.584198,0.6320397664640967,0.0775372,3.164814e-08,0.43585355290966143,0.0,11274.534459453138,-0.6456545637066365,-0.7636296120271874,2.15909930742854,234.11326201899215,0.4154565822763403,0.9181244125881741,0.0,226.10596463337367,0.0,0.0,0.0,0 days,0.000108150125,2.7950104e-08,95584.96,0.47002703,-269.88208,0.0,0.0,1.0,-4.94939653533071e-13,1.7168147e-12,2.1354811e-16,0.0,0.0,0.0,7.48e-16,1.6845924055279668e-14,1.2218750731990263e-12,1247.9400803547373,2.6755816524794103e-14,5.4330496275546223e-14,0.0,0.000108150125,2.7950104e-08,95584.96,0.47002703,-269.88208,0.0,0.0,0.23131233013337238,-4.94939653533071e-13,1.7168147e-12,2.1354811e-16,0.0,0.0,0.0,7.48e-16,1.6845924055279668e-14,1.2218750731990263e-12,1247.9400803547373,2.6755816524794103e-14,5.4330496275546223e-14,0.0
40,40,40,138.62383418850803,39.09039700991,9425.94,885974.0,,198.10282265167567,-0.5490403270490404,34610D,230.58916,12.995243,-22.270761,185.0631068488031,67427.66751195678,0.38145489600885185,0.3814718193319326,27.648384743208883,33.8350828329476,0.0,0.0001327607133607,28843.43834933314,0.6428860326709517,0.2304032061934073,0.4670968841471475,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.467406482892534,1.718588551368814,0.6079356611656962,16.9174039732332,11.122252220947418,20.53221173188848,1327851563092052.2,12.7639880064002,717.887434060575,1047.44549786118,0.0132760713361,0.0148000276250087,0.168551257826337,16.9175414164738,11.3885772443779,11.387065489440436,15.105738242230862,0.4373432960077769,302189960129998.6,0.3814718193319326,0.0009507106586884279,3.080563540107914e-06,3.16,35.8,2023-05-04 15:40:00,0.00013276071336071988,0.6428859408574048,0.0,288.4343834933314,40,0.00013276071336071988,12.995243,-22.270761,0.6428859408574048,0.084181786,3.6588432e-08,0.4357632404129334,0.0,11280.63929661734,-0.6453053502911522,-0.7639247377102102,2.159100732836047,234.11326912712428,0.42278523175772753,0.9205766278403255,0.0,226.14375517180525,0.0,0.0,0.0,0 days,0.000110602465,2.7868145e-08,95605.31,0.47638124,-270.51413,0.0,0.0,1.0,-4.948426229753162e-13,1.7183527e-12,2.1393012e-16,0.0,0.0,0.0,7.48e-16,1.6867561002786502e-14,1.2235100672639496e-12,1248.5573643965688,2.662377418622041e-14,5.410063859511015e-14,0.0,0.000110602465,2.7868145e-08,95605.31,0.47638124,-270.51413,0.0,0.0,0.23131233013337238,-4.948426229753162e-13,1.7183527e-12,2.1393012e-16,0.0,0.0,0.0,7.48e-16,1.6867561002786502e-14,1.2235100672639496e-12,1248.5573643965688,2.662377418622041e-14,5.410063859511015e-14,0.0
41,41,41,138.5240793539513,39.02489111580133,9425.94,885974.0,,197.68570553491887,-0.5494597777742202,34610D,230.63705,12.668349,-21.954277,184.84849272772,67400.01912721357,0.38132047642135825,0.3806892578397702,27.59600737364028,33.7929631176782,0.0,0.0001357240273425,28843.43834933314,0.6536041073443004,0.2299667281136689,0.4664929392831466,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.449290283673887,1.7158395987635688,0.6071675895667327,16.89645086697717,11.111398172930835,20.494422253814527,1326067890091906.0,12.7424745727439,717.745808570506,1047.30972078898,0.0135724027343,0.0147987035421128,0.168265088421787,16.8964815588391,11.3702587488798,11.36871574099372,15.106214684012627,0.436998221570749,301628431339082.75,0.3806892578397702,0.0009497502345627824,3.0711750936524518e-06,3.16,35.8,2023-05-04 15:41:00,0.00013572402734254957,0.6536051105073097,0.0,288.4343834933314,41,0.00013572402734254957,12.668349,-21.954277,0.6536051105073097,0.09117275,3.7463337e-08,0.43567275754566037,0.0,11269.288207175503,-0.6484025552118245,-0.7612976595227235,2.1586371450480404,234.11095711791648,0.43003760819573983,0.923100041921276,0.0,226.17935704959177,0.0,0.0,0.0,0 days,0.000113005946,2.7562145e-08,95625.74,0.48299786,-271.13956,0.0,0.0,1.0,-4.947450628388797e-13,1.7199023e-12,2.1411253e-16,0.0,0.0,0.0,7.48e-16,1.6889157429292937e-14,1.2251573004805924e-12,1249.174648438401,2.6578051237757672e-14,5.398965509824248e-14,0.0,0.000113005946,2.7562145e-08,95625.74,0.48299786,-271.13956,0.0,0.0,0.23131233013337235,-4.947450628388797e-13,1.7199023e-12,2.1411253e-16,0.0,0.0,0.0,7.48e-16,1.6889157429292937e-14,1.2251573004805924e-12,1249.174648438401,2.6578051237757672e-14,5.398965509824248e-14,0.0
42,42,42,138.4248598248394,38.95913768771605,9425.94,885974.0,,197.26858841816207,-0.5498742948251863,34610D,230.68565,12.361568,-21.615473,184.6014508932414,67372.42311983994,0.3809513693822646,0.3830567785182386,27.73189409206627,34.0156692260016,0.0,0.0001387946763939,28843.43834933314,0.6646466015295343,0.2310991174338856,0.4690659099901617,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.483915629011236,1.720993437998221,0.6062922624447593,17.00770409626875,11.134188002472646,20.64258028359747,1333060986873013.8,12.7912424923838,718.475556723799,1048.64228409966,0.0138794676394,0.014829200799754,0.16913938447823,17.0078346130008,11.4058327729324,11.404249923754715,15.104687276169107,0.4387921886790416,303805949141837.3,0.3830567785182386,0.0009528200534465622,3.112444380723228e-06,3.16,35.8,2023-05-04 15:42:00,0.00013879467639395926,0.664647250270814,0.0,288.4343834933314,42,0.00013879467639395926,12.361568,-21.615473,0.664647250270814,0.100401394,4.741423e-08,0.4355809716195886,0.0,11248.147219671953,-0.6534965126117319,-0.7569295264450346,2.157355773377374,234.10456436392062,0.43751241083807463,0.9258005605910572,0.0,226.2127116347817,0.0,0.0,0.0,0 days,0.000115946794,3.0762596e-08,95645.78,0.49406132,-270.77408,0.0,0.0,1.0,-4.946494910495183e-13,1.7214051e-12,2.1417024e-16,0.0,0.0,0.0,7.48e-16,1.690999317762121e-14,1.2267556102557397e-12,1249.7903771168699,2.686478344148447e-14,5.4325418774879424e-14,0.0,0.000115946794,3.0762596e-08,95645.78,0.49406132,-270.77408,0.0,0.0,0.23131233013337238,-4.946494910495183e-13,1.7214051e-12,2.1417024e-16,0.0,0.0,0.0,7.48e-16,1.690999317762121e-14,1.2267556102557397e-12,1249.7903771168699,2.686478344148447e-14,5.4325418774879424e-14,0.0
43,43,43,138.32648642369628,38.89299299624484,9425.94,885974.0,,196.8514713014054,-0.5502847505651127,34610D,230.73268,12.073761,-21.269993,184.5558226212287,67344.69122574787,0.38088549621053025,0.3830109613662083,27.726911912140928,34.0141267663476,0.0,0.0001418280490902,28843.43834933314,0.6754909178649207,0.231057599267841,0.4693209477085256,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.47983465495791,1.720347035690695,0.6060806240366938,17.0070691181823,11.13250297908693,20.644672785124545,1333159753478609.5,12.7878064678192,718.566569257743,1048.81783849679,0.014182804909,0.0148333598017297,0.169126585535659,17.0070633831738,11.4017719381375,11.400155076383692,15.104740996126328,0.4390164061793533,303792520324511.4,0.3830109613662083,0.0009529137681153068,3.1146782516461417e-06,3.16,35.8,2023-05-04 15:43:00,0.00014182804909027426,0.6754917405025898,0.0,288.4343834933314,43,0.00014182804909027426,12.073761,-21.269993,0.6754917405025898,0.10999566,5.6353517e-08,0.43549218760730546,0.0,11254.147320328553,-0.6531483078946262,-0.7572300099008137,2.1571318761588065,234.10344699760623,0.44485723294599305,0.9281236802672884,0.0,226.25063170001195,0.0,0.0,0.0,0 days,0.000119197335,3.4648014e-08,95665.62,0.5069264,-270.15173,0.0,0.0,1.0,-4.945550190242171e-13,1.72285e-12,2.1426966e-16,0.0,0.0,0.0,7.48e-16,1.6930105353004442e-14,1.2282950530995684e-12,1250.4073872388503,2.6897923754961103e-14,5.431892094972476e-14,0.0,0.000119197335,3.4648014e-08,95665.62,0.5069264,-270.15173,0.0,0.0,0.23131233013337238,-4.945550190242171e-13,1.72285e-12,2.1426966e-16,0.0,0.0,0.0,7.48e-16,1.6930105353004442e-14,1.2282950530995684e-12,1250.4073872388503,2.6897923754961103e-14,5.431892094972476e-14,0.0
44,44,44,138.2281130225532,38.82684830477365,9425.94,885974.0,,196.43435418464864,-0.5506884631900981,34610D,230.78064,11.793851,-20.919872,184.51967173309,67316.96431383572,0.3808034018622986,0.3833612171704698,27.74600350226316,34.0445627095896,0.0,0.0001447632235162,28843.43834933314,0.6856620234916281,0.231216695852193,0.4699945172846262,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.482646283855452,1.72073467768777,0.6058989349515943,17.022300966317776,11.135189902384068,20.67011922502244,1334360831929783.0,12.7934782008942,718.774928565947,1049.17367483475,0.0144763223516,0.0148411613706823,0.169259516592627,17.0222813547948,11.4047352740863,11.40308452681217,15.104557200396432,0.4395297179313466,304107679336465.4,0.3833612171704698,0.0009535380845773097,3.123331392031829e-06,3.16,35.8,2023-05-04 15:44:00,0.00014476322351622217,0.6856618390497385,0.0,288.4343834933314,44,0.00014476322351622217,11.793851,-20.919872,0.6856618390497385,0.11970827,5.884815e-08,0.435401685192035,0.0,11260.14121139884,-0.6528008364369731,-0.7575295822257954,2.1568513391061717,234.10204682355234,0.4517685883692046,0.9304580306594519,0.0,226.28633583165637,0.0,0.0,0.0,0 days,0.00012254406,3.7942485e-08,95685.336,0.51999426,-269.59143,0.0,0.0,0.9999999999999999,-4.944611610422508e-13,1.7243005e-12,2.1442847e-16,0.0,0.0,0.0,7.479999999999999e-16,1.6950339163058557e-14,1.2298392842149923e-12,1251.024397360831,2.6974029654589412e-14,5.436859450808976e-14,0.0,0.00012254406,3.7942485e-08,95685.336,0.51999426,-269.59143,0.0,0.0,0.23131233013337238,-4.944611610422508e-13,1.7243005e-12,2.1442847e-16,0.0,0.0,0.0,7.479999999999999e-16,1.6950339163058557e-14,1.2298392842149923e-12,1251.024397360831,2.6974029654589412e-14,5.436859450808976e-14,0.0
45,45,45,138.1297396214101,38.76070361330245,9425.94,885974.0,,196.0172370678919,-0.551085423017494,34610D,230.83083,11.497996,-20.552063,184.52155365624856,67289.21831033347,0.38079692461176956,0.3829875274086521,27.72225364251515,34.010451636575,0.0,0.0001477265523788,28843.43834933314,0.6956542868296982,0.2310187803542929,0.469973602363735,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.473568428450683,1.7193403135601848,0.6058392434675419,17.00521114618488,11.130347958371448,20.65232968602176,1333521161153212.8,12.7832600858566,718.795575275244,1049.19595977438,0.0147726552379,0.014841466769062,0.169126415070893,17.0052258182875,11.3955323757789,11.393849201718009,15.104846984999382,0.4395805829424349,303769063589904.7,0.3829875274086521,0.0009532761175604372,3.12038935198108e-06,3.16,35.8,2023-05-04 15:45:00,0.00014772655237883236,0.6956540260617985,0.0,288.4343834933314,45,0.00014772655237883236,11.497996,-20.552063,0.6956540260617985,0.130819,6.297756e-08,0.4353070149498503,0.0,11266.128870857494,-0.6524540977677861,-0.7578282459146164,2.156834289301812,234.1019617219578,0.4585792007921754,0.9327893331985908,0.0,226.32305144461827,0.0,0.0,0.0,0 days,0.0001259563,3.9822748e-08,95704.4,0.5338289,-268.82397,0.0,0.0,1.0,-4.943709435124527e-13,1.7257579e-12,2.1474432e-16,0.0,0.0,0.0,7.480000000000001e-16,1.69707744658497e-14,1.231386934380691e-12,1251.6414074828122,2.6974234894968928e-14,5.431559752711698e-14,0.0,0.0001259563,3.9822748e-08,95704.4,0.5338289,-268.82397,0.0,0.0,0.23131233013337238,-4.943709435124527e-13,1.7257579e-12,2.1474432e-16,0.0,0.0,0.0,7.480000000000001e-16,1.69707744658497e-14,1.231386934380691e-12,1251.6414074828122,2.6974234894968928e-14,5.431559752711698e-14,0.0
46,46,46,138.031366220267,38.69455892183125,9425.94,885974.0,,195.6001199511352,-0.5514756204575928,34610D,230.87257,11.219987,-20.200844,184.50520772917707,67261.49605669094,0.38078429717683293,0.3825919238287903,27.697093979285285,33.9772040873362,0.0,0.0001505871145714,28843.43834933314,0.7057161942988999,0.230809116494044,0.4698574157946021,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.46442357025123,1.717937141072015,0.6057308296510954,16.988585590775337,11.125195895647815,20.63290025785696,1332604087189978.2,12.7727026140753,718.785912112789,1049.17835578069,0.0150587114571,0.0148410641658431,0.168984275525847,16.9886020436681,11.3862640601452,11.384549693656137,15.105134184791924,0.4395567768792821,303422186067432.2,0.3825919238287903,0.0009529314683345092,3.1165757266931353e-06,3.16,35.8,2023-05-04 15:46:00,0.00015058711457146905,0.705716303964469,0.0,288.4343834933314,46,0.00015058711457146905,11.219987,-20.200844,0.705716303964469,0.14440633,6.805448e-08,0.4352283147612398,0.0,11272.11027674362,-0.6521080914138524,-0.7581260034536361,2.15679562672193,234.10176874116343,0.46540388896840457,0.9346965859929235,0.0,226.36008318078893,0.0,0.0,0.0,0 days,0.00012963693,4.284902e-08,95722.58,0.5486726,-268.0272,0.0,0.0,1.0,-4.942853212830114e-13,1.7270172e-12,2.1500227e-16,0.0,0.0,0.0,7.479999999999998e-16,1.6988516129851823e-14,1.2327318357524089e-12,1252.253132662038,2.696604961783787e-14,5.4259492710938093e-14,0.0,0.00012963693,4.284902e-08,95722.58,0.5486726,-268.0272,0.0,0.0,0.23131233013337235,-4.942853212830114e-13,1.7270172e-12,2.1500227e-16,0.0,0.0,0.0,7.479999999999998e-16,1.6988516129851823e-14,1.2327318357524089e-12,1252.253132662038,2.696604961783787e-14,5.4259492710938093e-14,0.0
47,47,47,137.93299281912388,38.62841423036006,9425.94,885974.0,,195.1830028343784,-0.5518590460138537,34610D,230.91034,10.937765,-19.850086,184.4710336759047,67233.79896271166,0.38054539365965323,0.3825919238287903,27.68321359675903,33.9621773128876,0.0,0.0001532295691646,28843.43834933314,0.7149768159461359,0.2306934466396585,0.4698955094719312,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.45853269192726,1.7170241177614458,0.6055690675681136,16.98108475121139,11.12203745178823,20.6247847322918,1332221032314114.5,12.7663966881071,718.815971439922,1049.23762870085,0.0153229569165,0.0148424817360827,0.16891226224383,16.9810886564438,11.3803247494115,11.378581214314323,15.105289670880929,0.439630830714493,303254028494270.94,0.3825919238287903,0.0009528016187380488,3.115626924378414e-06,3.16,35.8,2023-05-04 15:47:00,0.00015322956916465573,0.71497718185511,0.0,288.4343834933314,47,0.00015322956916465573,10.937765,-19.850086,0.71497718185511,0.162658,6.14306e-08,0.43515712447392507,0.0,11278.085407145567,-0.6517628168997839,-0.7584228573209398,2.1559687340569527,234.0976406479122,0.47168693086877955,0.9365634271888467,0.0,226.39082367783632,0.0,0.0,0.0,0 days,0.00013354428,4.815655e-08,95740.516,0.56447256,-267.26767,0.0,0.0,1.0,-4.942010156389785e-13,1.7281334e-12,2.1513092e-16,0.0,0.0,0.0,7.479999999999999e-16,1.700425181407176e-14,1.2339323760689423e-12,1252.8638375150824,2.698863341519246e-14,5.4259492710938106e-14,0.0,0.00013354428,4.815655e-08,95740.516,0.56447256,-267.26767,0.0,0.0,0.23131233013337232,-4.942010156389785e-13,1.7281334e-12,2.1513092e-16,0.0,0.0,0.0,7.479999999999999e-16,1.700425181407176e-14,1.2339323760689423e-12,1252.8638375150824,2.698863341519246e-14,5.4259492710938106e-14,0.0
48,48,48,137.8346194179808,38.562269538888856,9425.94,885974.0,,194.7658857176216,-0.5522356902829906,34610D,230.94568,10.651239,-19.497301,184.4347605024716,67206.1157491149,0.3809210372895384,0.3792797940713245,27.49527213589268,33.7080265632084,0.0,0.0001558629613625,28843.43834933314,0.7243060763450291,0.2291272677991056,0.4669582384207706,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.40396620975037,1.7088174755178256,0.6054036558620649,16.853565206682322,11.087598360230764,20.44531683403273,1323750101757962.5,12.6951522454868,718.031679776613,1047.93561552331,0.0155862961363,0.0148145831995109,0.167769251445403,16.8540132816042,11.3246015217588,11.322836710898017,15.107365142272233,0.4376986582032808,300548149530716.44,0.3792797940713245,0.0009489373012297639,3.067578143842379e-06,3.16,35.8,2023-05-04 15:48:00,0.00015586296136253195,0.7243060589283575,0.0,288.4343834933314,48,0.00015586296136253195,10.651239,-19.497301,0.7243060589283575,0.18252298,5.4454866e-08,0.43509053542675646,0.0,11284.054240206739,-0.6514182737472095,-0.7587188099870765,2.1572818283838973,234.10419535038338,0.4780080143549726,0.937839854352151,0.0,226.43197236908412,0.0,0.0,0.0,0 days,0.00013754088,5.404082e-08,95758.4,0.58087474,-266.43063,0.0,0.0,1.0,-4.941169421429075e-13,1.7291712e-12,2.1529146e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7018996207941025e-14,1.2350542107845351e-12,1253.4745423681268,2.667070501413305e-14,5.378976381903049e-14,0.0,0.00013754088,5.404082e-08,95758.4,0.58087474,-266.43063,0.0,0.0,0.23131233013337238,-4.941169421429075e-13,1.7291712e-12,2.1529146e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7018996207941025e-14,1.2350542107845351e-12,1253.4745423681268,2.667070501413305e-14,5.378976381903049e-14,0.0
49,49,49,137.7362460168377,38.49612484741766,9425.94,885974.0,,194.34876860086487,-0.5526055439551241,34610D,230.97871,10.361878,-19.146563,184.1823567919981,67178.620476979,0.38060598618148,0.380815089478553,27.581538820141983,33.8628242119248,0.0,0.0001585306388786,28843.43834933314,0.73390172901738,0.2298461568345165,0.4685790717003292,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.425402551127526,1.711999106303253,0.6045319675361456,16.931367736879224,11.10157654490238,20.5435403679074,1328386277600569.8,12.7258700791749,718.492818309423,1048.82810335188,0.0158530638879,0.0148356939224522,0.168336706923582,16.9314121059624,11.3467363106503,11.344937790414347,15.106276104812494,0.4388347141358364,302020192415469.06,0.380815089478553,0.000950866992038266,3.0945969906733673e-06,3.16,35.8,2023-05-04 15:49:00,0.00015853063887862696,0.7339022323002901,0.0,288.4343834933314,49,0.00015853063887862696,10.361878,-19.146563,0.7339022323002901,0.20274901,4.7000267e-08,0.435028317396423,0.0,11252.48343935687,-0.6585078470841949,-0.7525738603808524,2.1561895004429315,234.0987429161701,0.4844988763665175,0.9395026087673853,0.0,226.46326051047768,0.0,0.0,0.0,0 days,0.00014161417,5.99148e-08,95776.18,0.59778166,-265.6126,0.0,0.0,1.0,-4.940334282320013e-13,1.7301496e-12,2.1555594e-16,0.0,0.0,0.0,7.48e-16,1.7033065493571703e-14,1.2361161196448398e-12,1254.0848771395397,2.6856192467020423e-14,5.400750064191998e-14,0.0,0.00014161417,5.99148e-08,95776.18,0.59778166,-265.6126,0.0,0.0,0.23131233013337238,-4.940334282320013e-13,1.7301496e-12,2.1555594e-16,0.0,0.0,0.0,7.48e-16,1.7033065493571703e-14,1.2361161196448398e-12,1254.0848771395397,2.6856192467020423e-14,5.400750064191998e-14,0.0
50,50,50,137.63903226510928,38.42944867768989,9425.94,885974.0,,193.9316514841081,-0.5529717232412875,34610D,231.00458,10.048188,-18.832846,184.07229742305017,67151.03893815886,0.38048836738305014,0.3810531914015871,27.592739815278687,33.893778967269,0.0,0.0001609350307457,28843.43834933314,0.7428146155780279,0.2299394984606557,0.4689240952542357,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.42665595240748,1.7121594436341,0.6041368981256852,16.94690209811672,11.102665176532016,20.561651863088525,1329241144790945.5,12.7289507478436,718.598136023951,1049.06352472165,0.0160935030746,0.0148416831394092,0.168425311946472,16.9468894836345,11.3481274572728,11.34630143990172,15.10611603334969,0.4390941737252655,302290043622244.06,0.3810531914015871,0.0009511776941375471,3.1000915400590746e-06,3.16,35.8,2023-05-04 15:50:00,0.00016093503074574408,0.7428143823343517,0.0,288.4343834933314,50,0.00016093503074574408,10.048188,-18.832846,0.7428143823343517,0.22277455,3.5804707e-08,0.4349795989572863,0.0,11252.256377372207,-0.6593897911421402,-0.7518012392497931,2.155784602429848,234.09672121759746,0.490507556943855,0.9406933142018662,0.0,226.49532384036425,0.0,0.0,0.0,0 days,0.00014602357,6.767331e-08,95793.21,0.6151964,-265.14005,0.0,0.0,1.0,-4.93953874559341e-13,1.7308694e-12,2.1615398e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7044055484342305e-14,1.2369154999440536e-12,1254.694121405667,2.689914912560247e-14,5.404126844712622e-14,0.0,0.00014602357,6.767331e-08,95793.21,0.6151964,-265.14005,0.0,0.0,0.23131233013337238,-4.93953874559341e-13,1.7308694e-12,2.1615398e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7044055484342305e-14,1.2369154999440536e-12,1254.694121405667,2.689914912560247e-14,5.404126844712622e-14,0.0
51,51,51,137.54200991182796,38.36268478824985,9425.94,885974.0,,193.51453436735136,-0.5533314950272965,34610D,231.03192,9.740274,-18.525736,183.9987782465531,67123.44619834359,0.38019084499563294,0.3810531914015871,27.57595235469392,33.880807894268,0.0,0.0001633041998054,28843.43834933314,0.7513768699930699,0.2297996029557826,0.4688182490194873,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.422742946888375,1.711546060136731,0.6038598581091548,16.940397385910735,11.098879306570009,20.550983246454702,1328737583365688.0,12.7218645747948,718.585335072859,1049.02990361348,0.0163304199805,0.0148420133630546,0.16833266850369,16.940403947134,11.3416329972261,11.339781163337252,15.1096204533927,0.4390626374397554,302095943280472.56,0.3810531914015871,0.0009505539569319365,3.097769658487143e-06,3.16,35.8,2023-05-04 15:51:00,0.00016330419980547237,0.7513780454256462,0.0,288.4343834933314,51,0.00016330419980547237,9.740274,-18.525736,0.7513780454256462,0.24310039,2.4455092e-08,0.4349281240691604,0.0,11258.12071692481,-0.6590465333627723,-0.7521021651760567,2.1547541798276653,234.09157469310338,0.4962962950955312,0.9420586542567504,0.0,226.52352080185926,0.0,0.0,0.0,0 days,0.0001504582,7.6040074e-08,95810.03,0.6323865,-264.67438,0.0,0.0,1.0,-4.938755421126444e-13,1.7316133e-12,2.1679892e-16,0.0,0.0,0.0,7.480000000000002e-16,1.7055389955635657e-14,1.23773777204536e-12,1255.3041671985156,2.689938013030642e-14,5.404126844712622e-14,0.0,0.0001504582,7.6040074e-08,95810.03,0.6323865,-264.67438,0.0,0.0,0.23131233013337238,-4.938755421126444e-13,1.7316133e-12,2.1679892e-16,0.0,0.0,0.0,7.480000000000002e-16,1.7055389955635657e-14,1.23773777204536e-12,1255.3041671985156,2.689938013030642e-14,5.404126844712622e-14,0.0
52,52,52,137.44498755854664,38.29592089880982,9425.94,885974.0,,193.0974172505946,-0.5536843254785361,34610D,231.05785,9.430596,-18.219215,183.923742025646,67095.87024598889,0.38032316874247235,0.3813654813890736,27.6070868034798,33.934215101693,0.0,0.0001659168779569,28843.43834933314,0.7611209210417899,0.2300590566956649,0.4695160330214581,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,11.42733434637448,1.7122041643180514,0.6035796858740918,16.967124427048596,11.103641171803629,20.587379181754965,1330455480791608.8,12.732411654619,718.786081373919,1049.44703004806,0.0165916877957,0.0148509942115972,0.168544002192103,16.9671075508465,11.3490046383889,11.34712195933961,15.105917161280772,0.4395571938691827,302636192500697.8,0.3813654813890736,0.0009516647123169014,3.108506834470642e-06,3.16,35.8,2023-05-04 15:52:00,0.00016591687795692475,0.7611215599373995,0.0,288.4343834933314,52,0.00016591687795692475,9.430596,-18.219215,0.7611215599373995,0.26602462,1.69145e-08,0.43487931513989403,0.0,11263.978765639149,-0.6587040030253273,-0.7524021772951017,2.1552191551603146,234.09389731745682,0.5028606476964672,0.9430464182133868,0.0,226.56339611121396,0.0,0.0,0.0,0 days,0.00015493076,8.425764e-08,95826.414,0.64949745,-264.3343,0.0,0.0,1.0,-4.93799584461572e-13,1.7323345e-12,2.1743235e-16,0.0,0.0,0.0,7.48e-16,1.706638738082282e-14,1.2385350018790773e-12,1255.9142129913644,2.6970244404215456e-14,5.408555766298354e-14,0.0,0.00015493076,8.425764e-08,95826.414,0.64949745,-264.3343,0.0,0.0,0.23131233013337238,-4.93799584461572e-13,1.7323345e-12,2.1743235e-16,0.0,0.0,0.0,7.48e-16,1.706638738082282e-14,1.2385350018790773e-12,1255.9142129913644,2.6970244404215456e-14,5.408555766298354e-14,0.0
