,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.8793646885641607,34610D,272.722,12.53833,9.746758,158.02605824280997,69434.13138689307,0.24717714532054572,1.339272049381244,67.31112626250714,90.1425519560878,1741.0427156864605,0.0014002957284261,73058.20758235783,0.2787997825462194,0.5609260521875595,0.5835573033215634,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4773378174917618,45.0713702825928,17.884868195006522,99.84660599257766,1455724805727193.5,17.923729692619,731.161025306808,1402.04927306068,0.140029572843,0.0194002734364678,0.669636024690622,45.0712759780439,34.5168343571833,34.46856816841211,0.14002957284261,0.7126840118871491,983794739332649.2,0.020597211763694657,3.287487462938038e-05,3.16,35.8,2023-11-05 15:00:00,0.0014002957284261581,0.2787993276801984,0.0,730.5820758235783,0,0.0014002957284261581,12.53833,9.746758,0.2787993276801984,0.5794388,5.559124e-10,0.9332355812016537,0.0,8181.733683333497,-0.47086366415065145,-0.8822059905615143,4.498295398714582,242.36054675280252,0.27761905518847196,inf,0.0,232.98637507827024,0.0,0.0,0.0,0 days,0.0013627431,6.1008257e-07,27252.115,0.26738295,-249.28773,0.0,0.0,1.0,-7.356474638062332e-13,6.110054e-12,2.579647e-16,0.0,0.0,0.0,7.48e-16,7.087324679735888e-14,5.374406314215228e-12,723.9521666282023,8.895266959362204e-12,1.8993663346088754e-13,0.0,0.0013627431,6.1008257e-07,27252.115,0.26738295,-249.28773,0.0,0.0,0.0,-7.356474638062332e-13,6.110054e-12,2.579647e-16,0.0,0.0,0.0,7.48e-16,7.087324679735888e-14,5.374406314215228e-12,723.9521666282023,8.895266959362204e-12,1.8993663346088754e-13,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.8792553460112074,34610D,270.3949,16.111332,9.532145,172.27068158948288,69366.82026063057,0.2629941001768112,1.44732054449515,75.15878868177344,95.0781668246998,2100.5410966922104,0.00125886605271,68339.94069049528,0.2846215421224276,0.6263232390147787,0.6803928255004859,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5225999411874,47.539561340256014,19.790405765084994,122.13780663977558,1281579180440239.0,18.8744641754194,748.841627112884,1442.56116121701,0.125886605271,0.0202231674253101,0.723660272247575,47.5390834123499,35.7837255177884,35.73873523723146,0.1258866052709999,0.7899132682276065,1039182382301072.8,0.022920837786138657,3.6695395821844885e-05,3.16,35.8,2023-11-05 15:01:00,0.0012588660527100312,0.28462151241993516,0.0,683.3994069049528,1,0.0012588660527100312,16.111332,9.532145,0.28462151241993516,0.6115805,3.650491e-08,0.8804780839212781,0.0,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.297565139196218,241.82708799836772,0.27708812331278493,inf,0.0,232.49821081051803,0.0,0.0,0.0,0 days,0.0012289855,4.5781374e-07,32463.79,0.27757487,-249.70885,0.0,0.0,1.0000000000000002,-7.163719841421926e-13,5.588034e-12,2.4622732e-16,0.0,0.0,0.0,7.480000000000001e-16,6.432583098640899e-14,4.871661821462476e-12,724.6480735872897,9.696691927873967e-12,2.0526015747673782e-13,0.0,0.0012289855,4.5781374e-07,32463.79,0.27757487,-249.70885,0.0,0.0,0.0,-7.163719841421926e-13,5.588034e-12,2.4622732e-16,0.0,0.0,0.0,7.480000000000001e-16,6.432583098640899e-14,4.871661821462476e-12,724.6480735872897,9.696691927873967e-12,2.0526015747673782e-13,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.8792253578541901,34610D,266.71988,19.593914,8.688758,186.13641703511928,69291.6614719488,0.2771312628406968,1.548217669992718,75.0448683188879,99.1899404466472,2486.346993532168,0.002032741755689,62994.42896063308,0.5794473107276802,0.6253739026573991,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5685397840488108,49.59539142546144,19.70399751952368,123.20742287469768,1159677314728331.5,19.5827910843159,763.025974015894,1483.49853290996,0.203274175569,0.0211857212658709,0.774108834996359,49.5949702233236,36.5391777453151,36.46505370801937,0.2032741755688999,0.8571620787004106,1094388241717873.2,0.024514957529181307,4.1013844962831733e-05,3.16,35.8,2023-11-05 15:02:00,0.002032741755689016,0.5794473224224206,0.0,629.9442896063307,2,0.002032741755689016,19.593914,8.688758,0.5794473224224206,0.6407169,2.289622e-07,0.822790379684956,0.0,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.04157850570767,241.11379347167457,0.5442732538190408,inf,0.0,233.31623457662272,0.0,0.0,0.0,0 days,0.001982296,2.840597e-07,38762.8,0.5694768,-249.18076,0.0,0.0,1.0000000000000002,-6.930377414220246e-13,4.9122525e-12,2.3283377e-16,0.0,0.0,0.0,7.48e-16,5.5830627650770634e-14,4.219214915143793e-12,725.4773447947114,9.608289126072939e-12,2.1956946853250329e-13,0.0,0.001982296,2.840597e-07,38762.8,0.5694768,-249.18076,0.0,0.0,0.0,-6.930377414220246e-13,4.9122525e-12,2.3283377e-16,0.0,0.0,0.0,7.48e-16,5.5830627650770634e-14,4.219214915143793e-12,725.4773447947114,9.608289126072939e-12,2.1956946853250329e-13,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.8792083441305645,34610D,262.63748,23.207321,5.2441816,198.9561845145953,69216.61660362991,0.2868480470403698,1.357371208307295,65.49539028125604,84.2121054325093,1297.4325226671097,0.0023721587870954,57124.037489563314,0.8773920422552043,0.545794919010467,0.6481278854684512,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6124015714415454,37.70388169449777,17.870655696907875,97.89637772282153,1082825010332788.8,17.5253394776234,746.3444227705885,1445.33645534164,0.2069667162455,0.0204028047963867,0.6786856041536475,42.10605271625465,33.13364833091585,33.05523606223132,0.2372158787095399,0.7785116950477757,977543855776157.4,0.021670522097828653,3.426857568346394e-05,3.16,35.8,2023-11-05 15:03:00,0.0023721587870954575,0.8773927552273677,0.0,571.2403748956332,3,0.0023721587870954575,23.207321,5.2441816,0.8773927552273677,0.63825244,1.9132538e-07,0.7577128310179633,0.0,10425.443968691361,-0.4806838213428572,-0.8768939866935046,3.7159686619738497,240.14629408468477,0.7918640227407997,inf,0.0,234.4912984592199,0.0,0.0,0.0,0 days,0.002332641,1.796706e-07,46219.88,0.8356012,-243.27415,0.0,0.0,0.9999999999999999,-6.653399086421294e-13,4.2209595e-12,2.247871e-16,0.0,0.0,0.0,7.479999999999999e-16,4.719584451934416e-14,3.555619801029716e-12,726.3338239550211,6.275301176393703e-12,1.9250347065910723e-13,0.0,0.002332641,1.796706e-07,46219.88,0.8356012,-243.27415,0.0,0.0,0.0,-6.653399086421294e-13,4.2209595e-12,2.247871e-16,0.0,0.0,0.0,7.479999999999999e-16,4.719584451934416e-14,3.555619801029716e-12,726.3338239550211,6.275301176393703e-12,1.9250347065910723e-13,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.8792179724344413,34610D,260.64902,24.484037,3.6593487,210.79242662178711,69151.12121334866,0.2907372835183804,1.166524746621872,62.66126839860296,69.2342704183714,1299.579847380258,0.0021065925692247,54249.21360051817,0.8846592609663693,0.5221772366550247,0.6406228637206428,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6513046689857755,34.61762229701984,17.55649483723536,91.76015377694084,1049652037248280.0,15.4678878709309,729.662871525283,1407.17437777332,0.210659256922,0.0196198883269026,0.583262373310936,34.6171352091857,29.7281189165166,29.665625530213248,0.21065925692247,0.706660136579808,837254419909318.2,0.01930259467759092,2.7839552781674973e-05,3.16,35.8,2023-11-05 15:04:00,0.0021065925692247823,0.8846601185449866,0.0,542.4921360051817,4,0.0021065925692247823,24.484037,3.6593487,0.8846601185449866,0.6362994,1.6238769e-08,0.725069771261694,0.0,11784.876773848331,-0.4816600386620713,-0.8763581500482848,3.5474987376693883,239.61586407603096,0.7829939017524015,inf,0.0,233.89337747231332,0.0,0.0,0.0,0 days,0.0020604243,1.680825e-07,50087.094,0.84013855,-238.68703,0.0,0.0,1.0,-6.510450354532314e-13,3.906428e-12,2.2389386e-16,0.0,0.0,0.0,7.48e-16,4.3291871464745085e-14,3.2553828926322173e-12,727.2380227292008,4.398078482122398e-12,1.6543747278571122e-13,0.0,0.0020604243,1.680825e-07,50087.094,0.84013855,-238.68703,0.0,0.0,0.0,-6.510450354532314e-13,3.906428e-12,2.2389386e-16,0.0,0.0,0.0,7.48e-16,4.3291871464745085e-14,3.2553828926322173e-12,727.2380227292008,4.398078482122398e-12,1.6543747278571122e-13,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.8793035768103766,34610D,258.3541,26.052368,3.7662323,217.10703658688405,69088.45994495005,0.2957534171015327,1.137832156754782,61.48579890886036,66.6984150358522,1937.8311910322925,0.0017152693517287,51492.67974234382,0.8431433820538481,0.5123816575738364,0.644197490838326,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6737882295364982,33.34970453567201,17.55166389094631,89.31719667553068,990994335615785.6,15.0637685690815,728.777894899665,1407.6000432562,0.171526935173,0.0196497335215108,0.568916078377391,33.3492075179261,28.9528648189855,28.903287895094856,0.17152693517287,0.7031050416946872,815505365305744.4,0.01921037890059998,2.7035683116307242e-05,3.16,35.8,2023-11-05 15:05:00,0.0017152693517287461,0.8431436684339894,0.0,514.9267974234381,5,0.0017152693517287461,26.052368,3.7662323,0.8431436684339894,0.6275451,6.4810997e-09,0.6943406383472033,0.0,11776.905178293267,-0.6955962148912547,-0.7184329515194577,3.390082991727462,239.099691808517,0.7295994353934484,inf,0.0,232.87337929005352,0.0,0.0,0.0,0 days,0.0016761479,1.0373623e-07,54016.082,0.79870117,-235.39363,0.0,0.0,1.0,-6.365149641516329e-13,3.5907022e-12,2.1893384e-16,0.0,0.0,0.0,7.48e-16,3.937136729129057e-14,2.954187189089433e-12,728.2625085378846,3.874390535299915e-12,1.613682667366886e-13,0.0,0.0016761479,1.0373623e-07,54016.082,0.79870117,-235.39363,0.0,0.0,0.0,-6.365149641516329e-13,3.5907022e-12,2.1893384e-16,0.0,0.0,0.0,7.48e-16,3.937136729129057e-14,2.954187189089433e-12,728.2625085378846,3.874390535299915e-12,1.613682667366886e-13,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.8794985112017256,34610D,254.55566,26.781696,1.9171643,212.664689683718,69026.97414604119,0.294810555867481,1.087715843023288,58.671518831654495,64.8850339152618,1504.4013814510283,0.0012765803718822,47596.28928252322,0.8274221222402123,0.4889293235971208,0.6271442307268349,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6649074606436314,32.44299033377991,17.066069208867532,81.69741507908337,874856685103017.0,14.3239506852625,724.57567080396,1407.35849181006,0.127658037188,0.0197471393184133,0.543857921511644,32.4425169576309,27.5410991304711,27.505985529235204,0.12765803718822,0.6865923927151568,791580645335018.1,0.018701344055773637,2.586801426032547e-05,3.16,35.8,2023-11-05 15:06:00,0.0012765803718822282,0.8274222060503744,0.0,475.96289282523225,6,0.0012765803718822282,26.781696,1.9171643,0.8274222060503744,0.57796633,2.58811e-11,0.6513775499114343,0.0,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.1281873553023942,238.19194432168732,0.6896901629534591,inf,0.0,231.67116552569135,0.0,0.0,0.0,0 days,0.0012450893,3.30407e-07,59860.47,0.7896693,-234.75127,0.0,0.0,0.9999999999999999,-6.148413542656084e-13,3.1407433e-12,2.3640637e-16,0.0,0.0,0.0,7.48e-16,3.3821132770443016e-14,2.5259020304873893e-12,729.7389848202912,3.0828757872405176e-12,1.5426073103023712e-13,0.0,0.0012450893,3.30407e-07,59860.47,0.7896693,-234.75127,0.0,0.0,0.0,-6.148413542656084e-13,3.1407433e-12,2.3640637e-16,0.0,0.0,0.0,7.48e-16,3.3821132770443016e-14,2.5259020304873893e-12,729.7389848202912,3.0828757872405176e-12,1.5426073103023712e-13,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.8797893391967951,34610D,251.54533,26.696058,-0.38950926,213.93654744359463,68968.30262720953,0.29039349203518194,0.895244770738908,48.00967417158062,52.2907809733086,765.1539395210477,0.0009855005201757,44739.09919617161,0.8017632030803838,0.4000806180965052,0.5229351086933864,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6728744795870409,26.14493701276108,14.738480929486196,58.12423812690934,860927153072368.0,12.2177364214188,697.684868008366,1349.29373231838,0.0985500520176,0.0186145061043655,0.447622385369454,26.1453904866543,24.0469654612258,24.023290495945712,0.09855005201757,0.5856109337094298,650928980413295.8,0.01574021216620954,1.900702544071644e-05,3.16,35.8,2023-11-05 15:07:00,0.0009855005201757996,0.8017642104664955,0.0,447.3909919617161,7,0.0009855005201757996,26.696058,-0.38950926,0.8017642104664955,0.5495666,8.7313573e-10,0.6196028765654102,0.0,12963.734149278178,-0.9351760437679651,-0.35418323952792735,2.9213673877975053,237.42626614087732,0.6487292217881384,inf,0.0,230.62846285770812,0.0,0.0,0.0,0 days,0.0009618716,5.673838e-07,64333.133,0.7731712,-234.91907,0.0,0.0,1.0,-5.983418568680424e-13,2.8161434e-12,2.5470768e-16,0.0,0.0,0.0,7.48e-16,2.983412734221641e-14,2.2178015121923023e-12,731.8003276270877,1.8751080599001396e-12,1.2696432958200854e-13,0.0,0.0009618716,5.673838e-07,64333.133,0.7731712,-234.91907,0.0,0.0,0.0,-5.983418568680424e-13,2.8161434e-12,2.5470768e-16,0.0,0.0,0.0,7.48e-16,2.983412734221641e-14,2.2178015121923023e-12,731.8003276270877,1.8751080599001396e-12,1.2696432958200854e-13,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.8801122389257483,34610D,250.19347,27.472477,-1.6974546,215.25703470112268,68920.29295303795,0.30258178205993724,1.395733225641534,64.05048211528579,84.4246519513752,2654.1552180761573,0.0008079654282191,43340.512388800154,0.7267391229478575,0.5337540176273816,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6788542915282544,42.2124751533595,18.521178059276604,95.94562134758802,725571388831472.5,16.903270968727,765.081847760173,1523.81024873387,0.0807965428219,0.0224332068236421,0.697866612820767,42.2123259756876,31.1086425720149,31.083528155877875,0.08079654282191,0.8673166885438206,990632332981231.4,0.02425933505595372,3.84727037829093e-05,3.16,35.8,2023-11-05 15:08:00,0.0008079654282191887,0.7267390451316676,0.0,433.4051238880015,8,0.0008079654282191887,27.472477,-1.6974546,0.7267390451316676,0.5337391,9.780504e-09,0.6034767179127224,0.0,12877.115418230198,-0.9398759916806336,-0.3415159150937853,2.8790607666847574,237.26375536516537,0.5802185439297248,inf,0.0,229.9875322033875,0.0,0.0,0.0,0 days,0.00079322036,4.5827835e-07,66727.73,0.6858881,-234.37718,0.0,0.0,1.0,-5.896214509887099e-13,2.6921516e-12,2.4688027e-16,0.0,0.0,0.0,7.480000000000001e-16,2.8327772399819125e-14,2.1025301633417314e-12,733.9805306134251,4.271444769209323e-12,1.979440026470629e-13,0.0,0.00079322036,4.5827835e-07,66727.73,0.6858881,-234.37718,0.0,0.0,0.0,-5.896214509887099e-13,2.6921516e-12,2.4688027e-16,0.0,0.0,0.0,7.480000000000001e-16,2.8327772399819125e-14,2.1025301633417314e-12,733.9805306134251,4.271444769209323e-12,1.979440026470629e-13,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.8804126765129959,34610D,245.0768,30.706104,-3.970817,218.57602747118705,68856.24247092266,0.30495708623136336,1.410498563381072,61.66587725517695,84.6818403582154,2421.178161403258,0.0004237460572303,38763.39764052093,0.5696118227493635,0.5138823104598079,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6964799832291532,42.34096395003109,18.23580363261753,90.1399708341628,619431995985362.2,16.6521941917828,772.73414950323,1555.37392797361,0.042374605723,0.0232655927627681,0.705249281690536,42.3409201791077,30.3129728471456,30.30013328513247,0.04237460572303,0.9055864563150644,892358869596171.5,0.025383973159961302,3.9665916215714714e-05,3.16,35.8,2023-11-05 15:09:00,0.00042374605723033957,0.5696114463607509,0.0,387.6339764052093,9,0.00042374605723033957,30.706104,-3.970817,0.5696114463607509,0.5410425,8.442445e-08,0.5510133029488793,0.0,11709.442181463151,-0.9150288307110056,-0.4033884467453792,2.582952631494223,236.06325201565207,0.4323167535791412,inf,0.0,227.99370663929363,0.0,0.0,0.0,0 days,0.00040385898,2.7877587e-07,74705.59,0.51341814,-235.9365,0.0,0.0,1.0,-5.597826126745333e-13,2.2674215e-12,2.3404865e-16,0.0,0.0,0.0,7.48e-16,2.3181355500226817e-14,1.7076389887722718e-12,736.1503359180955,3.6684242905278485e-12,2.0003803465755435e-13,0.0,0.00040385898,2.7877587e-07,74705.59,0.51341814,-235.9365,0.0,0.0,0.0,-5.597826126745333e-13,2.2674215e-12,2.3404865e-16,0.0,0.0,0.0,7.48e-16,2.3181355500226817e-14,1.7076389887722718e-12,736.1503359180955,3.6684242905278485e-12,2.0003803465755435e-13,0.0
