Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,0.4564304745373953,34610D,278.93488,-0.84630114,-7.6942167,113.35983345469135,67777.29306530915,0.309030207005226,0.933006014596138,65.31810514968682,109.447946056215,1844.732459580622,0.0033015611457981,93954.21408487008,0.511906776307824,0.5443175429140568,0.6635597620167347,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,26.032248812120645,3.818890260602248,0.3385828974147196,54.723962507806334,16.340511132709505,19.693477212191706,1288263079913055.0,31.2309490548101,815.958069925297,1264.69526156103,0.33015611458,0.0224279974461462,0.466503007298069,54.7239730281075,20.8000294461523,20.73158285769843,18.75079619216148,0.736687284710765,1007088516272288.4,,,0.0009667436749689,1.56733978753603e-05,3.16,35.8,2023-02-06 18:01:00,0.0033015611457981,0.5119065135397813,0.0,939.5421408487008,0,0.0033015611457981,-0.84630114,-7.6942167,0.5119065135397813,0.0,0.0,1.1734264894532225,639.0149844130934,6873.929756898064,0.6070791771393887,0.7946413484609033,6.313057286989982,246.40866581727573,0.5412181354611919,inf,0.0,238.18240771690952,0.0,0.0,0.0,0 days,0.0032331448,-8.139854e-08,7501.419,0.52578133,-255.67752,0.0,0.0,1.0,-8.342940388317876e-13,8.016703e-12,2.283467e-16,0.0,0.0,0.0,7.479999999999999e-16,9.434765534064923e-14,7.182408357905343e-12,797.1391213511553,6.873929756898064,3.887023144598773e-13,0.0032331448,-8.139854e-08,7501.419,0.52578133,-255.67752,0.0,0.0,0.0,-8.342940388317876e-13,8.016703e-12,2.283467e-16,0.0,0.0,0.0,7.479999999999999e-16,9.434765534064923e-14,7.182408357905343e-12,797.1391213511553,6.873929756898064,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,0.4583866318870071,34610D,276.31808,-0.24216081,-9.75984,132.16334562398248,67711.97496015947,0.3243615567218714,1.408173143267968,94.39600564284028,148.715367301348,3428.7964557522746,0.0020062806327987,87673.12586169648,0.3575658068040136,0.7866333803570024,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,23.646638095588965,3.499553922296364,0.3966099227754231,74.35719249398186,22.23463674274381,36.28235539,1450000000000000.0,40.6034124349141,875.901108961099,1478.79101342365,0.20062806328,0.0268991288295402,0.704086571633984,74.357683650674,26.1750696870438,26.12266029960752,13.597249548837157,1.0,1166513424039962.0,32.79471451783893,1881085504657222.0,0.0022338112764728,2.9203060201828014e-05,3.16,35.8,2023-02-06 18:02:00,0.0020062806327987,0.3575662017123788,0.0,876.7312586169647,1,0.0020062806327987,-0.24216081,-9.75984,0.3575662017123788,0.0,0.0,1.105349546129098,641.7535036723979,8343.905703079294,0.5494398083303564,0.8355333009652584,6.01797752756004,245.82749641010548,0.368643679526765,inf,0.0,236.6055877711377,0.0,0.0,0.0,0 days,0.0019907174,5.049137e-07,13029.759,0.36338416,-256.0862,0.0,0.0,1.0,-8.119913037713054e-13,7.3249965e-12,2.4985794e-16,0.0,0.0,0.0,7.48e-16,8.566692668862662e-14,6.513005289016066e-12,796.4204392621704,8.343905703079294,1.2292358489986493e-12,0.0019907174,5.049137e-07,13029.759,0.36338416,-256.0862,0.0,0.0,0.0,-8.119913037713054e-13,7.3249965e-12,2.4985794e-16,0.0,0.0,0.0,7.48e-16,8.566692668862662e-14,6.513005289016066e-12,796.4204392621704,8.343905703079294,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,0.4604071430436214,34610D,274.09158,-3.1174858,-16.547848,156.94825841916472,67617.57895451662,0.3554455918193531,1.266938981400686,84.37172127055953,123.4678169046764,3089.56358416291,0.0005174561056362,77005.1164429154,0.0970312363275501,0.7030976772546628,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.69847961067892,2.944578843055541,0.4728962484819189,61.734431110577454,21.695802339822823,36.28235538999999,1450000000000000.0,36.5800550544766,875.34503334277,1489.1097313772,0.0517456105636,0.0266582109284091,0.633469490700343,61.7339084523382,23.7626408014226,23.75035103726736,12.449789068679742,0.9986115805828834,998587926165708.4,30.51194254820836,1774621282122909.5,0.002603603913311,2.49115334289654e-05,3.16,35.8,2023-02-06 18:03:00,0.0005174561056362,0.0970313781417126,0.0,770.051164429154,2,0.0005174561056362,-3.1174858,-16.547848,0.0970313781417126,0.0,0.0,0.9787377430742716,644.5821186397894,8800.317831566796,0.5458182071071531,0.8379036250013081,5.533517833734794,244.8160497863382,0.0979100216425925,inf,0.0,234.42389168651783,0.0,0.0,0.0,0 days,0.0005083129,8.592167e-07,23284.717,0.09250943,-256.28827,0.0,0.0,1.0000000000000002,-7.70850767904599e-13,6.482212e-12,2.7716877e-16,0.0,0.0,0.0,7.48e-16,7.527286183870112e-14,5.711361004706051e-12,795.6346324450736,8.800317831566796,1.13037222272282e-12,0.0005083129,8.592167e-07,23284.717,0.09250943,-256.28827,0.0,0.0,0.0,-7.70850767904599e-13,6.482212e-12,2.7716877e-16,0.0,0.0,0.0,7.48e-16,7.527286183870112e-14,5.711361004706051e-12,795.6346324450736,8.800317831566796,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,0.4624152180632624,34610D,269.3562,-4.301133,-18.407696,176.47577775691556,67533.20723324607,0.3871373788695496,0.945886154296882,71.68416909757418,89.2894829168912,2266.290982551343,0.0007557903761879,68406.5121293734,0.1867131739839812,0.5973680758131182,0.9066783994248724,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.66199624704477,3.083683299140368,0.5363877036154218,44.64433138887436,18.647066926022426,32.248659257271726,1510600475110588.2,29.936546766465,846.117091902762,1356.34067627616,0.0755790376188,0.0239329296243408,0.472943077148441,44.6447414584456,19.7611861385928,19.74626210372912,15.692120958016009,0.8612938825006268,927395851720480.0,28.5719935970815,1682889094262586.8,0.001456208349062,1.579195208559512e-05,3.16,35.8,2023-02-06 18:04:00,0.0007557903761879,0.1867132912834451,0.0,684.065121293734,3,0.0007557903761879,-4.301133,-18.407696,0.1867132912834451,0.0,0.0,0.8847344122157047,647.3933213334576,9892.240424891224,0.5446328920346316,0.8386745572115523,5.170884763101483,244.00615732393092,0.1799443817448966,inf,0.0,234.0375521653987,0.0,0.0,0.0,0 days,0.0007372965,3.9230503e-07,32528.896,0.18188557,-255.93953,0.0,0.0,1.0000000000000002,-7.337846762882653e-13,5.468697e-12,2.4117768000000003e-16,0.0,0.0,0.0,7.48e-16,6.254303699838061e-14,4.734912255654722e-12,794.8081827500054,9.892240424891224,3.913141666517474e-13,0.0007372965,3.9230503e-07,32528.896,0.18188557,-255.93953,0.0,0.0,0.0,-7.337846762882653e-13,5.468697e-12,2.4117768000000003e-16,0.0,0.0,0.0,7.48e-16,6.254303699838061e-14,4.734912255654722e-12,794.8081827500054,9.892240424891224,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,0.4644140089952354,34610D,264.81982,-2.6963704,-18.38518,184.46802494095192,67461.52306414848,0.3942242364466656,1.059807345184698,76.70864751967125,97.4609379673666,2768.49149706912,0.0008179309678583,62621.53768428498,0.2734567120982277,0.6392387293305937,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.640458520472293,2.930004238824013,0.5654615483663911,48.73053387804283,20.547548903662577,36.28235538999999,1450000000000000.0,31.8073510821883,863.75555460376,1427.64033001212,0.0817930967858,0.025549156228414,0.529903672592349,48.7304689836833,20.740554711667,20.723604233998373,14.22028081224392,0.9434940306158236,892439431863548.4,26.568170390824225,1617994218821234.8,0.0018768654413237,1.9272193374873143e-05,3.16,35.8,2023-02-06 18:05:00,0.0008179309678583,0.2734569903236075,0.0,626.2153768428498,4,0.0008179309678583,-2.6963704,-18.38518,0.2734569903236075,0.0,0.0,0.8237884343760422,650.1915247157664,11075.049151884848,0.2702733522962196,0.9627836283602684,4.7892294253902215,243.09744427813973,0.252131912267221,inf,0.0,233.53737939978825,0.0,0.0,0.0,0 days,0.0007989115,3.1907277e-07,39309.875,0.26535344,-255.42809,0.0,0.0,1.0,-7.065557868018284e-13,4.694394e-12,2.355327e-16,0.0,0.0,0.0,7.480000000000001e-16,5.282543455835487e-14,3.98783860476702e-12,793.8767290802992,11.075049151884846,4.75936361962835e-13,0.0007989115,3.1907277e-07,39309.875,0.26535344,-255.42809,0.0,0.0,0.0,-7.065557868018284e-13,4.694394e-12,2.355327e-16,0.0,0.0,0.0,7.480000000000001e-16,5.282543455835487e-14,3.98783860476702e-12,793.8767290802992,11.075049151884846,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,0.4668491457680469,34610D,259.1098,-0.6915293,-19.842598,193.00233746467345,67384.81441662881,0.4065859551700287,1.004236907946882,74.08389854421013,91.0347955511074,2491.290765648141,0.0007965059772664,56095.64736871224,0.3979143904748928,0.6173658212017511,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.153199735550327,2.857724322259405,0.5981056154797223,45.51780329908125,20.14566381862512,36.28235539,1450000000000000.0,30.227219422029,860.092605505169,1418.0847136891,0.0796505977266,0.0254862549673898,0.502118453973441,45.5173977755537,19.7015393048493,19.68585940016944,14.596285427673704,0.9256944739088092,882497926742148.6,24.396175274644143,1496749925116485.2,0.0017385032644538,1.8147964927311014e-05,3.16,35.8,2023-02-06 18:06:00,0.0007965059772664,0.3979148007169816,0.0,560.9564736871223,5,0.0007965059772664,-0.6915293,-19.842598,0.3979148007169816,0.0,0.0,0.7542021637632789,653.600621976692,11555.26906799532,0.2328721522021101,0.9725073576733276,4.379425385582891,242.04725085019425,0.3468979883223086,inf,0.0,233.0399722818171,0.0,0.0,0.0,0 days,0.0007794093,4.273444e-07,47566.258,0.3874237,-255.22711,0.0,0.0,1.0,-6.735854470478265e-13,3.8465403e-12,2.4387863000000003e-16,0.0,0.0,0.0,7.48e-16,4.2240288889762933e-14,3.172954635329388e-12,793.3602607052527,11.55526906799532,3.3237381535015345e-13,0.0007794093,4.273444e-07,47566.258,0.3874237,-255.22711,0.0,0.0,0.0,-6.735854470478265e-13,3.8465403e-12,2.4387863000000003e-16,0.0,0.0,0.0,7.48e-16,4.2240288889762933e-14,3.172954635329388e-12,793.3602607052527,11.55526906799532,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,0.4693377455604804,34610D,254.32602,1.489522,-20.95941,202.03376539734583,67310.7305180846,0.4157814056920835,1.00206084601248,71.28089987300855,88.7394304522124,2537.630527711988,0.0005129691336606,50703.89705154055,0.3620049666186911,0.5940074989417379,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.020967281253498,2.693900892214033,0.6319544589952204,44.37057678375044,19.837730162174743,36.28235539,1450000000000000.0,29.5877515363135,863.603209545457,1441.818484897,0.0512969133661,0.0260793364835511,0.50103042300624,44.3697152261062,19.2117780037177,19.201928007343163,14.080621943560097,0.9427500475233362,854491029095864.2,22.666291754357804,1398851868994826.5,0.0018788072401547,1.8415472224810947e-05,3.16,35.8,2023-02-06 18:07:00,0.0005129691336606,0.3620047883473638,0.0,507.0389705154056,6,0.0005129691336606,1.489522,-20.95941,0.3620047883473638,0.0,0.0,0.6945331731911059,657.0845671632975,11894.554073287172,0.2292633503819623,0.9733644313265396,4.01981067835699,241.05130748816467,0.3010627990622415,inf,0.0,231.90496535535695,0.0,0.0,0.0,0 days,0.0004957359,2.3958674e-07,54992.094,0.34073365,-255.11276,0.0,0.0,1.0,-6.4395767314853e-13,3.2282007e-12,2.2940564e-16,0.0,0.0,0.0,7.48e-16,3.4572565670240065e-14,2.5842430794891884e-12,792.8958805936724,11.894554073287171,2.919180373557999e-13,0.0004957359,2.3958674e-07,54992.094,0.34073365,-255.11276,0.0,0.0,0.0,-6.4395767314853e-13,3.2282007e-12,2.2940564e-16,0.0,0.0,0.0,7.48e-16,3.4572565670240065e-14,2.5842430794891884e-12,792.8958805936724,11.894554073287171,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,0.4718213333104555,34610D,248.34833,2.6338634,-22.079641,209.89700161189697,67239.4496182116,0.4269717026067522,0.928103273068986,69.64824345903844,81.2401284911312,2274.074456988575,0.0003158707557959,45643.61268941082,0.3591881906359698,0.5804020288253203,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.17384818121013,2.570652510776595,0.6644049039534898,40.620802814499925,19.62794363842251,36.28235539,1450000000000000.0,27.6878611955038,854.017721043322,1423.01491460837,0.0315870755796,0.0256816255688445,0.464051636534493,40.6200642455656,18.0694027833446,18.063696989723987,14.262630212756765,0.8966841895770592,882781948652285.2,20.92389116925943,1300492757870021.5,0.0017418618445041,1.6715615115141753e-05,3.16,35.8,2023-02-06 18:08:00,0.0003158707557959,0.3591882133081279,0.0,456.4361268941082,7,0.0003158707557959,2.6338634,-22.079641,0.3591882133081279,7.662208e-05,0.0,0.6402671443267453,660.5614936938007,12650.034778877194,0.2264116328710657,0.9740317102131004,3.68866972034904,240.06180731486648,0.2815846340021298,inf,0.0,230.91070943466804,0.0,0.0,0.0,0 days,0.0003070415,7.256284e-08,62566.68,0.34397766,-255.2503,0.0,0.0,0.9999999999999998,-6.137621454941134e-13,2.6267163e-12,2.1653088000000003e-16,0.0,0.0,0.0,7.48e-16,2.713293475383744e-14,2.012954143722744e-12,792.4253205186301,12.650034778877194,1.9525184313228438e-13,0.0003070415,7.256284e-08,62566.68,0.34397766,-255.2503,0.0,0.0,0.0,-6.137621454941134e-13,2.6267163e-12,2.1653088000000003e-16,0.0,0.0,0.0,7.48e-16,2.713293475383744e-14,2.012954143722744e-12,792.4253205186301,12.650034778877194,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,0.4743210651757975,34610D,242.11467,3.3075268,-23.76972,216.28612284979985,67169.80137475255,0.4363147182925568,0.874280040593566,69.10463430607298,75.8932603540822,1986.049020924972,0.000272367925011,41442.16772350145,0.5321529191967642,0.5758719525506082,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.55838937970719,2.4792484327992024,0.6933863726169085,37.94684942799666,19.501223187233148,36.28235539,1450000000000000.0,26.267272886076,844.565114540975,1407.20609823941,0.0272367925011,0.0253867271084078,0.437140020296783,37.9466301770411,17.2192350132446,17.214546322982603,14.429291812035572,0.8547492396936894,920758533958463.2,19.418692976996432,1215344709565160.5,0.0016319259513744,1.536277362662849e-05,3.16,35.8,2023-02-06 18:09:00,0.000272367925011,0.5321536426524855,0.0,414.42167723501456,8,0.000272367925011,3.3075268,-23.76972,0.5321536426524855,0.00025323674,0.0,0.5962986254292929,664.06102070841,12759.689666409362,0.2255969394897871,0.9742207249349816,3.4045154151140924,239.14788965074067,0.3922125721690243,inf,0.0,230.619213231186,0.0,0.0,0.0,0 days,0.00026645098,5.1641436e-08,69383.11,0.5522046,-255.42133,0.0,0.0,1.0,-5.866021117221019e-13,2.151653e-12,2.149182e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1308580956064423e-14,1.5650509817839017e-12,791.9309234416622,12.75968966640936,1.3397715527762872e-13,0.00026645098,5.1641436e-08,69383.11,0.5522046,-255.42133,0.0,0.0,0.0,-5.866021117221019e-13,2.151653e-12,2.149182e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1308580956064423e-14,1.5650509817839017e-12,791.9309234416622,12.75968966640936,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,0.4767969313976441,34610D,236.71478,3.4941237,-25.242666,223.00136859344937,67100.69674044648,0.4432555518809611,0.840520848305366,68.48088013669397,71.8913409787432,1851.2250154022329,0.0002353519240516,38012.54249929331,0.7530632901163251,0.5706740011391164,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.541009344180088,2.327493795176156,0.7230228822637772,35.94548634269695,19.38194403623837,36.28235539,1450000000000000.0,25.2179452535227,837.791154767625,1406.39474667689,0.0235351924052,0.0253038256428609,0.420260424152683,35.9456704893716,16.6085725567451,16.60466461697926,14.040643329573763,0.8261892654066452,906851711897392.6,18.264411752520346,1148870946323933.2,0.0016630718533263,1.4761036743051836e-05,3.16,35.8,2023-02-06 18:10:00,0.0002353519240516,0.7530642800436972,0.0,380.1254249929332,9,0.0002353519240516,3.4941237,-25.242666,0.7530642800436972,0.0016745272,2.6481277e-09,0.5594277330208532,667.5271335693199,13320.675217992795,0.2239060627738361,0.9746107300112796,3.161598352953852,238.3114104428063,0.5261394496827886,0.9869042926695606,0.0,230.60973558168027,0.0,0.0,0.0,0 days,0.00021789338,7.258812e-08,75322.51,0.7055158,-255.43387,0.0385377540329348,0.0385377540329348,1.0,-5.629495790234991e-13,1.8325842e-12,2.1653283000000002e-16,2.8882759517871553e-14,1.3950818585325358e-14,1.3950818585325358e-14,7.479999999999999e-16,1.970191304869956e-14,1.2696345570331705e-12,791.4338778089251,13.320675217992797,1.0648525825748577e-13,0.00021789338,7.258812e-08,75322.51,0.7055158,-255.43387,0.0,0.0385377540329348,0.0,-5.629495790234991e-13,1.8325842e-12,2.1653283000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7469782075047504e-14,1.2696345570331705e-12,791.4338778089251,13.320675217992797,0.0
