,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,0.4564304745373953,34610D,278.93488,-0.84630114,-7.6942167,113.35983345469135,67777.29306530915,0.3090561328704727,0.910292728800788,65.31810514968682,109.4479617021332,1844.732459580622,0.0033015611457981,93954.21408487008,0.511906776307824,0.5443175429140568,0.6635597620167347,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,26.038217070608027,3.819765794805025,0.3385828974147196,54.723962507806334,16.340511132709505,19.693477212191706,1288263079913055.0,31.2291954003886,815.896838489778,1265.32811081278,0.33015611458,0.0218777136846381,0.455146364400394,54.7239808510666,20.8041101077204,20.73565009104694,18.751405402801023,0.7364474394642259,635342674038708.1,,,0.000966543517358879,7.83669345034595e-06,2.8440000000000003,35.8,2023-02-06 18:01:00,0.003301561145798196,0.5119065135397813,0.0,939.5421408487008,0,0.003301561145798196,-0.84630114,-7.6942167,0.5119065135397813,0.0,0.0,1.1734264894532225,639.0149844130934,6873.929756898064,0.6070791771393887,0.7946413484609033,6.845408834626879,247.3986712945584,0.5412181354611919,inf,0.0,239.09531167188572,0.0,0.0,0.0,0 days,0.0032331448,-8.139854e-08,7501.419,0.52578133,-255.67752,0.0,0.0,0.9999999999999999,-8.342940388317876e-13,8.016703e-12,2.283467e-16,0.0,0.0,0.0,7.479999999999999e-16,9.434765534064922e-14,7.182408357905343e-12,797.1391213511553,3.791611482960104e-13,1.161885987294397e-13,7.745906581962647e-15,0.0,0.0032331448,-8.139854e-08,7501.419,0.52578133,-255.67752,0.0,0.0,0.0,-8.342940388317876e-13,8.016703e-12,2.283467e-16,0.0,0.0,0.0,7.479999999999999e-16,9.434765534064922e-14,7.182408357905343e-12,797.1391213511553,3.791611482960104e-13,1.161885987294397e-13,7.745906581962647e-15,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,0.4583866318870071,34610D,276.31808,-0.24216081,-9.75984,132.16334562398248,67711.97496015947,0.32444820364246224,1.373621738183228,94.39600564284028,148.7133450361538,3428.7964557522746,0.0020062806327987,87673.12586169648,0.3575658068040136,0.7866333803570024,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.652103585646767,3.5003627804981825,0.3966099227754231,74.35719249398186,22.23463674274381,36.28235539,1450000000000000.0,40.5991309123626,875.845403736029,1479.84943712831,0.20062806328,0.026234521858195,0.686810869091614,74.3566725180769,26.1796602508717,26.12724167191688,13.597996313831102,1.0,1014503703195044.0,21.68592022871134,1502855536442486.8,0.002233065089581736,2.1659155173750457e-05,2.8440000000000003,35.8,2023-02-06 18:02:00,0.0020062806327987366,0.3575662017123788,0.0,876.7312586169647,1,0.0020062806327987366,-0.24216081,-9.75984,0.3575662017123788,0.0,0.0,1.1053495461290979,641.7535036723979,8343.905703079294,0.5494398083303564,0.8355333009652584,6.5260384220771055,246.81333025609794,0.368643679526765,inf,0.0,237.50563299582439,0.0,0.0,0.0,0 days,0.0019907174,5.049137e-07,13029.759,0.36338416,-256.0862,0.0,0.0,1.0,-8.119913037713054e-13,7.3249965e-12,2.4985794e-16,0.0,0.0,0.0,7.48e-16,8.566692668862661e-14,6.513005289016066e-12,796.4204392621704,1.1986743675050781e-12,1.753273204258824e-13,1.1688488028392157e-14,0.0,0.0019907174,5.049137e-07,13029.759,0.36338416,-256.0862,0.0,0.0,0.0,-8.119913037713054e-13,7.3249965e-12,2.4985794e-16,0.0,0.0,0.0,7.48e-16,8.566692668862661e-14,6.513005289016066e-12,796.4204392621704,1.1986743675050781e-12,1.753273204258824e-13,1.1688488028392157e-14,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,0.4604071430436214,34610D,274.09158,-3.1174858,-16.547848,156.94825841916472,67617.57895451662,0.3554775106994523,1.2360917781674,84.37172127055953,123.4681055145004,3089.56358416291,0.0005174561056362,77005.1164429154,0.0970312363275501,0.7030976772546628,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.70265938231973,2.945203645953306,0.4728962484819189,61.734431110577454,21.695802339822823,36.28235538999999,1450000000000000.0,36.5767985022126,875.30141730005,1490.22713749621,0.0517456105636,0.0260045226483027,0.6180458890837,61.7340527572502,23.7668615356813,23.75456958861092,12.450217554948498,0.9984021820331554,867442509348467.5,20.041476191820944,1410040214793944.2,0.0026029587836808713,1.8439072044495563e-05,2.8440000000000003,35.8,2023-02-06 18:03:00,0.0005174561056362448,0.09703137814171268,0.0,770.051164429154,2,0.0005174561056362448,-3.1174858,-16.547848,0.09703137814171268,0.0,0.0,0.9787377430742716,644.5821186397894,8800.317831566796,0.5458182071071531,0.8379036250013081,6.000206351899172,245.7916933421947,0.09791002164259256,inf,0.0,235.3040385402057,0.0,0.0,0.0,0 days,0.0005083129,8.592167e-07,23284.717,0.09250943,-256.28827,0.0,0.0,1.0000000000000002,-7.70850767904599e-13,6.482212e-12,2.7716877e-16,0.0,0.0,0.0,7.48e-16,7.527286183870112e-14,5.711361004706051e-12,795.6346324450736,1.1025768545832015e-12,1.577731723678109e-13,1.0518211491187391e-14,0.0,0.0005083129,8.592167e-07,23284.717,0.09250943,-256.28827,0.0,0.0,0.0,-7.70850767904599e-13,6.482212e-12,2.7716877e-16,0.0,0.0,0.0,7.48e-16,7.527286183870112e-14,5.711361004706051e-12,795.6346324450736,1.1025768545832015e-12,1.577731723678109e-13,1.0518211491187391e-14,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,0.4624152180632624,34610D,269.3562,-4.301133,-18.407696,176.47577775691556,67533.20723324607,0.38718069493142593,0.92282427551242,71.68416909757418,89.2886050614136,2266.290982551343,0.0007557903761879,68406.5121293734,0.1867131739839812,0.5973680758131182,0.9066783994248724,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.667199535392097,3.0844598597972093,0.5363877036154218,44.64433138887436,18.647066926022426,32.248659257271726,1510600475110588.2,29.9330152555383,846.038971794784,1357.1247213702,0.0755790376188,0.0233462516023263,0.46141213775621,44.6443025307068,19.7638638362928,19.74893777917936,15.693937322432728,0.8609648067147426,690281035029334.0,18.653344823216585,1330522180667908.2,0.0014555472357566921,9.697919329934354e-06,2.8440000000000003,35.8,2023-02-06 18:04:00,0.0007557903761879372,0.18671329128344513,0.0,684.065121293734,3,0.0007557903761879372,-4.301133,-18.407696,0.18671329128344513,0.0,0.0,0.8847344122157047,647.3933213334576,9892.240424891224,0.5446328920346316,0.8386745572115523,5.607107994755553,244.97463255369007,0.17994438174489663,inf,0.0,234.91442593286436,0.0,0.0,0.0,0 days,0.0007372965,3.9230503e-07,32528.896,0.18188557,-255.93953,0.0,0.0,1.0000000000000002,-7.337846762882653e-13,5.468697e-12,2.4117768e-16,0.0,0.0,0.0,7.48e-16,6.25430369983806e-14,4.734912255654722e-12,794.8081827500054,3.8160011768505124e-13,1.1778810931133265e-13,7.852540620755509e-15,0.0,0.0007372965,3.9230503e-07,32528.896,0.18188557,-255.93953,0.0,0.0,0.0,-7.337846762882653e-13,5.468697e-12,2.4117768e-16,0.0,0.0,0.0,7.48e-16,6.25430369983806e-14,4.734912255654722e-12,794.8081827500054,3.8160011768505124e-13,1.1778810931133265e-13,7.852540620755509e-15,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,0.4644140089952354,34610D,264.81982,-2.6963704,-18.38518,184.46802494095192,67461.52306414848,0.3942485373084143,1.034030083012234,76.70864751967125,97.4609418452842,2768.49149706912,0.0008179309678583,62621.53768428498,0.2734567120982277,0.6392387293305937,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.64496088904981,2.930675911483952,0.5654615483663911,48.73053387804283,20.547548903662577,36.28235538999999,1450000000000000.0,31.8048090394449,863.708446888236,1428.62534842415,0.0817930967858,0.0249233590311146,0.517015041506117,48.7304709226421,20.7441958710569,20.72724241760524,14.221039661464902,0.9432639782316774,730809409727113.2,17.009492955480106,1259008694267784.8,0.001876220699118207,1.3292977912811788e-05,2.8440000000000003,35.8,2023-02-06 18:05:00,0.0008179309678583292,0.27345699032360754,0.0,626.2153768428498,4,0.0008179309678583292,-2.6963704,-18.38518,0.27345699032360754,0.0,0.0,0.8237884343760422,650.1915247157664,11075.049151884847,0.2702733522962196,0.9627836283602684,5.193096939342035,244.05719164984512,0.25213191226722104,inf,0.0,234.4094369136163,0.0,0.0,0.0,0 days,0.0007989115,3.1907277e-07,39309.875,0.26535344,-255.42809,0.0,0.0,0.9999999999999999,-7.065557868018284e-13,4.694394e-12,2.355327e-16,0.0,0.0,0.0,7.480000000000001e-16,5.282543455835486e-14,3.98783860476702e-12,793.8767290802992,4.642008383675871e-13,1.3198227623717534e-13,8.798818415811687e-15,0.0,0.0007989115,3.1907277e-07,39309.875,0.26535344,-255.42809,0.0,0.0,0.0,-7.065557868018284e-13,4.694394e-12,2.355327e-16,0.0,0.0,0.0,7.480000000000001e-16,5.282543455835486e-14,3.98783860476702e-12,793.8767290802992,4.642008383675871e-13,1.3198227623717534e-13,8.798818415811687e-15,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,0.4668491457680469,34610D,259.1098,-0.6915293,-19.842598,193.00233746467345,67384.81441662881,0.40660739651291683,0.979820165704598,74.08389854421013,91.0348155220526,2491.290765648141,0.0007965059772664,56095.647368712234,0.3979143904748928,0.6173658212017511,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.15762193062765,2.858384129216192,0.5981056154797223,45.51780329908125,20.14566381862512,36.28235539,1450000000000000.0,30.2248457885365,860.047579280693,1419.05998703893,0.0796505977266,0.0248623061361151,0.489910082852299,45.5174077610263,19.7049332499633,19.68925064413735,14.59713620892892,0.9254772340150648,708335115639707.6,15.19066591944542,1138691073115740.8,0.0017380142433060203,1.2220128708445774e-05,2.8440000000000003,35.8,2023-02-06 18:06:00,0.0007965059772664108,0.3979148007169816,0.0,560.9564736871223,5,0.0007965059772664108,-0.6915293,-19.842598,0.3979148007169816,0.0,0.0,0.7542021637632789,653.600621976692,11555.269067995321,0.2328721522021101,0.9725073576733275,4.748715911462695,242.99724719778737,0.34689798832230867,inf,0.0,233.90750698749116,0.0,0.0,0.0,0 days,0.0007794093,4.273444e-07,47566.258,0.3874237,-255.22711,0.0,0.0,1.0,-6.735854470478265e-13,3.8465403e-12,2.4387863e-16,0.0,0.0,0.0,7.48e-16,4.224028888976293e-14,3.172954635329388e-12,793.3602607052527,3.242013492668009e-13,1.250629917807228e-13,8.337532785381519e-15,0.0,0.0007794093,4.273444e-07,47566.258,0.3874237,-255.22711,0.0,0.0,0.0,-6.735854470478265e-13,3.8465403e-12,2.4387863e-16,0.0,0.0,0.0,7.48e-16,4.224028888976293e-14,3.172954635329388e-12,793.3602607052527,3.242013492668009e-13,1.250629917807228e-13,8.337532785381519e-15,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,0.4693377455604804,34610D,254.32602,1.489522,-20.95941,202.03376539734583,67310.7305180846,0.4158086214943233,0.97768168037754,71.28089987300855,88.7391872275564,2537.630527711988,0.0005129691336606,50703.897051540545,0.3620049666186911,0.5940074989417379,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.024796187731013,2.6944732640748223,0.6319544589952204,44.37057678375044,19.837730162174743,36.28235539,1450000000000000.0,29.5853327168713,863.57016696635,1442.8552832848,0.0512969133661,0.025440653292251,0.48884084018877,44.3695936137782,19.2149483966934,19.205096774838943,14.081287470898246,0.9425886827868516,699031517912379.0,13.811881097993863,1045810016517663.2,0.001878306814055949,1.2689763111629963e-05,2.8440000000000003,35.8,2023-02-06 18:07:00,0.0005129691336606041,0.3620047883473638,0.0,507.03897051540554,6,0.0005129691336606041,1.489522,-20.95941,0.3620047883473638,0.0,0.0,0.6945331731911059,657.0845671632975,11894.554073287172,0.22926335038196238,0.9733644313265396,4.358822628667736,241.99218534448593,0.3010627990622415,inf,0.0,232.76280010363718,0.0,0.0,0.0,0 days,0.0004957359,2.3958674e-07,54992.094,0.34073365,-255.11276,0.0,0.0,1.0,-6.4395767314853e-13,3.2282007e-12,2.2940564e-16,0.0,0.0,0.0,7.48e-16,3.457256567024006e-14,2.5842430794891884e-12,792.8958805936724,2.847400938608799e-13,1.2479003825083835e-13,8.319335883389222e-15,0.0,0.0004957359,2.3958674e-07,54992.094,0.34073365,-255.11276,0.0,0.0,0.0,-6.4395767314853e-13,3.2282007e-12,2.2940564e-16,0.0,0.0,0.0,7.48e-16,3.457256567024006e-14,2.5842430794891884e-12,792.8958805936724,2.847400938608799e-13,1.2479003825083835e-13,8.319335883389222e-15,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,0.4718213333104555,34610D,248.34833,2.6338634,-22.079641,209.89700161189697,67239.4496182116,0.42697375339520965,0.90558251178486,69.64824345903844,81.2402794909732,2274.074456988575,0.0003158707557959,45643.61268941082,0.3591881906359698,0.5804020288253203,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.17767003436112,2.5712245815376007,0.6644049039534898,40.620802814499925,19.62794363842251,36.28235539,1450000000000000.0,27.6852426916152,853.982884798576,1424.05533653886,0.0315870755796,0.0250546760406246,0.45279125589243,40.6201397454866,18.0721257444422,18.0664190909894,14.263652481501646,0.8965206287445359,685383168393762.5,12.432168426438237,952738602227106.8,0.0017413704810540272,1.081327505568438e-05,2.8440000000000003,35.8,2023-02-06 18:08:00,0.0003158707557959795,0.3591882133081279,0.0,456.4361268941082,7,0.0003158707557959795,2.6338634,-22.079641,0.3591882133081279,7.662208e-05,0.0,0.6402671443267453,660.5614936938007,12650.034778877194,0.22641163287106575,0.9740317102131005,3.999582783249562,240.9929728128174,0.2815846340021298,inf,0.0,231.7595274885417,0.0,0.0,0.0,0 days,0.0003070415,7.256284e-08,62566.68,0.34397766,-255.2503,0.0,0.0,0.9999999999999998,-6.137621454941134e-13,2.6267163e-12,2.1653088e-16,0.0,0.0,0.0,7.48e-16,2.7132934753837436e-14,2.012954143722744e-12,792.4253205186301,1.9046024433578048e-13,1.1558739265860445e-13,7.705826177240296e-15,0.0,0.0003070415,7.256284e-08,62566.68,0.34397766,-255.2503,0.0,0.0,0.0,-6.137621454941134e-13,2.6267163e-12,2.1653088e-16,0.0,0.0,0.0,7.48e-16,2.7132934753837436e-14,2.012954143722744e-12,792.4253205186301,1.9046024433578048e-13,1.1558739265860445e-13,7.705826177240296e-15,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,0.4743210651757975,34610D,242.11467,3.3075268,-23.76972,216.28612284979985,67169.80137475255,0.43631754930730965,0.85306238295218,69.10463430607298,75.8932680720476,1986.049020924972,0.000272367925011,41442.16772350145,0.5321529191967642,0.5758719525506082,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,16.562048676138133,2.479796330588868,0.6933863726169085,37.94684942799666,19.501223187233148,36.28235539,1450000000000000.0,26.2655133382163,844.539211741204,1408.21135008384,0.0272367925011,0.0247664719193798,0.42653119147609,37.9466340360238,17.222121619282,17.21743214301519,14.43006010547044,0.8546394373471395,679745878120513.1,11.26307105466232,873359860730808.4,0.0016316226213634868,9.347295172161861e-06,2.8440000000000003,35.8,2023-02-06 18:09:00,0.0002723679250110597,0.5321536426524855,0.0,414.42167723501456,8,0.0002723679250110597,3.3075268,-23.76972,0.5321536426524855,0.00025323674,0.0,0.5962986254292929,664.06102070841,12759.689666409362,0.22559693948978718,0.9742207249349817,3.691482818267084,240.07053902780183,0.39221257216902433,inf,0.0,231.4653946778174,0.0,0.0,0.0,0 days,0.00026645098,5.1641436e-08,69383.11,0.5522046,-255.42133,0.0,0.0,1.0,-5.866021117221019e-13,2.151653e-12,2.149182e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1308580956064426e-14,1.5650509817839015e-12,791.9309234416622,1.307014028879262e-13,1.0888379064016609e-13,7.258919376011072e-15,0.0,0.00026645098,5.1641436e-08,69383.11,0.5522046,-255.42133,0.0,0.0,0.0,-5.866021117221019e-13,2.151653e-12,2.149182e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1308580956064426e-14,1.5650509817839015e-12,791.9309234416622,1.307014028879262e-13,1.0888379064016609e-13,7.258919376011072e-15,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,0.4767969313976441,34610D,236.71478,3.4941237,-25.242666,223.00136859344937,67100.69674044648,0.44325134124775806,0.820130435278002,68.48088013669397,71.8908959874136,1851.2250154022329,0.0002353519240516,38012.54249929331,0.7530632901163251,0.5706740011391164,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.54441968759377,2.328004544057324,0.7230228822637772,35.94548634269695,19.38194403623837,36.28235539,1450000000000000.0,25.216107871565,837.765122010988,1407.41020217768,0.0235351924052,0.0246859477054802,0.410065217639001,35.9454479937068,16.6112811438861,16.60737256679906,14.041433175325094,0.826077797211839,645872537734109.1,10.414039137591772,814427447829598.5,0.001662748116275799,8.595522745660874e-06,2.8440000000000003,35.8,2023-02-06 18:10:00,0.00023535192405163286,0.7530642800436972,0.0,380.1254249929332,9,0.00023535192405163286,3.4941237,-25.242666,0.7530642800436972,0.0016745272,2.6481277e-09,0.5594277330208532,667.5271335693199,13320.675217992797,0.22390606277383615,0.9746107300112795,3.4280470767671813,239.22608853725737,0.5261394496827886,0.9665349999593692,0.0,231.45550077437775,0.0,0.0,0.0,0 days,0.00021789338,7.258812e-08,75322.51,0.7055158,-255.43387,0.0385377540329348,0.0385377540329348,1.0,-5.629495790234991e-13,1.8325842e-12,2.1653283e-16,2.888275951787155e-14,1.3950818585325358e-14,1.3950818585325358e-14,7.479999999999999e-16,1.970191304869956e-14,1.2696345570331705e-12,791.4338778089251,1.0388177900654213e-13,1.0468039899192701e-13,6.978693266128466e-15,1.8583432340025683e-13,0.00021789338,7.258812e-08,75322.51,0.7055158,-255.43387,0.030185241546914814,0.0385377540329348,0.030185241546914814,-5.629495790234991e-13,1.8325842e-12,2.1653283e-16,2.2621061983527638e-14,1.0913544738919747e-14,1.0913544738919747e-14,7.479999999999999e-16,1.9215949233274664e-14,1.2696345570331705e-12,791.4338778089251,1.0388177900654213e-13,1.0468039899192701e-13,6.978693266128466e-15,1.4537578494418394e-13
