,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,2448745.074085423,1885195.0638326486,519186.06919636717,10889.991082003397,1.0736305159339266,285411804299.9336,8.488969380103905e-06,3549.6377514193114,240.1594028308585,0.05283134230260505,0.072069295,1.1572649572649572,2.1,0.0,2.8678086,2.8678086021389717,17675274057418.633,223.74004,0.0,0.0
