,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,20.148680899538384,1.0024276435526016,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.0886665454694,854.121884160591,1466.520717185,0.0248472912409,0.0214420685105943,0.430246922118504,35.7457101180784,20.0655511340207,20.060566626606406,5.0218529202996836,9.253651882366924,6.757241261059335,8.258570003445598,7.969727889791757,8.943701784799181,757604080769001.6,20.461999585938678,737451399747554.6,18.46171435230085,17.331291276706132,1106937716456380.8
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,18.26081797155977,0.9090136526756656,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.3428171250884,826.459929350438,1409.76383344214,0.0220540279663,0.0201838461400457,0.36682229715421,30.5069487325272,18.1740533795696,18.170046152509638,5.024868247841647,8.011013092408396,5.844380139487452,6.467310530374704,6.580157613394529,7.4175350349961855,772540222636296.1,16.672675635865183,788835635748353.6,15.923308889008435,16.027379860285148,1033755784926183.1
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,17.67207676098419,0.8791271181631951,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,20.6040545753085,822.003333991117,1403.35877051298,0.0253321663694,0.0200785218391522,0.353164709855666,29.2576668802277,17.5891787595146,17.584724167932787,5.024711797051067,7.800455706560595,5.695854109262077,6.205305528712331,6.340936165078815,7.145165945430128,760267660133302.2,15.825418639306195,792052591427322.4,15.146773285865963,15.123120209322202,982761080493896.4
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,2024-06-07 09:36:00,34610D,238.48488,4.6779366,18.384375,224.9680443379561,65824.71297751094,0.3253758838514419,0.9179800923470044,55.07880554082027,58520.43545338829,1522.7144394201216,0.0003047989924433,0.3148461017336226,0.6660709442901798,0.4589900461735022,1.0,0.0173681347313276,0.0005563470438352,0.0001206594942692,3.628235539e-05,1450000000000000.0,173.99394670345123,67.74693081520893,0.0660945666489843,0.0013488687071221,0.0011015761108164,0.9566161154735596,0.0306429306406135,0.0066457808215118,0.0019983887970887,7.986426803418939e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,17.440900681633032,0.866729065126585,0.7266873721875181,29.260217726694144,17.368134731327604,36.28235539,1450000000000000.0,20.4492993462183,826.253137288477,1416.61629251845,0.0304798992443,0.0204285122278856,0.354750955113594,29.26038552948,17.3654816932458,17.360190324726197,5.02310410966038,7.89335449892853,5.772237788405832,6.40684649446824,6.463904172099335,7.2447046975016045,753079744196323.5,16.225454622765454,769647702373191.4,15.497280764175846,14.261199279557177,934316987614082.0
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,2024-06-07 09:37:00,34610D,234.81413,5.644592,18.991163,225.9806730303513,65769.63417197012,0.3176180388754097,0.9082299732565592,54.493798395393554,58990.06362517436,1570.380429749421,0.0003190281114332,0.2944415627541902,0.9758357317495884,0.4541149866282796,1.0,0.0172151408899135,0.0005659735755278,0.0001227472782495,3.628235539e-05,1450000000000000.0,172.14590913104823,67.02737202633408,0.0653925580744722,0.0013345420015198,0.0010898759679078,0.9381184170032464,0.0308420499219347,0.006688965434515,0.0019771633599326,7.901600767332066e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,17.20059106205214,0.854542081020545,0.7356417648185241,29.49503181258718,17.215140889913577,36.28235539,1450000000000000.0,20.3657257030167,836.017049119595,1442.15997691313,0.0319028111433,0.0210703413104454,0.360744855678048,29.494065365287,17.120978268122,17.115517936758433,5.02469405577912,8.188745006187624,5.989978110156607,6.8875894297237785,6.7843043072546765,7.549831086675955,721545821235802.0,16.827010507804985,711052061165249.8,16.035174362433846,13.248633817368743,878117095690106.9
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,2024-06-07 09:38:00,34610D,231.17645,7.1221914,19.23679,227.2232596223916,65715.14037357472,0.311785814861263,0.8958087256709727,53.74852354025836,57639.383282628834,1618.7937738059666,0.0002471423636,0.2744848000248498,1.0642653520583747,0.4479043628354863,1.0,0.0170665833944013,0.0005774448169177,0.0001252351393788,3.628235539e-05,1450000000000000.0,169.79158586367615,66.11068395451778,0.06449822824831,0.0013162903724144,0.0010749704708051,0.917303659325764,0.0310368063353064,0.0067312038369717,0.0019501230327754,7.793535913337462e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,16.673721270367835,0.8295652806336251,0.7454837622224634,28.819691641314417,17.066583394401363,36.28235539,1450000000000000.0,19.8458205854724,840.005603407607,1454.6068501433,0.02471423636,0.0214089172646722,0.355426055575606,28.8194207181888,16.6017763150549,16.597674326591562,5.02279568024372,8.256741878667953,6.028718075620546,7.047432962317438,6.856527774174122,7.599854025107934,693214255959101.9,16.697739066076707,675133443244229.6,15.92053787609643,12.259961272082476,822942904070557.1
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,2024-06-07 09:39:00,34610D,227.61829,8.715155,19.679028,226.97696059316564,65661.39185003446,0.3209720115680051,0.8349792553005153,50.09875531803092,50926.11328161144,1205.2102226965617,0.0001756395521026,0.2550380254566048,1.0652497481214946,0.4174896276502576,0.947160684593973,0.0158429233708615,0.0005913326797773,0.0001282471128002,3.628235539e-05,1450000000000000.0,158.26196804965966,61.62146904117803,0.0601185063816371,0.0012269082935027,0.0010019751063606,0.7937107414791068,0.0296250312357205,0.0064250207244244,0.0018177008450454,7.264319521114483e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,15.270259847368816,0.7608309307683587,0.7504735670920953,25.46305664080572,15.842923370861556,36.28235539,1450000000000000.0,17.8142868365947,814.087910360957,1403.05922481265,0.0175639552103,0.0202897907518285,0.308506630965342,25.4629886507949,15.2050178702577,15.202347736710315,5.022257598226463,7.283515482515159,5.308038575365271,5.659748466349781,5.7460559255653,6.417739649193334,689865632845866.5,13.467164876404794,748530556186452.0,12.9746509477541,11.184279684592752,763479916041335.1
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,2024-06-07 09:40:00,34610D,224.653,9.326156,20.034838,226.35797366470533,65611.29309471643,0.3234492309626614,0.7709487224299009,46.25692334579405,47513.30892199658,1023.09072596541,0.0001346104297933,0.2412695654698515,1.1033119079238751,0.3854743612149504,0.8802597191129061,0.0144492877189057,0.00059927064992,0.0001299686847463,3.628235539e-05,1450000000000000.0,146.1256208493634,56.89601571532668,0.0555083080149528,0.00113282261255,0.0009251384669158,0.6683795944147457,0.0277204165167358,0.0060119514876647,0.00167831013208,6.707253885140138e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,14.466789421239778,0.7213920903202656,0.7533501589716278,23.75665446099829,14.44928771890573,36.28235539,1450000000000000.0,16.7164225367902,800.657736378433,1379.17486677925,0.0134610429793,0.0198179737929176,0.285445564439283,23.7567555471455,14.403367741928,14.401429159359221,5.022631190870148,6.808621479600907,4.9563450377815235,5.070505431834031,5.226640746427163,5.872274984047467,675210000953202.6,11.820921261112117,737473678213654.2,11.928899448204996,10.404290295451675,720289814518578.8
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,2024-06-07 09:41:00,34610D,222.05438,9.738825,20.33667,225.1962254733112,65565.03617137064,0.3405372358752225,0.5042409453430692,30.25445672058415,32886.7582645182,0.0,0.0001012106376148,0.2300315857671193,1.0895680658755416,0.2521204726715346,0.577835150449128,0.0116039576479855,0.0006054495550775,0.0001238153497383,2.7216864407515125e-05,1586195945994017.5,95.57382878032531,37.21298176631851,0.0363053480647009,0.0007409254707081,0.0006050891344116,0.3510714344484702,0.0183175473605916,0.0037459661400017,0.0008234314462871,4.798949659844204e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.752713514159128,0.5864461760794839,0.7538564256580114,16.4433791322591,11.603957647985547,27.216864407515125,1586195945994017.5,12.7890877978932,734.609092348206,1239.14056826357,0.0101210637615,0.0167772933662854,0.196337302615656,16.4435701729881,11.7025612134913,11.701376909673302,5.021891734909422,5.169732632367929,3.7600880468869478,3.030248328898742,3.3412257149919604,4.123812537740727,384719343660789.56,3.9422333195831643,489219006466651.06,6.597093885184639,9.732318583537111,683199171893752.0
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,2024-06-07 09:42:00,34610D,222.03012,9.948228,20.360191,224.33727118215248,65534.78171465005,0.340216470898597,0.510474268419029,30.62845610514174,33389.29244463373,0.0,0.0001014185513579,0.2300315857671193,1.0951140887579538,0.2552371342095145,0.5842366970453383,0.0116632169192741,0.0006052312275987,0.0001239795186935,2.787311765534631e-05,1576336686073876.2,96.75529283614276,37.67300100932434,0.03675414732617,0.0007500846393095,0.0006125691221028,0.357226327456736,0.0185372980879678,0.0037973012462417,0.0008537105606202,4.828075899633831e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.816150580803267,0.5896091521656307,0.7510220774168948,16.694646222316862,11.663216919274191,27.87311765534631,1576336686073876.2,12.8820256814054,736.007753287614,1243.07104804592,0.0101418551358,0.0168726158665891,0.198537705077838,16.6954135483241,11.7668597831934,11.765666526338538,5.021410454715217,5.20173926623779,3.7834984567108703,3.0679703835022103,3.375482788951772,4.150580286208316,395105538369137.7,4.094843500305366,497568611445864.9,6.745981820868821,9.682033041787788,680780684949204.5
20,20,-3.625,38.6279296875,10896.6,247.447777564,2024-06-07 09:43:00,34610D,222.00072,10.198532,20.359915,224.00677073620017,65504.15325854491,0.3400755551827262,0.5177159614962992,31.06295768977795,33898.87482440313,-25.537145301313824,0.0001010588765328,0.2300315857671193,1.0952401584846083,0.2588579807481496,0.5920388167973729,0.0117351235389012,0.0006049667703927,0.0001241771346909,2.8583366761830223e-05,1565666216141704.0,98.12788334200852,38.20743795842688,0.0372755492277335,0.0007607254944435,0.0006212591537955,0.3645276459732076,0.0187920571924326,0.003857309080943,0.0008878839123541,4.863422342832449e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.899305371981889,0.593762738166681,0.749965298802182,16.949437412201565,11.735123538901275,28.583366761830224,1565666216141704.0,12.9964388493153,737.706628136671,1247.28765501944,0.0101058876533,0.0169701512852606,0.201076079108035,16.9495422865998,11.8488088720034,11.847611565688974,5.021772035505688,5.241014890791242,3.811945488975377,3.1115676814116933,3.416993969378552,4.185051339362056,406566088997373.75,4.272071810522027,506211502272820.9,6.907339858235346,9.663359150199106,679882527303228.2
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,2024-06-07 09:44:00,34610D,222.03276,10.433799,20.349888,224.5166643498269,65473.09030085513,0.3403023942472064,0.521770407133476,31.30622442800856,34109.497812999565,-25.5349856959216,0.0001015652037738,0.2303072702383211,1.0976508845974955,0.260885203566738,0.5965841414927083,0.0117795261486118,0.0006045160281487,0.000124229899206,2.888131449173257e-05,1561189980600880.0,98.89636296807905,38.50665604645053,0.0375674693136102,0.0007666830472165,0.0006261244885601,0.3687724892640366,0.0189251144475519,0.0038891691052119,0.000904164913254,4.887496390744948e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.958697493791774,0.5967202871417615,0.7516181847193333,17.054748906499782,11.779526148611811,28.881314491732567,1561189980600880.0,13.0720552948066,738.714255940278,1249.15957514803,0.0101565203774,0.0170065990609181,0.202511048746036,17.0541773839736,11.9077922646754,11.906582970149788,5.021840297643785,5.265673349479754,3.8299169292378132,3.1358072104280885,3.4427214470490184,4.209235035880679,412371540303652.0,4.368625359165694,510090302938157.2,6.986255442972448,9.709231480354607,682207495133860.0
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,2024-06-07 09:45:00,34610D,222.06433,10.703032,20.302988,225.1968706773758,65441.78407642712,0.3342628298984955,0.6389694974432454,38.33816984659472,40905.84036438146,357.32423700365604,0.0001019724845439,0.2305832221844504,1.0990379529861147,0.3194847487216227,0.7305966927443774,0.0128993312374635,0.0006040614424286,0.0001280455502266,3.628235539e-05,1450000000000000.0,121.11027854539272,47.15594891131151,0.0460058038159136,0.0009388939554268,0.0007667633969318,0.4945367518893615,0.0231586101776077,0.0049090320526894,0.0013909991033763,5.559034627756235e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,13.192325520266786,0.6582710218031252,0.7538417199098006,20.45292018219073,12.899331237463526,36.28235538999999,1450000000000000.0,14.8408032556422,768.673164097643,1314.66429254393,0.0101972484544,0.0184413145909625,0.242256573949431,20.4528629272918,13.1366217280493,13.135282290678935,5.02166945922102,5.959751618098648,4.334837829048431,3.957317740945832,4.226967016437873,4.906649946090005,575304984032500.1,7.7707935386333595,631874462453430.1,9.519558570298852,9.765461963217984,685030564524380.2
23,23,-3.54052734375,39.01799088817532,10988.04,244.3611109,2024-06-07 09:46:00,34610D,221.16972,11.262311,20.413324,226.9880136962751,65403.44590658053,0.3197394815327503,0.7618820539619855,45.71292323771913,46287.16096094731,863.1079577900031,8.951240623774207e-05,0.2267441630463499,1.06111904743881,0.3809410269809927,0.874392109149863,0.014264147428536,0.0006063637684993,0.0001315070268837,3.628235539e-05,1450000000000000.0,144.40712450795473,56.22689558239453,0.0548555078852629,0.0011195001609237,0.0009142584647543,0.6520558764521752,0.0277186604035451,0.0060115706251584,0.0016585725268267,6.628373869469274e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,14.041461317905242,0.7008161809056022,0.7613726670039411,23.143580480473656,14.264147428536006,36.28235539,1450000000000000.0,16.2539921875175,800.443516245058,1383.89024595769,0.00895124062377,0.0199923295848133,0.279490047281145,23.1433944765532,13.9798639320879,13.97861267283169,5.0224400417526756,6.752866854722446,4.909830116590187,5.038752764284172,5.16280972895254,5.777415233954524,665591577839135.9,11.632306116290044,726750312378937.9,11.750853527246413,9.666205821254362,678598374144704.1
24,24,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.89119,11.764091,20.99093,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.2176674270226199,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.0133620121240115,0.0006109269635732,0.0001313049769939,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.0500357708818026,0.0010211381812612,0.0008339295146967,0.5571488142974257,0.0254735013123872,0.0054749547870926,0.0015128463511218,6.045988981551152e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,13.352187466819489,0.6666217748193628,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,15.2518064855412,783.800284926643,1352.01945292035,0.00739652977511,0.0193307030675136,0.256909969346271,21.4822339918271,13.2902548059943,13.289271861044202,5.02363656000189,6.3004200447291865,4.578611938906372,4.427262865928664,4.618173336499225,5.237053923273065,623094141300131.1,9.514731159437764,673131888609867.1,10.520856251401531,9.322037030405466,650840439852931.8
25,25,-3.509534752887248,39.284271240234375,11430.0,250.019999784,2024-06-07 09:48:00,34610D,217.31819,12.12505,21.36169,227.41532166309403,65316.036507607976,0.3321648403257155,0.6293046427070342,37.758278562422056,39643.713901478965,300.40486888414495,6.429706253289975e-05,0.2114799020422646,1.1635163372746204,0.3146523213535171,0.7261718092606242,0.0127651862071403,0.0006143669739422,0.0001301090692551,3.628235539e-05,1450000000000000.0,119.27840197869126,46.44268263177913,0.0453099342749064,0.0009246925362225,0.0007551655712484,0.4819914567103913,0.0231974393416638,0.004912694480435,0.0013699592817164,5.474950391551198e+16,climb,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,12.714703357940309,0.6349176498201227,0.7695358690053072,19.821856950739484,12.7651862071403,36.28235539,1450000000000000.0,14.3237061342755,766.947997088399,1317.80814928403,0.00642970625329,0.0185985071005944,0.23549855238892,19.8226482022499,12.6622288076763,12.661414715902557,5.0210166546033435,5.869498838818785,4.265016280727076,3.894957081629589,4.131063520787417,4.779042305826668,564165164898981.4,7.514458697662018,621898027586126.5,9.32635179703861,9.112522809403687,632977345005886.8
26,26,-3.48419189453125,39.418433237884,11521.44,255.164444224,2024-06-07 09:49:00,34610D,216.56657,12.406407,21.41865,228.7659587220936,65278.27822904555,0.3413434341459815,0.5398676726986706,32.39206036192024,34742.969421598864,-24.99491068498659,5.882039384027395e-05,0.2084524140765676,1.1574010556336192,0.2699338363493353,0.6248901567329942,0.0119191394590794,0.000616381995089,0.0001275699786433,3.387227948506747e-05,1486207919507488.2,102.32651868330602,39.84223424516189,0.0388704724343042,0.0007932749476388,0.0006478412072384,0.3860854848206482,0.0199658827909265,0.0041322544485842,0.0010971929216761,4.814133663905045e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.857823915701688,0.5921937139122743,0.7754483855526749,17.371484710799432,11.919139459079492,33.872279485067466,1486207919507488.2,13.0562152807237,743.149425976265,1266.22205235722,0.00588203938403,0.0174708082711594,0.206197317744204,17.3719098814857,11.8023914259646,11.801697245484638,5.023751093251252,5.3360843097377195,3.87619961116599,3.248828432900486,3.5193021419192174,4.237094468236511,440518060445856.2,4.837710651565607,531047439073820.06,7.393764035365032,6.102776420872522,486460407862200.56
27,27,-3.458125902258814,39.55517578125,11513.82,254.135555336,2024-06-07 09:50:00,34610D,216.6452,12.595234,21.18456,229.77638751454828,65245.88616868363,0.3407478511007749,0.5569218611726194,33.41531167035717,35620.61819493318,0.0,5.869630595995537e-05,0.2087030407451307,1.1444952953129872,0.2784609305863097,0.6454032019540418,0.0120924073083126,0.0006163648747649,0.0001281984103875,3.540823089527106e-05,1463132461629068.8,105.55896956665828,41.10083335453932,0.0400983740044286,0.0008183341633556,0.0006683062334071,0.4040715590521726,0.0205960243929321,0.0042837898387455,0.0011831770710614,4.889102722035223e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,12.052965805898234,0.6019408257262439,0.7787320615236615,17.81030909746659,12.092407308312668,35.40823089527106,1463132461629068.8,13.3303137817454,748.047926632809,1276.03204777899,0.005869630596,0.0176735871500538,0.212050080973802,17.8100168836881,11.9981347970526,11.997430592195828,5.023117457958285,5.447718496636411,3.9574308152137454,3.369030692944242,3.639870290386712,4.345711898303929,465111959772799.25,5.31478275571141,546985466229825.44,7.747655153254679,6.157669188974896,489422405675401.06
28,28,-3.432451331097127,39.68962097167969,11513.82,253.106666448,2024-06-07 09:51:00,34610D,216.6666,12.682876,20.846222,231.18169170515333,65212.47085701327,0.3430407647271131,0.5370432290634959,32.22259374380975,34370.11600935648,-50.02095873736081,5.784232599756696e-05,0.2087030407451307,1.124689355790361,0.2685216145317479,0.623519631809669,0.0119059108264966,0.00061656582194,0.0001275651636293,3.336474391447288e-05,1493832910508670.2,101.791173636695,39.633790304886,0.0386671124925717,0.0007891247447463,0.0006444518748761,0.3836393277122275,0.0198673499966937,0.0041104804434911,0.0010750985885223,4.813517099645379e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.862014825748162,0.5924146147588693,0.7834561075885156,17.185058004678236,11.905910826496642,33.364743914472875,1493832910508670.2,13.0420758893785,742.513204889693,1263.2303759531,0.00578423259976,0.0173862546999364,0.205243930656283,17.1852087610521,11.8049536371415,11.804270850658792,5.024430638242057,5.323790507986837,3.867007562814784,3.227781938778536,3.505790365188418,4.232105713720186,434595451520197.75,4.748108834195757,525743874857148.2,7.303083488178286,6.222918282564767,492572842157095.06
29,29,-3.406494140625,39.82529979641154,11498.58,252.592222004,2024-06-07 09:52:00,34610D,216.81503,12.696164,20.393412,231.93251328512648,65180.24826326947,0.3427649374268778,0.5492396294387197,32.954377766323184,35008.70769112065,25.01680403638321,5.8155578096662095e-05,0.2092051984455095,1.111694788566037,0.2746198147193598,0.6382625359477195,0.0120318236324572,0.0006164478476101,0.0001279976015401,3.440819397538741e-05,1478156576108433.0,104.10287936381494,40.53388465257751,0.0395452533195878,0.000807045986114,0.0006590875553264,0.3965012612017697,0.0203146552433804,0.0042180813143366,0.0011339006225218,4.871173020685214e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,12.0122142752745,0.5999121364983254,0.7857315241429567,17.504353845560328,12.031823632457211,34.40819397538741,1478156576108433.0,13.249355625014,746.079365034806,1270.15724447952,0.00581555780967,0.0175261772871861,0.209541556125394,17.5041234480828,11.9559190057147,11.955223742766663,5.023807269267962,5.405876154780591,3.92681331195091,3.314116915225896,3.5938652129254134,4.312470151066423,452401479237025.94,5.087671074871309,537118000103660.25,7.556456812705976,6.274895879601493,495706617562204.25
30,30,-3.380543101917624,39.95983576370498,11506.2,253.106666448,2024-06-07 09:53:00,34610D,216.7762,12.636277,19.890356,232.22055204512503,65147.29388550314,0.3421140953222041,0.5601578765892162,33.609472595352976,35592.64146915827,25.01174888020984,5.735613950977853e-05,0.2089539687473447,1.100673088432907,0.2800789382946081,0.651503976388102,0.0121389320044298,0.0006168391252309,0.0001284818641827,3.5495032021188765e-05,1461828399722157.2,106.17232392872005,41.33965129228416,0.0403313671144235,0.0008230891247841,0.000672189451907,0.4079831025397374,0.0207316376751917,0.0043182076932502,0.0011929693059873,4.913128153957054e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,12.123727310422003,0.6054909953261051,0.7867777722717615,17.796320734579133,12.138932004429828,35.49503202118877,1461828399722157.2,13.4130365590614,749.237397998368,1276.8611781067,0.00573561395098,0.017669983881689,0.213241066068775,17.7962039174557,12.0679830551375,12.067290921915877,5.023357209751319,5.476450421067457,3.9781007886766067,3.393267791492111,3.6711563937050213,4.380499877087762,468310742689133.44,5.403202989377923,547746962647796.56,7.789694135299882,6.279352740345193,495609329174767.56
31,31,-3.354450572620749,40.09488380561441,11513.82,253.621110892,2024-06-07 09:54:00,34610D,216.72743,12.579393,19.42844,233.0168781303936,65113.68441290779,0.3433370033472668,0.5497909521764738,32.987457130588425,34938.98460889239,25.00582742768074,5.6691577632680745e-05,0.2087030407451307,1.0935700623161126,0.2748954760882369,0.6402305096692925,0.0120419707467474,0.000617137259584,0.0001282011214087,3.4474219658173055e-05,1477164635314022.0,104.20737707552884,40.57457227062376,0.0395849485567061,0.000807856092994,0.0006597491426117,0.397233993776132,0.0203577888942181,0.0042290289965634,0.0011372168430844,4.872790508224258e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,12.022570638967176,0.6004469534516355,0.7895645964058936,17.469492304446195,12.041970746747472,34.474219658173055,1477164635314022.0,13.2618330548337,746.422490962138,1270.36567507288,0.00566915776327,0.017524138950995,0.20969346761021,17.4695563882829,11.9659783682726,11.965300036536679,5.023904819369236,5.412888531036232,3.9317281320200093,3.3196518676981035,3.60151389550585,4.320981778545462,452749179397850.25,5.105768542443794,536616500086106.7,7.558407608838071,6.308225680848241,496691185512295.75
32,32,-3.32794189453125,40.23133850097656,11521.44,254.135555336,2024-06-07 09:55:00,34610D,216.67358,12.527433,18.991657,233.0972357089556,65080.6969557772,0.3441460247479373,0.5371743941242725,32.23046364745635,34205.850628497494,0.0,5.6110847410743854e-05,0.2084524140765676,1.0887160325201235,0.2685871970621362,0.6257728171052698,0.0119175464799405,0.0006173876803144,0.0001278057194044,3.328588460374557e-05,1495017658080058.8,101.8160346623146,39.6434702863713,0.0386765563769476,0.0007893174770805,0.0006446092729491,0.3841080485885956,0.0198986911867637,0.0041192375932009,0.0010728194936944,4.818511228105466e+16,cruise,5,GTF2035_wi_gass_on_design,0,43031,1.237,3.16,3.16,11.881264977569698,0.5933965810322819,0.7899349870917493,17.102925314248747,11.917546479940562,33.28588460374558,1495017658080058.8,13.0574041946911,742.855344452637,1262.85219359618,0.00561108474107,0.0173647886007953,0.205275446921124,17.1034028216542,11.8213617015598,11.820698432153787,5.025590102378209,5.329971166792295,3.8710432044903236,3.2301558694261905,3.5128269940261396,4.242136113831783,433932501650254.06,4.754037866349935,523951934077674.9,7.287234840006529,6.303199587326492,496137079828436.4
