,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
0,0,-4.458446502685547,36.64544677734375,624.84,100.831111024,2024-06-07 09:23:00,34610D,295.19336,0.96996045,1.6105541,110.572215716343,66657.01520873216,0.2526206822437738,1.327123937901571,79.62743627409424,148637.69467369904,2781.55761468215,0.0082756375501709,0.9404035659516814,0.3826088177977075,0.6635619689507853,1.0,0.0183432257888875,0.0003684312454961,7.99046714585036e-05,3.078641737874867e-05,1532568553431143.8,251.54307118986367,97.9417466171359,0.095552923528913,0.0019500596638553,0.0015925487254818,1.4606240425659645,0.0293372355221285,0.0063626041345644,0.0024514434879339,1.2203450482401918e+17,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.3210331919589202,74.31884733684952,18.343225788887537,30.78641737874867,1532568553431143.8,36.9644840522708,868.92118249838,1618.33479426236,0.827563755017,0.0229822502463818,0.693436047252526,74.3190596874403,30.1726784722351,29.925029772162606,0.8275637550170901,25.140668361087076,25.140668361087076,27.47068451903279,23.040881631196378,23.447616448782014,1313950471076795.2,40.013435036711435,1339892291672100.2,33.54351047427396,,
1,1,-4.399623870849609,36.604248046875,1440.18,118.32222212,2024-06-07 09:24:00,34610D,290.10602,-12.065596,3.6959515,139.33108068323645,66577.38777245807,0.2803715600781101,1.1950438293209404,71.70262975925642,103716.8323707955,2671.4630383454605,0.0078189829079693,0.8517839178058632,0.4711974291771986,0.5975219146604702,0.9424954841825948,0.0168855444313333,0.0003848456229339,8.346459058153043e-05,2.808468447654321e-05,1573158199281541.2,226.50860740949105,88.1942346038854,0.0860431557111077,0.0017559827696144,0.0014340525951851,1.2107379406433716,0.0275944432157013,0.0059846306364753,0.0020137457329271,1.127995799158229e+17,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.4080626547867353,51.85841618539775,16.885544431333383,28.084684476543213,1573158199281541.2,30.2184464583693,834.177339530442,1534.10131331766,0.781898290797,0.0211002779371543,0.536498509290101,51.8584266804565,25.4261347119704,25.228870603930893,0.7818982907969301,20.833723595099507,20.833723595099507,19.791574330238458,17.92136482890886,18.310125720356726,1258477636880406.0,28.914078168400888,1247663168403278.8,27.557288676613226,31.974697480985007,1860782229766198.2
2,2,-4.322477300116361,36.58828993975106,2217.42,135.298888772,2024-06-07 09:25:00,34610D,288.7378,-5.6733317,10.186295,145.58717537578292,66505.68514269881,0.2835251170420679,1.1688525819071045,70.13115491442626,108931.43801968958,3005.555785269361,0.0053509477967686,0.773723179826334,0.3237649330788237,0.5844262909535521,1.0,0.0182071642124682,0.0004179169360361,9.063703439685556e-05,3.160117416568522e-05,1520328006110952.8,221.5443183746725,86.2613205447443,0.0841573858973115,0.0017174976713737,0.0014026230982885,1.2768894539370106,0.0293089973825104,0.00635647990027,0.0022162268408914,1.0662235891730802e+17,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.4273940854773426,54.46571900984479,18.20716421246828,31.601174165685222,1520328006110952.8,31.2350880539144,857.894221777996,1583.78190841845,0.535094779677,0.0220469345532706,0.569600090759921,54.4664194694263,25.8357954201584,25.698285237386678,0.53509477967686,24.141809070169373,24.141809070169373,24.806782169632474,21.470599241862697,21.985246285360446,1101082364182585.9,30.662758495156762,1081193928163525.9,27.067130753335164,28.986680527518914,1769778711151715.8
3,3,-4.236222936751972,36.61300917803231,3086.1000000000004,152.275555424,2024-06-07 09:26:00,34610D,282.66278,-5.0140047,11.643089,152.16004076680514,66435.55398778438,0.2885505707291853,1.1309381781090246,67.85629068654148,98400.61945474308,2287.214517318119,0.0029210953338867,0.6934403928345334,0.2500719341300094,0.5654690890545123,1.0,0.0186752416290469,0.0004356547443759,9.448397671002174e-05,3.376337620560875e-05,1487844034440081.2,214.35802227878452,83.46323754444603,0.0814275488238497,0.0016617867106908,0.0013571258137308,1.2672326246220122,0.0295619149733473,0.0064113321888556,0.0022910574703668,1.009595772972028e+17,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.4514644143803006,49.20030972737154,18.67524162904698,33.76337620560875,1487844034440081.2,28.8993824052814,848.941872126181,1565.99415871235,0.292109533389,0.0216436015412002,0.521090820663211,49.2003369378543,24.0759755104194,24.00585212778296,0.29210953338866996,23.877532653053027,23.877532653053027,23.66056408009411,20.768815239127942,21.27436621130103,1055777208726139.1,27.342282454032738,1018743083944448.1,25.503706170471357,26.235077325205015,1619039384028535.5
4,4,-4.184622257313833,36.68991347490731,3749.04,174.91111096,2024-06-07 09:27:00,34610D,276.64957,-3.9257789,9.377092,165.96180560067236,66367.69769709784,0.2975260516300524,1.1171801346949657,67.03080808169793,92413.75749340394,2094.6075759498312,0.0020121669953568,0.6368273221635501,0.2536398118790869,0.5585900673474827,1.0,0.0188500059339591,0.0004426415133841,9.59992539536768e-05,3.546093665197463e-05,1462340633540833.5,211.75032273008372,82.44789394048846,0.0804369696980375,0.001641570810164,0.0013406161616339,1.2635311300980805,0.0296706183326431,0.006434907567755,0.0023769752391157,9.802187435694418e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.4977375294550086,46.206878746701975,18.850005933959117,35.460936651974635,1462340633540833.5,28.3027634987317,846.640207378158,1559.9906742822,0.201216699536,0.0214859894114695,0.507795498552518,46.2068932800652,23.6337963697148,23.586336721422583,0.20121669953568003,23.85009112913229,23.85009112913229,23.463092555366927,20.688335655187604,21.225945033091946,1045278645319120.0,26.569808056916653,1005871964564018.1,25.181484354257833,24.9546920150174,1543617094871476.0
5,5,-4.146251678466797,36.78662109375,4358.64,191.887777612,2024-06-07 09:28:00,34610D,271.71878,-3.406237,8.695613,180.84474749099616,66300.66688901615,0.3012554568817412,1.0933459187748753,65.60075512649252,97118.16341582536,2666.064328572796,0.0012513568449361,0.588129611839903,0.2179621556171939,0.5466729593874377,1.0,0.0189171891632269,0.000452394905954,9.81145512810233e-05,3.628235539e-05,1450000000000000.0,207.23278544458984,80.68892880558579,0.078720906151791,0.0016065491051385,0.0013120151025298,1.240981893978391,0.0296774474459664,0.0064363886529321,0.0023801499113517,9.512109493341414e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.5472720841957844,48.55908170791269,18.91718916322698,36.28235539,1450000000000000.0,30.0183342214633,865.902343095734,1605.37827767646,0.125135684494,0.0224548537677693,0.553909097160192,48.5590380789105,24.6676777719768,24.636848283239914,0.12513568449360998,26.684064706461758,26.684064706461758,28.083842673541017,23.7125997958496,24.351237800188144,974802089891038.0,28.967522913724657,981952126489237.4,24.582663580385734,24.053602925037833,1487793291184871.2
6,6,-4.106899829621,36.88751220703125,5135.88,197.546666496,2024-06-07 09:29:00,34610D,266.28842,-2.7134047,9.770877,192.5884354495601,66235.06613388965,0.3135742285408477,1.054779859361127,63.28679156166763,80434.27540051853,2038.5969893301951,0.0006925397341391,0.5304583483154943,0.1725610000874268,0.5273899296805635,1.0,0.0187531756887189,0.0004702226446745,0.0001019809975249,3.628235539e-05,1450000000000000.0,199.922974543308,77.84275362085118,0.0759441498740011,0.0015498806096734,0.0012657358312333,1.186828320931287,0.0297588825010956,0.0064540501336149,0.0022961938629332,9.176584776441806e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.5887233802028466,40.21713770025927,18.75317568871892,36.28235538999999,1450000000000000.0,26.5675156678538,844.185094201309,1552.28480221793,0.0692539734139,0.0212670075058598,0.473252982884317,40.2172850196375,22.2529184114841,22.237518046648162,0.06925397341391,23.786906738613,23.786906738613,22.999832292297814,20.39265767141857,20.988882339053294,962685276681769.1,23.988003356789722,927878250511963.4,22.911704600500038,22.40641499667494,1393188969905549.0
7,7,-4.066168602476694,36.99110412597656,5730.240000000001,208.864444264,2024-06-07 09:30:00,34610D,262.3566,-1.3909073,10.909297,201.09224888547624,66171.77934232798,0.3176726141748292,1.0224038074790467,61.3442284487428,77173.63686935938,2170.147961867792,0.0005054365749048,0.489521716698911,0.1642689318638077,0.5112019037395233,1.0,0.0185135519399381,0.0004859163202571,0.0001053846121932,3.628235539e-05,1450000000000000.0,193.7864176695785,75.45340099195364,0.0736130741384913,0.0015023076354794,0.0012268845689748,1.1356995596012336,0.0298081617568246,0.0064647377253621,0.0022257130977026,8.894913125067707e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.6193077802943314,38.58681843467969,18.513551939938186,36.28235538999999,1450000000000000.0,25.8862560435129,845.507858880506,1556.05730711721,0.0505436574905,0.0213517661953644,0.462313747452587,38.5864677873946,21.6522484942233,21.64131018452718,0.05054365749048,23.799170615823876,23.799170615823876,23.078104451986643,20.387682423803017,20.974731329384177,924204816413358.8,23.277513771717892,888401195881870.0,22.240664421042677,21.17864476261694,1322679511459116.8
8,8,-4.023099858710111,37.10087585449219,6362.700000000001,215.037777592,2024-06-07 09:31:00,34610D,258.16083,0.7978851,12.403082,205.72888926879452,66110.43511387924,0.3205228423891136,0.9917404877437536,59.504429264625216,71753.09076261082,1882.4909328180745,0.0003847001148765,0.4488094387389205,0.1677830159633013,0.4958702438718768,1.0,0.0182308379365194,0.0005034081697698,0.0001091782114212,3.628235539e-05,1450000000000000.0,187.97449204695104,73.19044799548901,0.0714053151175502,0.0014572513289295,0.0011900885852925,1.0848156064284702,0.0299550158293015,0.0064965871587558,0.0021589608498582,8.628142243370656e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.638715278911193,35.87654538130541,18.23083793651949,36.28235539,1450000000000000.0,24.3793525380453,839.461199540333,1545.18703660181,0.0384700114877,0.0211561993062432,0.433091953449686,35.8759542476381,20.4711605889381,20.46328835955543,0.03847001148765,22.925435508490054,22.925435508490054,21.69275046106339,19.335028547393097,19.874614570404674,893933206337823.4,21.43768769682566,871927883915084.4,20.436919359417466,19.573580385185362,1233640452019458.2
9,9,-3.978862356632306,37.21408081054688,6911.34,222.239999808,2024-06-07 09:32:00,34610D,254.31462,1.843599,14.17466,210.6506190647398,66050.93068461462,0.3232113285778495,0.9675381251742406,58.05228751045444,67705.76537955373,1671.6692660383262,0.0002958787626552,0.4157548966576384,0.1713970553394911,0.4837690625871203,1.0,0.0180032689428319,0.0005179604713034,0.0001123342870452,3.628235539e-05,1450000000000000.0,183.3871762455256,71.40431363785896,0.0696627450125453,0.0014216886737254,0.001161045750209,1.0451309447973136,0.0300687901991577,0.0065212623288314,0.0021062737266567,8.417581689015894e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.6589224532728709,33.85288268977687,18.003268942831916,36.28235538999999,1450000000000000.0,23.2849880702877,835.26939482586,1538.01743040833,0.0295878762655,0.0210331677906145,0.412298059682824,33.8529809488613,19.6022807304757,19.59648254746716,0.02958787626552,22.313740169168213,22.313740169168213,20.760816951444674,18.60663033103637,19.115850382960613,867759949230458.0,20.114512768014404,857195649102036.1,19.168554376518962,18.32793343424434,1163661159864268.0
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,2024-06-07 09:33:00,34610D,250.61586,2.5261996,15.556497,215.68390190478672,65992.87839710417,0.3175444370669268,0.9495000214147552,56.97000128488532,71489.51427944718,2032.610809262388,0.0002484729124094,0.3880546129804407,0.1919841208383119,0.4747500107073776,1.0,0.0178225341351998,0.0005294717500681,0.0001148308314046,3.628235539e-05,1450000000000000.0,179.9682340589527,70.07310158040895,0.0683640015418623,0.0013951837049359,0.0011394000256977,1.0153497925822483,0.0301640062816923,0.0065419126126645,0.0020670058331869,8.260650186308371e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.6796270551109613,35.74475713972359,17.822534135199856,36.28235539,1450000000000000.0,24.2240161126008,854.888262881226,1586.41382770431,0.0248472912409,0.0221018069113688,0.44289715956072,35.7442865936101,20.0389570561718,20.033979155024,0.02484729124094,24.371677267011677,24.371677267011677,24.379253624924264,20.932485866604484,21.410153190972917,815815752151145.4,22.17159476801325,795394118943004.6,19.912280356986944,17.331291276706132,1106937716456380.8
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,2024-06-07 09:34:00,34610D,245.8096,2.8201377,16.709135,219.7886880621745,65935.90839581928,0.3273852502695648,0.9333866044722208,56.003196268333255,61013.847786738814,1480.4592106045789,0.000220540279663,0.3563351997673736,0.2528690241102914,0.4666933022361104,1.0,0.0176274120019001,0.0005418331480654,0.0001175117480147,3.628235539e-05,1450000000000000.0,176.91409701166475,68.8839314100499,0.0672038355219999,0.0013715068473877,0.0011200639253666,0.9871914140451878,0.0303443881358009,0.0065810334879047,0.0020319278699835,8.120463458908322e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.6992993477110715,30.506923893369407,17.627412001900158,36.28235539,1450000000000000.0,21.4572957675853,827.240497656221,1525.12683289669,0.0220540279663,0.0208284434258167,0.377953682059516,30.5072740174713,18.1460358958484,18.142034846409718,0.0220540279663,21.106401685828843,21.106401685828843,19.128245752406116,17.30113414940045,17.75738238789409,835092642999625.8,18.13710267638222,849891013027854.9,17.3175343491672,16.027379860285148,1033755784926183.1
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,2024-06-07 09:35:00,34610D,242.02806,3.766777,17.581902,222.71466212849745,65879.90519955095,0.328483072738875,0.9198703673335468,55.19222204001281,58515.41268521718,1397.8482331241366,0.0002533216636936,0.3345108555598698,0.4031533700123065,0.4599351836667734,0.9939113111316163,0.0173743321715947,0.0005490902652056,0.0001190856578497,3.628235539e-05,1450000000000000.0,174.35222942440046,67.88643310921576,0.0662306664480153,0.0013516462540411,0.0011038444408002,0.958927999011593,0.0303055118372409,0.0065726020698262,0.0020025038148195,8.002872195801858e+16,climb,0,GTF2035_wi_gass,0,43031,1.237,3.16,3.16,0,0.7141232549986872,29.257706342608596,17.374332171594705,36.28235539,1450000000000000.0,20.7150435607573,822.705253992819,1518.02405643418,0.0253321663694,0.0207207572469884,0.363913348616102,29.2576695674556,17.5627436911841,17.55829579448182,0.02533216636936,20.54685504749138,20.54685504749138,18.32812863372194,16.65533622754401,17.088706027410915,822711768985605.0,17.222986660223278,854284587943282.1,16.477583879684556,15.123120209322202,982761080493896.4
