engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,13.3,0.0,0.0,0.6,610.8,13.3,13.3,22.3,706.1
GTF2000,0,0,13.3,0.0,0.0,0.7,-0.6,13.3,13.3,22.3,24.2
GTF2035,0,0,-8.1,0.0,0.0,19.9,0.1,-8.1,-8.1,11.1,-12.5
GTF2035,20,0,-8.8,-2.0,-18.8,20.0,-19.6,-10.6,-25.9,10.6,-27.2
GTF2035,100,0,-10.4,-10.0,-94.0,20.0,-58.2,-19.4,-94.6,8.5,-56.7
GTF2035_wi,0,15,-18.1,-0.5,-0.5,-90.6,-23.9,-18.1,-18.1,-92.0,-39.6
GTF2035_wi,20,15,-18.6,-2.5,-19.2,-90.6,-38.2,-20.2,-33.9,-92.1,-49.2
GTF2035_wi,100,15,-18.7,-10.4,-94.0,-90.6,-67.2,-26.8,-95.1,-92.2,-68.9
