engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,14.2,0.0,0.0,-1.1,753.7,14.2,14.2,17.1,877.4
GTF2000,0,0,14.2,0.0,0.0,-1.0,-1.5,14.2,14.2,17.2,23.7
GTF2035,0,0,-8.0,0.0,0.0,19.3,0.8,-8.0,-8.0,10.4,-11.4
GTF2035,20,0,-8.4,-2.0,-18.8,19.3,-20.8,-10.3,-25.7,9.9,-27.8
GTF2035,100,0,-10.2,-10.0,-94.0,19.3,-62.8,-19.2,-94.6,7.8,-60.7
GTF2035_wi,0,15,-18.0,-0.3,-0.3,-90.7,-25.1,-18.0,-18.0,-92.2,-39.0
GTF2035_wi,20,15,-18.5,-2.3,-19.0,-90.6,-40.1,-20.1,-33.8,-92.2,-49.6
GTF2035_wi,100,15,-19.6,-10.3,-94.0,-90.7,-70.7,-27.7,-95.2,-92.4,-71.7
