engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,14.0,0.0,0.0,1.2,622.4,14.0,14.0,20.8,713.8
GTF2000,0,0,14.0,0.0,0.0,1.3,-5.1,14.0,14.0,21.0,18.7
GTF2035,0,0,-8.3,0.0,0.0,20.4,1.9,-8.3,-8.3,11.2,-10.7
GTF2035,20,0,-8.8,-2.0,-18.8,20.3,-18.0,-10.6,-25.9,10.7,-25.8
GTF2035,100,0,-10.5,-10.0,-94.0,20.4,-58.8,-19.5,-94.6,8.6,-56.5
GTF2035_wi,0,15,-18.1,-0.3,-0.3,-90.6,-24.3,-18.1,-18.1,-92.1,-38.4
GTF2035_wi,20,15,-18.5,-2.3,-19.0,-90.6,-38.7,-20.1,-33.8,-92.1,-48.3
GTF2035_wi,100,15,-19.8,-10.3,-94.0,-90.6,-67.4,-27.9,-95.2,-92.3,-68.6
