,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
182,183,801733.0,,12.4255856564628,83.61893333531431,238.337681913298,11615.111728422457,0.942699572454388,34610D,224.45773,-3.2027004,3.053089,232.17316761791963,62925.29633595792,0.3423787997482612,0.5163434474905173,30.98060684943104,32840.74243600544,-1.8962343851930608,2023-05-05 05:03:00,0.0001395477034092,0.2053959708192516,0.9971812544580086,0.2581717237452586,0.694400582716197,0.0116709316763965,0.0007041831392055,0.0001481128076172,3.444293248784122e-05,1477634679988828.0,97.86773703735264,38.32301067274619,0.0371767282193172,0.0007587087391697,0.0006196121369886,0.361572545833013,0.0218160209857268,0.0045886246621544,0.0010670629501473,4.577801908781872e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7730399608456897,16.420371218002717,11.670931676396563,34.44293248784122,1477634679988828.0,12.4527223925273,804.749338723502,1710.31180236941,0.0139547703409,0.0270431740310518,0.223220751637569,16.4209296801382,8.25423640661631,8.253084707599323,0.01395477034092,0.6782154587735539,15.065062300966018,300506604177718.6,3.4763032651309005,1.9162256117738947,220352711740123.88
183,184,801733.0,,12.484808138831475,83.5032214606048,238.30020582797349,11614.55379631684,0.9435188983574834,34610D,224.4058,-3.3893743,3.4758344,232.08400034422763,62894.31572910848,0.3423282029161997,0.5166525685187291,30.999154111123744,32868.17037813008,-1.8957394527930116,2023-05-05 05:04:00,0.000137656326449,0.2054140424277262,0.9900091424631374,0.2583262842593645,0.6941001589746476,0.0116740762817109,0.0007035825781003,0.0001479766922711,3.446076592927637e-05,1477366758214786.0,97.9263278370399,38.34595363546008,0.0371989849333484,0.0007591629578234,0.0006199830822224,0.3618864897617723,0.0218104647684344,0.0045871522885672,0.001068254593829,4.579711981655144e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.772832514520816,16.43408518906504,11.674076281710953,34.46076592927636,1477366758214786.0,12.4597901924155,804.662401425005,1709.72235552807,0.0137656326449,0.0270253403240107,0.223220751637569,16.4347904051306,8.25968328100009,8.258546439835373,0.0137656326449,0.6779098109483482,15.06504634432491,300228405485470.6,3.471776517958532,1.9149550435768277,220268961252750.66
184,185,801733.0,,12.54403062120015,83.3875095858953,238.262729742649,11613.995864211229,0.9443320296739504,34610D,224.34056,-3.411195,3.7765565,232.04091358428232,62863.31657499736,0.3423675833560045,0.5156652539503624,30.939915237021747,32815.22587607407,-1.8951573689740195,2023-05-05 05:05:00,0.0001311047354669,0.2054321156262174,0.9505200794794494,0.2578326269751812,0.6919410594557132,0.0116654247184328,0.0007028446545418,0.0001477510469066,3.4333802028226043e-05,1479274207976089.5,97.7391922337517,38.2726751481959,0.037127898284426,0.0007577122098862,0.0006187983047404,0.3609272519921695,0.0217459540363183,0.0045714048674742,0.0010622849245179,4.576861860709269e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7728013406709167,16.407612938037037,11.665424718432812,34.333802028226046,1479274207976089.5,12.44451378492,804.202673607198,1709.0809417837,0.0131104735467,0.0270159086606282,0.222940911804708,16.4076467702772,8.25220852666018,8.251126764868369,0.01311047354669,0.6762935333537076,15.044888753007871,299400938834317.0,3.455288625852615,1.9149574377639853,220278610037716.34
185,186,801733.0,,12.603253103568823,83.2717977111858,238.2252536573245,11613.437932105617,0.9451389632783735,34610D,224.268,-3.4114983,4.0525613,231.96283008250956,62832.37665976034,0.3408244309803625,0.5414416533013622,32.48649919808173,34311.79518639695,-1.8945716753705988,2023-05-05 05:06:00,0.0001247019894914,0.2054501904148653,0.9122338200792222,0.2707208266506811,0.7255423890928043,0.0119232910264314,0.0007020318881593,0.0001486547970507,3.628235539e-05,1450000000000000.0,102.62485096674018,40.1857995080271,0.038983799037698,0.0007955877354632,0.0006497299839616,0.3873459843686606,0.0228065583717161,0.00482927394518,0.0011786867092817,4.710542383721851e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7726662312641811,17.155897593198475,11.923291026431457,36.28235539,1450000000000000.0,12.8499924457987,808.821073791847,1723.38477219859,0.0124701989491,0.0273783562777103,0.232203583419632,17.1561262069531,8.48128284489735,8.480225343925627,0.01247019894914,0.6926454920537418,15.36082307039042,323932884640048.3,3.8125874443836523,1.9142096591496391,220233210302588.4
186,187,801733.0,IGO1004,12.6624755859375,83.1560858364763,238.187777572,11612.88,0.9459396961086632,34610D,224.20193,-3.2747,4.210695,233.33159862711184,62799.89016056225,0.3434347736855864,0.5078591374617282,30.47154824770369,32239.88164929972,0.0,2023-05-05 05:07:00,0.0001172328867871,0.2054682667938099,0.8646287568826445,0.2539295687308641,0.6807053340241987,0.0115964095832889,0.0007012866663765,0.0001470547199752,3.3356333335667625e-05,1493959267342398.5,96.25962091449595,37.69330518240947,0.0365658578972444,0.0007462419979029,0.000609430964954,0.3533605541173215,0.0213692904899652,0.0044809849947779,0.0010164191206042,4.552325189492795e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7773400871030115,16.11994082464986,11.59640958328891,33.35633333566763,1493959267342398.5,12.3279555244187,802.491420511189,1703.32470713207,0.0117232886787,0.026865978534989,0.220044037749257,16.1199423169636,8.19043451042298,8.189474434693732,0.01172328867871,0.6702790558036462,14.945586361430381,291265096980333.06,3.336072820664102,1.948472089167267,222753204654264.62
187,188,801733.0,IGO1004,12.671067516839951,83.02451080927194,238.187777572,11612.88,0.946586202315048,34610D,224.13567,-3.175504,4.274216,232.5805659078439,62769.41861231455,0.3429383048231407,0.5106318063450116,30.637908380700697,32473.559464205988,-25.867320416617076,2023-05-05 05:08:00,0.0001073721896868,0.2054682667938099,0.7983525493836107,0.2553159031725058,0.6831465812635682,0.011622798740444,0.0007006027199082,0.0001469917919882,3.3685593634447385e-05,1489012605550199.5,96.7851525746335,37.89909266692676,0.0367654900568408,0.0007503161236089,0.000612758167614,0.3560982429370477,0.02146500194382,0.0045035210556496,0.0010320561315217,4.562023178655544e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7749525933506347,16.236779732102995,11.622798740444033,33.68559363444738,1489012605550199.5,12.3713626160029,802.686379792689,1704.61805101598,0.0107372189687,0.0269044937033668,0.221041997792068,16.2369790350413,8.21580217153118,8.214920117570056,0.01073721896868,0.6709630508549812,14.970992623828149,293736600361362.25,3.3673072249602396,1.931010314576922,221474685592797.6
188,189,801733.0,IGO1004,12.679603467242504,82.89355853042272,238.187777572,11605.26,0.9472321028510652,34610D,224.19672,-3.0029888,4.295488,232.46999672571167,62738.78070393385,0.3426572043404104,0.5161020263465175,30.966121580791047,32810.132189550604,25.867042215754864,2023-05-05 05:09:00,9.833695180076044e-05,0.2057153055600918,0.7266013796868158,0.2580510131732587,0.6902485383218865,0.0116804868683863,0.000700373826625,0.0001471764743086,3.42259516969589e-05,1480894503878548.2,97.82197807371892,38.30509239543853,0.0371593458969492,0.0007583539978969,0.0006193224316158,0.3616993764892853,0.0216878610672738,0.0045574845972739,0.0010598449814663,4.585755925542836e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.774478730767284,16.405066094775304,11.68048686838636,34.2259516969589,1480894503878548.2,12.4643385772127,803.781399620492,1707.72980776939,0.00983369518008,0.0269803490542203,0.223101390701394,16.4053931167824,8.26903277837677,8.268219706853978,0.009833695180076044,0.6748124489390949,15.046347862652366,298993731910735.9,3.4442293271297237,1.930692771371138,221581220739975.03
189,190,801733.0,IGO1004,12.688056428553692,82.76287431941924,237.158888684,11612.88,0.9478754266811528,34610D,224.13086,-2.8134093,4.3076057,232.0404201713977,62707.81458235306,0.342189240349066,0.5204572495603679,31.227434973622078,33102.99030906309,0.0,2023-05-05 05:10:00,8.813455477876906e-05,0.2054682667938099,0.6556990615811945,0.2602286247801839,0.6958486745465967,0.0117234607550658,0.0007005531592633,0.0001473962766509,3.476176197199474e-05,1472844726164047.0,98.64746708167212,38.62833706237051,0.0374729219683464,0.000764753509558,0.0006245486994724,0.3660936083946301,0.021876478226461,0.0046028076444701,0.0010855206615489,4.599316291252999e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7731611748527104,16.551495154531544,11.72346075506588,34.761761971994744,1472844726164047.0,12.5286534716652,804.478363669483,1710.36333943021,0.00881345547788,0.0270508959026438,0.224646062375963,16.5519044873626,8.30457014009682,8.303838285006616,0.008813455477876906,0.6772627844050402,15.097558919266566,303158377050927.5,3.502857276729868,1.918012467214536,220521709366671.44
190,191,801733.0,IGO1004,12.696441650390623,82.6324357657597,235.101110908,11612.88,0.9485160477014332,34610D,224.18886,-2.5410745,4.410713,232.27558711656135,62676.58714737944,0.3431293112511,0.4997938930834593,29.98763358500756,31843.782974490725,-51.76316522545004,2023-05-05 05:11:00,8.104137035079323e-05,0.2054682667938099,0.5986625600961876,0.2498969465417296,0.6690206604245952,0.011516163281838,0.0007011515705644,0.0001466374106248,3.2576105454529225e-05,1505681067581112.8,94.73093449503888,37.09470274465436,0.035985160302009,0.0007343910265716,0.0005997526717001,0.345342484800879,0.0210258763856384,0.0043973089396723,0.0009768803139969,4.5151812150505416e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7738445834265392,15.921891487245365,11.516163281838097,32.57610545452923,1505681067581112.8,12.1867479529084,800.590749869724,1698.59348311956,0.00810413703508,0.0267559148343342,0.216976482562042,15.9219351033649,8.10947724663893,8.108820096746362,0.008104137035079322,0.6636107438208714,14.838157628822062,283484644896862.75,3.219129737946664,1.9229605111179549,220884621464454.66
191,192,801733.0,IGO1004,12.704370789608712,82.50523215846012,234.07222202,11597.64,0.9491690718086322,34610D,224.39073,-2.286708,4.518825,231.96642574072288,62646.59951379443,0.3421207882661005,0.5209843585087489,31.259061510524933,33140.45571590759,-25.9018947971884,2023-05-05 05:12:00,7.542248436778644e-05,0.2059626413462153,0.5448814932374587,0.2604921792543744,0.6977983499903435,0.0117328894748812,0.0007015155247432,0.0001476619574002,3.4775747911051665e-05,1472634607572108.0,98.74737531174826,38.667459088519344,0.0375108738126299,0.0007655280369924,0.0006251812302104,0.3667591137915045,0.0219287169385374,0.004615774209139,0.001087057243026,4.603317578062427e+16,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.772466899770143,16.570227857953796,11.73288947488128,34.77574791105167,1472634607572108.0,12.5406738999581,805.065511648347,1711.44378258166,0.00754224843678,0.0270712769519602,0.224952198442927,16.570396755971,8.30962642959619,8.308999744192871,0.007542248436778643,0.679330942951908,15.126806189558279,304207683544629.94,3.523946904825607,1.9192153170084025,220869227147069.06
