Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.7724088311487793,34610D,278.66312,7.7999487,4.694784,163.28162977263557,72050.86530599192,0.2764810404896726,1.0644265671375563,63.86559402825338,114682.17657815044,2759.1399840641493,2023-11-06 03:01:00,0.0003415078703481,0.6225043576468452,0.0358443461306008,0.5322132835687782,0.706713780918728,0.0188143173246494,0.0013245522979636,0.000294344955103,9.820119674302726e-05,1074646633721174.4,201.75141153525243,79.00173981294944,0.076638712833904,0.0015640553639572,0.001277311880565,1.2015875521747958,0.0845933193309335,0.0187985154068741,0.0062716777642788,6.863294563306564e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4879269231538516,57.341088289075216,18.814317324649444,98.20119674302728,1074646633721174.4,20.4634138449288,806.85421195132,1588.71342624437,0.0341507870348,0.0234341017447287,0.862103930308824,57.3406571757122,36.7884350635607,36.77587581253177,0.03415078703481,1.0,32.515133922793765,646767177207982.4,40.58146994246164
1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.7718664551978596,34610D,273.306,12.495596,8.079913,177.87600332251685,71986.99971196367,0.2805895340719998,1.0223388189462472,61.340329136774834,118616.918995626,3132.417765275607,2023-11-06 03:02:00,0.0003751750707074,0.5609564736871223,0.0546588523724593,0.5111694094731236,0.7067137809187282,0.0184103455475082,0.0013815497976248,0.0003070110661388,9.234823880803756e-05,958131896079095.2,193.7740997430717,75.87798714219048,0.0736083949641298,0.001502212142125,0.0012268065827354,1.1292966554059127,0.084744719305152,0.0188321598455893,0.0056646713636865,5.877212586193383e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5367227321443272,59.308459497813,18.410345547508246,92.34823880803758,958131896079095.2,21.1917082539386,818.64,1639.79472835943,0.0375175070707,0.0246680232575377,0.923549468100542,59.3087115633763,37.4391356153087,37.42509465277611,0.03751750707074,1.0,35.401497199177946,670800637421149.4,42.08945175975839
2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.7713207005125201,34610D,267.31464,18.895645,9.470785,193.153787165698,71925.6593828269,0.3105221395626867,0.9741439496442172,58.44863697865303,80917.75365287602,1816.7878655267568,2023-11-06 03:03:00,0.0003407979678346,0.4971884686406126,0.0728414548383633,0.4870719748221085,0.706713780918728,0.0179680558116125,0.0014522974657313,0.0003227327701625,8.593620338003535e-05,839529902642205.0,184.6392442155649,72.3009639425938,0.0701383643743836,0.0014313951913139,0.001168972739573,1.050208371345118,0.0848848073595491,0.0188632905243442,0.0050228539546833,4.906937851225816e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5893171001037236,40.458876826438015,17.968055811612537,85.93620338003534,839529902642205.0,15.9914602343172,772.195235896186,1521.17777716434,0.0340797967835,0.0221383369152337,0.652378246218007,40.4586472958181,29.4682590077078,29.458219706295868,0.03407979678346,0.9028644592448605,25.04471143480605,755457325020397.6,33.25789220139654
3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.7707570795320169,34610D,263.0283,20.51739,8.916662,201.1011966268568,71867.21074584824,0.3174642536824933,0.9577436398736774,57.46461839242065,73109.17654324224,1692.689923956685,2023-11-06 03:04:00,0.0005838442672859,0.4629524664715891,0.1690276451883762,0.4788718199368387,0.706713780918728,0.0177123775586406,0.0014807883664655,0.0003290640814367,8.360858539636675e-05,774594822482357.1,181.5307295016568,71.08373295142435,0.0689575420709047,0.0014072967769572,0.0011492923678484,1.017835017229763,0.08509293839888,0.0189095418664177,0.0048045354541323,4.451179588269346e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6185440718361074,36.55458827162112,17.7123775586407,83.60858539636675,774594822482357.1,14.8685250317085,760.53463276091,1498.18588558153,0.0583844267286,0.0217054870343432,0.599611330246051,36.5541009762272,27.624873346418,27.6087541335902,0.05838442672859,0.8450006677890087,22.915665464373372,832295424667514.8,30.33779362610891
4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.7705890318119886,34610D,258.88858,22.020441,9.9695635,205.2906069563888,71809.74612745582,0.3070864230228669,0.946547975457676,56.79287852746055,81071.36088254576,1858.692196279128,2023-11-06 03:05:00,0.0005618608307643,0.4327152378881695,0.2209586145769382,0.4732739877288379,0.7067137809187279,0.0175737970195845,0.0015054914763047,0.000334553661401,8.180063744356482e-05,709684028710429.1,179.40870326824788,70.2527907384687,0.0681514542329526,0.0013908460047541,0.0011358575705492,0.9980665193995136,0.0855011945379029,0.0190002654528673,0.0046456936658012,4.030499883543022e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6364581177336691,40.53568044127288,17.573797019584546,81.80063744356482,709684028710429.0,15.9070736226625,777.120189124667,1551.01240993426,0.0561860830764,0.0230012339688123,0.666869174693459,40.535608798336,28.9927564580959,28.976475711380083,0.05618608307643,0.9278964680453272,25.56096490890949,737138602389846.4,35.479779269169796
5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.7708483193588602,34610D,254.34822,23.609188,12.299578,214.28789063562525,71752.95324892836,0.3101149159767404,0.9305733141074676,55.834398846448046,77397.37756588389,1712.169700743779,2023-11-06 03:06:00,0.0003474432779722,0.4012788685142464,0.1936401109478855,0.4652866570537337,0.706713780918728,0.0174826903692056,0.0015336687008022,0.0003408152668449,7.96569083052831e-05,654489637851320.1,176.38086595592938,69.06715137305623,0.0670012786157376,0.0013673730329742,0.0011166879769289,0.9761355069831826,0.0856314699389071,0.0190292155419793,0.0044475955891921,3.654303548065794e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6702556251215286,38.69868878294194,17.48269036920562,79.6569083052831,654489637851320.0,15.4112502036067,773.766536610647,1549.15732561928,0.0347443277972,0.0230270209554383,0.647307594057322,38.6989674530802,28.1107832102983,28.101019699899407,0.03474432779722,0.9108447306502765,24.973797666593704,764986947011521.1,34.645349213729574
6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.7710908985754593,34610D,251.36261,25.192188,12.773018,223.1378990616217,71697.11885008191,0.2992613137601363,0.8991294868676903,53.947769212061424,80180.90940897816,2004.1485748352345,2023-11-06 03:07:00,0.0001134681014091,0.3739586563801814,0.0785452923314281,0.4495647434338451,0.706713780918728,0.0172735907294739,0.0015850544014792,0.0003522343114398,7.598446360739459e-05,610739588035487.0,170.421002940902,66.73339051531998,0.0647373230544737,0.0013211698582545,0.0010789553842412,0.9318716861372638,0.0855101490395647,0.0190022553421255,0.004099192306394,3.2948038344007924e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7020696861794665,40.09045470448908,17.273590729473938,75.9844636073946,610739588035487.0,15.8705961256106,787.740702563126,1587.03742702517,0.0113468101409,0.023906532834107,0.682999629145967,40.090477487459,28.5695811218406,28.566339753504565,0.01134681014091,0.9842362287142047,27.236487758057997,625870764815397.0,37.00831699514033
7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.7713346896079789,34610D,247.54424,27.571053,12.917055,231.0924892361292,71643.17108086984,0.3083964360171035,0.8688305404907378,52.12983242944427,72523.71136606361,1769.446846234293,2023-11-06 03:08:00,9.078688276980212e-05,0.3439455476608665,0.0843125706430423,0.4344152702453689,0.706713780918728,0.0169827674720377,0.001641220032522,0.0003647155627826,7.238919172037207e-05,557642079693520.8,164.67814064461444,64.48460271522256,0.0625557989153331,0.0012766489574557,0.0010425966485888,0.8853088225055469,0.0855565252752217,0.0190125611722715,0.0037736364340859,2.9069788170030044e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.732683865932569,36.26185568303181,16.98276747203779,72.38919172037207,557642079693520.8,14.6894497524275,777.256221926181,1568.83681931112,0.00907868827698,0.0235841317183023,0.62785590804255,36.2616829645714,26.6219641045894,26.619547398860316,0.0090786882769802,0.9285765759299656,25.199438599288676,702601217375400.6,33.90001583178172
8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.7715814161082858,34610D,244.62358,29.081886,12.692558,236.4850891755371,71591.04124844041,0.3129172985247258,0.8379526565595788,50.27715939357473,67252.05005135444,1560.8214838572055,2023-11-06 03:09:00,4.978046659846859e-05,0.319132970959831,0.0577140271532692,0.4189763282797894,0.7067137809187282,0.0166827456524249,0.0017034344083087,0.0003785409796241,6.882413366828571e-05,511650974935610.3,158.82554652430255,62.19284616985194,0.0603325912722896,0.0012312773729038,0.0010055431878714,0.8387610622894371,0.0856438432630367,0.0190319651695637,0.003460281938565,2.5724357620715588e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.754243908768641,33.62602502567722,16.68274565242499,68.82413366828571,511650974935610.3,13.8039431296611,771.243927305391,1561.25327193783,0.00497804665985,0.0234952239749103,0.589263409113474,33.6264585550762,25.080135849853,25.078887411135906,0.0049780466598468,0.8981079939474621,23.97293104264805,734313772649313.0,31.786982644580206
9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.7718345689144034,34610D,241.77797,29.315107,12.842211,240.5824549130588,71540.76408904683,0.3162078815723918,0.8150357350373336,48.902144102240015,62985.84307284808,1349.08080227503,2023-11-06 03:10:00,3.5166554318439825e-05,0.2985023293677357,0.0512725294158622,0.4075178675186668,0.706713780918728,0.0164426018464844,0.0017545290671619,0.0003898953482582,6.617238546744308e-05,472370197898827.1,154.4818732189762,60.4919522544709,0.058682572922688,0.0011976035290344,0.0009780428820448,0.8040784849125393,0.0858002332739223,0.019066718505316,0.0032359715297178,2.309991548725208e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7718142695746968,31.49292153642404,16.44260184648443,66.17238546744309,472370197898827.1,13.0582149396581,765.214535705913,1554.15015853901,0.00351665543184,0.0234237026119803,0.557251993024286,31.4929095241187,23.7900899894141,23.789253403342094,0.0035166554318439,0.8679775011017156,22.79946416233091,776701570380868.2,30.234482266217608
