,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
42,42,44,adbb36,NKS2975,39.00123596191406,-74.425745425017,198.06111094,11018.52,-0.8917894284367537,34610D,216.48865,18.19309,-14.179414,199.852506174042,65287.66573862622,0.46079438123498756,0.326899705997082,28.07441244764865,33.2399638940428,74.92672189288776,3.977614764540532e-05,22565.703240217892,0.8559691376991883,0.2339534370637387,0.4856082421719366,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.798412135575282,1.6193323011008516,0.6775623609052787,16.619921067550745,11.10055628496016,25.623096527168165,1568142623434966.8,12.4058387362488,716.434220283721,1061.05678571958,0.00397761476454,0.014800825948876,0.163449852998541,16.6199819470214,11.043292689416,11.042853447246856,14.668052519286384,0.4338203745787043,111063773166926.4,0.0009907653850792864,6.980388319404802e-07,2.8440000000000003,35.8,2023-11-06 05:44:00,3.9776147645405315e-05,0.8559683896979142,0.0,225.6570324021789,42,3.9776147645405315e-05,18.19309,-14.179414,0.8559683896979142,0.0,0.0,0.36312503286283854,0.0,11847.612187849809,-0.7438129720489206,-0.6683878085451227,2.1008751660030773,233.81939039659127,0.49032850465453204,0.0,1.0,226.23711567083825,0.0,0.0,0.0,0 days,3.9097085e-05,1.1055313e-06,110069.234,0.8392687,-262.21402,6.69818756151351e-05,6.69818756151351e-05,1.0,-4.250083360305061e-13,1.7850524e-12,2.9615554e-16,2.7746681722758428e-17,2.401725474523741e-17,2.7746681722758428e-17,7.480000000000001e-16,1.8729167298259067e-14,1.3600440229934818e-12,788.1039172696273,2.6429538000951128e-14,4.1725060041843885e-14,2.7816706694562583e-15,3.287319245509423e-16,3.9097085e-05,1.1055313e-06,110069.234,0.8392687,-262.21402,6.69818756151351e-05,6.69818756151351e-05,1.0,-4.250083360305061e-13,1.7850524e-12,2.9615554e-16,2.7746681722758428e-17,2.401725474523741e-17,2.7746681722758428e-17,7.480000000000001e-16,1.8729167298259067e-14,1.3600440229934818e-12,788.1039172696273,2.6429538000951128e-14,4.1725060041843885e-14,2.7816706694562583e-15,3.287319245509423e-16
43,43,45,adbb36,NKS2975,38.92195129394531,-74.51727825662363,196.517777608,11041.38,-0.8917427679947815,34610D,216.388,17.925392,-14.070689,198.85271457635417,65259.591326178575,0.4604989159077126,0.313691529765368,26.95010888236893,32.036740067246,0.0,3.914516535123329e-05,22484.50492966137,0.8505183848540738,0.2245842406864077,0.4666103696926707,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.839923119951168,1.62556413740975,0.6743294563464657,16.018368348463838,10.89304143634517,24.57447695598768,1518647512312255.0,12.0745434623747,711.683867896711,1046.60919407952,0.00391451653512,0.014547268518752,0.156845764882684,16.018370033623,10.7818017300295,10.781379691138776,15.081429491226189,0.4224199434376109,101303934077202.14,0.0009243918344586818,5.98471206448745e-07,2.8440000000000003,35.8,2023-11-06 05:45:00,3.914516535123329e-05,0.8505181330035967,0.0,224.84504929661372,43,3.914516535123329e-05,17.925392,-14.070689,0.8505181330035967,0.0,0.0,0.36198669280992124,0.0,11732.308467911216,-0.7444306336613568,-0.6676998065497328,2.0921680015709225,233.77482542257724,0.4867312000085312,0.0,1.0,226.1754917885464,0.0,0.0,0.0,0 days,3.8310354e-05,1.1282091e-06,110312.234,0.83351326,-262.26486,0.0,0.0,1.0,-4.2400738071864615e-13,1.7911101e-12,2.979036e-16,0.0,0.0,0.0,7.48e-16,1.8818239128602806e-14,1.3671027316708211e-12,789.635327390354,2.3785445717522253e-14,4.003918533409348e-14,2.669279022272898e-15,0.0,3.8310354e-05,1.1282091e-06,110312.234,0.83351326,-262.26486,0.0,0.0,1.0,-4.2400738071864615e-13,1.7911101e-12,2.979036e-16,0.0,0.0,0.0,7.48e-16,1.8818239128602806e-14,1.3671027316708211e-12,789.635327390354,2.3785445717522253e-14,4.003918533409348e-14,2.669279022272898e-15,0.0
44,44,46,adbb36,NKS2975,38.84337344412076,-74.60772705078125,195.48888872,11041.38,-0.8916791964731394,34610D,216.41547,17.71393,-14.108645,197.8407293730029,65232.64121729621,0.4592556990028453,0.311811089127992,26.759596310207684,31.9211731050196,0.0,3.90121423343551e-05,22484.50492966137,0.8445767954473113,0.2229966359183973,0.4631022841003362,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.764641754182133,1.6142763113910277,0.6708551553698112,15.96043300368197,10.854167003331051,24.42339362376193,1511516340509992.8,12.0069080268194,710.725715453084,1045.79670548122,0.00390121423344,0.0145297869316625,0.155905544563996,15.9605865525098,10.7300640606267,10.729645474170264,15.048911930357413,0.4201487753869095,99556091719997.42,0.0009252842240923061,5.804602976430143e-07,2.8440000000000003,35.8,2023-11-06 05:46:00,3.9012142334355096e-05,0.8445769440847256,0.0,224.84504929661372,44,3.9012142334355096e-05,17.71393,-14.108645,0.8445769440847256,0.0,0.0,0.36194074519604924,0.0,11676.28996508651,-0.7449255579355207,-0.6671475947153322,2.087357690806341,233.75013489799562,0.48345993626073214,0.0,1.0,226.13423868597565,0.0,0.0,0.0,0 days,3.818951e-05,1.1180739e-06,110336.43,0.8276547,-262.08636,0.0,0.0,1.0,-4.238732460648187e-13,1.7919391e-12,2.9712238e-16,0.0,0.0,0.0,7.480000000000001e-16,1.882997915806545e-14,1.368065906381162e-12,791.1530115598587,2.3682360301592736e-14,3.979916829810283e-14,2.653277886540188e-15,0.0,3.818951e-05,1.1180739e-06,110336.43,0.8276547,-262.08636,0.0,0.0,1.0,-4.238732460648187e-13,1.7919391e-12,2.9712238e-16,0.0,0.0,0.0,7.480000000000001e-16,1.882997915806545e-14,1.368065906381162e-12,791.1530115598587,2.3682360301592736e-14,3.979916829810283e-14,2.653277886540188e-15,0.0
45,45,47,adbb36,NKS2975,38.76511913234904,-74.69757080078125,193.945555388,11041.38,-0.8916028246086442,34610D,216.43716,17.516874,-14.173819,196.70092774782847,65205.881620986,0.4599562293069606,0.313738833329758,27.017937859280824,32.3539128450322,24.974309735071024,3.897819183369704e-05,22484.50492966137,0.8414422538208045,0.2251494821606735,0.4672636434892943,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.019402085337076,1.652480796432186,0.66695681457801,16.176603805135823,10.895796269038485,24.756556013487494,1527241690250329.2,12.0841033617006,712.075413879426,1044.68602524505,0.00389781918337,0.014565916055224,0.156869416664879,16.1769564225161,10.7696224576701,10.769202693621612,15.348402360925515,0.4233480491187451,102019489618321.7,0.0008968813072745605,6.058967101247515e-07,2.8440000000000003,35.8,2023-11-06 05:47:00,3.897819183369704e-05,0.8414433344482075,0.0,224.84504929661372,45,3.897819183369704e-05,17.516874,-14.173819,0.8414433344482075,0.0,0.0,0.3619044737223185,0.0,11527.132850463608,-0.7455933302670366,-0.6664012198828195,2.0900652940503175,233.7640387599514,0.48176746906292817,0.0,1.0,226.13766679660264,0.0,0.0,0.0,0 days,3.8171165e-05,1.1037961e-06,110360.22,0.8237868,-262.45856,0.0,0.0,1.0,-4.2374083731028756e-13,1.7927347e-12,2.960218e-16,0.0,0.0,0.0,7.48e-16,1.8840941552255455e-14,1.3689938271489312e-12,792.6644467853906,2.3112982480207847e-14,4.0045223100503655e-14,2.6696815400335764e-15,0.0,3.8171165e-05,1.1037961e-06,110360.22,0.8237868,-262.45856,0.0,0.0,1.0,-4.2374083731028756e-13,1.7927347e-12,2.960218e-16,0.0,0.0,0.0,7.48e-16,1.8840941552255455e-14,1.3689938271489312e-12,792.6644467853906,2.3112982480207847e-14,4.0045223100503655e-14,2.6696815400335764e-15,0.0
46,46,48,adbb36,NKS2975,38.68779586533368,-74.78607177734375,192.9166665,11049.0,-0.8915070289432006,34610D,216.41759,17.3001,-14.1539135,195.54920464012548,65178.86368312672,0.45927466127016425,0.310486833246544,26.746876125523844,32.1594088363798,0.0,3.86532923131545e-05,22457.50380622449,0.8355700313780406,0.2228906343793653,0.462495865658723,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.057385995691774,1.6581804949806551,0.6630816336112834,16.079581493911583,10.841073460373114,24.554922897253658,1517724555754376.8,11.9958888014057,710.911623343768,1040.93816686364,0.00386532923132,0.0145174865921602,0.155243416623272,16.0797044181899,10.6935464095492,10.69313308475033,15.510831172061945,0.4205894443686599,99354209786324.48,0.0008772871684833672,5.807766645198385e-07,2.8440000000000003,35.8,2023-11-06 05:48:00,3.86532923131545e-05,0.8355707397024574,0.0,224.57503806224494,46,3.86532923131545e-05,17.3001,-14.1539135,0.8355707397024574,0.0,0.0,0.3615025576330229,0.0,11630.425458026664,-0.7462518485869257,-0.6656637127563707,2.0849234977616087,233.73762140257807,0.47831435893416674,0.0,1.0,226.09393745154688,0.0,0.0,0.0,0 days,3.7861075e-05,1.1056352e-06,110462.35,0.81713295,-262.53458,0.0,0.0,1.0,-4.2329644370774996e-13,1.7961435e-12,2.9616356e-16,0.0,0.0,0.0,7.48e-16,1.8891175541767075e-14,1.3728470760029717e-12,794.1541431177465,2.2436668874014458e-14,3.963014197244233e-14,2.6420094648294883e-15,0.0,3.7861075e-05,1.1056352e-06,110462.35,0.81713295,-262.53458,0.0,0.0,1.0,-4.2329644370774996e-13,1.7961435e-12,2.9616356e-16,0.0,0.0,0.0,7.48e-16,1.8891175541767075e-14,1.3728470760029717e-12,794.1541431177465,2.2436668874014458e-14,3.963014197244233e-14,2.6420094648294883e-15,0.0
47,47,49,adbb36,NKS2975,38.609710693359375,-74.8751698369565,193.945555388,11049.0,-0.8914096292054721,34610D,216.44057,17.101446,-14.175691,194.55934848786308,65152.11680700119,0.4577871512738139,0.325459833273524,28.037888884382618,33.772042784053,49.943643548376926,3.847102135328799e-05,22457.50380622449,0.8291265375329846,0.2336490740365218,0.4845802126952715,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.99666718183472,1.6490770242572406,0.6596901414087517,16.88571754125237,11.06723930683326,25.978921526617217,1584937654132461.2,12.3406169406608,716.566402201328,1058.65710019783,0.00384710213533,0.014859708908655,0.162729916636762,16.8860213920265,10.9510837417535,10.950662458584224,15.063000194417238,0.4341406381198646,111398092650459.31,0.0009440381581442716,7.012942696403961e-07,2.8440000000000003,35.8,2023-11-06 05:49:00,3.847102135328799e-05,0.8291263582753458,0.0,224.57503806224494,47,3.847102135328799e-05,17.101446,-14.175691,0.8291263582753458,0.0,0.0,0.3614641760635491,0.0,11628.35844538571,-0.7469507956203856,-0.6648793190663047,2.0792033791980526,233.70816494629523,0.47473109280180353,0.0,1.0,226.04677253006307,0.0,0.0,0.0,0 days,3.7685222e-05,1.0990706e-06,110486.64,0.8118635,-262.0188,0.0,0.0,1.0,-4.231610510743771e-13,1.7969505e-12,2.9565754e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8902920861662494e-14,1.3737894872122648e-12,795.657596180589,2.5325520829014998e-14,4.154127653044602e-14,2.7694184353630675e-15,0.0,3.7685222e-05,1.0990706e-06,110486.64,0.8118635,-262.0188,0.0,0.0,1.0,-4.231610510743771e-13,1.7969505e-12,2.9565754e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8902920861662494e-14,1.3737894872122648e-12,795.657596180589,2.5325520829014998e-14,4.154127653044602e-14,2.7694184353630675e-15,0.0
48,48,50,adbb36,NKS2975,38.53156655521716,-74.96405029296875,194.459999832,11064.24,-0.8913031359282502,34610D,216.37105,16.896162,-14.135314,194.2546305266936,65124.078918116815,0.45555524962050636,0.32979315388167,28.3084400066538,34.1082744490498,0.0,3.80673801828519e-05,22403.598795491587,0.8259597092960385,0.235903666722115,0.489715205512478,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.64575914310844,1.5964586153056302,0.6587627311575022,17.053802985588412,11.111784134995558,26.3664861269518,1598971654954277.5,12.3797286941656,717.516302556736,1068.68192775989,0.00380673801829,0.0149987450268896,0.164896576940835,17.0541372245249,10.9940249431009,10.993606445304769,14.525507357813147,0.4364421514968824,114668426263739.95,0.0010106237692642198,7.303772939421847e-07,2.8440000000000003,35.8,2023-11-06 05:50:00,3.806738018285191e-05,0.8259606990334448,0.0,224.03598795491598,48,3.806738018285191e-05,16.896162,-14.135314,0.8259606990334448,0.0,0.0,0.36071240898765494,0.0,11565.501319536128,-0.748494380375674,-0.6631411332032088,2.0657088779167023,233.6383882491491,0.47259990286935744,0.0,1.0,225.97033980197287,0.0,0.0,0.0,0 days,3.731932e-05,1.1102157e-06,110667.305,0.80561054,-261.1115,0.0,0.0,1.0,-4.224012214923677e-13,1.8029369e-12,2.9651664e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8991481311980347e-14,1.3805357441930189e-12,797.1621845789059,2.7607688770501113e-14,4.2094376026219415e-14,2.806291735081294e-15,0.0,3.731932e-05,1.1102157e-06,110667.305,0.80561054,-261.1115,0.0,0.0,1.0,-4.224012214923677e-13,1.8029369e-12,2.9651664e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8991481311980347e-14,1.3805357441930189e-12,797.1621845789059,2.7607688770501113e-14,4.2094376026219415e-14,2.806291735081294e-15,0.0
49,49,51,adbb36,NKS2975,38.45368466134799,-75.0521240234375,191.887777612,11064.24,-0.8911832611530865,34610D,216.38875,16.708944,-14.171384,195.01615343185148,65095.77047811016,0.4567071604349971,0.325590015651242,27.95631394225309,33.6268936683412,0.0,3.795690154839623e-05,22403.598795491587,0.821651147047781,0.232969282852109,0.4841005735121097,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.722154801919856,1.6079162405137752,0.6613181300855193,16.812706974336518,11.053272304815254,25.93532410169396,1582879844560194.8,12.2972980323839,716.16809122612,1062.88953276782,0.00379569015484,0.0148927626744394,0.162795007825621,16.8134468341706,10.9311490006504,10.93073410385217,14.7138437549698,0.4331755705394233,111422094836155.6,0.0009819913239445784,6.979621701031646e-07,2.8440000000000003,35.8,2023-11-06 05:51:00,3.795690154839623e-05,0.8216519573893059,0.0,224.03598795491598,49,3.795690154839623e-05,16.708944,-14.171384,0.8216519573893059,0.0,0.0,0.36068290371236184,0.0,11432.793258521662,-0.748588095307536,-0.663035341112248,2.07008847774445,233.66107815692598,0.4702151965165179,0.0,1.0,225.97825244427278,0.0,0.0,0.0,0 days,3.7212794e-05,1.1037765e-06,110691.195,0.8012385,-259.94827,0.0,0.0,1.0,-4.222662538432001e-13,1.8037116e-12,2.9602028e-16,0.0,0.0,0.0,7.48e-16,1.900281018209651e-14,1.3814453761225149e-12,798.6589099003417,2.6501087549137802e-14,4.15578928425045e-14,2.7705261895002996e-15,0.0,3.7212794e-05,1.1037765e-06,110691.195,0.8012385,-259.94827,0.0,0.0,1.0,-4.222662538432001e-13,1.8037116e-12,2.9602028e-16,0.0,0.0,0.0,7.48e-16,1.900281018209651e-14,1.3814453761225149e-12,798.6589099003417,2.6501087549137802e-14,4.15578928425045e-14,2.7705261895002996e-15,0.0
50,50,52,adbb36,NKS2975,38.37668725999735,-75.13908054517663,190.34444428,11064.24,-0.891044851216078,34610D,216.40517,16.526478,-14.202749,195.38355627066264,65067.8141641679,0.46153221319554344,0.303268326313168,26.259252170363062,31.5929005330062,-24.97489783055728,3.781138611630768e-05,22403.598795491587,0.8167397768104404,0.2188271014196922,0.4549917660854711,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.43759716420168,1.7152071032276337,0.6625389329672764,15.796483913434786,10.750218052218766,24.106533396142023,1496560456977550.0,11.8678519485908,709.410806446986,1028.19752904404,0.00378113861163,0.0143480244263027,0.151634163156584,15.7964502665031,10.5682955821157,10.567895995319784,16.234136774087695,0.4170514638064088,94363274174651.69,0.0008057413493346321,5.401449545506604e-07,2.8440000000000003,35.8,2023-11-06 05:52:00,3.781138611630768e-05,0.8167396098959726,0.0,224.03598795491598,50,3.781138611630768e-05,16.526478,-14.202749,0.8167396098959726,0.0,0.0,0.3606555364674898,0.0,11392.410792910809,-0.748783785498755,-0.6628143349190287,2.088637674580456,233.75670975291916,0.46747836806502846,0.0,1.0,226.051853721265,0.0,0.0,0.0,0 days,3.70661e-05,1.1007781e-06,110714.6,0.7967697,-258.50238,0.0,0.0,1.0,-4.221334387647042e-13,1.8044667e-12,2.9578917e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9014122278810444e-14,1.382333316606953e-12,800.136741145103,2.026687233262573e-14,3.8708780987155084e-14,2.5805853991436718e-15,0.0,3.70661e-05,1.1007781e-06,110714.6,0.7967697,-258.50238,0.0,0.0,1.0,-4.221334387647042e-13,1.8044667e-12,2.9578917e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9014122278810444e-14,1.382333316606953e-12,800.136741145103,2.026687233262573e-14,3.8708780987155084e-14,2.5805853991436718e-15,0.0
51,51,53,adbb36,NKS2975,38.29994201660156,-75.22560931266622,190.34444428,11056.62,-0.8908944329005948,34610D,216.45976,16.369385,-14.29559,194.29086433814865,65041.55491199754,0.46326576186107515,0.30603826577575,26.64946570485387,32.181182161743,49.9472707241753,3.790159712775381e-05,22430.535107814052,0.8138215245422517,0.2220788808737822,0.4611788563253244,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.873754130968274,1.7806130853997753,0.6587505526782234,16.09075649246901,10.817327586534011,24.5500556520194,1517494820538335.2,11.9983492412931,711.497439045261,1025.60963766217,0.00379015971278,0.0143805625361366,0.153019132887875,16.0905910808715,10.6406917325631,10.640288448636998,16.738421875715442,0.4219780395903071,97460156551861.7,0.0007698725100817474,5.743047752319412e-07,2.8440000000000003,35.8,2023-11-06 05:53:00,3.790159712775381e-05,0.8138215045861485,0.0,224.30535107814052,51,3.790159712775381e-05,16.369385,-14.29559,0.8138215045861485,0.0,0.0,0.3609980953471603,0.0,11622.230180325982,-0.7851533108819323,-0.6193014438955715,2.097903060197309,233.8041969758076,0.4660547316926919,0.0,1.0,226.0880552690576,0.0,0.0,0.0,0 days,3.71574e-05,1.0823521e-06,110659.47,0.7955966,-256.69366,0.0,0.0,1.0000000000000002,-4.223155146449672e-13,1.8025889e-12,2.9436883e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8985922955557705e-14,1.3802733946183713e-12,801.6097326563441,1.95124099600066e-14,3.906233251463655e-14,2.6041555009757694e-15,0.0,3.71574e-05,1.0823521e-06,110659.47,0.7955966,-256.69366,0.0,0.0,1.0000000000000002,-4.223155146449672e-13,1.8025889e-12,2.9436883e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8985922955557705e-14,1.3802733946183713e-12,801.6097326563441,1.95124099600066e-14,3.906233251463655e-14,2.6041555009757694e-15,0.0
52,52,54,adbb36,NKS2975,38.21785102456303,-75.3079953400985,199.604444272,11071.86,-0.890752012746429,34610D,216.38329,16.157297,-14.266491,192.5588069270011,65014.90544629269,0.4577862788027775,0.35029031986532,30.574579183147133,36.7261968983038,24.966939172980258,3.740608945904354e-05,22376.69483036539,0.809336736615993,0.2547881598595594,0.5288662886965665,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.466180641206906,1.7194981912022174,0.652993281204811,18.3627781240742,11.491876276078798,30.173046867316003,1541783561996130.2,12.9607771888822,727.894656522007,1080.76243920184,0.0037406089459,0.0154196759065828,0.17514515993266,18.3630984491519,11.3585500106321,11.358125147586744,15.142666874145212,0.4623808863677902,132729605829192.16,0.0009797546272968549,9.504342676667182e-07,2.8440000000000003,35.8,2023-11-06 05:54:00,3.740608945904354e-05,0.8093361007508613,0.0,223.76694830365398,52,3.740608945904354e-05,16.157297,-14.266491,0.8093361007508613,0.0,0.0,0.36025885811442304,0.0,11919.351162227978,-0.8423260985313707,-0.5389682214499474,2.0717165322089257,233.66950198284778,0.463142558964599,0.0,1.0,225.94740426524177,0.0,0.0,0.0,0 days,3.667543e-05,1.1054022e-06,110839.77,0.78870225,-256.44507,0.0,0.0,1.0,-4.215504293429476e-13,1.8085316e-12,2.9614561e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9074900907999225e-14,1.386981177422764e-12,803.1833616058552,2.856059671889003e-14,4.471060805600003e-14,2.9807072037333347e-15,0.0,3.667543e-05,1.1054022e-06,110839.77,0.78870225,-256.44507,0.0,0.0,1.0,-4.215504293429476e-13,1.8085316e-12,2.9614561e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9074900907999225e-14,1.386981177422764e-12,803.1833616058552,2.856059671889003e-14,4.471060805600003e-14,2.9807072037333347e-15,0.0
53,53,55,adbb36,NKS2975,38.1275396831965,-75.38143655528194,199.604444272,11079.48,-0.8906152299846379,34610D,216.34369,15.9146,-14.295863,195.31367926477887,64984.33086710954,0.45287228279009484,0.378558239445722,32.87206841901547,38.7100935241182,24.961910428281143,3.7000800242169627e-05,22349.82317359047,0.803774684229687,0.2739339034917956,0.5703042896630038,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.765766885122742,1.6144666907784413,0.6623960980704905,19.355549998658955,11.88177241538391,33.622397008496094,1489962043840050.0,13.5234925727394,738.301855277257,1120.54801844834,0.00370008002422,0.016033107940278,0.189279119722861,19.3550467620591,11.8055164618058,11.805079664411291,13.679733928788194,0.4889447596212226,158859019746932.8,0.0012202560212670917,1.2541260384173795e-06,2.8440000000000003,35.8,2023-11-06 05:55:00,3.700080024216963e-05,0.8037744623208652,0.0,223.49823173590477,53,3.700080024216963e-05,15.9146,-14.295863,0.8037744623208652,0.0,0.0,0.359892094903437,0.0,11854.56084932207,-0.8417502378138715,-0.539867147676436,2.0506432810201876,233.56000974980438,0.45978337128550445,0.0,1.0,225.82776155557,0.0,0.0,0.0,0 days,3.6275822e-05,1.1229995e-06,110942.82,0.78303856,-257.54736,0.0,0.0,1.0,-4.210894949312399e-13,1.8118852e-12,2.9750206e-16,0.0,0.0,0.0,7.48e-16,1.912584564070139e-14,1.3907956603030673e-12,804.9112110440578,3.854767953076249e-14,4.8318689128305474e-14,3.221245941887031e-15,0.0,3.6275822e-05,1.1229995e-06,110942.82,0.78303856,-257.54736,0.0,0.0,1.0,-4.210894949312399e-13,1.8118852e-12,2.9750206e-16,0.0,0.0,0.0,7.48e-16,1.912584564070139e-14,1.3907956603030673e-12,804.9112110440578,3.854767953076249e-14,4.8318689128305474e-14,3.221245941887031e-15,0.0
54,54,56,adbb36,NKS2975,38.03778076171875,-75.45451062790892,197.546666496,11087.1,-0.8904628004304596,34610D,216.29616,15.696089,-14.348933,200.0523925532746,64951.458798690524,0.46314310896700084,0.348706159656284,30.257194367417185,35.602419501236,0.0,3.667621321801711e-05,22322.98378636845,0.8007509141455501,0.2521432863951432,0.5274096153428852,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,11.179137693174274,1.6764606455385127,0.6785417077707854,17.80172170330827,11.471457047836749,29.19908488789561,1556415938047868.8,12.9506545390907,727.031243704766,1081.35275542858,0.0036676213218,0.0152929417454441,0.174353079828142,17.801209750618,11.4008856327517,11.400467506774635,14.708859707017316,0.4601757448622676,129703879416317.7,0.0010288752908489073,9.204326164813618e-07,2.8440000000000003,35.8,2023-11-06 05:56:00,3.667621321801711e-05,0.8007507943422881,0.0,223.2298378636846,54,3.667621321801711e-05,15.696089,-14.348933,0.8007507943422881,0.0,0.0,0.3595388983046163,0.0,11760.892242906715,-0.822348641642186,-0.5689839291133376,2.0873646994507857,233.75017090880374,0.4578427509306506,0.0,1.0,225.99338156491723,0.0,0.0,0.0,0 days,3.5961155e-05,1.1398158e-06,111045.766,0.77992827,-258.4512,0.0,0.0,1.0,-4.206282458366011e-13,1.8152019e-12,2.987983e-16,0.0,0.0,0.0,7.480000000000001e-16,1.917625506843162e-14,1.3945735967773147e-12,806.6284915063155,3.002030120244315e-14,4.450840787464374e-14,2.9672271916429157e-15,0.0,3.5961155e-05,1.1398158e-06,111045.766,0.77992827,-258.4512,0.0,0.0,1.0,-4.206282458366011e-13,1.8152019e-12,2.987983e-16,0.0,0.0,0.0,7.480000000000001e-16,1.917625506843162e-14,1.3945735967773147e-12,806.6284915063155,3.002030120244315e-14,4.450840787464374e-14,2.9672271916429157e-15,0.0
