,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
102,103,407463.0,BAW680,45.29807397874735,18.108617270865093,238.702222016,10591.8,0.4745028239332325,34610D,215.85036,1.7497596,-10.37278,233.03434152726308,64117.37836809747,0.3447952324050764,0.5148530568370333,30.891183410222,32855.197297381375,49.16876323971322,2023-02-06 11:43:00,5.381396166985599e-06,0.2412695654698515,0.1346632905898831,0.2574265284185166,0.5109568174274274,0.0118147574044242,0.0005252146470594,0.0001054047159478,2.4712296308585507e-05,1525152620894207.8,97.58524839289127,38.212393878444615,0.0370694200922663,0.0007565187773931,0.0006178236682044,0.3649718379273494,0.0162245019920488,0.0032560764126486,0.0007633920777562,4.711376934062375e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,8.959010231526642,0.6718775553811782,0.7912263475532103,16.427598648690687,11.814757404424295,24.712296308585504,1525152620894207.8,13.3161741484217,757.901034013839,1413.43858522977,0.000538139616699,0.0236281225396892,0.217475859090264,16.4275243187474,9.20411085243695,9.204061321736633,7.300332566175426,0.5373336482637552,3.390020433073171,476642820283412.56,6.127773165891246,7.98712500796405,606207883100941.8
103,104,407463.0,BAW680,45.24239750231727,18.2695937738186,234.586666464,10607.04,0.4744511429024391,34610D,215.3671,1.6907214,-10.092682,230.7764408571948,64086.48718468724,0.3430901337480107,0.4952331857955229,29.713991147731377,31754.549473371266,0.0,2023-02-06 11:44:00,5.657922455417224e-06,0.2406973125427315,0.1505675439041121,0.2476165928977614,0.4874320303342225,0.0115975517678766,0.0005226085720806,0.00010412806017,2.3695456587701227e-05,1477157526808278.0,93.86649803568342,36.75620704974372,0.0356567893772776,0.0007276895791281,0.0005942798229546,0.3446095505660432,0.0155287864845321,0.0030940602581228,0.0007040865872884,4.389224567538594e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.134959152779686,0.6850702515679565,0.784438699772125,15.877274736685631,11.597551767876652,23.695456587701223,1477157526808278.0,12.9375198057664,752.196998291949,1394.80194302535,0.000565792245542,0.0232947158932593,0.209003098426954,15.8775423162776,8.97212481082169,8.972074047522465,7.636149804808732,0.5195437246747621,3.118191795093087,453844077824016.75,5.66458900878661,7.837534629583692,598757504430054.4
104,105,407463.0,BAW680,45.18667602539063,18.42950003487724,233.557777576,10607.04,0.4743660982296811,34610D,214.80919,1.5273179,-9.79859,228.4580365024106,64056.77319353951,0.3431305530997309,0.5085804342715655,30.51482605629393,32945.1930594553,24.46911206549094,2023-02-06 11:45:00,6.185557729177136e-06,0.2406973125427315,0.1772742483751426,0.2542902171357827,0.4945961570341858,0.0117232745264767,0.000518154217368,0.0001034712766893,2.451189434029618e-05,1515693596895138.0,96.39633551183252,37.7468398316356,0.0366177912675527,0.0007473018626031,0.0006102965211258,0.3577336829856184,0.0158113858133222,0.0031574080099975,0.0007479761921043,4.625112646389362e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.289159239882157,0.6966294843604279,0.7775659043752733,16.47259652972765,11.723274526476713,24.51189434029618,1515693596895138.0,13.2133726307882,753.257186584936,1399.58499096713,0.000618555772918,0.0234319170692125,0.21436302415141,16.472280097137,9.14833487666547,9.148278289461988,7.61548839595786,0.5228192376804323,3.1573870814051244,471556197062605.94,5.91938731736002,7.72381477408214,593272511364671.5
105,106,407463.0,BAW680,45.13069152832031,18.58899797712053,235.615555352,10614.66,0.4742495980921418,34610D,214.241,1.334613,-9.576541,227.21712519547276,64026.25836748322,0.343225569756561,0.5208563745086262,31.251382470517573,33934.075024154365,0.0,2023-02-06 11:46:00,6.751827229250215e-06,0.2404115985110917,0.208511063905511,0.2604281872543131,0.5015598408102261,0.0118410231945147,0.0005142677617802,0.0001029150997867,2.523659087838661e-05,1549899458266436.8,98.723117224365,38.65796011603024,0.037501658964621,0.0007653399788698,0.0006250276494103,0.3700483446940504,0.0160715785156518,0.0032162391454271,0.0007886783537924,4.84365007611324e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.474163805530967,0.7104983174976659,0.7743672760662039,16.967037512077184,11.841023194514754,25.23659087838661,1549899458266436.5,13.4569142076271,754.201006454281,1402.98965553976,0.000675182722925,0.0235480193691347,0.219036163630978,16.9668855549437,9.30168096931655,9.301618166397738,7.639112976959135,0.5257506376677109,3.1673121406483995,487226014067589.56,6.146791550572152,7.653997107784947,589786401068018.4
106,107,407463.0,BAW680,45.07447814941406,18.748234340122767,233.043333132,10614.66,0.474100804469588,34610D,213.64912,1.1020548,-9.360296,227.36093667354345,63995.006985012704,0.3437039944638785,0.5355303542312884,32.131821253877305,34916.6266991694,48.69010440262284,2023-02-06 11:47:00,7.45642055922199e-06,0.2404115985110917,0.2493186114523003,0.2677651771156442,0.5105446386305568,0.011989675710275,0.0005095941961317,0.0001022572390294,2.59772455547635e-05,1584858547833648.8,101.5044233409984,39.74706289104623,0.0385581855046527,0.0007869017449929,0.0006426364250775,0.3852501168145126,0.0163741896221187,0.0032857113264099,0.0008346962108337,5.092439157167036e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.216458613843429,0.6911656742467657,0.77592990797659,17.4583133495847,11.989675710275058,25.9772455547635,1584858547833648.8,13.7326169063387,755.095909149786,1414.0978578048,0.000745642055922,0.0237183795048946,0.225132986573141,17.4581720672764,9.49192108704903,9.49185031182122,7.282420463518107,0.5285331530766838,3.413015951339525,507769856040664.7,6.435912022765292,7.6795108198179864,591017191684956.1
107,108,407463.0,BAW680,45.01849365234375,18.906032017299108,232.014444244,10629.9,0.4739158908509181,34610D,213.08104,0.9839901,-9.265315,227.75551950100248,63962.87516375882,0.3434649465199325,0.5108971919926949,30.65383151956169,33229.70482440484,-24.28227467520674,2023-02-06 11:48:00,8.4645199626788e-06,0.2398409943007524,0.3048604956387596,0.2554485959963474,0.4836628764350437,0.0117407561943422,0.0005063622294218,0.0001007712710049,2.455344394479321e-05,1517654748821160.5,96.8354537702954,37.91878958969782,0.036784597823474,0.00075070607803,0.0006130766303912,0.3598991622936187,0.0155219424685671,0.0030890255633977,0.0007526571339086,4.652193297522658e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.135101118712951,0.6850552596576909,0.7783119968172149,16.61485241220242,11.740756194342284,24.55344394479321,1517654748821160.5,13.2849684224036,748.791900407026,1396.17081867758,0.000846451996268,0.0233075858827588,0.215186228468745,16.6150322027429,9.23245459873745,9.232376451102676,7.420986469963915,0.509122634488412,3.2472468599209705,478423067731550.8,5.858613325319108,7.683588777937925,590977654691898.9
108,109,407463.0,BAW680,44.96261855303231,19.062485113376525,231.4999998,10622.28,0.4736967303114918,34610D,212.50061,0.85475355,-9.100224,227.47881438537303,63932.22133223926,0.3430875739175578,0.5016393306694643,30.09835984016786,32631.35219533321,-24.212740717605016,2023-02-06 11:49:00,9.83257800548174e-06,0.2401261591644578,0.3836153198943615,0.2508196653347321,0.4694601950945746,0.0116446214001059,0.0005012168295544,9.929345618213578e-05,2.393290008285632e-05,1488364920319765.0,95.08071873509026,37.23167112228764,0.0361180318082014,0.0007371026899632,0.0006019671968033,0.3504840051029088,0.0150858044938769,0.0029885701739438,0.0007203410387125,4.479734294526705e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.31600946786721,0.698609109700248,0.7784273597138505,16.315676097666604,11.644621400105972,23.932900082856317,1488364920319765.0,13.1320115496054,745.092255215311,1383.49955924334,0.000983257800548,0.023067583644548,0.211032855151802,16.315749980656,9.14845951806832,9.148369566010938,7.637416227187793,0.49802953022055685,3.08272987525498,466725325854474.7,5.591509201437406,7.702956422199223,592030023759512.4
109,110,407463.0,BAW680,44.905498957229874,19.221786871189025,233.557777576,10614.66,0.4734523497903189,34610D,211.9583,0.82941175,-8.967514,226.6520425468615,63902.12297239909,0.3434143050459589,0.5152290688830238,30.913744132981428,33669.64679240208,48.31656888468333,2023-02-06 11:50:00,1.1365743887968631e-05,0.2404115985110917,0.4780549306465257,0.2576145344415119,0.4766792792572863,0.0117805347734251,0.0004964061241557,9.857031212702396e-05,2.4642150118649657e-05,1521841702844298.5,97.65651771608832,38.24030149249803,0.0370964929595777,0.0007570712848893,0.0006182748826596,0.3641804377353564,0.0153457719081969,0.0030471774082029,0.0007617811236544,4.70458250126294e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.27435718966552,0.6954713792563708,0.7765896891329553,16.83482339620104,11.780534773425185,24.642150118649656,1521841702844298.5,13.4032031977284,745.99288566819,1390.94475312884,0.0011365743888,0.0232096941359112,0.216572071155612,16.8339461286215,9.33110405882174,9.330998005088194,7.454480566929897,0.5007075493218603,3.215593355318899,485221150502451.7,5.844878026832341,7.690307799114753,591538027702978.0
110,111,407463.0,BAW680,44.84843444824219,19.379817417689733,235.615555352,10629.9,0.4731741550733664,34610D,211.49812,1.0075456,-8.9855,225.92454620641183,63871.20922826611,0.3431341369546373,0.5108273371203206,30.649640227219237,33462.169632306206,48.24308983413423,2023-02-06 11:51:00,1.2413441978323274e-05,0.2398409943007524,0.5547991409226818,0.2554136685601603,0.4695942060918855,0.0117296424227142,0.0004940545478506,9.787884805220368e-05,2.4444000698833588e-05,1512488999707491.0,96.82221347778555,37.91360496107019,0.036779568272663,0.0007506034341359,0.0006129928045443,0.359509320250121,0.0151425941442435,0.0029999514786547,0.0007491998271331,4.63572436886613e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,8.998224849262815,0.674755164752637,0.7749386960630528,16.731084816153103,11.729642422714283,24.444000698833587,1512488999707491.0,13.3160162802294,743.601078687161,1390.54727922964,0.00124134419783,0.0231436198880744,0.215073735286818,16.7314122705667,9.29300326945153,9.292887912726615,7.262225992775799,0.4936053371223877,3.309559047342869,482759615604956.4,5.730355353919212,7.628497033174578,588319999164202.1
111,112,407463.0,BAW680,44.79070113877118,19.53878263147866,235.101110908,10645.14,0.4728667775027501,34610D,211.12314,1.2825372,-9.092075,225.0902170226161,63840.559588038894,0.3418960102843003,0.4871479323005483,29.228875938032903,31913.74235978963,-24.08189999127057,2023-02-06 11:52:00,1.33388172630114e-05,0.239271487214334,0.6262401676454802,0.2435739661502741,0.4455749215067477,0.0114774412570501,0.0004923622711494,9.67631442904361e-05,2.317237704472116e-05,1452468039011793.5,92.33401908824594,36.156119535346704,0.0350746511256394,0.0007158092066457,0.0005845775187606,0.3354727065883807,0.0143911957399962,0.0028282779398391,0.0006773025338294,4.245400811623365e+16,cruise,7.5,GTF2035_wi,0,43031,1.237,3.16,3.16,9.050237979905496,0.6786471290223115,0.7727622712959915,15.956871179894817,11.4774412570502,23.172377044721163,1452468039011793.5,12.8583545543895,737.562594574718,1371.4690968047,0.0013338817263,0.0227618409173752,0.205164328900466,15.957667852196,9.01352090304148,9.013400674936959,7.530646662743417,0.47603121439670515,3.0728738511301157,453958520358903.9,5.177093722225139,7.5585248335070645,584708145619982.2
