engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2035,0,0,-8.1,0.0,0.0,20.0,0.7,-8.1,-8.1,11.0,-11.6
GTF2035,20,0,-8.5,-2.0,-18.8,20.0,-19.7,-10.4,-25.7,10.5,-27.1
GTF2035,100,0,-10.3,-10.0,-94.0,20.0,-60.7,-19.3,-94.6,8.4,-58.5
GTF2035_wi,0,15,-18.0,-0.3,-0.3,-90.6,-24.9,-18.0,-18.0,-92.2,-38.9
GTF2035_wi,20,15,-18.4,-2.3,-19.0,-90.6,-39.7,-20.1,-33.8,-92.2,-49.2
GTF2035_wi,100,15,-19.7,-10.3,-94.0,-90.6,-68.9,-27.8,-95.2,-92.4,-70.1
