engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-12.3,0.0,0.0,0.3,-85.4,-12.3,-12.3,-15.6,-87.1
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-86.3,0.0,0.0,0.1,-84.8
GTF2035,0,0,-19.3,0.0,0.0,20.4,-85.5,-19.3,-19.3,-6.1,-88.8
GTF2035,20,0,-19.7,-2.0,-18.8,20.4,-88.3,-21.4,-34.8,-6.6,-90.6
GTF2035,100,0,-21.3,-10.0,-94.0,20.4,-93.9,-29.2,-95.3,-8.4,-94.4
GTF2035_wi,0,15,-28.0,-0.3,-0.3,-90.6,-89.4,-28.0,-28.0,-93.4,-92.3
GTF2035_wi,20,15,-28.3,-2.3,-19.1,-90.6,-91.3,-29.8,-41.8,-93.4,-93.5
GTF2035_wi,100,15,-29.4,-10.3,-94.0,-90.6,-95.2,-36.5,-95.8,-93.6,-96.0
