,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
42,42,42,138.4248598248394,38.95913768771605,9425.94,885974.0,,197.26858841816207,0.5607031571830474,34610D,233.14009,27.642126,0.42855462,209.7001942601309,67922.06633664548,0.45121117568632096,0.375010864709414,30.978651275682804,34.7221256207558,0.0,0.0002966137132464,28843.43834933314,1.0727205001299889,0.2581554272973567,0.5567005268458386,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.3749242505618,1.852568065351168,0.6850899157503962,17.36108151988054,11.775340590183706,23.114084936246265,1449716636629236.0,13.9838742846123,742.522254863382,1076.85110770055,0.0296613713246,0.0152627293301893,0.187505432354707,17.3610628103779,12.2851836194084,12.281540746003342,15.113827956482377,0.5003538882445311,332219363547304.25,0.001039661303481402,3.9989927783792e-06,3.16,35.8,2023-11-06 01:42:00,0.00029661361923630897,1.072719624715236,1.0,288.4343834933314,42,0.00029661361923630897,27.642126,0.42855462,1.072719624715236,0.61007833,3.3938954e-06,0.43099528513391394,777.0864702970971,11248.147219671953,-0.6534965126117319,-0.7569295264450346,2.4338868698458764,235.41207772450502,0.7234474033519762,0.9705488181460319,0.0,229.35299267070175,0.0,0.0,0.0,0 days,0.0002873957,3.191174e-08,95950.59,0.9858409,-192.52766,0.21280133427295334,0.21280133427295334,1.0,-4.809445823669028e-13,1.7815916e-12,2.2405607e-16,1.1290745626596116e-13,-2.63755990538246e-16,-2.63755990538246e-16,7.48e-16,1.7838266313133104e-14,1.3006470160646878e-12,788.9170944370112,3.042610986875469e-14,5.318434084178087e-14,-2.9667662116445937e-15,0.0002873957,3.191174e-08,95950.59,0.9858409,-192.52766,0.21280133427295334,0.21280133427295334,0.23131233013337238,-4.809445823669028e-13,1.7815916e-12,2.2405607e-16,1.1290745626596116e-13,-2.63755990538246e-16,-2.63755990538246e-16,7.48e-16,1.7838266313133104e-14,1.3006470160646878e-12,788.9170944370112,3.042610986875469e-14,5.318434084178087e-14,-2.9667662116445937e-15
43,43,43,138.32648642369628,38.89299299624484,9425.94,885974.0,,196.8514713014054,0.562037329643864,34610D,233.1782,27.541975,1.0322438,209.97560047792368,67891.0876853698,0.4513059398946623,0.37471098921725,30.956304594477857,34.656131780179,0.0,0.0003018192063586,28843.43834933314,1.0868477348908765,0.2579692049539821,0.5567733778301576,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.369437912405974,1.851682352927072,0.6859335887653323,17.328042245077164,11.771688275153156,23.08707338301219,1448441684429543.0,13.9769550558047,742.57473467355,1076.74788760391,0.0301819206359,0.0152571854180071,0.187355494608625,17.3280658900895,12.2798202601314,12.27611509281692,15.113800304195491,0.5004981658372338,331605359903361.25,0.0010395674286855523,3.992765495785599e-06,3.16,35.8,2023-11-06 01:43:00,0.0003018193748697765,1.0868492972995665,1.0,288.4343834933314,43,0.0003018193748697765,27.541975,1.0322438,1.0868492972995665,0.63769144,3.8967546e-06,0.4309248444567132,778.9357939398392,11254.147320328553,-0.6531483078946262,-0.7572300099008137,2.4343181509400136,235.41401202870293,0.7332525045763357,0.9715440751349608,0.0,229.4425224576179,0.0,0.0,0.0,0 days,0.00029212105,3.4036766e-08,95957.375,0.9962651,-187.82436,0.20960369446241744,0.20960369446241744,1.0,-4.809508209159514e-13,1.7824768e-12,2.2311046e-16,1.1110548598878383e-13,-6.235147207532067e-15,-6.235147207532067e-15,7.48e-16,1.689332576668163e-14,1.3015260656021187e-12,790.1946395895795,3.041958005782079e-14,5.314181225958178e-14,-7.017126523750106e-14,0.00029212105,3.4036766e-08,95957.375,0.9962651,-187.82436,0.20960369446241744,0.20960369446241744,0.23131233013337238,-4.809508209159514e-13,1.7824768e-12,2.2311046e-16,1.1110548598878383e-13,-6.235147207532067e-15,-6.235147207532067e-15,7.48e-16,1.689332576668163e-14,1.3015260656021187e-12,790.1946395895795,3.041958005782079e-14,5.314181225958178e-14,-7.017126523750106e-14
44,44,44,138.2281130225532,38.82684830477365,9425.94,885974.0,,196.43435418464864,0.5633663838417954,34610D,233.21895,27.397282,1.6009368,210.19503796670983,67860.13138077532,0.4513335978543647,0.374186808552678,30.915086433701408,34.5736408642378,0.0,0.000306554184093,28843.43834933314,1.0988229195842911,0.257625720280845,0.5565016397463826,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.35865238483098,1.850009261126325,0.6865904712972085,17.286775870034248,11.764673192686365,23.0445872589784,1446436328542605.0,13.9632279120937,742.547278250034,1076.51870180932,0.0306554184093,0.015248928995946,0.187093404276339,17.2868204321189,12.2692816214226,12.265521574463865,15.113660653000723,0.5004226825861238,330765253032970.5,0.0010391008485268534,3.982042886592013e-06,3.16,35.8,2023-11-06 01:44:00,0.00030655407655855713,1.0988219271259811,1.0,288.4343834933314,44,0.00030655407655855713,27.397282,1.6009368,1.0988219271259811,0.68387353,5.170283e-06,0.430849549600049,780.7780254084145,11260.14121139884,-0.6528008364369731,-0.7575295822257954,2.4344508029908996,235.4146069148153,0.741628417155005,0.9726247375831633,0.0,229.5197728913177,0.0,0.0,0.0,0 days,0.00029688657,3.4739926e-08,95964.3,1.006547,-183.1805,0.23131233013337238,0.23131233013337238,0.9999999999999999,-4.809565515455576e-13,1.7834497e-12,2.2171713e-16,1.225493027206832e-13,-1.2911166766535984e-14,-1.2911166766535984e-14,7.479999999999999e-16,1.583634118106882e-14,1.302493132588163e-12,791.4721847421481,3.038595322563314e-14,5.3067472538387637e-14,-1.4538156099511494e-13,0.00029688657,3.4739926e-08,95964.3,1.006547,-183.1805,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809565515455576e-13,1.7834497e-12,2.2171713e-16,1.225493027206832e-13,-1.2911166766535984e-14,-1.2911166766535984e-14,7.479999999999999e-16,1.583634118106882e-14,1.302493132588163e-12,791.4721847421481,3.038595322563314e-14,5.3067472538387637e-14,-1.4538156099511494e-13
45,45,45,138.1297396214101,38.76070361330245,9425.94,885974.0,,196.0172370678919,0.564690299778512,34610D,233.26227,27.186369,2.0725257,210.3456623411909,67829.21629434162,0.45129491263097193,0.3735047537559,30.86021408172596,34.482952955159,0.0,0.0003098465502069,28843.43834933314,1.1051948848347988,0.2571684506810496,0.555971586703168,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.343755094591142,1.8477385942560125,0.6870186496981892,17.241416770887806,11.755331094455114,22.99213600757753,1443960616103165.2,13.9443505776805,742.458269525942,1076.20790578689,0.0309846550207,0.0152392027871038,0.18675237687795,17.2414764775795,12.2547340229627,12.250938112051882,15.113409995479282,0.5001779796346372,329788439312841.25,0.0010383736975753855,3.968319099390735e-06,3.16,35.8,2023-11-06 01:45:00,0.0003098467914443109,1.1051971003821182,1.0,288.4343834933314,45,0.0003098467914443109,27.186369,2.0725257,1.1051971003821182,0.7606306,7.4908944e-06,0.4307695349346311,782.6131369792956,11266.128870857494,-0.6524540977677861,-0.7578282459146164,2.4342860793319017,235.4138681973408,0.7462504923507904,0.9737819592623516,0.0,229.5621251280983,0.0,0.0,0.0,0 days,0.00030078355,2.4106233e-08,95970.555,1.0137637,-178.6459,0.23131233013337238,0.23131233013337238,1.0,-4.809650253131563e-13,1.7845761e-12,2.1999951e-16,1.2232633318733472e-13,-1.8765079713475143e-14,-1.8765079713475143e-14,7.480000000000001e-16,1.4912530434621318e-14,1.3036110519722136e-12,792.7497298947164,3.033535603792474e-14,5.297074298146475e-14,-2.114098063239246e-13,0.00030078355,2.4106233e-08,95970.555,1.0137637,-178.6459,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809650253131563e-13,1.7845761e-12,2.1999951e-16,1.2232633318733472e-13,-1.8765079713475143e-14,-1.8765079713475143e-14,7.480000000000001e-16,1.4912530434621318e-14,1.3036110519722136e-12,792.7497298947164,3.033535603792474e-14,5.297074298146475e-14,-2.114098063239246e-13
46,46,46,138.031366220267,38.69455892183125,9425.94,885974.0,,195.6001199511352,0.5660090575213667,34610D,233.32109,26.939821,2.5084627,210.4224730220193,67798.3560802599,0.4511627435682376,0.372566668435024,30.78328022828828,34.3737208433094,0.0,0.0003113376322431,28843.43834933314,1.1031562606286007,0.2565273352357357,0.5551422662328169,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.32192757753484,1.8444528568735648,0.6871828783592031,17.186771875280083,11.74228220101195,22.92370905660528,1440730846570686.2,13.9170716915659,742.305125713324,1075.79807372151,0.0311337632243,0.0152273945853051,0.186283334217512,17.1868604216547,12.2334344968824,12.229626953783391,15.112974475487077,0.4997569563772899,328543062232914.2,0.0010373216354257365,3.949961107040223e-06,3.16,35.8,2023-11-06 01:46:00,0.0003113375733219398,1.1031557230759221,1.0,288.4343834933314,46,0.0003113375733219398,26.939821,2.5084627,1.1031557230759221,0.8490419,9.98097e-06,0.43066093839050884,784.4411010199472,11272.11027674362,-0.6521080914138524,-0.7581260034536361,2.433702991692212,235.41125293519042,0.7453050586870598,0.9753469533700126,0.0,229.5508108927148,0.0,0.0,0.0,0 days,0.0003038303,3.959168e-09,95977.06,1.0164539,-174.1075,0.22637810225346097,0.22637810225346097,1.0,-4.809720564318332e-13,1.7860761e-12,2.1943507e-16,1.194812588087344e-13,-2.404195404809934e-14,-2.404195404809934e-14,7.479999999999998e-16,1.4087074684349966e-14,1.3051040198264504e-12,794.0239271273302,3.026312781430862e-14,5.2837702970789846e-14,-2.7100355729857844e-13,0.0003038303,3.959168e-09,95977.06,1.0164539,-174.1075,0.22637810225346097,0.22637810225346097,0.23131233013337235,-4.809720564318332e-13,1.7860761e-12,2.1943507e-16,1.194812588087344e-13,-2.404195404809934e-14,-2.404195404809934e-14,7.479999999999998e-16,1.4087074684349966e-14,1.3051040198264504e-12,794.0239271273302,3.026312781430862e-14,5.2837702970789846e-14,-2.7100355729857844e-13
47,47,47,137.93299281912388,38.62841423036006,9425.94,885974.0,,195.1830028343784,0.5673226372036957,34610D,233.38487,26.646378,2.8838954,210.41154876450992,67767.5728000316,0.45102798630166807,0.372041053747946,30.7385802383796,34.3167556380058,0.0,0.0003117381811902,28843.43834933314,1.0966439899452556,0.2561548353198299,0.5548923514986932,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.307341902347876,1.8422646169722567,0.6870533259110578,17.15834886009067,11.734540775463596,22.89058372837473,1439167322632351.5,13.9000504616728,742.28251175458,1075.686307544,0.031173818119,0.015223572320849,0.186020526873973,17.1583778190029,12.2192428264169,12.2154348089871,15.11262319572834,0.4996947860394282,327833550040298.6,0.0010369068353675303,3.940933322949121e-06,3.16,35.8,2023-11-06 01:47:00,0.0003117383313753605,1.096645350283405,1.0,288.4343834933314,47,0.0003117383313753605,26.646378,2.8838954,1.096645350283405,0.96478605,1.3333068e-05,0.4305432462939707,786.2618899892415,11278.085407145567,-0.6517628168997839,-0.7584228573209398,2.4331064265490965,235.4085766502116,0.7413735531868321,0.9769781432487492,0.0,229.51173142986218,0.0,0.0,0.0,0 days,0.0003063201,-3.8229807e-08,95983.8,1.0156506,-170.13652,0.23131233013337232,0.23131233013337232,1.0,-4.809781751017209e-13,1.7878945e-12,2.2000855e-16,1.2197211419251593e-13,-2.975021034149806e-14,-2.975021034149806e-14,7.479999999999999e-16,1.3197886249680073e-14,1.3069162585442138e-12,795.2974780009313,3.025029500696128e-14,5.2763159875376694e-14,-3.355254131119604e-13,0.0003063201,-3.8229807e-08,95983.8,1.0156506,-170.13652,0.23131233013337232,0.23131233013337232,0.23131233013337232,-4.809781751017209e-13,1.7878945e-12,2.2000855e-16,1.2197211419251593e-13,-2.975021034149806e-14,-2.975021034149806e-14,7.479999999999999e-16,1.3197886249680073e-14,1.3069162585442138e-12,795.2974780009313,3.025029500696128e-14,5.2763159875376694e-14,-3.355254131119604e-13
48,48,48,137.8346194179808,38.562269538888856,9425.94,885974.0,,194.7658857176216,0.5686310190250823,34610D,233.45438,26.326735,3.2297475,210.3623122928406,67736.83421979322,0.4506955035440125,0.3703547708119,30.59950065021402,34.1440215333422,0.0,0.000311698720608,28843.43834933314,1.0879345497776354,0.2549958387517835,0.5529671246806881,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.268123939058334,1.836394632322685,0.6867902406016083,17.072323064175496,11.710605267459457,22.768698874854213,1433414326469613.5,13.8499847351242,741.874454856164,1074.85753278774,0.0311698720608,0.0152026295195968,0.18517738540595,17.0720107666711,12.1806155420184,12.176820042789988,15.112238869298974,0.4985729552477222,325811451687521.7,0.0010345950962120905,3.907674209929666e-06,3.16,35.8,2023-11-06 01:48:00,0.0003116986115013835,1.087933569243239,1.0,288.4343834933314,48,0.0003116986115013835,26.326735,3.2297475,1.087933569243239,1.0906485,1.7080258e-05,0.43041505396341834,788.0754764378273,11284.054240206739,-0.6514182737472095,-0.7587188099870765,2.4316336337918676,235.40196698467895,0.7359893014678449,0.9787670278621924,0.0,229.4560511750644,0.0,0.0,0.0,0 days,0.00030862787,-8.760368e-08,95991.21,1.0136632,-166.42232,0.23131233013337238,0.23131233013337238,1.0,-4.809816332338712e-13,1.789977e-12,2.2120653e-16,1.2187358809233638e-13,-3.454504442877923e-14,-3.454504442877923e-14,7.479999999999999e-16,1.2458939847087997e-14,1.3089954174118281e-12,796.5710288745322,3.009384886998117e-14,5.2524009880360305e-14,-3.8980815506469646e-13,0.00030862787,-8.760368e-08,95991.21,1.0136632,-166.42232,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809816332338712e-13,1.789977e-12,2.2120653e-16,1.2187358809233638e-13,-3.454504442877923e-14,-3.454504442877923e-14,7.479999999999999e-16,1.2458939847087997e-14,1.3089954174118281e-12,796.5710288745322,3.009384886998117e-14,5.2524009880360305e-14,-3.8980815506469646e-13
49,49,49,137.7362460168377,38.49612484741766,9425.94,885974.0,,194.34876860086487,0.5699341832516949,34610D,233.53113,25.996727,3.5670307,210.17413722856844,67706.234719143,0.45069266507714684,0.371681409888476,30.7020328809432,34.2967916725122,0.0,0.0003118341059527,28843.43834933314,1.0790210121221204,0.25585027400786,0.5554026156360823,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.289136545185,1.8395383098702505,0.6860631698100647,17.149201847792543,11.727205164660402,22.88681159935161,1438989277180693.0,13.8818127643508,742.462636256958,1076.0124632681,0.0311834105953,0.0152311321823665,0.185840704944238,17.1483958362561,12.2013716852507,12.197568067517569,15.112372543443705,0.5001899846597498,327352033254930.2,0.0010370742721061276,3.939097714210676e-06,3.16,35.8,2023-11-06 01:49:00,0.0003118341362779623,1.0790212823024392,1.0,288.4343834933314,49,0.0003118341362779623,25.996727,3.5670307,1.0790212823024392,1.2170589,2.0783502e-05,0.4302735980667603,789.8818330085929,11252.48343935687,-0.6585078470841949,-0.7525738603808524,2.431621352846324,235.40191185481626,0.7305138372458956,0.9804921749588061,0.0,229.40641247955006,0.0,0.0,0.0,0 days,0.0003109242,-1.3437445e-07,95999.36,1.0115176,-162.90416,0.23131233013337238,0.23131233013337238,1.0,-4.809822522218159e-13,1.7922922e-12,2.2286009e-16,1.2180269587790462e-13,-3.908679839275299e-14,-3.908679839275299e-14,7.48e-16,1.1764002157623357e-14,1.3113099860624285e-12,797.8443443188146,3.032754942072295e-14,5.271215489551158e-14,-4.3982355161193375e-13,0.0003109242,-1.3437445e-07,95999.36,1.0115176,-162.90416,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809822522218159e-13,1.7922922e-12,2.2286009e-16,1.2180269587790462e-13,-3.908679839275299e-14,-3.908679839275299e-14,7.48e-16,1.1764002157623357e-14,1.3113099860624285e-12,797.8443443188146,3.032754942072295e-14,5.271215489551158e-14,-4.3982355161193375e-13
50,50,50,137.63903226510928,38.42944867768989,9425.94,885974.0,,193.9316514841081,0.571242397268398,34610D,233.6126,25.699482,3.9342437,210.14025933426672,67675.53268626206,0.45061793136970735,0.371699757696458,30.69996003495548,34.2983258826744,0.0,0.0003134613247852,28843.43834933314,1.0747325206916112,0.2558330002912956,0.5560664984713041,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.284213686487188,1.8387814270769665,0.6858329537278771,17.14917868621273,11.726347054672878,22.89835834292399,1439534286421343.5,13.8791117766962,742.662702417686,1076.3220713942,0.0313461324785,0.0152373166592456,0.185849878848229,17.1491629413372,12.1970214969222,12.193199400484756,15.111731244558811,0.5007400069246698,327256956080486.1,0.0010376678552408763,3.942330507450282e-06,3.16,35.8,2023-11-06 01:50:00,0.0003134614011263772,1.0747331946279035,1.0,288.4343834933314,50,0.0003134614011263772,25.699482,3.9342437,1.0747331946279035,1.3332566,2.3298695e-05,0.4301235445592248,791.6951894485987,11252.256377372207,-0.6593897911421402,-0.7518012392497931,2.431293985430703,235.40044219309775,0.7281966516907703,0.9822621899971371,0.0,229.3842518588862,0.0,0.0,0.0,0 days,0.00031267368,-1.5950717e-07,96007.305,1.0068467,-160.20938,0.23131233013337238,0.23131233013337238,1.0,-4.809833379327951e-13,1.7947949e-12,2.2400032e-16,1.219459767873547e-13,-4.256561506980116e-14,-4.256561506980116e-14,7.480000000000001e-16,1.1241051771833634e-14,1.3138115281171907e-12,799.1240774679374,3.0404296569794066e-14,5.271475699631784e-14,-4.789592136259406e-13,0.00031267368,-1.5950717e-07,96007.305,1.0068467,-160.20938,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809833379327951e-13,1.7947949e-12,2.2400032e-16,1.219459767873547e-13,-4.256561506980116e-14,-4.256561506980116e-14,7.480000000000001e-16,1.1241051771833634e-14,1.3138115281171907e-12,799.1240774679374,3.0404296569794066e-14,5.271475699631784e-14,-4.789592136259406e-13
51,51,51,137.54200991182796,38.36268478824985,9425.94,885974.0,,193.51453436735136,0.5725469642921587,34610D,233.69586,25.409641,4.2775936,210.1191095103701,67644.8327262271,0.45059745008654517,0.372171596806258,30.735037478433416,34.3437601736074,0.0,0.0003156820655415,28843.43834933314,1.0722393069467406,0.2561253123202784,0.5574270076218215,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.288837814432036,1.8394463064604405,0.6856417566178661,17.17190528051802,11.73174824257606,22.945590117869028,1441763638241275.8,13.8886983421998,743.019305744353,1076.92714065564,0.0315682065542,0.0152508408236319,0.186085798403129,17.1718800868037,12.2016746850298,12.197824050738353,15.11168658511935,0.5017203814602621,327679742787914.06,0.001038930671394069,3.955203394457005e-06,3.16,35.8,2023-11-06 01:51:00,0.00031568216768306916,1.0722402002281204,1.0,288.4343834933314,51,0.00031568216768306916,25.409641,4.2775936,1.0722402002281204,1.4422476,2.5319905e-05,0.4299703022796226,793.5034927317936,11258.12071692481,-0.6590465333627723,-0.7521021651760567,2.431208004519417,235.40005616703704,0.72710540871439,0.9839522516231571,0.0,229.3741459754705,0.0,0.0,0.0,0 days,0.00031476934,-1.8070344e-07,96015.66,1.0026839,-157.64899,0.23131233013337238,0.23131233013337238,1.0,-4.809829682934606e-13,1.7974171e-12,2.250565e-16,1.2210011022046067e-13,-4.587093076815985e-14,-4.587093076815985e-14,7.480000000000002e-16,1.0747351433559437e-14,1.3164341437043999e-12,800.4054942444202,3.05407840220456e-14,5.278167359634097e-14,-5.164204759856441e-13,0.00031476934,-1.8070344e-07,96015.66,1.0026839,-157.64899,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809829682934606e-13,1.7974171e-12,2.250565e-16,1.2210011022046067e-13,-4.587093076815985e-14,-4.587093076815985e-14,7.480000000000002e-16,1.0747351433559437e-14,1.3164341437043999e-12,800.4054942444202,3.05407840220456e-14,5.278167359634097e-14,-5.164204759856441e-13
52,52,52,137.44498755854664,38.29592089880982,9425.94,885974.0,,193.0974172505946,0.5738461597091213,34610D,233.77698,25.165941,4.646822,210.1505673120101,67614.09768874868,0.450688801159317,0.373209439610588,30.816663907147696,34.4413573319182,0.0,0.0003182026057399,28843.43834933314,1.0709728876257647,0.2568055325595641,0.5596424773691028,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.30574020261257,1.841945311793855,0.685625401650403,17.220688948901106,11.74524609386749,23.03541199215237,1446003253609029.2,13.9144833543786,743.572314263072,1077.88042867994,0.031820260574,0.0152725378414593,0.186604719805294,17.2206786659591,12.2183177244277,12.214431060636574,15.111894826878505,0.5032407135188129,328721474150881.06,0.0010411229827906976,3.979800196982809e-06,3.16,35.8,2023-11-06 01:52:00,0.0003182027195804028,1.0709738741672565,1.0,288.4343834933314,52,0.0003182027195804028,25.165941,4.646822,1.0709738741672565,1.5274923,2.7220927e-05,0.4298211037104524,795.3043526775297,11263.978765639149,-0.6587040030253273,-0.7524021772951017,2.4316176022894096,235.40189501830395,0.7268290428931641,0.985467795282326,0.0,229.37341359232633,0.0,0.0,0.0,0 days,0.00031746906,-1.8858508e-07,96023.75,0.99968654,-155.29808,0.23131233013337238,0.23131233013337238,1.0,-4.809836723879066e-13,1.7998974e-12,2.2547427e-16,1.2233744336844083e-13,-4.890583099875066e-14,-4.890583099875066e-14,7.48e-16,1.0294418886761676e-14,1.3189136599667884e-12,801.6869110209028,3.0748382161296404e-14,5.292886129312528e-14,-5.508742418858643e-13,0.00031746906,-1.8858508e-07,96023.75,0.99968654,-155.29808,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809836723879066e-13,1.7998974e-12,2.2547427e-16,1.2233744336844083e-13,-4.890583099875066e-14,-4.890583099875066e-14,7.48e-16,1.0294418886761676e-14,1.3189136599667884e-12,801.6869110209028,3.0748382161296404e-14,5.292886129312528e-14,-5.508742418858643e-13
53,53,53,137.34796520526533,38.22915700936979,9425.94,885974.0,,192.68030013383785,0.5751399635212688,34610D,233.8515,24.958847,5.036098,210.27903174243733,67583.28102484153,0.45061583521981435,0.372581402698284,30.76488095718364,34.3568305507084,0.0,0.0003204569949015,28843.43834933314,1.0695528273864685,0.2563740079765303,0.5594267114068427,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.289839506433246,1.8395375609289333,0.6859352503102881,17.1783674775318,11.736547877937095,22.991367588258253,1443924346515374.2,13.8956018217768,743.57024064516,1077.71820170191,0.0320456994902,0.0152661645790774,0.186290701349142,17.1784152753542,12.2028490118898,12.198939776308098,15.111532889856896,0.5032350127245535,327780769790121.6,0.0010406920583837635,3.968366404701552e-06,3.16,35.8,2023-11-06 01:53:00,0.0003204572950435636,1.0695554066973396,1.0,288.4343834933314,53,0.0003204572950435636,24.958847,5.036098,1.0695554066973396,1.5946581,2.895235e-05,0.42968413529824,797.0977415622627,11269.830501527811,-0.6583621997052711,-0.7527012780640385,2.431299376093314,235.40046639500068,0.7264010787455768,0.9868404330714324,0.0,229.3682580586325,0.0,0.0,0.0,0 days,0.00032071926,-1.8442206e-07,96031.42,0.99846876,-153.05988,0.23131233013337238,0.23131233013337238,0.9999999999999999,-4.809859631982445e-13,1.8021342e-12,2.2522572e-16,1.2264501254057667e-13,-5.179521860148239e-14,-5.179521860148239e-14,7.48e-16,9.860917779838028e-15,1.3211482346748531e-12,802.9670538952056,3.0735919709134804e-14,5.2839792595792795e-14,-5.837233344282869e-13,0.00032071926,-1.8442206e-07,96031.42,0.99846876,-153.05988,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809859631982445e-13,1.8021342e-12,2.2522572e-16,1.2264501254057667e-13,-5.179521860148239e-14,-5.179521860148239e-14,7.48e-16,9.860917779838028e-15,1.3211482346748531e-12,802.9670538952056,3.0735919709134804e-14,5.2839792595792795e-14,-5.837233344282869e-13
54,54,54,137.250942851984,38.16239311992976,9425.94,885974.0,,192.26318301708108,0.5764283558010579,34610D,233.92026,24.74307,5.4118505,210.33952402897225,67552.51614388435,0.450770046124799,0.373862762993298,30.86716669394332,34.476868506622,0.0,0.0003220618289837,28843.43834933314,1.0666293630947463,0.2572263891161943,0.5619288627716598,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.312837121425396,1.8429600733705045,0.686031707628873,17.238424528699227,11.753887525280506,23.09823505646371,1448968518262309.5,13.9289243895047,744.182767718206,1078.77698930852,0.0322061828984,0.0152904207139875,0.186931381496649,17.238434253311,12.225391635277,12.22145557094298,15.111916309670988,0.5049334270890525,329097102009247.3,0.001043232145105237,3.997635585373309e-06,3.16,35.8,2023-11-06 01:54:00,0.00032206207847034667,1.066631490576439,1.0,288.4343834933314,54,0.00032206207847034667,24.74307,5.4118505,1.066631490576439,1.655388,3.0135801e-05,0.4295578312271727,798.883631760083,11275.675902668876,-0.6580211229744797,-0.752999469933017,2.4319853934363382,235.40354594918992,0.724907650719189,0.9879679898503065,0.0,229.35788945368955,0.0,0.0,0.0,0 days,0.00032436356,-1.7577649e-07,96038.84,0.99907964,-150.8357,0.23131233013337235,0.23131233013337235,1.0000000000000002,-4.809888523029082e-13,1.8042938e-12,2.2495999e-16,1.2294788463329617e-13,-5.4666516176918275e-14,-5.4666516176918275e-14,7.479999999999999e-16,9.429281346184381e-15,1.3233049191233075e-12,804.2443901313377,3.09673718494222e-14,5.3021516137919925e-14,-6.164019191389357e-13,0.00032436356,-1.7577649e-07,96038.84,0.99907964,-150.8357,0.23131233013337235,0.23131233013337235,0.23131233013337235,-4.809888523029082e-13,1.8042938e-12,2.2495999e-16,1.2294788463329617e-13,-5.4666516176918275e-14,-5.4666516176918275e-14,7.479999999999999e-16,9.429281346184381e-15,1.3233049191233075e-12,804.2443901313377,3.09673718494222e-14,5.3021516137919925e-14,-6.164019191389357e-13
