Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.5161360514426931,34610D,276.79285,20.893473,-3.8737943,159.51233092112733,68966.54029289274,0.2945542302856239,1.1297291976525878,67.78375185915527,89975.6130233967,1763.7816224990522,2023-05-04 15:00:00,0.0027841228375754,0.7305820758235784,0.3980143490440171,0.5648645988262939,0.8798489412537782,0.0171229946563268,0.000385437530641,8.359296240517889e-05,2.856191378622829e-05,1565988516203789.8,214.1288721230715,83.84850104977508,0.0813405022309863,0.0016600102496119,0.0013556750371831,1.1606608208700997,0.0261264019341797,0.0056662446208443,0.0019360336767082,1.0614857699664445e+17,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4782709720499853,44.98780651169835,17.12299465632683,28.5619137862283,1565988516203789.8,28.7783170179782,844.886055104578,1692.87736808812,0.278412283758,0.026101900958738,0.498538295474377,44.9869059397477,19.0996930170898,19.0466647627442,0.27841228375754,0.8561082214422919,20.12686732333237,1111389163400005.2,18.622411804428246,29.17774684610356,1737993661903719.8
1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.5163785727941468,34610D,273.41742,23.82667,-2.4256516,173.83660902467773,68898.75654103358,0.3036471569927267,1.2434275504054255,74.60565302432555,93675.91014772865,2124.169560766838,2023-05-04 15:01:00,0.00225191231905,0.6833994069049528,0.3960461122019104,0.6217137752027129,0.9972855803779844,0.0197696288281903,0.0003962265792937,8.593287086429716e-05,3.616549242133087e-05,1451755697799525.0,235.6792579038444,92.2871927910907,0.0895267836291906,0.0018270772169222,0.0014921130604865,1.4749260687756736,0.0295607426938026,0.0064110779470859,0.0026981501790396,1.0830918186611898e+17,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5244274026202267,46.83795507386432,19.76962882819036,36.16549242133086,1451755697799525.0,30.4104565417699,860.284259259488,1733.82391177915,0.225191231905,0.0270858783105524,0.539522477718366,46.8373498044703,19.9189581940997,19.87420323101248,0.225191231905,0.9266191537305916,21.76067821451997,1032822235776630.2,21.293967684435135,28.659718043942327,1679472231187023.0
2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.5167381870726524,34610D,269.7392,26.242931,-3.6206615,186.71515768779912,68824.15088800926,0.3094274131762006,1.198765132121999,71.92590792731994,95986.96060761673,2512.8477015842227,2023-05-04 15:02:00,0.0011892917373908,0.6299442896063308,0.2619376165589404,0.5993825660609995,1.0,0.0198527792719989,0.0004117300485772,8.92952339502521e-05,3.628235539e-05,1450000000000000.0,227.21394314240368,88.97234810609477,0.0863110895127839,0.0017614508063833,0.0014385181585463,1.4279291740192028,0.0296140575648792,0.0064226407754543,0.0026096413531674,1.0429256649461392e+17,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5671067043985448,47.993480303808354,19.852779271998955,36.28235538999999,1450000000000000.0,31.4974058595767,875.105449392379,1774.15957433411,0.118929173739,0.0280613383075797,0.571736650919356,47.993321001019,20.3745325562367,20.35033007682316,0.11892917373908,0.9974725824923325,23.70129026227116,931055385925835.5,23.159929644997867,27.57850086712878,1616684646265681.8
3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.5171189678384379,34610D,265.2603,26.90182,-7.545258,196.912775653878,68752.22498008194,0.3168769734190384,1.0637481191121263,63.824887146727576,73830.37098875623,1309.6690743242534,2023-05-04 15:03:00,0.0014361603141154,0.5712403748956332,0.4214324925768711,0.5318740595560632,0.9260074362888032,0.0176536248105361,0.0004304756509323,9.336074472271632e-05,3.359290137848858e-05,1490405173201639.5,201.6228184965124,78.95138540050202,0.076589864576073,0.0015630584607361,0.0012764977429345,1.1267406112631366,0.0274750598401729,0.0059587389958618,0.0021440631394131,9.51249419824936e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6031078352829355,36.91518549437812,17.6536248105361,33.59290137848858,1490405173201639.5,26.1654293462418,844.990771474865,1691.91176040198,0.143616031412,0.0260273513786528,0.452360011337632,36.9144057076293,17.3801784421542,17.355253515813377,0.14361603141154,0.8565493322233578,20.07353263546979,968974809940025.0,16.25849729045075,25.741529195556183,1552128020474806.0
4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.5175397217855142,34610D,262.9615,26.855165,-8.811441,207.7184597680489,68688.4000929352,0.3194490995154214,0.9561065231740764,57.36639139044459,63417.96675601345,1310.6965099060546,2023-05-04 15:04:00,0.0016343611197208,0.5424921360051816,0.5577569573159871,0.4780532615870382,0.8554858202146784,0.0158314505259683,0.000440908119329,9.5623318730562e-05,2.9203197286147527e-05,1556354155186763.5,181.22043040241445,70.96222614997997,0.0688396696685335,0.0014048912177251,0.0011473278278088,0.908193187151162,0.0252933077406553,0.0054855647283506,0.0016752820453695,8.92824216085886e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6389785017555011,31.708983378006725,15.83145052596838,29.203197286147528,1556354155186763.5,23.8979902076909,832.256648149375,1651.70390815726,0.163436111972,0.0249987456458204,0.402152095527481,31.70918472784,16.0868909674561,16.060642078485273,0.16343611197208,0.8026743846231899,18.81325625531295,843554933116800.1,13.587892317586066,25.58550182408333,1509264495180878.8
5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.5180696454191921,34610D,260.4812,26.772827,-9.477871,209.4141190708588,68631.03370154476,0.3209864628136243,0.919266588061206,55.15599528367236,60771.742823562665,1952.9782330452103,2023-05-04 15:05:00,0.0012762476376307,0.5149267974234382,0.5165164036998183,0.459633294030603,0.8376848614939987,0.0155237883896495,0.0004506786562204,9.755266038830658e-05,2.900308832232115e-05,1559360504173583.2,174.23778910112097,68.22796616590271,0.0661871943404068,0.0013507590681715,0.0011031199056734,0.8562299992042404,0.0248576298369481,0.0053806140762871,0.0015996942027178,8.600808061374312e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6472543475235131,30.38587141178133,15.523788389649589,29.00308832232115,1559360504173583.5,23.0142610488879,828.189027174864,1644.16466742377,0.127624763763,0.024844657144344,0.385895399217399,30.3861795889652,15.5323294250108,15.512531593211293,0.12762476376307,0.7857517508145475,18.533105989212295,807427430167355.8,12.901527154189038,24.243299803187668,1476189853349027.2
6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.5188857240893362,34610D,256.43777,25.977953,-11.896204,200.21633950723697,68575.87770626109,0.3206288628272178,0.9235244270694954,55.41146562416973,63786.81870836778,1514.9470296503898,2023-05-04 15:06:00,0.0008373352079846,0.4759628928252322,0.4545247180523076,0.4617622135347477,0.8527848978653059,0.0156136679314806,0.0004637686035906,0.0001005812573056,3.2723274848600095e-05,1503470059386898.5,175.04481990675217,68.54398297709795,0.0664937587490036,0.0013570154846735,0.0011082293124833,0.865176223852442,0.0256980980354313,0.0055733548816263,0.0018132446193834,8.330947951268555e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6236855864356111,31.89340935418389,15.61366793148066,32.7232748486001,1503470059386898.5,22.8191634133386,828.609075778611,1662.15717513363,0.0837335207985,0.0254429546607019,0.389601085006562,31.8943123356958,15.3127296024437,15.299918442052874,0.08373352079846,0.7874897665106592,18.660571953395078,845180661674993.5,13.516253533933266,21.526564201829096,1334815686776010.0
7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.520040743865111,34610D,253.21094,24.925848,-14.074659,201.03479365181613,68520.46624063692,0.3170725466107493,0.7475676034757076,44.85405620854246,50853.089502022434,769.6379219367504,2023-05-04 15:07:00,0.0005422742713156,0.4473909919617161,0.3756175417950081,0.3737838017378538,0.7010356300781293,0.0141801330926197,0.0004737797079067,9.979650849150736e-05,2.4652434154578665e-05,1522327111962233.8,141.69396356278563,55.48446752996703,0.0538248674502509,0.0010984666826581,0.0008970811241708,0.636036486780981,0.0212509416489147,0.0044762782012943,0.0011057616672468,6.828254584774214e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6302128216157624,25.426544751011217,14.180133092619789,24.652434154578668,1522327111962233.8,19.2105626828613,799.207295016422,1585.27309673024,0.0542274271316,0.0236314160743856,0.312823189006284,25.4273965612747,13.2375981202987,13.230423601980736,0.05422742713156,0.6734153372723118,16.609029372163814,648892860835230.6,9.679790253015481,20.225683841776394,1263893096275955.2
8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.52127242928564,34610D,251.46817,24.814825,-15.080225,202.16132462701268,68475.61218442838,0.3033653553953555,1.0589748377677766,63.5384902660666,83420.94614924537,2663.997612053356,2023-05-04 15:08:00,0.0004937330761152,0.4334051238880015,0.3920552885944042,0.5294874188838883,1.0,0.018663512775883,0.0004783517330928,0.000103744018841,3.628235539e-05,1450000000000000.0,200.7180907505044,78.59711245912439,0.0762461883192799,0.0015560446595771,0.0012707698053213,1.1858514248410523,0.0303937469368781,0.0065917383312964,0.0023053260847774,9.213081088579656e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6359365215086201,41.71047307462268,18.66351277588301,36.28235539,1450000000000000.0,27.2525289743598,873.480225678583,1808.30039539899,0.0493733076115,0.0293167298123322,0.511457437793894,41.7094906588092,17.445923916751,17.43731453780506,0.04937330761152,0.9898630451960576,22.87717945261242,875079015109936.4,21.350046914564945,19.644486334098875,1231729669148886.2
9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.522482414806489,34610D,245.6387,26.475786,-18.505022,204.01964015825544,68412.07369416232,0.2970260641978411,1.0318658578064697,61.91195146838818,78989.60081217134,2427.8603778261468,2023-05-04 15:09:00,0.0004458572898947,0.3876339764052093,0.5658864582547842,0.5159329289032348,1.0,0.018343190696326,0.0004961059887752,0.0001075945282227,3.628235539e-05,1450000000000000.0,195.57985468863825,76.58508396639618,0.0742943417620658,0.0015162110563686,0.0012382390293677,1.1356627321663308,0.0307148899002293,0.0066613872095918,0.0022463114260644,8.977232962916286e+16,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6493529184248923,39.49480040608567,18.343190696326097,36.28235538999999,1450000000000000.0,25.7086448349714,869.929738794181,1813.06934669286,0.0445857289895,0.0295917127562787,0.486302312635253,39.4948511452825,16.4337332090408,16.426409374674307,0.04458572898947,0.973150105565561,22.223770246995205,874787135062159.9,20.441420824997913,17.541126220370483,1116277516855358.8
