,Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,EI_nox_p3t3,EI_nox_p3t3_xue,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem,ei_nox,ei_co2,wingspan,time,air_pressure,issr,waypoint,level,u_wind,v_wind,tau_cirrus,specific_cloud_ice_water_content,rho_air,sdr,segment_length,sin_a,cos_a,G,T_sat_liquid,rh,rh_critical_sac,sac,T_critical_sac,width,depth,rhi_1,air_temperature_1,specific_humidity_1,altitude_1,persistent_1,dT_dz,ds_dz,dz_max,rho_air_1,iwc_1,n_ice_per_m_1,ef,contrail_age,global_yearly_mean_rf,atr20,sdr_mean,sdr_min,sdr_max,rsr_mean,rsr_min,rsr_max,olr_mean,olr_min,olr_max,rf_sw_mean,rf_sw_min,rf_sw_max,rf_lw_mean,rf_lw_min,rf_lw_max,rf_net_mean,rf_net_min,rf_net_max,cocip,potential_vorticity,geopotential,relative_humidity,olr,pcfa,sac,aCCF_CH4,aCCF_O3,aCCF_H2O,aCCF_nCont,aCCF_dCont,aCCF_Cont,aCCF_CO2,aCCF_merged,aCCF_NOx,Fin,nox_impact,co2_impact,warming_contrails
35,35,35,-3.248207785866498,40.63814842094809,11513.82,253.106666448,34610D,216.67737,13.109794,18.59076,233.65372934315133,64982.76822967986,0.344536043602299,0.5367257697091963,32.203546182551776,34134.52397409531,-25.00518298770879,5.588112739695296e-05,1.0850235384638154,0.2683628848545981,0.6249121080561074,0.0119172375885886,0.0006166669546795,0.0001276296414818,3.3134570660574234e-05,1497290932155574.5,101.73100239068106,39.61036180453869,0.0386442554190621,0.0007886582738584,0.000644070923651,0.3837773110525575,0.0198588627542776,0.0041101270537238,0.0010670506765068,4.821807768238804e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7918139900025206,17.067261987047655,11.91723758858868,33.13457066057424,1497290932155574.5,10.295716968033,707.214306547703,1332.16374179283,0.0055881127397,0.0178746447602227,0.229611413105934,17.0672662250786,12.8456490288914,12.844931239652391,0.0055881127396952,0.4906853250747279,11.866341389390444,11.866341389390444,7.533795879388123,6.967577856881633,7.9659705248582195,290391683506710.94,2.3828781897829736,478619110565630.3,5.645662671379193,6.339907161571397,498220493178231.1,0.0119172375885886,3.16,35.8,2024-06-07 09:58:00,20870.30407451307,1.0,35,208.70304074513072,13.109794,18.59076,0.22655714,9.036239e-06,0.3355503297322149,1103.839082415183,15100.887581167655,0.9889955752693849,0.14794509825465146,1.4741728654470738,230.0934286606843,0.6226780495750566,0.0,1.0,223.57566611950784,28.117254249628648,81.92068165730278,1.1100982826411763,217.01384,5.935896384140683e-05,11472.859659171349,1.0,0.0022930649292777616,0.001695206,163.84136331460556,0.3372010640667806,6.643543046454607e-06,2522104431651.988,-3211606114803.9956,0 days 08:32:00,-1.9952017870022536e-10,-3.012754698373403e-12,864.1531150011284,39.30891004168185,1247.670481448821,182.7875229567869,0.42213277107136093,270.2522808000833,227.57956773435208,185.13889870503246,268.0870817315577,-6.492933386250546,-12.477169036865234,-1.525099277496338,5.688244,0.53286684,11.003492,-0.804689275590997,-6.468070983886719,1.5951499938964844,-1.0,3.501108e-07,117453.164,0.9823204,0.0,1.0,1.0,-3.702873444055971e-13,2.0201562e-12,2.3228002e-16,3.1285201522524707e-13,-1.0781399991527387e-12,3.1285201522524707e-13,7.480000000000001e-16,7.248489648583444e-14,1.6498687723537008e-12,1293.2244822839225,6.331822010434833e-13,7.611887804077401e-14,1.0074944320610635e-11
36,36,36,-3.221678300337373,40.77245162705243,11506.2,252.592222004,34610D,216.71245,13.492777,18.609238,233.57499119015668,64950.56468349731,0.3443157769898864,0.540314219427618,32.41885316565708,34352.34882609102,0.0,5.622908389648059e-05,1.0880835793091832,0.270157109713809,0.6286555184389784,0.0119530987441012,0.0006162408311074,0.0001276580475569,3.343826235983541e-05,1492728401747533.8,102.41115715031071,39.87518939375821,0.0389026237987885,0.0007939310979344,0.0006483770633131,0.3875057530596179,0.0199778210183552,0.0041385274991621,0.0010840301175582,4.839254287245927e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7914830673630604,17.176174413045512,11.95309874410123,33.438262359835406,1492728401747533.8,10.3447711602622,708.060246605448,1334.18904063124,0.00562290838965,0.01791575573791,0.23103727902402,17.1763378386327,12.8957595986388,12.895034522660778,0.005622908389648,0.4930375722357921,11.911531203450734,11.911531203450734,7.581915918449887,7.011301044883323,7.999050688538288,295703713630693.2,2.4431702414853347,482383712450179.4,5.718972307704703,6.345522120661376,498803541478316.0,0.0119530987441012,3.16,35.8,2024-06-07 09:59:00,20895.396874734477,1.0,36,208.95396874734476,13.492777,18.609238,0.23916093,9.712658e-06,0.33589938685744447,1105.6359587354711,14916.208034008036,0.9890585683305615,0.14752338259374362,1.4754499167369834,230.10235374072158,0.624646831240374,0.0,1.0,223.59741115353904,28.117254249628648,81.8414612854961,1.1127048018616341,217.04906,5.9700969959399476e-05,11465.279269357252,1.0,0.0022766312400764833,0.0017324216,163.6829225709922,0.3375495998254264,6.843749797814681e-06,2550518388159.1157,-2295043668675.04,0 days 08:01:00,-1.4257897965386425e-10,-2.15294259277335e-12,908.5321817342074,155.35640644843298,1246.824032254526,194.38263881081417,79.41435973688868,271.5339480869925,228.0545536933564,185.61783407807758,261.3162574433647,-7.099219454659356,-11.841534614562988,-1.909013271331787,6.2834144,1.9718437,10.851786,-0.8158054219351875,-8.52488899230957,1.847905158996582,-1.0,3.379567e-07,117364.3,0.98258585,0.0,0.9999999999999998,0.9999999999999998,-3.708316038818742e-13,2.0174604e-12,2.3236806e-16,3.1398847130981485e-13,-1.0781399991527385e-12,3.1398847130981485e-13,7.480000000000001e-16,7.262469697246853e-14,1.646628730779634e-12,1292.2319989012205,6.380781063303632e-13,7.662779485060034e-14,1.0179146147102018e-11
37,37,37,-3.19549560546875,40.905120849609375,11506.2,253.36388867,34610D,216.70164,13.960676,18.629236,233.4093664580924,64918.14583033165,0.3449411069315999,0.5262063703245156,31.57238221947093,33539.936222555705,-25.008656976956463,5.667079918326084e-05,1.0981838181330004,0.2631031851622578,0.6120202067078703,0.0118117498914882,0.0006161394460465,0.0001271143951645,3.206998033072118e-05,1513284868650636.2,99.73715543130868,38.83403012994925,0.0378868586633651,0.0007732011972115,0.0006314476443894,0.3729250822548613,0.0194529900910739,0.0040133042697323,0.0010125256767724,4.777800827997976e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7909415497052952,16.76996811127785,11.811749891488247,32.06998033072118,1513284868650636.2,10.1620966521833,704.348154840937,1325.05147069877,0.00566707991833,0.0177277194514897,0.225439726420349,16.7709244025995,12.7167923114558,12.716071681511137,0.005667079918326,0.4826956399010174,11.72251770288111,11.72251770288111,7.380117997158883,6.829519987729874,7.866452992033213,273837156869403.2,2.195411103181669,467809297801938.9,5.420187098842254,6.337874645951889,498434392531587.1,0.0118117498914882,3.16,35.8,2024-06-07 10:00:00,20895.396874734477,1.0,37,208.95396874734476,13.960676,18.629236,0.2467083,1.0136954e-05,0.33591614294831634,1107.40400560849,15442.572689582796,0.9889366189540515,0.14833867901437248,1.4768589680364146,230.11219339780735,0.6303791937673253,0.0,1.0,223.6458425192011,28.117254249628648,81.92936793962157,1.1233040138190673,217.03804,6.018273842241625e-05,11465.23531603019,1.0,0.002297708614310636,0.0016743693,163.85873587924314,0.337569082606572,7.234196246930572e-06,2556139547193.2725,-2502656139561.045,0 days 08:00:00,-1.554768493834774e-10,-2.347700425690509e-12,941.6127785335813,274.9639874614506,1245.982684069206,202.5123110869712,103.54267535533177,268.07443297468535,229.2477929205845,211.10668656908317,254.20292021190633,-7.891404375433922,-12.341988563537598,-3.997040033340454,7.3790092,3.598972,11.458629,-0.5123949646949768,-3.7270665168762207,1.6933250427246094,-1.0,3.2127815e-07,117353.086,0.9883388,0.0,1.0,1.0,-3.7095080423758025e-13,2.017195e-12,2.321515e-16,3.1360128477419636e-13,-1.0781399991527385e-12,3.1360128477419636e-13,7.479999999999999e-16,7.255753209567666e-14,1.646244231959636e-12,1291.2515904463294,6.139257656151358e-13,7.462700840451906e-14,9.901139627408078e-12
38,38,38,-3.168182373046875,41.04245460639566,11498.58,254.135555336,34610D,216.7484,14.474306,18.663183,232.85720570364103,64886.573448112176,0.3441364986545229,0.536393458998887,32.18360753993322,34190.3845557306,25.006982489488376,5.779666872289654e-05,1.114507392466974,0.2681967294994435,0.623245053987609,0.01191075830102,0.0006158229515243,0.0001274028803182,3.3062356083188275e-05,1498375852178179.0,101.66801621864904,39.58583727411786,0.0386203290479198,0.0007881699805697,0.0006436721507986,0.3833311706630314,0.0198194041859437,0.00410028429962,0.0010640658925268,4.82231403738155e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.788985372791115,17.095192277865298,11.91075830102006,33.06235608318828,1498375852178179.0,10.2938607165223,706.945496900799,1331.71662040692,0.00577966687229,0.0178678182980712,0.229522704843028,17.0948074559032,12.8455920590935,12.844849669572351,0.0057796668722896,0.4899389908094907,11.856141608837603,11.856141608837603,7.523975264323636,6.957191940392328,7.958263599814038,289498053972409.5,2.3703725337071195,478724711750108.06,5.637729814388897,6.320563343524301,497911235575868.6,0.01191075830102,3.16,35.8,2024-06-07 10:01:00,20920.519844550956,1.0,38,209.20519844550955,14.474306,18.663183,0.25451618,1.0482177e-05,0.3362474662418264,1109.1249037700934,15380.434963149437,0.9888931751276484,0.14862801951838692,1.4768220828195056,230.11193592789573,0.6400388734568682,0.0,1.0,223.71261129097329,28.117254249628648,82.23359336666279,1.1401252992408242,217.08563,6.138910032739622e-05,11457.463203316669,1.0,0.002315415928190987,0.0015515009,164.46718673332558,0.33790894432675517,8.163048611833996e-06,2656863640064.072,-1653060368438.1685,0 days 07:29:00,-1.0269593727348245e-10,-1.550708652829585e-12,939.9714466045206,272.0582412785147,1245.0949545554033,208.63950218816314,110.92355743082254,267.2405476437589,227.08100690187902,206.24427848934337,246.6513845724191,-8.635238111019135,-11.360058784484863,-2.4410572052001953,7.98255,1.7693689,12.169356,-0.6526881009340286,-4.809116363525391,1.6085615158081055,-1.0,3.0982306e-07,117267.68,0.996398,0.0,1.0,1.0,-3.714965685878698e-13,2.0145318e-12,2.3210524e-16,3.145658590865076e-13,-1.0781399991527383e-12,3.145658590865076e-13,7.479999999999999e-16,7.267009893940224e-14,1.6430350962870892e-12,1290.2283667721952,6.298265669001732e-13,7.607174946998935e-14,1.0123864154302098e-11
39,39,39,-3.140869140625,41.179229736328125,11506.2,255.164444224,34610D,216.67262,15.01082,18.648233,232.3768647327208,64854.38984057224,0.3409804254879865,0.5753785522879895,34.52271313727937,36414.1089972871,24.99761698071577,5.833528006988816e-05,1.134741224673128,0.2876892761439947,0.6681435397673876,0.0122857966372809,0.0006158671265252,0.0001287753448116,3.628235539e-05,1450000000000000.0,109.05725080066551,42.46293715885362,0.0414272557647352,0.0008454541992803,0.0006904542627455,0.4241390329718013,0.0212614041397115,0.0044456742880866,0.0012525653470737,5.005793404905508e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.787495457637527,18.207054498643547,12.28579663728094,36.28235539,1450000000000000.0,10.7571369568342,716.604028036827,1356.63117403935,0.00583352800699,0.0183955884242698,0.244392265399654,18.2071002550322,13.2853736321487,13.28459867136459,0.0058335280069888,0.5172591853407551,12.29341876066206,12.29341876066206,8.078993747445594,7.442161507001136,8.305682478422195,355667182559961.8,3.1494212846223038,527500177966051.5,6.557229257110477,6.289404512264807,496094585908695.9,0.0122857966372809,3.16,35.8,2024-06-07 10:02:00,20895.396874734477,1.0,39,208.95396874734476,15.01082,18.648233,0.25860807,1.056629e-05,0.3359611338034985,1110.8141905813254,15197.127768538743,0.9888307649711348,0.1490426725693024,1.4679852118276635,230.05008691685558,0.6511808727546899,0.0,1.0,223.73326680041518,28.117254249628648,82.79241796185732,1.1608564649677826,217.01065,6.196848762139288e-05,11464.803791019072,1.0,0.0023678883816944563,0.0013296981,165.58483592371465,0.3376346473604242,9.475076302233913e-06,2855478681173.4663,-336168389556.9547,0 days 07:28:00,-2.088437210547035e-11,-3.1535401879260234e-13,982.8806993238919,393.4234136503061,1244.212158579787,223.68039847991778,129.32927483832907,274.28493384140563,226.17889342864405,209.6015707882799,239.47460322375352,-10.026717694600423,-14.87270450592041,-4.98162317276001,9.226378,5.886837,12.977552,-0.8003397623697917,-7.031408309936523,1.69476318359375,-1.0,2.9576142e-07,117330.484,1.0051535,0.0,1.0,1.0,-3.7118572242874417e-13,2.0167772e-12,2.3152973e-16,3.1246074608608905e-13,-1.0781399991527385e-12,3.1246074608608905e-13,7.48e-16,7.236593713868454e-14,1.64559138704562e-12,1289.190731558492,6.979595395682524e-13,8.16006465883245e-14,1.078699270379034e-11
40,40,40,-3.113750110973001,41.31436622748941,11513.82,255.164444224,34610D,216.58607,15.556299,18.604252,234.0384363337012,64819.86712743497,0.3447308524292183,0.5377307734288448,32.26384640573069,34161.53011206265,-24.994132426878394,5.821885694013142e-05,1.1440149366688643,0.2688653867144224,0.625372000711748,0.0119289130301618,0.0006158100100838,0.0001274666288239,3.3174171996858736e-05,1496695979111297.5,101.92149079570324,39.684531079048746,0.0387166156868768,0.0007901350140178,0.0006452769281146,0.3848726177924599,0.0198683995804582,0.0041125637342318,0.0010703263899439,4.828916918612161e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.793284815628371,17.080765056031325,11.928913030161803,33.17417199685874,1496695979111297.5,10.31273505528,707.237063421538,1332.13347959465,0.00582188569401,0.017873119778078,0.229973381247311,17.0808051894047,12.8669971500656,12.866248091808586,0.0058218856940131,0.4907485082041591,11.872468521660954,11.872468521660954,7.538619917094404,6.972711106725712,7.971868658805997,291024007146244.5,2.38850761684254,479527511608952.2,5.657154536437049,6.360701295120438,499224206154837.06,0.0119289130301618,3.16,35.8,2024-06-07 10:03:00,20870.30407451307,1.0,40,208.70304074513072,15.556299,18.604252,0.2590435,1.0473585e-05,0.3356917780954663,1112.4759731479623,15240.07200473886,0.9887960106301066,0.14927306978147853,1.4746141042613432,230.09651317389947,0.6559510235630439,0.0,1.0,223.81127856451963,28.117254249628648,83.31701386978274,1.1707105731773249,216.9253,6.187356642207408e-05,11472.161493065109,1.0,0.0023992615277134634,0.0010891749,166.63402773956548,0.33737585055169705,9.500126757203772e-06,2738299597909.13,319810059684.033,0 days 06:57:00,1.9868115197614216e-11,3.0000853948397464e-13,981.2211239313586,390.33408171334537,1243.3176189018134,234.80595623416448,141.80523342709057,290.70254019031404,223.2928473905858,208.47856985659868,236.52586809757437,-10.288456026713053,-17.712255477905273,-4.041543960571289,9.311398,3.4296904,14.186033,-0.9770590146382649,-8.894791603088379,1.5692663192749023,1.0,2.84055e-07,117393.0,1.0097541,0.0,0.9999999999999999,0.9999999999999999,-3.7087539285364e-13,2.019017e-12,2.3109076e-16,3.103887968239362e-13,-1.0781399991527385e-12,3.103887968239362e-13,7.48e-16,7.206713811571385e-14,1.6481415284284463e-12,1288.1655277662921,6.343245445387219e-13,7.626140847229752e-14,1.0014336466787027e-11
41,41,41,-3.086455589116952,41.44987979177701,11506.2,254.64999978,34610D,216.61221,16.12247,18.543467,233.97533254413875,64787.60328102924,0.3448021507670351,0.5362361532282757,32.17416919369654,34082.81380560447,-24.99709931582027,5.835850356111421e-05,1.1442114454909245,0.2681180766141378,0.623118881004409,0.0119146079364052,0.0006153007150878,0.0001272908956071,3.297840009102462e-05,1499637170047965.2,101.63820048288736,39.57422810824675,0.0386090030324358,0.0007879388373966,0.0006434833838739,0.3833426116224629,0.0197967893122396,0.0040954788120812,0.001061052624266,4.82495800382795e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7930230981668119,17.041406902802233,11.914607936405275,32.978400091024625,1499637170047965.2,10.2971837110998,706.748189002933,1330.87619337062,0.00583585035611,0.017846642530793,0.229404374830821,17.041537786325,12.8542034971004,12.853453388795035,0.0058358503561114,0.4893911769691944,11.850471842639312,11.850471842639312,7.513891661792048,6.950947794942534,7.957254193436724,288365222998992.56,2.357322218060142,478013071381843.4,5.622598141398568,6.367316896691251,499855562493363.1,0.0119146079364052,3.16,35.8,2024-06-07 10:04:00,20895.396874734477,1.0,41,208.95396874734476,16.12247,18.543467,0.26227117,1.0440542e-05,0.33605482848531293,1114.1032218720857,15057.58473339531,0.9887467215747515,0.1495991997812192,1.4765479010640805,230.11002187795603,0.6562303716713775,0.0,1.0,223.82601927098816,28.117254249628648,84.41838624096673,1.1696871268301696,216.95627,6.199006251956889e-05,11463.990806879518,1.0,0.0023877846791890535,0.000817272,168.83677248193345,0.3377625925766455,9.412164063822097e-06,2722855594504.2524,798336307842.0258,0 days 06:56:00,4.9596431539127336e-11,7.489061162408229e-13,1021.8707519993362,511.712250327866,1242.4167305637047,252.78793375452173,189.1390523134603,320.6470318035449,219.60949696643098,207.33100192324451,232.40968807448863,-10.844753384590149,-18.982378005981445,-3.717435598373413,9.763693,5.1167006,14.866691,-1.081060426575797,-10.30225944519043,1.6549959182739258,1.0,2.816006e-07,117307.52,1.010602,0.0,1.0,1.0,-3.714134222758879e-13,2.016388e-12,2.3124145e-16,3.113391547913541e-13,-1.0781399991527387e-12,3.113391547913541e-13,7.480000000000001e-16,7.217817361281948e-14,1.6449744143665376e-12,1287.1374633344858,6.305887880553961e-13,7.604944023975667e-14,1.0017078642879505e-11
42,42,42,-3.0593730128088623,41.583764027741,11498.58,254.135555336,34610D,216.63751,16.664974,18.47144,233.8687375213691,64755.42911183554,0.3459192657121765,0.5044931866703685,30.26959120022211,32183.80162343741,0.0,5.800842581742111e-05,1.1349475436336347,0.2522465933351842,0.5857130256954962,0.0115948505702525,0.0006147839472997,0.0001259849983702,2.9816357910159528e-05,1547142299877995.0,95.62163860150164,37.23159717627319,0.0363235094402665,0.0007412961110258,0.0006053918240044,0.3509713867892065,0.018609258761222,0.0038135143980282,0.00090252896502,4.683136494587835e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.792615489987622,16.09190081171871,11.594850570252536,29.816357910159528,1547142299877995.0,9.91010843976477,698.878357319617,1309.96914628802,0.00580084258174,0.0174009811745667,0.217177726887629,16.0923509876873,12.4807747740717,12.480050825969162,0.0058008425817421,0.4672571840525191,11.444669490697576,11.444669490697576,7.084605807252984,6.573142536994055,7.691711483521462,242775683628108.0,1.8619362069968908,445883189723975.6,4.973340668535188,6.371869338083192,500387837775445.8,0.0115948505702525,3.16,35.8,2024-06-07 10:05:00,20920.519844550956,1.0,42,209.20519844550955,16.664974,18.47144,0.25731084,1.0330178e-05,0.33641958085638024,1115.7033248074142,14917.107245720179,0.9886880334013152,0.1499865747626765,1.480847589958101,230.14000158150313,0.6510769285058654,0.0,1.0,223.8171671301071,28.117254249628648,85.86217627263211,1.1596230605218916,216.98756,6.162728240744435e-05,11455.648911863684,1.0,0.002384975229242059,0.0005355789,171.72435254526422,0.33815840531596525,8.56395455853249e-06,2579452721259.643,1467337885998.3228,0 days 06:55:00,9.115797727451507e-11,1.3764854568451778e-12,1020.3026304700476,509.02663801857307,1241.4961849174551,267.2420533800796,201.73142508403458,349.945805384136,216.48794065949963,205.42434465651246,226.15328244637968,-10.114399569375175,-17.938669204711914,-2.5711636543273926,9.059065,4.011162,14.684304,-1.0553349086216517,-10.584657669067383,1.5880012512207031,1.0,2.8305615e-07,117223.98,1.0071877,0.0,0.9999999999999999,0.9999999999999999,-3.719491653233657e-13,2.0137728e-12,2.315366e-16,3.1217567389929964e-13,-1.0781399991527383e-12,3.1217567389929964e-13,7.479999999999999e-16,7.227135216099446e-14,1.6418236732380163e-12,1286.1053433581308,5.762331314596938e-13,7.1547627328141e-14,9.449430031585647e-12
43,43,43,-3.0324181845021485,41.716391353283896,11498.58,253.106666448,34610D,216.60146,17.186499,18.385866,231.72113217231453,64725.15952063532,0.3450167646510738,0.4938864428129108,29.63318656877465,31716.197942015675,0.0,5.697175252419933e-05,1.1199419799604295,0.2469432214064554,0.5717329511338861,0.0114738803460851,0.0006144462544882,0.0001254512449918,2.892754378751584e-05,1560495452010646.5,93.61123637075912,36.44881947959282,0.0355598238825295,0.0007257106914801,0.0005926637313754,0.3400076369633391,0.0182080004957359,0.0037175201481283,0.0008572153020318,4.6242452869155816e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7854023327172688,15.858098971007838,11.47388034608519,28.92754378751584,1560495452010646.5,9.76297637025317,695.954659008768,1303.58959729973,0.00569717525242,0.0172795967773999,0.213039298987049,15.8589257138046,12.3289508274686,12.32824846554796,0.0056971752524199,0.459139546066562,11.294529818943827,11.294529818943827,6.942063934201543,6.4363178916630135,7.587518815953598,228166900793862.56,1.7088950636453797,436835547052529.4,4.766086858001984,6.270292524802588,495484378253311.5,0.0114738803460851,3.16,35.8,2024-06-07 10:06:00,20920.519844550956,1.0,43,209.20519844550955,17.186499,18.385866,0.24679554,1.00909e-05,0.3364755727499246,1117.2754285988508,15620.123206271439,0.9524936882427268,0.3045583258716909,1.4788058085730151,230.1257748422713,0.6422439435236389,0.0,1.0,223.74110401167772,28.117254249628648,88.23962473022722,1.145389724034753,216.96075,6.0646740306672994e-05,11454.460187634886,1.0,0.002399716158770957,0.00024971255,176.47924946045444,0.3382635906788025,7.5464328107721346e-06,2479545002824.6274,2115939114556.5837,0 days 06:54:00,1.3145215669789303e-10,1.9849275661381846e-12,1018.6755528452724,506.07561504726306,1240.576173980173,280.77584848107483,214.08049244637948,362.94822619316784,213.22632840189706,202.67560234243163,225.15040593937178,-10.30320690359388,-22.778751373291016,-2.2304365634918213,9.032893,3.336647,12.953536,-1.2703132799693517,-15.067390441894531,2.0144925117492676,1.0,2.8487887e-07,117215.61,1.001844,0.0,1.0,1.0,-3.720593503152409e-13,2.0136026e-12,2.3172084e-16,3.1145589848786994e-13,-1.0781399991527387e-12,3.1145589848786994e-13,7.480000000000001e-16,7.215272578724942e-14,1.6415431674769227e-12,1285.0731824670502,5.581372133471389e-13,7.004337042888128e-14,9.229430747836387e-12
44,44,44,-2.9749852960759995,41.85017395019531,11498.58,256.707777556,34610D,216.5752,17.72841,18.28114,229.5048609229567,64695.52633406654,0.3421317162240931,0.5368162587348981,32.20897552409389,34514.89580910654,0.0,5.6614938798079176e-05,1.1167644317606191,0.268408129367449,0.6196950640299389,0.0118963790341912,0.0006142004291509,0.0001269562027499,3.332702103894142e-05,1494399642385471.0,101.7481536806126,39.61703989463548,0.0386507706289126,0.0007887912373247,0.0006441795104818,0.383170181137611,0.0197827665894118,0.0040891292270043,0.0010734292049342,4.8133081504808296e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7779375926502452,17.25744790455327,11.896379034191291,33.32702103894142,1494399642385471.0,10.2825003320756,706.492582120167,1332.62135488188,0.00566149387981,0.0179085276043951,0.229704057550804,17.2570744066593,12.8265183283092,12.825792196868935,0.0056614938798079,0.488681499406518,11.837137266468188,11.837137266468188,7.519846667862924,6.93804891277716,7.933566887544085,289785376525963.7,2.3640263898783784,481889168064040.2,5.659343287732543,6.166731582724186,490484196898791.0,0.0118963790341912,3.16,35.8,2024-06-07 10:07:00,20920.519844550956,1.0,44,209.20519844550955,17.72841,18.28114,0.24032757,9.962926e-06,0.3365163708124009,1119.0552949608025,15415.084562947543,0.8707079082577599,0.4918005068088038,1.4723201266122006,230.0804680054308,0.6402585134270556,0.0,1.0,223.68454912439066,28.117254249628648,92.0694391289126,1.1427727418270082,216.94858,6.039381169657274e-05,11452.545280435543,1.0,0.0024514580034338,3.4407178e-05,184.1388782578252,0.3383847445141432,7.466312255291789e-06,2571675221712.096,2153242961334.987,0 days 06:53:00,1.3376964829224663e-10,2.019921689212924e-12,1016.7528820738668,502.31980978167087,1239.65952792647,297.03681793058547,217.01823606462324,380.63316185417443,210.51501615318261,201.38594710371635,227.48619866023608,-10.166765894208636,-32.82534408569336,-2.504189968109131,8.380558,3.3109846,12.4116,-1.786207812173026,-24.522438049316406,2.921419143676758,1.0,2.899089e-07,117208.34,1.0001811,0.0,0.9999999999999998,0.9999999999999998,-3.7215749259217496e-13,2.0134946e-12,2.3190005e-16,3.1075518917951867e-13,-1.0781399991527385e-12,3.1075518917951867e-13,7.480000000000002e-16,7.203811399952134e-14,1.6413372056388732e-12,1284.032030774713,6.289114743925425e-13,7.613171126679027e-14,1.0009106282268282e-11
45,45,45,-2.883286909623564,41.97084045410156,11498.58,255.678888668,34610D,216.55627,18.256893,18.098116,230.1645804168724,64663.31735854245,0.3428851718173999,0.5309415719543884,31.856494317263305,34114.29511053294,0.0,5.667998981522364e-05,1.120822762469399,0.2654707859771942,0.6131436965908756,0.0118417715168035,0.0006140235044193,0.0001267134117316,3.2694075669211134e-05,1503908735004889.0,100.63466554823478,39.183488010233866,0.0382277931807159,0.0007801590445044,0.0006371298863452,0.3772373270313813,0.0195606362791995,0.0040366450807516,0.0010415186357644,4.7909260070365896e+16,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.7802078591167257,17.05714755526647,11.841771516803504,32.69407566921113,1503908735004889.0,10.2123509045468,704.922898935226,1328.39048620193,0.00566799898152,0.0178174043775678,0.227382876296972,17.0577432783708,12.7618406967991,12.76111739679502,0.0056679989815223,0.4843233658351212,11.760042363412358,11.760042363412358,7.433657208476009,6.863311540661663,7.882117864636662,280257893289515.47,2.257384305273744,475320866475601.7,5.527857199068635,6.198061109104574,491996966026561.0,0.0118417715168035,3.16,35.8,2024-06-07 10:08:00,20920.519844550956,1.0,45,209.20519844550955,18.256893,18.098116,0.23473877,9.904519e-06,0.33654578697707477,1121.1446355959497,15328.994788835045,0.8692894559272498,0.4943033904533793,1.4740083888942064,230.09227866541784,0.6424685985442438,0.0,1.0,223.71117168350887,28.117254249628648,88.87348031484105,1.1473133524840176,216.91531,6.038614347272904e-05,11454.14325984258,1.0,0.002496602787143729,0.00017880723,177.7469606296821,0.33835135702574276,7.849795503451612e-06,2610919704281.6064,1800413442762.0293,0 days 06:22:00,1.1185020796240799e-10,1.6889381402323607e-12,1014.7586694268213,498.14984731852127,1238.8881651707347,310.84152708254413,225.91065521692974,407.1803630689162,208.96546269664637,197.84840333697755,227.7795389125823,-9.791450772966657,-29.298505783081055,-0.996741771697998,8.462535,1.5466127,11.968258,-1.3289156300680978,-20.41691780090332,3.054145336151123,1.0,2.9588935e-07,117204.734,1.0021411,0.0,0.9999999999999999,0.9999999999999999,-3.7222898222537715e-13,2.0135204e-12,2.3148566e-16,3.100994947522919e-13,-1.0781399991527385e-12,3.100994947522919e-13,7.48e-16,7.193219282616222e-14,1.6412913843441694e-12,1283.0929539616534,6.191563747096298e-13,7.529855848782893e-14,9.878682792362609e-12
